시작 시간,종료 시간,내용,live_id
00:21:57.32,00:22:00.19,형 이제 죽어줘.,
00:22:00.21,00:22:00.77,나 돈 다 먹어야 돼.,
00:22:00.79,00:22:00.99,개자식아.,
00:22:01.01,00:22:10.04,2킬 할 거야.,
00:22:10.06,00:22:23.32,일단 여기 있다가 자기장 줄어드는 거 보고 가자.,
00:22:23.34,00:22:23.78,이 시대에 진정한 스피파이어를 뵙습니다.,
00:22:23.80,00:22:24.46,진짜 유탄 하나는 이거 이거.,
00:22:37.28,00:22:52.29,또 차 소리가 들리는 것 같은데 수류탄이다 군대보다 수류탄이지 총알 50개만 버려주세요 오케이,
00:23:04.03,00:23:10.52,형 진짜 미안한데 시체에서 남은 파츠들 파밍해주면 안 될까?,
00:23:10.54,00:23:26.78,지금 그럴 때가 아니야 M24 소음기 소리 들렸어 뭔가 잠깐 이동하자,
00:23:47.50,00:24:12.27,저 집에 누구 있을 것 같은데?,
00:24:12.29,00:24:13.49,비밀의 방 여기서 쓸 수 있다고?,
00:24:14.23,00:24:14.33,어딨는데?,
00:24:23.09,00:24:42.38,이 집 안에 있다고 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 bb 레바 bb 는 밤,
00:25:01.26,00:25:23.39,그러자 실탄이야?,
00:25:23.41,00:25:23.57,여기 안 껴지네,
00:25:52.49,00:25:54.08,한 좀 더 먹어?,
00:25:54.10,00:25:55.72,야 이 개자식아 방금은 버리라며,
00:26:26.46,00:26:55.24,아직 걸치네 좀 더 더 있다가도 될 듯?,
00:26:55.26,00:26:55.42,먹을 거 없나?,
00:26:58.05,00:27:21.00,6배율 될까?,
00:27:21.02,00:27:21.16,일주일 됐나?,
00:27:26.62,00:27:40.26,너무 조용해 걸어가고 싶은데 아닌가?,
00:27:40.28,00:27:41.30,바위 뒤를 조심해,
00:28:00.95,00:28:22.36,아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아...,
00:28:31.40,00:28:42.00,걸어갈 걸 그랬나?,
00:28:42.02,00:28:44.34,크로자 들고 치는 건 좀.,
00:28:44.36,00:28:49.75,이길 뻔 했다구.,
00:28:49.76,00:28:56.33,레바 그래도 이제 차 활용해서 엄폐 플레이 할 틀도 아니 이제 연막 운영도 배우면 탑10 되겠다.,
00:28:57.12,00:29:25.22,하필 딱 내가 가는 길에 차가 딱 막고 있어가지고 안 막고 있었으면 그냥 지나가는데 투자에 재능이 있는데?,
00:29:35.31,00:30:02.39,학교는 여기 너무 여러 층 건물이 너무 많아서 가기 싫어 차라리 탁 트였으면 몰라 여기 가야지 아닌가?,
00:30:02.79,00:30:02.92,여기 갈까?,
00:30:02.94,00:30:03.05,여기만 털면,
00:30:04.60,00:30:21.40,꽤 많이 먹을 것 같은데?,
00:30:21.74,00:30:23.48,사퍼는 접었냐구요?,
00:30:23.50,00:30:30.51,사퍼는 그냥 종종 해요 어?,
00:30:31.47,00:30:31.67,어?,
00:30:31.69,00:30:33.79,이 새끼는 좀 멀리 가는 것 같은데?,
00:30:33.81,00:30:34.05,여기.. 아닌가?,
00:30:34.34,00:30:34.58,여기 내리나?,
00:30:49.61,00:30:49.65,어?,
00:30:49.67,00:30:49.91,"존마나 새끼, 뒤졌다.",
00:30:49.93,00:30:49.97,어?,
00:30:49.99,00:30:50.29,차 뜰.. 차 타고 튀는데?,
00:31:05.52,00:31:21.47,아 캐쥬얼 모드 아닙니다 왜 이렇게 총이 없냐 건물에 총이 없어,
00:31:41.57,00:31:56.72,어?,
00:31:56.74,00:32:09.85,M24다 사실 건물엔 총이 없는 게 정상이래 여긴 있어야 되잖아 이번엔 카고팔이야?,
00:32:16.15,00:32:38.52,ㅅㅂ 파리소리 뭐야 왜 이렇게 쓸만한 AR이 안 나오지?,
00:32:38.54,00:32:39.49,ㅈ됐다 발소리 ㅅㅂ 벡터라도 먹을걸,
00:32:57.56,00:33:27.56,턴 척 이스나 뭐냐고 아니 씨발 흑평이 안나오는데 어떡해요,
00:33:41.85,00:34:02.26,시발 저기 여기다 개자식아 시발 날 구해주려고 온거야?,
00:34:03.27,00:34:03.41,죽었어 병신아,
00:34:19.92,00:34:29.65,또 저격이야?,
00:34:29.67,00:34:29.73,뭐야?,
00:34:30.25,00:34:30.34,아니야?,
00:34:30.82,00:34:31.30,저격 아니었어?,
00:34:36.18,00:34:48.71,저격인 줄 알고 안 쏘고 있었는데 저격이면 자결해,
00:34:55.98,00:35:15.53,아니다 아 시발 정형인줄 알고 일부러 안썼구만 아 존나 일단 쏘고봐야된다고 그래?,
00:35:25.55,00:35:43.93,내가 너무 물러 터졌다 아 나 내 친구인 줄 알고 나 아까만인 줄 알았지,
00:36:03.82,00:36:09.73,어디 갈까?,
00:36:09.75,00:36:11.40,여기도 좀 멀리 가서 짤 파밍 할까?,
00:36:45.74,00:37:07.09,레알 저격하지 마세요 X발 저다 헷갈려 일단 저격여도 쏘고 볼꺼야 쏜다 했어 안 쏘는 내가 이상한거라고?,
00:37:16.44,00:37:25.68,오케이 다 죽여주마 어?,
00:37:29.64,00:37:36.42,카구팔 있다,
00:37:51.05,00:37:51.91,아 M4 들까?,
00:37:52.33,00:37:52.57,음푸 대신?,
00:37:54.21,00:37:57.11,아니야 구탄 도전 또 저격이야?,
00:37:57.57,00:38:04.08,아닌가?,
00:38:04.10,00:38:04.44,아니겠지?,
00:38:04.62,00:38:16.43,아이 C만 내가 구탄 구탄 구탄 없나?,
00:38:18.30,00:38:19.10,구탄 없으면 그냥 M4 들까 하는데 M4 들어야겠다,
00:38:42.06,00:39:00.78,와 총 많은데 여기?,
00:39:00.80,00:39:02.12,야 ㅅㅂ 저기 적 ㅈㄴ 먼데?,
00:39:02.62,00:39:03.34,빨리 가야겠다,
00:39:17.57,00:39:35.97,차 타면서 도핑할 수 있어요?,
00:39:36.13,00:39:38.60,"아, 할 수 있네?",
00:39:38.62,00:39:40.30,옛날엔 안 됐던 것 같은데?,
00:39:55.96,00:40:16.38,여기도 털까?,
00:40:16.44,00:40:17.80,MP OK다.,
00:40:17.98,00:40:18.40,수총 무기 정도 좀 줍고 싶은데.,
00:40:22.18,00:40:25.70,평면실에서 차 운전하면 뭐 한 맛임?,
00:40:25.72,00:40:48.09,어?,
00:40:48.29,00:40:48.41,M24다.,
00:40:48.43,00:40:48.59,M24가 낫죠.,
00:40:48.61,00:40:48.83,398이 더 쎄?,
00:40:57.14,00:40:58.47,왜 4배 안 쓰고 이거 쓰냐고?,
00:40:58.77,00:41:20.42,이건 6배율인데?,
00:41:20.44,00:41:20.48,어?,
00:41:20.60,00:41:25.47,6배율이다 아 4배율이야?,
00:41:25.49,00:41:25.87,몰랐네 좋은 거 고마워요 이제 가자,
00:41:33.36,00:41:38.14,고고 탄속 차이?,
00:41:39.14,00:41:58.46,카운탈이 좀 더 빠르단 거야?,
00:41:58.48,00:42:02.29,오오 잠깐 너무 대도시를 관통하는데?,
00:42:02.31,00:42:02.39,아닌가?,
00:42:12.32,00:42:22.24,대도시가 아닌가?,
00:42:22.26,00:42:34.46,아 개자식아 건방져 아주 운전하면서 붕대감기,
00:42:41.89,00:42:42.87,"오, 쉣!",
00:42:45.87,00:42:54.95,가는 길에 많이 만나네.,
00:42:54.97,00:42:56.59,"봐봐, 지나가는 사람들 다 쏜다니까?",
00:42:57.67,00:42:58.92,내가 이상한 게 아니야.,
00:43:24.78,00:43:28.37,"어, 차 있다!",
00:43:41.00,00:43:43.25,"어, 아닌가?",
00:43:43.27,00:43:43.45,못 타는 차인가?,
00:43:43.47,00:43:43.67,안 털린 거 같죠?,
00:43:43.69,00:43:43.73,어?,
00:43:43.75,00:43:43.79,어?,
00:43:43.81,00:43:43.85,어?,
00:43:43.87,00:43:43.97,개자식아!,
00:43:44.03,00:43:44.07,어!,
00:43:44.09,00:43:44.17,아!,
00:43:44.19,00:43:46.05,노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노노�,
00:43:55.55,00:44:10.68,말 나온 김에 연료도 넣자 연료 어떻게 넣음?,
00:44:10.70,00:44:10.94,사이드 브레이크 하라고,
00:44:41.95,00:44:57.70,건방져.,
00:44:57.72,00:44:59.10,"아니, X발 X나 잘 맞추네?",
00:45:23.21,00:45:48.39,해치웠다 레바야 나 동파 받아야 돼 죽어줘,
00:45:52.98,00:45:55.04,내가 죽인 거야 개자식아!,
00:46:46.76,00:47:04.18,너무 멀리 던졌다 아 이번엔 너무 가깝게 던졌다 어떻게 한거지?,
00:47:21.54,00:47:22.42,씨발 핵 아니야?,
00:47:22.78,00:47:25.93,여기 있는 거 어떻게 알았지?,
00:47:25.95,00:47:25.99,어?,
00:47:26.01,00:47:39.00,같은 2층에 있었나?,
00:47:39.02,00:47:39.80,아 나보다 위에 있었다고?,
00:47:39.88,00:47:40.34,아 그래?,
00:47:48.74,00:47:49.76,아 씨발 아 이동할걸,
00:47:56.78,00:48:02.62,그래도 일길 했다.,
00:48:02.64,00:48:25.98,그래도 수류탄이 3개나 있네 이 새끼.,
00:48:26.00,00:48:26.18,여긴 또 어디야?,
00:48:26.20,00:48:26.24,아.,
00:48:35.84,00:48:37.96,총알 100개 나머지 1탄 국룰이라고?,
00:48:39.43,00:48:39.49,그래?,
00:48:39.51,00:48:40.84,난 그럼 150발 들어야지,
00:49:10.53,00:49:14.58,그래도 예전 잠깐 배교했을 때보다 되게 템이 많이 줄은 것 같다?,
00:49:14.88,00:49:26.87,아이템이 많이 삭제가 됐나?,
00:49:26.89,00:49:30.86,통파 팁 준다 한 번 이르면 한 판 쉬고 단판 걸어라 그래야 인마가 1킬 할지 시작 억가 당할지 각이 보인다,
00:49:46.29,00:50:00.58,좀 더 멀리 갈 생각인데?,
00:50:06.57,00:50:07.48,너무 일찍 폈나?,
00:50:15.71,00:50:16.75,어?,
00:50:16.77,00:50:19.98,이 새끼 봐라?,
00:50:20.16,00:50:20.22,그래?,
00:50:20.24,00:50:26.49,거기 너 해 어 잠깐 누구 내렸어 잠깐 자자자자자자자자,
00:50:46.57,00:50:47.63,아 정형이잖아!,
00:50:47.65,00:50:48.70,X발 작당해!,
00:51:40.01,00:51:59.09,하나 더 있다고?,
00:51:59.11,00:51:59.35,거짓말 발소리 들리죠?,
00:51:59.37,00:51:59.47,어 그러네,
00:52:57.55,00:53:03.63,아깝나?,
00:53:03.91,00:53:04.29,아 씨발!,
00:53:04.31,00:53:04.95,아 베란다에 있었어!,
00:53:18.82,00:53:19.92,그래도 1킬 했죠?,
00:53:30.76,00:53:58.93,아 짜증나 아 그래야 탈출할걸 대가리 대가리 대가리,
00:54:01.09,00:54:05.45,이제 공파도 1킬부터 시작해라!,
00:54:05.47,00:54:08.40,아... 아 존나 존나 잘할 수 있을 것 같은데 왜 자꾸 안 되냐?,
00:55:13.89,00:55:17.50,따라가고 있나요?,
00:55:28.21,00:55:28.57,여기다,
00:55:47.67,00:55:48.59,너무 허벌인데?,
00:55:51.10,00:55:52.62,오히려 좋아 아니야!,
00:55:53.02,00:56:06.44,이 새끼 내 밥이다 제발 제발 제발 제발 제발 제발,
00:56:19.26,00:56:20.72,왜 안먹어 저 C발,
00:56:55.12,00:56:55.80,샷건이네?,
00:56:59.09,00:56:59.17,오케이!,
00:56:59.19,00:57:08.64,당당하면 알았어.,
00:57:09.62,00:57:10.78,샷건은 어쩔 수 없잖아.,
00:57:21.11,00:57:49.21,아 나 샷건들 줄 몰랐어 샷건도 아니였으면 내가 먼저 봤을때 쐈지 됐어 이 X놈아 아니야 먼저 맞췄어,
00:57:50.20,00:58:07.75,맞추기 맞췄다는 거임 당연하지,
00:58:24.26,00:58:25.02,여기 가야지.,
00:58:53.50,00:59:08.57,지금이니?,
00:59:08.79,00:59:09.29,여기 핫하지 않냐고?,
00:59:09.43,00:59:22.61,그래?,
00:59:22.63,00:59:22.78,아 뭐 있는데?,
00:59:22.80,00:59:23.19,다음 공파 땐 10만 벌어야지 샤!,
00:59:24.45,00:59:25.72,일단 여긴 없어,
00:59:56.93,01:00:19.92,좋아 알뜰하게 먹어주죠 40발이면 충분하겠지?,
01:00:40.98,01:01:08.25,나 수류탄이 좀 많이 나왔으면 좋겠는데 차 소리다 LKM 없으니까 저거라도 들어야 되나?,
01:01:08.27,01:01:08.33,어그?,
01:01:16.68,01:01:40.61,아니야 드라구노프 쌍저격 어떤데,
01:01:48.46,01:02:12.31,벌써 뭔가 싸운다 뮤턴트?,
01:02:18.51,01:02:20.51,어?,
01:02:38.38,01:02:39.94,스카드를.. 스카드일까요?,
01:02:39.96,01:02:44.28,아 저격이잖아 개자식아 적당히 해,
01:02:46.00,01:03:08.72,저 새끼 자주 보니까 정될 것 같아 오지마 미친놈아 너 알아서 게임해 네 또 오면 신고한다 분명히 말했어,
01:03:17.96,01:03:37.53,누가 쏜 거지?,
01:03:37.55,01:03:37.73,어디서 쏜 걸까?,
01:03:53.54,01:04:08.11,아 그냥 스카드를 꺼?,
01:04:08.13,01:04:08.37,이번 판 스카드를 쪄?,
01:04:27.46,01:04:35.76,스카가 잘 보이네 운명인갑다 또 왔어?,
01:04:36.03,01:04:51.52,죽여버린다 지금 죽여달라고 시위하는거야?,
01:05:16.36,01:05:24.91,어디서 쏜거지?,
01:05:38.76,01:05:38.94,차 쓰라고 그냥?,
01:05:39.22,01:05:39.46,참나 집 안에 있다고?,
01:05:49.50,01:06:17.52,어디 있지?,
01:06:17.54,01:06:18.38,탑 위에 있는 거 아니냐고?,
01:06:19.17,01:06:42.26,그런가?,
01:06:42.28,01:06:45.40,오우 쉣 뭐야!,
01:06:45.44,01:06:45.48,아!,
01:06:45.51,01:06:45.67,다스켓 테크네!,
01:07:21.89,01:07:28.00,어?,
01:07:28.02,01:07:28.18,여기 털렸는데?,
01:07:28.20,01:07:28.28,아닌가?,
01:07:28.30,01:07:48.82,털렸네 아직까지 있을지는 미지수 어?,
01:07:48.84,01:07:48.98,저기로 나갔다,
01:08:06.29,01:08:07.53,어디서 쏘는 거지?,
01:08:47.58,01:09:04.87,형이 방 끝나고 리플에서 신고 버기죠 날 쏘는 애가 어디서 쏜 걸까?,
01:09:33.52,01:09:34.52,어?,
01:09:34.54,01:10:00.96,M24 소음기 소리 집 자체는 좋은 듯,
01:10:18.39,01:10:41.93,아 고마워요 노력해볼게요 지나가는 놈이 영 없네,
01:11:01.06,01:11:10.64,다 너 피해서 숨은거야 바보야 오도바위 소리,
01:11:30.58,01:11:31.51,다들 바쁘네,
01:12:27.16,01:12:30.29,툴척 얼마나 있냐고?,
01:12:30.31,01:12:51.16,수류탄만 없어요 저기 뺑뺑 도는 거 같은데,
01:13:17.11,01:13:26.91,캐주얼 모드 말고 일반전에서 1000딜 넣으면 10만원 1000딜이면 10명 잡아야 되는 거 아니야?,
01:13:26.93,01:13:45.19,치킨 10원 아 고마워요 여길 지나가는 사람이 생각보다 없다 라고 하니까 온다,
01:14:07.26,01:14:29.23,또 뭐 온다.,
01:14:29.63,01:14:30.89,왜 이렇게 사람들이 많이 안 줄었지?,
01:14:53.85,01:15:17.24,아아 이동해야된다 지금 갈까?,
01:15:17.26,01:15:17.40,어디로 가지?,
01:15:24.05,01:15:24.40,안녕?,
01:15:25.33,01:15:25.61,오우 쉣!,
01:15:34.90,01:15:35.08,오우 쉣!,
01:15:35.10,01:15:42.84,쉣!,
01:15:42.86,01:15:42.90,쉣!,
01:15:42.92,01:15:42.96,쉣!,
01:15:42.98,01:15:43.02,쉣!,
01:15:43.04,01:15:45.61,바퀴 터졌어.,
01:15:45.63,01:15:45.71,오케이.,
01:15:45.73,01:15:45.87,여기다 두고.,
01:15:47.79,01:15:48.61,"어, 어, 어, 무서워요.",
01:15:48.95,01:15:49.31,"어, 시발 무서워.",
01:16:03.43,01:16:23.21,뒤를 보면서 조심히 가자 저기 나 박 터지게 싸우는데?,
01:16:37.15,01:16:38.45,보지마 개자식아,
01:17:11.05,01:17:11.63,우!,
01:17:41.44,01:17:54.86,으아 아파 아파 아파 아파 아파 아파 아파 제발 나무 뒤로 아 개자식아,
01:19:39.99,01:19:54.84,어 어 어 어 모르겠다 어떡해야 돼 어떡해야 돼,
01:20:08.12,01:20:37.53,까비 아 너무 늦게 움직였다 아 많은 돈 고맙습니다 아 많은 돈 고마워요 아 까비 아 불러왔어?,
01:20:43.89,01:21:08.40,아 그래도 SR로 한명 죽이는거 좋았다 블루한테 검 하나 쥐어 주세요,
01:21:20.63,01:21:36.25,창피하겠다 저다 너무 하신거 아니에요?,
01:21:36.27,01:21:38.88,와 천사 김블루야?,
01:21:39.06,01:21:40.36,언제 악동에서 벗어난거야,
01:21:57.47,01:22:03.13,왜 뱅크하냐고?,
01:22:04.65,01:22:04.73,그러게?,
01:22:04.75,01:22:06.60,그렇게 말하니까 존나 멍때리게 되네?,
01:22:06.62,01:22:18.21,게임하는데 이유가 어딨어?,
01:22:18.23,01:22:26.83,이번엔 좀 멀리 갈까?,
01:22:28.91,01:22:47.91,다들 절대 버튜버랑 합방하려고 배그 연습한다고 말하지마 왜 하냐고 그럴 생각 없어요 저쪽까지 갈 수 있나?,
01:22:57.54,01:23:17.53,우리 레바가 부끄러움이 많아가지고 스팀 정지 풀리자마자 푸류님이랑 듀오하고 싶어서 은근슬쩍 어필하는 거예요 다들 별말을 다 하는군요 일주일 뒤에 합방이 잡혔어요 할 때,
01:23:23.78,01:23:49.39,동그란 공 있는 곳 옛날부터 나 여기서 파밍하는 거 되게 좋아했거든 이거 안전 다산인가요?,
01:23:49.41,01:23:49.61,치킨 성공하면 10,
01:23:54.89,01:24:07.84,파고팔이랑 M24가 둘 다 있네?,
01:24:07.86,01:24:16.33,뭐라는 거야?,
01:24:16.35,01:24:22.07,ㅅㅂ러비 고마워요,
01:24:24.08,01:24:46.05,노력해 보겠습니다.,
01:24:46.07,01:24:46.33,엠포다.,
01:24:46.35,01:24:46.75,어?,
01:24:47.49,01:24:48.15,반쳐!,
01:24:48.17,01:24:48.23,반쳐!,
01:24:48.25,01:24:48.33,반쳐!,
01:24:48.45,01:24:48.53,아니야.,
01:24:51.53,01:24:53.40,뭐야 여기에 차를 타고 온다고?,
01:24:53.42,01:25:05.12,또 저격이구나 또 카이한 탄 새끼만 진짜 신고한다 이번에,
01:25:28.79,01:25:39.00,뭐지?,
01:25:39.18,01:25:45.95,쾌졸모드 아니에요.,
01:25:45.97,01:25:46.73,랭 어떻게 알고 왔냐?,
01:25:47.03,01:25:48.03,랭 저기.. 아우!,
01:26:12.59,01:26:30.02,갑자기 아이씨 이걸 어떻게 예상해 전쟁이랑 그런거야?,
01:26:30.73,01:26:31.59,나 할말 없네,
01:26:43.36,01:26:46.11,저 두 사람 저격 아니야?,
01:26:46.13,01:26:56.14,아닌가?,
01:26:56.42,01:27:01.71,샷건이라서 어차피 붙었어도 너무 불리한 싸움이었어,
01:27:11.83,01:27:38.30,영웅 오구이시간이다 바닥들은 콩파를 반을 다져와라 마이크 깨지면서 손 바들바들 떠는거 완전 여중딩 지지배가 따로 없네 크크,
01:28:10.91,01:28:31.94,아 어디까지 왔으려나 여기 가자,
01:28:42.82,01:28:59.45,오케이 아무도 없는 것 같아 저 멀리 하나 떨어지네,
01:29:17.16,01:29:19.12,미니도 SR에 속하나요?,
01:29:45.29,01:29:58.07,어디 보자 어디 보자 어디 보자 드링크 553 가방 블루존 수류탄,
01:30:14.15,01:30:43.75,여기 털었고 저기 털었고 저기 저 윗집 가야지 보정기에 틸트도 맛있더라 그럼 그렇게 한번 나오면서 써볼게요,
01:30:44.02,01:31:04.19,5탄 없네?,
01:31:04.27,01:31:04.80,왜 총만 있지?,
01:31:23.49,01:31:37.14,사구팔 30발이면 충분하겠지 사배율 프라이팬 백퀵,
01:31:49.86,01:31:58.42,1뚝도 안 먹고 2갑도 안 먹고 뭐 우리 열받아 죽으라는 거야?,
01:31:58.44,01:31:58.56,나 죽는다?,
01:31:58.58,01:31:58.96,나 뚝배기 쓰고 있는 거 아니었어?,
01:31:58.98,01:31:59.06,아니네?,
01:31:59.08,01:32:16.69,아 2뚝 정도야 나오겠죠 어?,
01:32:16.71,01:32:16.75,어?,
01:32:16.77,01:32:17.31,M24다,
01:32:22.27,01:32:44.15,아 이또가 안나오네 됐다 파밍끝 여기 집 어딘가에 황군대 딱 숨어있으면 개꿀일거 같은데?,
01:32:44.17,01:32:46.13,방어도 안하는 놈이 치킨을 노림,
01:32:55.66,01:33:18.37,파밍 더 해야지 아 파밍은 남들 죽이고 그거 따면 돼요 차가 여기 어?,
01:33:18.39,01:33:18.51,여기 털렸다,
01:33:26.07,01:33:37.94,도로를 뛰어다니다 보면 차가 있지 않을까?,
01:33:37.96,01:33:38.58,너무 허벌인데?,
01:33:57.98,01:34:25.31,허허벌팔이라는 뜻이에요 원래 이상한 뜻이 아니랍니다 아 차도 오토바이도 없어?,
01:34:25.33,01:34:26.01,이 새끼 진짜 합방하다가 습관마냥 허벌인데 이럴까봐 노심초사임,
01:34:26.70,01:34:54.63,아 왜 자꾸 있지도 않은 합방 타령이야 ㅅㅂ 어 류탄은 꼭 챙기자 어어,
01:34:57.78,01:35:23.05,차없어 뭐 소리야 ㅅㅂ 왜 줄여?,
01:35:26.12,01:35:26.98,아 진짜 차 없네?,
01:35:27.06,01:35:45.46,X됐다 이쯤이면 한 대쯤 버기라도 있을텐데?,
