시작 시간,종료 시간,내용,live_id
00:14:11.54,00:14:28.60,예전에 비해서 요새 카페인을 잘 안 먹으니까 잠은 그래도 나름 잘 자는 편인데 출근마다 레바 유튜브 보면서 가는데 생방은 생각보다 재미있구만 고마워요 본란은 어제 가슴이가 큰 가슴이를 그렸으면 됐지 뭘 더 그리냐,
00:14:32.63,00:14:39.34,형 발행이님이 합방하고 싶으면 연락달라는데 레투브에 있음!,
00:14:39.36,00:14:44.07,애초에 저는 블루랑 따로 코톡으로 연락도 안 했다.,
00:14:44.61,00:14:48.81,같이 할 생각 있으면 연락 달라고도 했어요.,
00:14:49.41,00:14:51.78,우리 깨끗한 우리 블루한테 제가 묻으면?,
00:14:53.48,00:14:57.42,라고 하기엔 예전에도 배그 합방 했었으니까 뭐 또 못할 건 없죠.,
00:15:15.61,00:15:16.92,내 친구 블루유,
00:15:39.71,00:15:43.44,레바야 펩시 제로 슈거 제로 카페인 라임약 먹어봤니?,
00:15:43.46,00:15:45.62,요즘 그거 먹고 잠 잘 잔다.,
00:15:45.64,00:15:48.04,너도 먹어라.,
00:15:49.63,00:15:52.23,나도 종종 먹어요.,
00:15:52.25,00:15:59.20,근데 콜라에 들어있는 카페인은 진짜 소량이라서 난 그냥 카페인 먹어도 잠 잘 잔다.,
00:16:00.68,00:16:03.19,내가 못 자게 되려면 핫식스 두 캔은 먹어야 돼.,
00:16:32.82,00:16:44.56,블루아칼 캐릭터는 진짜 일단 가성비가 좋아서 좋아 되게 빨리 그리고 좋아하는 사람도 많고 괜히 블루아칼 입을 자주 그리게 되는 것도 아니고,
00:17:01.08,00:17:03.71,외바형 10박 구독자 이미지.,
00:17:04.57,00:17:08.91,이게 뭐야.,
00:17:09.93,00:17:10.07,이거 없애줘.,
00:17:10.09,00:17:10.37,잉카스네요.,
00:17:10.81,00:17:10.97,괜찮아요.,
00:17:10.99,00:17:24.19,1개월만 버티면 사라질 거야.,
00:17:24.21,00:17:27.83,애초에 용하 센세가 코미키에 많이 보였으면 좋겠다라는 희망이 있었대.,
00:17:30.76,00:17:35.38,음... 목표는 이미 달성한지 오래 아니야?,
00:17:40.70,00:17:40.82,그러면?,
00:17:41.06,00:17:41.30,폼 있게 가봤냐고?,
00:17:41.86,00:17:41.94,아니요?,
00:17:55.86,00:18:00.39,허추님도 고해성사 하던데 다음에 형도 허추님한테 고해성사 해보자.,
00:18:01.43,00:18:02.17,내가 왜?,
00:18:02.19,00:18:15.15,난 받는 사람 입장인데?,
00:18:15.17,00:18:16.81,뭐 슬슬 다시 고해성사 할 때가 됐나?,
00:18:17.02,00:18:19.52,다들 고해성사를 많이 하네.,
00:18:23.99,00:18:34.64,이미 익명으로 고해성사 보내놨을 듯 다들 사연은 그러면 어떻게 접수를 받고 있대?,
00:18:34.66,00:18:46.71,사연 접수 받을 만한 곳이 옛날보다 좀 적어져서 메일?,
00:18:46.73,00:18:52.58,이메일도 괜찮긴 하다 이메일이 그나마 간단하긴 하네 고해성사 원조 맛집인데 기강 잡아야지,
00:18:56.42,00:19:19.02,"레바 고해성사 딸친 리뷰 그런 건 적당히 이제 걸러서 들어야지 허추님은 알몽등산, 바퀴로프적, 몽켄피싱 역관광, 바닷갈 스페셜리스트들을 감당할 수 없어 레바 수준으로 실제 신부님이신 버튜버 레옹 신부님께 고해성사 할까 고민 중",
00:19:25.35,00:19:41.61,알몸 등산은 실제로 뉴스로도 뜬 그건데 난 그 사람이 그 당사자일까 너무 두려워 알몸 등산 은근 많음?,
00:19:41.63,00:19:51.84,뭐가 은근 많아 미친놈아 ㅅㅂ 은근 많음이 지랄하고 있네 ㅅㅂ,
00:19:57.97,00:20:12.75,그러게 장산범이라는 존재 자체가 알몸등산남을 목격담이 계속 희화화 돼서 그런 대담이 만들어진 거 아닐까?,
00:20:17.21,00:20:18.87,동일인물 아닐까?,
00:20:18.89,00:20:21.36,그야 완벽한 내평이 완성되잖아,
00:20:27.14,00:20:39.72,장선봉 현대계담이었냐 아니 예로부터 알몸등 상담이 있었던거지 그러게 생각해보니까 고해성사 컨텐츠의 원조가 형이네 어떻게 이런 컨텐츠를 생각해냈어?,
00:20:39.74,00:20:43.98,첫 고해성사가 시비영상 어쩌구 하는거 보면 그냥 검은사제들 보고 강동원봉 차서 한거?,
00:20:44.00,00:20:55.61,아니요 그냥 일반 라디오 상담소 그런것보다는 사람들이 진짜 말 못할 고민이 있지 않을까 하고 시작했는데 진짜 말 못할 고민들만 와서 힘들었던거지,
00:20:58.01,00:21:05.76,알려줘선 안되는 고민들 그런게 와서 문제지?,
00:21:05.98,00:21:17.36,시발 컨텐츠는 죄가 없어,
00:21:17.56,00:21:43.18,근데 레바니가 과연 바닥달 사연을 안 받을 수 있을 것 같아 정상적인 사연 받아도 이건 제가 조언할 수 있는 사연이 아닌 것 같군요 하면서 대충 넘길 놈이 똥통을 열었으면 끝장을 보라고 고해성사 썰도 다 들갑아님 솔직히 레바 철석철석 썰에 비하면 멀쩡하다 생각해요 뭐라는 거야 씨발,
00:21:44.94,00:22:08.95,그냥 말하면 안될 걸 자랑하듯이 말하니깐 문제지 아니 처음에는 그래도 좀 약간 그 약간 그 나름 절제하면서 보내다가 그 보던 새끼가 어 나랑 비슷한 새끼가 있네?,
00:22:08.97,00:22:09.63,난 좀 더 당당해져도 되겠다 그래서 막 평범한 내꼬다닌데요?,
00:22:09.65,00:22:13.17,하면서 이지랄하면서 자기는 평균이라는 뜻이 있게 자식들이 어?,
00:22:20.05,00:22:35.04,레코단들도 나이 들었는데 딸친 사연 많이 줄었을듯 생물학적으로 그런 새끼들 계속 시대를 안 가르고 계속 나올걸?,
00:22:38.45,00:23:04.96,고해성사 계속 해야함 그래야지 내 딸 컨텐츠가 늘어남 뭐야?,
00:23:04.98,00:23:06.16,폭스소대 전원 출소된거야?,
00:23:12.01,00:23:27.23,난 최근 보혜성사 오프닝 중에 그게 제일 웃겼음 안녕하세요 평범한 30대 남성입니다 남들과 조금 다른 점이 있다면 바닷가를 즐긴다는 점일까요?,
00:23:27.25,00:23:37.92,뭐야 가장 평범한 사연이잖아,
00:23:39.11,00:24:03.21,고해성사 풀버전 라디오 소장 중인 사람으로서 말하는데 첫 사연부터 정상적이지 않았음 관음썰 야설 등등에서 시작해서 자기 성격 소개로 변질된 거지 원래부터 비정상이었음 다 그건 맞지 그러니까 주제가 말이야 원래부터 비정상이긴 했지만 주제에 변질이 있잖아 아 이건 내가 생각해도 아니구나 미안하다,
00:24:03.43,00:24:09.40,아니 근데 진짜로 난 괜찮다고 생각하는데 고해성사를 한 3시간 정도 진행하면 속이 안 좋아.,
00:24:09.42,00:24:12.82,아니 진짜 그냥 생물학적으로 몸이 안 좋아져.,
00:24:12.84,00:24:20.59,그게 가장 힘든 포인트였어요.,
00:24:20.61,00:24:30.74,그러니까 머리로는 뭐 그래도 미친 새끼네 라고 하다가도 점점 몸이 안 좋아져.,
00:24:32.35,00:25:00.69,야레야레 몸은 솔직하지 못하구먼 난 시발 괴랄한 딸 사연도 재미는 있는데 인어공주랑 무슨 공주들 나오는거 뒤지게 웃기더라 크크크크 자꾸 디즈니 공주 시리즈 나와서 시발 자기랑 카트 주고받았다는 새끼가 있었지,
00:25:04.11,00:25:20.78,아이고 만원 원 고맙습니다 그 뭐냐?,
00:25:20.80,00:25:26.56,실제로 버튜버랑 사귀고 싶어서 자기가 버튜버 방송하면서 오님 저랑 합방하고 싶으시다고요?,
00:25:26.58,00:25:33.49,아이 부끄러워라고 한 내 카마 스트리머 사연이 제일 재밌더라,
00:25:33.83,00:25:39.70,근데 그거 진짜 아니었음 뭐가 아니야?,
00:25:39.88,00:25:55.75,그냥 레바방에선 고해성사가 고추가 해로운 성인들의 사연에 줄임말이,
00:25:57.66,00:26:13.87,근데 고해성사 보면 이딴 새끼들이 있는데라는 자존감보다 이딴 새끼들이 일반인 코스프레하고 레바 오픈 행사에 다 참여한다는 생각해보면 시바리게 공포물이지.,
00:26:13.89,00:26:24.36,레바가 고해성사 하면 자꾸 속이 안 좋은 건 레바가 글로 읽으면서 남들보다 특히 뛰어난 외내 장면 재구성력으로 그 장면을 머릿속으로 계속 그려서 그런 크크크.,
00:26:24.38,00:26:25.71,그런 것 같기도 하고,
00:26:28.84,00:26:38.22,내 고해성서 읽어주는데 날 미친 새끼로 인식하는 게 좀 슬펐어.,
00:26:38.26,00:26:40.14,미친놈인가?,
00:26:40.16,00:26:40.52,진짜 미친놈이다.,
00:26:40.54,00:26:50.04,근데 이제 슬슬 탐돌았는데 자꾸 보수적으로 행동하는 거 보니 진짜로 평양지 진출해서 거튜버들이랑 하하호 하려고 하는구나.,
00:26:50.68,00:26:54.46,다른 레코단들은 속여도 나는 못 속여 우후후.,
00:26:54.48,00:26:54.76,뭔 소리야 저건 또 씨발.,
00:26:57.12,00:27:16.21,이젠 지가 미친거도 모르네 근데 솔직히 말해서 옆 컨텐츠도 해줘야 한다 생각한 나바야 우리한테 말 못할 부끄러운 사연 얘기해봐라,
00:27:16.61,00:27:39.92,그래도 바닥달 괴인들이 자신이 비정상임을 깨닫고 정상적인 딸쟁이로 바뀌어가는 걸 보면 고해성사도 좋은 점이 있구나 생각이 들더라.,
00:27:44.86,00:28:07.39,저희가 사제로써 렛바님 고해성사 드러뜨릴테니 한번 해보시죠 못했단 말 아니 난 못할 말 안하는데 개인적으로 고해성사 베스트는 핫톡 계정파서 1인 2역으로 영혼 창조에서 자체 연애하다가 이제 인체도 연성에서 한 사람을 창조한 사람이 동일인물이라는 거인 그 사람도 여기 있을까?,
00:28:07.41,00:28:12.71,자 이해도 다 드렸네요 그래서 렛바를 웃겨라 컨텐츠 언제 하나요 또 나의 뛰어난 체력을 뽐내야 하는데,
00:28:12.79,00:28:28.39,지랄하지마 나는 원래 우쌍이라 항상 웃고 있어 레바 팬미팅 같은 거 가서 줄을 선다면 내 앞놈 뒷놈 중 적어도 한 명은 바닥 따롱이 구멍도 못 달 꼬박톨박 철박구박 할 매박이겠지?,
00:28:28.41,00:28:41.26,정말 서럽다 근데 문득 레바형 불쌍하다 레바 그림으로 반응이 안 온다는 게 인생의 낙이 크게 사라지는데,
00:28:41.65,00:28:46.13,뭐야 왜 도배하나 했더니 그림 추천 받는 줄 아네?,
00:28:46.15,00:29:10.56,레바의 고해성사 몽독 감성포차 트젠 만나 철석철석 타임 가짐 장례식장 고스트 포켓몬 나온다고 함 호슈마린에게 DM으로 껄떡댐 석호에서 코스워들에게 대시받았다고 비틱함 개인적인 고해성사의 장점 일단 네튜브와 레바 방송을 보게 됨 삶의 희망을 실제로 얻음 개초 웃김 사춘기 때 봐서 레바 7드론으로 성장함,
00:29:12.44,00:29:18.11,레바형 뜬금없지만 혹시 수원 포미골드 오시나요?,
00:29:18.39,00:29:27.11,수원에 포미골드가 아니고 일러스타 패스 아니야?,
00:29:27.27,00:29:34.12,레바형께서는 우리 귀엽고 사랑스러운 초텐장이 등장하는 미디걸 오버도즈라는 애니는 보셨나요?,
00:29:34.14,00:29:34.30,포미골드 맞아?,
00:29:41.22,00:30:06.25,자 어디보자 자 160명 빅토리 네코님 이랏쒸이 어떤걸 원하시나요?,
00:30:11.10,00:30:39.23,아르카나 쉐도우 아르카나 쉐도우?,
00:30:39.25,00:30:39.41,음 이게 맞지?,
00:30:39.43,00:30:39.49,노노노,
00:30:40.28,00:31:02.19,인생은 순리대로님 필더같은 대사를 하시는군요 무엇을 원하시죠?,
00:31:02.23,00:31:08.19,가정교사 히트맨 리본의 크롬독으로 히트맨 리본 크롬독으로,
00:31:12.97,00:31:36.46,전기왕꿈님 젠존제순아 젠존제순아,
00:31:38.34,00:32:08.17,순환은 낙서할 때 한 번 그리게 됐었는데 따로 채색 과자는 그리는 적이 없긴 하지 다음판 레바 영상 보유자님 없애 빨리 어떤 걸 원하시나요?,
00:32:08.37,00:32:31.25,브라심캐 브라심캐라고 말하면 내가 어떻게 알아,
00:32:36.94,00:32:56.96,신데렛 가키 관상인데?,
00:32:56.98,00:32:59.69,딱 알았다 신캐릭하구나 전국체폐언니 7988님,
00:33:01.73,00:33:15.76,니케 아니스 스타.,
00:33:16.34,00:33:17.06,니케 아니스 스타?,
00:33:17.80,00:33:23.75,에리카는 감옥에 좀 더 처박혀 있어라.,
00:33:24.41,00:33:24.71,그래도 어제 니케 밀었잖아.,
00:33:29.21,00:33:56.45,파산의 태토 신디사이저,
00:34:01.55,00:34:22.21,심디 사이저?,
00:34:22.23,00:34:22.43,아무튼 테토 맞지?,
00:34:22.45,00:34:23.71,디자인이 다름?,
00:34:23.73,00:34:31.38,벌써 그냥 테토면 테토인 줄 알아 내가 그리면 또 관상 달라지네 아 하사리님,
00:34:44.24,00:35:06.87,이라쌰이 5 4 3 2 1 다음 메톨 호널레이너님 되게 자주 뽑히시네,
00:35:09.67,00:35:25.14,토끼.,
00:35:25.16,00:35:25.22,사키.,
00:35:25.52,00:35:31.05,"토끼, 사키, 구름이?",
00:35:31.07,00:35:31.41,구름이.,
00:35:31.67,00:35:35.59,블루아카에 왜 토끼도 있고 사키도 있어서 블루아카 캐릭터인 줄 알았는데.,
00:35:43.13,00:35:57.02,레바 주인 포로리씨님.,
00:35:57.04,00:35:57.20,오케이.,
00:35:57.22,00:36:01.84,요즘 짭짤한게 땡깁니다.,
00:36:02.26,00:36:05.87,뭘 원한다는 것이지?,
00:36:05.89,00:36:07.25,베이컨 롤맛 쿠키 가시죠.,
00:36:15.62,00:36:21.51,베이컨 롤 맛 쿠키가 여러 개 나오는데 뭐지?,
00:36:21.97,00:36:30.90,타이틀로 다른 건가요?,
00:36:30.92,00:36:31.76,왜 스킵 안 하냐고?,
00:36:34.69,00:36:34.82,아니 뭐...,
00:36:36.93,00:36:39.88,아 이러면 쿠키가 뽑힐려나?,
00:36:39.90,00:36:45.16,이거 맨날 뽑히는 사람들만 뽑히는데 혹시 보강고닉 리스트 같은 거 만들어두시나요?,
00:36:47.91,00:36:49.33,의심됩니다 그러게 텍토랑 똑같이 생겼네?,
00:36:49.67,00:36:50.63,비슷하게 생겼으니까 얜 빼줘?,
00:36:51.05,00:36:54.67,너 이 진짜 고해성사 때 쿠키로 쳤다고 하면 진짜 그냥 그려?,
00:36:55.00,00:37:06.11,다른 거 추천해 개자식아 한 번에 기회를 주지 얘들아 식탁 특식 정해졌다 뽑아야겠지?,
00:37:06.13,00:37:06.23,크크크크크,
00:37:13.87,00:37:41.33,그럼 어제 산이랑 그렸으니 나모 뭐야 그거 뽑고 브라 공방 보러 가려 했는데 이럴 거면 투표 외함 이라는 채팅 올라올 듯 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난,
00:37:41.85,00:37:47.26,자 타이머는 150초 원하는 캐릭터를 뽑아주시면 되겠습니다.,
00:37:47.28,00:37:47.86,2등 먹죠!,
00:37:50.80,00:37:53.43,아 또 이 씨X 8번이 독주를 하고 있습니다.,
00:37:53.93,00:37:58.68,하지만 당신의 한 표 한 표가 미래를 바꿀 수 있다는 점 기억해 주시고요.,
00:38:04.73,00:38:30.99,식탁이 너무 깨끗해요 이런 뽑기 힘든데 이삼이 뽑아보십시오,
00:38:33.86,00:38:46.50,여러분 그거 아시나요?,
00:38:46.52,00:38:58.42,우주명작 사냥 연구실이 올해 연말 DLC 출시가 예정된 사실을 여러분 전입 개명 당했어요 유우,
00:39:04.96,00:39:33.80,너흰저 나비족같이 생긴 거리가 좋은거냐 솔직히 나무는 귀엽잖아 나무까지는 이상성욕 아닌 ㅇㅇ 40초 남았습니다,
00:39:39.10,00:40:03.37,"26, 25, 24 그냥 아무렇지도 않은 척 잘 대해 의식하면 더 이상해진다고",
00:40:06.67,00:40:13.10,나무 뽑은 애들은 동물보호 단체에 드가라.,
00:40:30.60,00:40:36.54,레바야 너 맨날 화장실에서 투표 시작하는 거 의심되는데 화장실에 캠 설치해서 해명해야 한다고 생각함.,
00:40:38.24,00:41:03.00,이제 딴 거 하러 가면 쓰고 저번에도 말했고 어제도 말했고 오늘도 말하지만 나 솔직히 펄이라는 아닌데 나무는 진짜 딱 가능이다 8번 독려하고 이제 딴 거 하러 가야지 이융이융 난 롤 하러 간다 안 그랬는데?,
00:41:05.28,00:41:08.52,800명이 이 방에 있는데 300명도 투표를 안 해?,
00:41:08.54,00:41:09.68,너흰 손해 좀 보자.,
00:41:09.70,00:41:14.85,크크 바로 펄이 투표.,
00:41:15.65,00:41:21.42,짐승들이 짐승 좋아하는데 이유가?,
00:41:21.44,00:41:22.62,나무가 짐승 새끼라고?,
00:41:22.64,00:41:28.79,5만원 받고 바닥 뛰면서 끼잉끼잉 거리는 레바보다는 훨씬 영장류에 가깝다고 생각합니다만.,
00:41:32.68,00:41:41.58,부라 아이들은 이런 거 보려고 하지 말고 건전한 공방 보러 가세요.,
00:41:41.88,00:41:58.72,나 털박인데 나무 정도면 털박이 아닌 사람들한테도 추천 가능하다.,
00:42:00.69,00:42:07.99,차라리 쿠키를 골랐으면 15분 만에 그림 컷 가능했을 텐데 굳이 굳이 짐승 골라서 1시간 동안 그리게 생겼네.,
00:42:08.01,00:42:10.15,가성비 싹 손해잖아.,
00:42:10.37,00:42:13.34,이 새끼 날 거의 인간으로 안 여기는구만.,
00:42:13.36,00:42:16.18,그림 그리는 사람의 마음을 좀 더 생각해달라고.,
00:42:16.20,00:42:20.23,솔직히 나모가 우리 집 소파에 누워있는 고릴라 누나 녀석보다는 훨씬 이쁜 것 같아.,
00:42:24.73,00:42:26.09,미모 개꼴리네 크크.,
00:42:28.47,00:42:47.50,나 펄이 찍었는데 목적 달성했다.,
00:42:47.52,00:42:52.18,이제 T1 경기 보고 다 그리면 다시 올게 시옥 기억.,
00:42:54.22,00:43:00.41,솔직히 펄이 재미는 있어도 그런 쪽으로는 별였는데 한양 나왔을 때 충격이었지.,
00:43:00.43,00:43:09.28,뭔가 꼴 아니 끌리는 기분 키위로 2밖에 못 봤는데 언제 시간 내서 다른 둘도 해봐야지.,
00:43:09.30,00:43:16.41,그럼 네가 적당히 걸렀어야지 지조 있게.,
00:43:16.43,00:43:20.23,펄이는 아니고 스윈이라고 생각하면 10단응이긴 함.,
00:43:23.33,00:43:49.46,해놓고 8번 뽑고 딴거 하러 간다는 분탕충들 의견을 보고도 이게 주두라고 생각해 탄핵소추한 요구합니다 레바형 오늘 브라 신캐 중에 쿠로미 메모리얼 일부 살짝 보여줬는데 시이벌 미쳤다 증명사진 찍으려고 뻣뻣하게 긴장된 쿠로미를 보니까 나 잠깐 어디 좀 갔다 올게 이번 신캐 8명 이상,
00:43:53.03,00:44:19.97,난 개인적으로 퍼리는 육구 없으면 가짜라고 생각해 구독한다고 한다고 하다 이제야 하네요 레바님 늘 응원합니다 아이고 구독 고맙습니다,
00:44:23.42,00:44:31.14,레바 형께서는 우리 귀엽고 사랑스러운 초텐짱이 등장하는 미디걸 오버도즈라는 애니는 보셨나요?,
00:44:32.66,00:44:38.25,애니 나온 건 안 해봤어요.,
00:44:38.27,00:44:38.71,게임은 해봤는데 애니는 아직 안 봤어요.,
00:44:38.73,00:44:44.56,나무처 건방질년도 평소에 사람처럼 말하다가 엉덩이 몇 대 후려주면 끼잉끙끙 해주겠지?,
00:44:45.28,00:44:46.23,옹야 각오해라.,
00:44:50.24,00:45:15.37,니들이 레바한테 작고 털 추천하니깐 레바 글카에 덜 껴서 성능 저하되잖아 어제 레바가 펼친 개론인 뽕주둥이는 펠라 최적화라고 하는데 이건 뽕주둥이가 아니잖아 어제 그 여련은 거짓이었냐 이 정도면 뽕주둥이지 한이안 결혼에 이어남은 키위랑 가중 결혼 스토리가 있나요?,
00:45:15.39,00:45:19.74,진짜 궁금함,
00:45:20.09,00:45:47.19,디즈니 씹새들 이게 케이즈 토피아다 크크 근데 예전엔 펄이 싫어했는데 레바형 말처럼 난 어차피 그렇게 될 놈이었던 거임 내 안에 씨앗이 있었는데 형 방송 보고 봐라 한 거 같아 이게 그 털쓸하이킹이 와 드디어 객관화 하는 새끼가 나오네,
00:45:49.23,00:46:13.94,내 아니스가 내 아니스가 내 아니스가 크아아아 극악무도한 니케박이인 내가 유유 극악무도한 털박이들 솔직히 요제 산양 좋긴 했다 크크 기대는 함 솔직히 블락 캐릭에게 퍼리화 시켜야 된다 생각하고 퍼리 캐릭에겐 신비의 힘으로 헤일로 달아주고 인간화 시켜야 한다 그래야 털박이와 블박 단들이 껴안고 뽀뽀하고 친해진다,
00:46:17.73,00:46:21.92,이젠 탄핵 요구안도 안 들어주네.,
00:46:21.94,00:46:30.03,언제적 탄핵 요구안이야.,
00:46:30.05,00:46:30.59,"시바, 난 아닌데.",
00:46:31.01,00:46:32.07,레바님.,
00:46:32.09,00:46:35.85,레바님은 짐승끼리 하는 것을 좋아하시나요?,
00:46:35.87,00:46:42.80,짐승이랑 인간이랑 하는 것을 좋아하시나요?,
00:46:42.82,00:46:43.00,둘 다 별론데요?,
00:46:44.99,00:47:09.49,주둥이가 길쭉한 게 쭈압쭈압 쭙쭙 벅벅벅에 특화되어 있는 것 같네요.,
00:47:17.25,00:47:18.27,내일 뭐 할 거임?,
00:47:18.29,00:47:24.24,또 카페 가서 이렇고 저렇고 할 거임?,
00:47:24.26,00:47:24.56,일하겠죠?,
00:47:24.58,00:47:41.74,형 완성 전에 주제넘게 말해봐요 턱 커서 남키 같아요 이건 암컷이 아니야 줄여정 그래 차라리 이렇게 팬선을 따고 있을 때 얘기를 해라 이게 더 남키 같지 않냐?,
00:47:41.76,00:47:41.84,아닌가?,
