시작 시간,start_sec,종료 시간,end_sec,화자,내용,live_id
00:14:55,895.39,00:14:56,896.75,UNKNOWN,던전앤파이터 디렉터 박세훈입니다,
00:14:56,896.75,00:14:57,897.23,UNKNOWN,던전앤파이터 디렉터 박세훈입니다,
00:14:57,897.23,00:14:58,898.27,UNKNOWN,던전앤파이터 디렉터 박세훈입니다,
00:14:58,898.27,00:15:00,900.39,UNKNOWN,지난 3월 던파론 이후에,
00:15:00,900.39,00:15:04,904.57,UNKNOWN,정말 오랜만에 다시 모험가 여러분들한테 서게 되었습니다,
00:15:04,904.57,00:15:08,908.85,UNKNOWN,지금 채팅에 많은 분들께서 참여를 해주셨는데요,
00:15:08,908.85,00:15:10,910.51,UNKNOWN,먹방이냐 뭐 이렇게 물어보시는데,
00:15:10,910.51,00:15:12,912.55,UNKNOWN,어 채팅이 굉장히 빠르게 올라가네요,
00:15:12,912.55,00:15:15,915.59,UNKNOWN,국님 번역수님,
00:15:15,915.59,00:15:16,916.63,UNKNOWN,소리가 안 들린다고요?,
00:15:16,916.63,00:15:17,917.45,UNKNOWN,나 잘 들리는데,
00:15:17,917.45,00:15:19,919.23,UNKNOWN,네 끝님,
00:15:19,919.23,00:15:20,920.85,UNKNOWN,은하님 명장님,
00:15:20,920.85,00:15:21,921.93,UNKNOWN,벨라님,
00:15:21,921.93,00:15:25,925.45,UNKNOWN,굉장히 많은 분들께서 지금 채팅에 참여하시면서,
00:15:25,925.45,00:15:25,925.97,UNKNOWN,네 채팅을 올려주시고 계십니다. 어 조금 안 들린다고요? 나 잘 들리는데?,
00:15:25,925.97,00:15:27,927.21,UNKNOWN,채팅을 올려주시고 계십니다. 어 조금 안 들린다고요? 나 잘 들리는데?,
00:15:27,927.21,00:15:29,929.13,UNKNOWN,조금 더 빨라진 것 같습니다,
00:15:29,929.13,00:15:29,929.61,UNKNOWN,자령님,
00:15:29,929.61,00:15:30,930.81,UNKNOWN,텍토리님,
00:15:30,930.81,00:15:32,932.81,UNKNOWN,플로빅님,
00:15:32,932.81,00:15:34,934.93,UNKNOWN,네,
00:15:34,934.93,00:15:37,937.51,UNKNOWN,어 더 빨라져가지고 제가 읽기가 좀 힘든데,
00:15:37,937.51,00:15:41,941.56,UNKNOWN,쏘이프레시님,
00:15:41,941.56,00:15:43,943.12,UNKNOWN,어 네,
00:15:43,943.12,00:15:47,947.06,UNKNOWN,오 편집자님 너무 강한 말 쓰지 마세요,
00:15:47,947.06,00:15:47,947.4,UNKNOWN,지금,
00:15:47,947.4,00:15:48,948.62,UNKNOWN,채통을 지키세요,
00:15:48,948.62,00:15:50,950.0,UNKNOWN,반갑습니다 여러분,
00:15:50,950.0,00:15:51,951.64,UNKNOWN,한 가지 말씀드릴 게 있는데요,
00:15:51,951.64,00:15:55,955.48,UNKNOWN,지금 채팅창 들어오시게 되면 제일 위에 써있는 문구이기도 한데요,
00:15:55,955.48,00:15:57,957.94,UNKNOWN,넥슨 라이브가 이제 저희 처음 진행해 보는데,
00:15:58,958.28,00:15:59,959.96,UNKNOWN,채팅방이 여러 개가 있고,
00:15:59,959.96,00:16:04,964.8,UNKNOWN,입장하시면 적정 인원으로 채팅방이 분배되고 메시지가 분배된다고 하더라고요,
00:16:04,964.8,00:16:08,968.08,UNKNOWN,그래서 아마 다른 채팅방에 쓴 채팅들이,
00:16:08,968.08,00:16:12,972.12,UNKNOWN,지금 현재 모험가님이 계신 채팅창에서는 안 보이실 수도 있는데요,
00:16:12,972.12,00:16:16,976.72,UNKNOWN,저는 지금 오브날로 해가지고 모든 채팅방의 채팅들을 다 보고 있고,
00:16:16,976.72,00:16:19,979.08,UNKNOWN,저희 개발진도 그렇게 하고 있으니까요,
00:16:19,979.08,00:16:22,982.2,UNKNOWN,이 부분은 참고해 주시면 좋을 것 같습니다,
00:16:22,982.2,00:16:23,983.94,UNKNOWN,네 귀신사무기님,
00:16:23,983.94,00:16:25,985.6,UNKNOWN,여의나루토님,
00:16:25,985.6,00:16:27,987.24,UNKNOWN,히스마님,
00:16:27,987.24,00:16:28,988.24,UNKNOWN,네,
00:16:28,988.28,00:16:29,989.1,UNKNOWN,토키님,
00:16:29,989.1,00:16:29,989.6,UNKNOWN,마녀님,
00:16:29,989.6,00:16:30,990.34,UNKNOWN,로빈살마님,
00:16:30,990.34,00:16:33,993.72,UNKNOWN,네 열심히 지금 채팅 올려주시는 것들을 보고 있습니다,
00:16:33,993.72,00:16:36,996.94,UNKNOWN,네 이제 진행하라고 하시니까 진행하겠습니다,
00:16:36,996.94,00:16:40,1000.28,UNKNOWN,네 오늘 넥슨 라이브로 진행된 이 자리는,
00:16:40,1000.28,00:16:44,1004.44,UNKNOWN,처음 계획과는 조금 다른 모습으로 준비하게 되었습니다,
00:16:44,1004.44,00:16:48,1008.28,UNKNOWN,기존에 진행하던 방송이나 캐릭터 소개 방식에서 좀 벗어나서,
00:16:48,1008.28,00:16:52,1012.42,UNKNOWN,퍼스트 서버를 바로 앞두고 모험가 여러분들과 이야기를 나누면서,
00:16:52,1012.42,00:16:56,1016.12,UNKNOWN,방송 끝나면 바로 퍼스트 서버 업데이트와 공지 플레이도,
00:16:56,1016.12,00:16:58,1018.12,UNKNOWN,아니 공지와 플레이도 이어서,
00:16:58,1018.12,00:17:00,1020.46,UNKNOWN,해보실 수 있도록 구성을 했고요,
00:17:00,1020.46,00:17:02,1022.28,UNKNOWN,그리고 오늘은 아직 공개되지 않은,
00:17:02,1022.28,00:17:06,1026.1,UNKNOWN,비공개 디렉트노트도 한번 준비를 해와봤습니다,
00:17:06,1026.1,00:17:08,1028.52,UNKNOWN,이 내용을 방송에서 처음 공개를 해 드리면서,
00:17:08,1028.52,00:17:12,1032.88,UNKNOWN,같이 읽고 같이 얘기 나누는 형태로 구성을 해 봤고요,
00:17:12,1032.88,00:17:17,1037.68,UNKNOWN,네 지금 왜 2시로 했냐라는 얘기들 많이 얘기해 주시는데요,
00:17:17,1037.68,00:17:19,1039.52,UNKNOWN,아까 채팅에서 많이 올려주셨는데,
00:17:19,1039.52,00:17:21,1041.22,UNKNOWN,욕먹기 싫어서 2시로 했다,
00:17:21,1041.22,00:17:22,1042.82,UNKNOWN,이렇게 얘기해 주셨는데,
00:17:22,1042.82,00:17:27,1047.42,UNKNOWN,뭐 2시로 하나 몇 시로 하나 얘기해 주시는 거는 비슷하다고 생각합니다,
00:17:27,1047.42,00:17:30,1050.2,UNKNOWN,이미 아까 많이 주셔서 잘 봤고요,
00:17:30,1050.2,00:17:31,1051.96,UNKNOWN,많이 반성하고 있습니다,
00:17:31,1051.96,00:17:34,1054.7,UNKNOWN,그래서 2시로 진행한 건 아니고요,
00:17:34,1054.7,00:17:38,1058.48,UNKNOWN,사실은 저희 퍼스트 서버가 3시에 오픈이 되니까,
00:17:38,1058.48,00:17:39,1059.94,UNKNOWN,3시에 오픈이 될 때까지,
00:17:39,1059.94,00:17:43,1063.42,UNKNOWN,제가 퍼스트 서버에 대한 내용들을 미리 소개를 한번 드리고,
00:17:43,1063.42,00:17:45,1065.64,UNKNOWN,퍼스트 서버로 바로 플레이를 이어가는,
00:17:45,1065.64,00:17:49,1069.88,UNKNOWN,그런 소통 시도도 한번 해 보고자 생각을 했고요,
00:17:49,1069.88,00:17:53,1073.58,UNKNOWN,그래서 좀 준비했다고 봐주시면 좋을 것 같습니다,
00:17:53,1073.58,00:17:56,1076.5,UNKNOWN,이게 사실 소통에 대해서 많은 피드백들 주셨고,
00:17:56,1076.5,00:17:57,1077.42,UNKNOWN,저도 가상화폐가 좀 많이 나왔는데,
00:17:57,1077.42,00:18:00,1080.08,UNKNOWN,좀 더 나은 소통들을 더 해봐야 되지 않을까,
00:18:00,1080.08,00:18:03,1083.42,UNKNOWN,계속 통보 이렇게 하지 않고 해봐야 되지 않을까 해서,
00:18:03,1083.42,00:18:05,1085.1,UNKNOWN,넥슨 라이브도 도입해보고,
00:18:05,1085.1,00:18:08,1088.22,UNKNOWN,이런 다른 시간대에 퍼스업 직전에,
00:18:08,1088.22,00:18:11,1091.34,UNKNOWN,디렉터 노트도 읽으면서 얘기도 한번 해보려고,
00:18:11,1091.34,00:18:12,1092.94,UNKNOWN,시도를 한번 해봤고요.,
00:18:13,1093.46,00:18:16,1096.2,UNKNOWN,앞으로 계속 2시에 진행을 하겠다 이런 건 절대 아닙니다.,
00:18:16,1096.32,00:18:19,1099.7,UNKNOWN,오늘 진행해보고 여러분들 피드백 주시는 거 보면서,
00:18:19,1099.7,00:18:24,1104.28,UNKNOWN,그 내용들을 가지고 앞으로 더 개선되는,
00:18:24,1104.28,00:18:26,1106.66,UNKNOWN,그런 소통들을 해나가도록 하겠습니다.,
00:18:26,1106.66,00:18:30,1110.38,UNKNOWN,2시가 무슨 초식이냐 하시는데 계속 이런 초식으로 할 건 아닙니다.,
00:18:30,1110.5,00:18:31,1111.34,UNKNOWN,염려하지 마시고요.,
00:18:31,1111.82,00:18:34,1114.84,UNKNOWN,한번 진행해보고 많은 피드백 부탁드리도록 하겠습니다.,
00:18:36,1116.22,00:18:38,1118.66,UNKNOWN,아무래도 처음 시도해보는 형식이다 보니까,
00:18:38,1118.66,00:18:40,1120.38,UNKNOWN,저도 좀 어색하기도 하고요.,
00:18:40,1120.5,00:18:44,1124.42,UNKNOWN,저는 아직 이 채팅의 속도를 따라가지 못하고 있는 상황이긴 합니다.,
00:18:44,1124.56,00:18:45,1125.84,UNKNOWN,그래도 최선을 다해보고,
00:18:45,1125.84,00:18:49,1129.64,UNKNOWN,또 미흡했던 지난 방송들을 돌이켜보면서,
00:18:49,1129.64,00:18:52,1132.32,UNKNOWN,긴장도 많이 되지만 열심히 한번 진행해보겠습니다.,
00:18:53,1133.22,00:18:55,1135.9,UNKNOWN,그래도 여러분들과 함께 준비한 노트도 보면서,
00:18:55,1135.9,00:18:56,1136.64,UNKNOWN,계속 진행해보겠습니다.,
00:18:56,1136.66,00:18:59,1139.46,UNKNOWN,주제에 담긴 내용들도 함께 읽으면서,
00:18:59,1139.46,00:19:01,1141.72,UNKNOWN,모험가 여러분들이 주시는 의견도 들어보고,
00:19:01,1141.72,00:19:04,1144.86,UNKNOWN,이야기 나눈 직후에 바로 퍼서버에,
00:19:04,1144.86,00:19:07,1147.22,UNKNOWN,체험도 해보실 수 있는 구성이라고 생각해서,
00:19:07,1147.22,00:19:08,1148.36,UNKNOWN,이렇게 자리 마련했고요.,
00:19:08,1148.94,00:19:11,1151.84,UNKNOWN,모험가님들도 계속 읽어보도록 하겠습니다.,
00:19:14,1154.26,00:19:16,1156.9,UNKNOWN,이 녹방이냐고 하시는 분의 닉네임을 읽고 싶은데,
00:19:16,1156.9,00:19:17,1157.86,UNKNOWN,지금 빨라...,
00:19:17,1157.86,00:19:19,1159.48,UNKNOWN,"네, 철정 대리님 녹방이네.",
00:19:19,1159.6,00:19:20,1160.48,UNKNOWN,"네, 녹방 아닙니다.",
00:19:21,1161.4,00:19:23,1163.54,UNKNOWN,지금 생방으로 진행하고 있고요.,
00:19:23,1163.54,00:19:25,1165.54,UNKNOWN,"네, 오늘은 라이브 서비스와",
00:19:26,1166.66,00:19:28,1168.26,UNKNOWN,콘텐츠 개선 사항과 함께,
00:19:28,1168.26,00:19:31,1171.1,UNKNOWN,저희가 준비한 신규 캐릭터 두 가지를,
00:19:31,1171.1,00:19:34,1174.8,UNKNOWN,평소와 좀 다른 형태로 말씀을 드려보려고 합니다.,
00:19:34,1174.8,00:19:36,1176.66,UNKNOWN,지난 방송에서 말씀드린 것처럼,
00:19:36,1176.66,00:19:40,1180.82,UNKNOWN,원래는 미카엘라 레이드도 오늘 소개해드리는 자리로 계획을 했는데요.,
00:19:40,1180.82,00:19:44,1184.64,UNKNOWN,제가 그동안 좀 스스로를 많이 돌아봤습니다.,
00:19:44,1184.64,00:19:47,1187.16,UNKNOWN,저희가 개발 중인 것들을 미리 말씀드리려고,
00:19:47,1187.16,00:19:50,1190.42,UNKNOWN,어떻게든 이른 시점에 모험가 여러분들께 말씀드리려고,
00:19:50,1190.42,00:19:52,1192.5,UNKNOWN,불확실한 얘기들을 드리거나,
00:19:52,1192.5,00:19:54,1194.82,UNKNOWN,과장된 표현들을 드리거나 아니면은,
00:19:54,1194.82,00:19:56,1196.5,UNKNOWN,뭐 과거에 얘기한 거니까,
00:19:56,1196.5,00:19:59,1199.56,UNKNOWN,그대로 강행하는 모습들이 스스로를 돌아봤을 때,
00:19:59,1199.56,00:20:01,1201.18,UNKNOWN,그렇게 좋아 보이지가 않았습니다.,
00:20:01,1201.18,00:20:05,1205.32,UNKNOWN,많은 모험가님들도 그렇게 말씀들 주시기도 하셨고요.,
00:20:05,1205.32,00:20:08,1208.86,UNKNOWN,그래서 실시간으로 좀 변화하는 라이브 환경에 맞춰서,
00:20:08,1208.86,00:20:10,1210.62,UNKNOWN,마지막까지 꼼꼼하게 살피고,
00:20:10,1210.62,00:20:12,1212.46,UNKNOWN,상황도 계속 반영을 하는 게,
00:20:12,1212.46,00:20:14,1214.88,UNKNOWN,더 나은 선택이라는 생각이 들었습니다.,
00:20:14,1214.88,00:20:16,1216.9,UNKNOWN,사실 지난 중천 때나 최근까지는,
00:20:16,1216.9,00:20:19,1219.5,UNKNOWN,중간중간에 이런 조정들 같은 것들은,
00:20:19,1219.5,00:20:21,1221.86,UNKNOWN,"네, 많이 좀 부족했다고 생각을 하고요.",
00:20:21,1221.86,00:20:25,1225.42,UNKNOWN,그래서 그런 부분들을 미카엘라 레이드에도 반영하려고 합니다.,
00:20:25,1225.42,00:20:26,1226.5,UNKNOWN,그래서 그런 반영 때문에,
00:20:26,1226.5,00:20:28,1228.38,UNKNOWN,미카엘라 레이드가 뭐 지연되느냐,
00:20:28,1228.38,00:20:29,1229.6,UNKNOWN,그런 건 아니고요.,
00:20:29,1229.6,00:20:31,1231.3,UNKNOWN,미카엘라 레이드 업데이트 일정은,
00:20:31,1231.3,00:20:33,1233.46,UNKNOWN,8월로 변동이 없을 계획이지만,
00:20:33,1233.46,00:20:35,1235.5,UNKNOWN,그에 대한 자세한 설명과 내용은,
00:20:35,1235.5,00:20:37,1237.12,UNKNOWN,콘텐츠 완성도도 올리고,
00:20:37,1237.12,00:20:41,1241.68,UNKNOWN,그때 당시에 저희의 라이브 서비스 상황들을 더 반영을 해서,
00:20:41,1241.68,00:20:46,1246.8,UNKNOWN,7월에 미카엘라 레이드를 별도로 소개를 한번 해드리도록 하겠습니다.,
00:20:46,1246.8,00:20:51,1251.5,UNKNOWN,미카엘라만 하면 아직 제국이 남았다.,
00:20:51,1251.5,00:20:52,1252.94,UNKNOWN,죄송하지만 말씀드리고,
00:20:52,1252.94,00:20:54,1254.36,UNKNOWN,제국은 다르다.,
00:20:54,1254.36,00:20:56,1256.34,UNKNOWN,라이브 상황들이나 아니면,
00:20:56,1256.34,00:20:59,1259.1,UNKNOWN,개선 사항들도 함께 말씀드리겠습니다.,
00:20:59,1259.1,00:21:00,1260.46,UNKNOWN,오늘 방송 진행하면서,
00:21:00,1260.46,00:21:02,1262.58,UNKNOWN,현재 개발 상황에 대해서,
00:21:02,1262.58,00:21:03,1263.92,UNKNOWN,여러분들께 공유 드리고,
00:21:03,1263.92,00:21:06,1266.56,UNKNOWN,여러분들의 피드백도 좀 들어보려고 합니다.,
00:21:06,1266.56,00:21:08,1268.2,UNKNOWN,그래서 중간중간에,
00:21:08,1268.2,00:21:13,1273.04,UNKNOWN,여러분들께 저도 질문도 한 번씩 드려보도록 하겠습니다.,
00:21:13,1273.04,00:21:16,1276.42,UNKNOWN,그럼 본격적으로 퍼스트 서버 오픈과 함께 공개될,
00:21:16,1276.42,00:21:24,1284.31,UNKNOWN,디렉터 노트를 함께 보시면서 이야기를 한번 나눠보겠습니다.,
00:21:24,1284.31,00:21:28,1288.95,UNKNOWN,지금 화면에 디렉터 노트 미공개 버전이 공지되고 있는데요.,
00:21:29,1289.31,00:21:30,1290.37,UNKNOWN,이게 보이실까요?,
00:21:30,1290.37,00:21:36,1296.64,UNKNOWN,잘 폰트가 괜찮으신가요?,
00:21:36,1296.64,00:21:41,1301.52,UNKNOWN,잘 안 보이신다는 분들도 있고 보인다는 분들도 있는데,
00:21:41,1301.52,00:21:45,1305.62,UNKNOWN,조금만 더 키워 보겠습니다.,
00:21:45,1305.62,00:21:47,1307.42,UNKNOWN,한 포인트 키웠고요.,
00:21:47,1307.42,00:21:50,1310.52,UNKNOWN,좀 이따가 또 잘 안 보이시면은 말씀해 주세요.,
00:21:50,1310.52,00:21:54,1314.7,UNKNOWN,그러면은 제가 보고 조금 더 수정을 해 보도록 하겠습니다.,
00:21:54,1314.7,00:21:56,1316.74,UNKNOWN,네 먼저 첫 인사고요.,
00:21:56,1316.74,00:21:58,1318.76,UNKNOWN,아까 드렸던 내용들이 첫 인사고,
00:21:58,1318.76,00:22:01,1321.56,UNKNOWN,오늘 처음 소개해 드릴 내용은 아포칼립스 레기온의 세 번째 난이도 필사의 저지입니다.,
00:22:01,1321.56,00:22:02,1322.42,UNKNOWN,아포칼립스 레기온의 세 번째 난이도 필사의 저지입니다.,
00:22:02,1322.42,00:22:03,1323.56,UNKNOWN,아포칼립스 레기온의 세 번째 난이도 필사의 저지입니다.,
00:22:03,1323.56,00:22:08,1328.59,UNKNOWN,아포칼립스 레기온의 세 번째 난이도 필사의 저지입니다.,
00:22:08,1328.59,00:22:16,1336.33,UNKNOWN,네 필사의 저지는 아포칼립스 업데이트 이후에 상반된 여러분들의 의견들을 좀 확인을 했습니다.,
00:22:16,1336.33,00:22:20,1340.27,UNKNOWN,도전적인 난이도가 없어서 아쉽다는 의견도 많았고요.,
00:22:20,1340.27,00:22:25,1345.51,UNKNOWN,반대로 강림처럼 높은 장비 스펙과 어려운 패턴이 부담된다라는 의견도 있었고요.,
00:22:25,1345.51,00:22:29,1349.47,UNKNOWN,지금 채팅에서도 마찬가지의 반응들이 좀 나오는 것 같아요.,
00:22:29,1349.47,00:22:33,1353.59,UNKNOWN,그래서 저희도 이번 레기온 준비하면서 비슷한 고민들을 좀 많이 했는데요.,
00:22:33,1353.59,00:22:37,1357.65,UNKNOWN,그렇다면 이 사이에 좀 적정 지점을 좀 잘 찾아보면은,
00:22:37,1357.65,00:22:38,1358.59,UNKNOWN,그래도 가능성이 있지 않을까요?,
00:22:38,1358.59,00:22:43,1363.89,UNKNOWN,라는 생각을 했고 그래서 이번 필사의 저지 난이도는 그 두 가지 상반된,
00:22:43,1363.89,00:22:47,1367.83,UNKNOWN,너무 부담된다 너무 어렵다 그리고 도전적인 것도 좀 필요하다 라는,
00:22:47,1367.83,00:22:52,1372.81,UNKNOWN,그 중간에 바람을 좀 잡아보는 걸 목표로 좀 설계를 했습니다.,
00:22:52,1372.81,00:22:57,1377.47,UNKNOWN,신규 난이도인 필사의 저지에서는 2카의 새로운 기믹들이 추가될 거고요.,
00:22:57,1377.47,00:23:00,1380.87,UNKNOWN,한계를 넘어선 종말의 힘을 끌어낸 로페즈를 조우하면서,
00:23:00,1380.87,00:23:05,1385.39,UNKNOWN,기존보다 더 빠르고 더 과격한 기믹을 파회하셔야 됩니다.,
00:23:05,1385.39,00:23:07,1387.49,UNKNOWN,다양한 페이지로 구성된 전투들을 통해서,
00:23:07,1387.49,00:23:08,1388.59,UNKNOWN,이제 진짜 종말을,
00:23:08,1388.59,00:23:12,1392.43,UNKNOWN,막아낸다는 설정 자체를 전투에 좀 살려보면요.,
00:23:12,1392.43,00:23:15,1395.67,UNKNOWN,좀 더 방향성을 약간 조져놨다고 생각해요.,
00:23:15,1395.67,00:23:19,1399.77,UNKNOWN,그거 이유로 그냥 높은 난이도 하면 선피하기 게임밖에 안 돼.,
00:23:19,1399.77,00:23:23,1403.63,UNKNOWN,이번에도 선피하라고만 떠가.,
00:23:23,1403.63,00:23:29,1409.61,UNKNOWN,그렇게 해서 얼마나 버틸 수 있을까요?,
00:23:29,1409.61,00:24:13,1453.38,UNKNOWN,오케이 한층 더 내려가 어디까지 내려가 한층 더 내려간다.,
00:24:13,1453.38,00:24:14,1454.38,UNKNOWN,몇 층이야.,
00:24:14,1454.38,00:24:15,1455.38,UNKNOWN,몇 층이야.,
00:24:15,1455.38,00:24:16,1456.38,UNKNOWN,몇 층이야.,
00:24:16,1456.38,00:24:39,1479.18,UNKNOWN,몇 층이야.,
00:24:39,1479.18,00:24:43,1483.64,UNKNOWN,네 로페즈와의 전투에서 배경이 좀 바뀌는 게 느껴지셨던 것 같아요.,
00:24:43,1483.64,00:24:47,1487.18,UNKNOWN,보니까 층이 바뀐다 이런 얘기들 채팅해 주시더라고요.,
