시작 시간,종료 시간,내용
00:23:29.84,00:23:32.89,정답은 막내.
00:23:33.21,00:23:33.49,이렇게 많이 더 맞추네요.
00:23:37.02,00:23:41.02,대한민국 공군 화이팅님 맞추셨습니다.
00:23:50.11,00:24:16.09,경고왔다고?
00:24:16.61,00:24:19.07,뭔소리야 아무것도 안했어요
00:24:21.40,00:24:45.04,레바야 다르게 생각해보자 헌전하지 않은 제시어 추천하는 사람들 거의 맨날 외설스러운 말만 하는데 저걸로 밴이나 그런 거 걸 수 있지 않냐?
00:24:45.06,00:24:47.09,이 새끼 방송 시작한 지 30분 만에 경고 뜬 거 존나 웃기네 크크 너 이직거리 한 시간만 더 하면 정지 먹겠다?
00:24:47.11,00:24:51.07,정답은 스페이스X 이걸 또 맞추네?
00:24:55.19,00:25:23.15,다음 이건 눈깔 이만 해도 맞출 것 같은데
00:25:35.52,00:25:56.18,샴푸!
00:25:56.20,00:26:03.25,이야 진짜 오타쿠 새끼들이 모여있으니까 아주 훌륭하네요 아니 근데 좀 다 그런 다음에 맞춰주면 안되냐?
00:26:10.78,00:26:40.12,"집사1, 집사2 집사1, 집사2 집사1, 집사2 집사1, 집사2"
00:26:49.85,00:26:51.27,어?
00:26:51.39,00:27:15.23,하하하하하하 야 이 X발 이거 어떻게 맞췄어 와 이 X발 똥겜러 새끼 자 사이퍼즈를 시작하면 나오는 점프 기어를 그려봤는데요 왜 맞추지?
00:27:17.93,00:27:36.75,크크크크 이형 경고 뜨고 나서 뭔 경고냐고 센척하더니 바로 다음 주제 고르는 거는 ㅈㄴ 정상적인 것만 고르는 거 하남자가 따로 없네
00:28:03.51,00:28:04.89,아!
00:28:04.91,00:28:05.35,어떻게 맞췄지?
00:28:05.73,00:28:08.64,혹시 오징어씨인가요?
00:28:08.79,00:28:33.18,아이 이런 이런 이런 손이 늙었어요 님 이건 아예 못 맞출 거라고 감안하고 막 그린 건데 참나 왜
00:28:41.73,00:28:43.49,오!
00:28:52.51,00:28:53.05,어떻게 이 새끼 그냥 그냥 그냥 맞추네?
00:28:53.07,00:28:57.53,내가 뭘 그릴 줄 알고?
00:28:57.55,00:29:00.26,던져본 거긴 하다고?
00:29:01.72,00:29:09.75,정답 맞추... 이것들을 맞춰주신 분들입니다.
00:29:09.77,00:29:09.95,똑똑히 봐주세요.
00:29:13.81,00:29:36.00,자 제시어를 다시 한번 받아보도록 하겠습니다 맞춘 사람보다 낸 사람을 보여줘야지
00:29:42.72,00:30:09.30,느낌표 제시어 한 다음에 단어를 쓰시면 됩니다 괄호는 빼어도 돼요 야 이거 아주 스피디하고 좋은데?
00:30:09.32,00:30:11.78,자 제시어가 아주 많이 들어오고 있습니다
00:30:13.83,00:30:28.04,이야 이거 청문회 자료로 내면 다들 우참 못해서 넌 나가라 할 듯 단체 임시 제안 뭐냐?
00:30:28.06,00:30:38.48,야 건전한 거 내라고 너희 블라인드 누적되면 문제 생겨 자 300개 중단 음
00:30:47.99,00:30:48.91,뭐 이러지?
00:30:49.65,00:31:08.55,좀 그릴만한 것들을 제시해라.
00:31:18.80,00:31:30.55,"자, 작은새의 날개님이 맞춰주셨어요."
00:31:30.79,00:31:45.11,제안은 저분께서 하셨고요.
00:31:45.13,00:31:45.29,"아, 진짜."
00:31:45.31,00:31:47.31,"아니, 제시어가 개판이여."
00:32:00.62,00:32:26.51,제안은 저 시청자가 했지만 선택은 에바가 했어요 우린 잘못 없음 ㄹㄹ 정지 먹고 휴가 갈려고 그러는 거지
00:32:30.15,00:32:33.72,"아이씨, 아초핑 어떻게 맞췄지?"
00:32:33.74,00:32:41.61,"자, 아카라카오님이 짜주셨고 크리크님이 맞추셨습니다."
00:32:41.63,00:32:57.49,"왜, 어떻게 맞추지?"
00:32:57.51,00:32:57.59,음...
00:32:59.41,00:33:08.74,이러니 크스그청 소리 듣는 건데 나쁘진 않음.
00:33:09.04,00:33:10.29,제시어 진짜 막 찌르는 거 아니야?
00:33:10.49,00:33:26.91,이 새X 박제를 위해서라도 해야겠다.
00:33:32.35,00:33:57.70,자 익산 인어님께서 제안 주신 제시어구요 바르바르사님께서 맞추셨습니다 축하해요 진짜 이 제시어부터가 고를 수 있을만한게 없어요 씨발 궁금한게 제시어 제시하는거 어떻게 하고 싶은데 어떻게 하는지 모르겠음
00:33:59.59,00:34:24.95,제시어 고를 게 없다면서 고르는 게 이런 거야?
00:34:24.97,00:34:28.97,사랑해 형 네임드 새끼들 다들 저 꼬라지네 크크크 레바야 ㅈㄴ 뭐 같은 거 해봐 그나마 고르고 고른 게 빨통이면 시발 니 방송이 진짜 욕망의 구렁통이다 여기가 감정 쓰레기통이다 욕구 배설 소지 뭐냐 크크크
00:34:33.54,00:34:54.76,아이 좀 그리자 씨X 이건 좀 완성시키고 싶었는데 재핏거대총포님께서 맞춰주셨고요 아 이거 너무 빨리 맞추니까 이거 그리는 틈이 없네
00:35:17.72,00:35:18.50,이거 봐!
00:35:18.52,00:35:21.72,내가 그릴 틈이 없다니까요?
00:35:22.09,00:35:44.81,자 역장님께서 맞춰주셨고요 뭘 내야지 사람들이 천천히 맞출까?
00:35:44.83,00:35:44.99,아 그런가?
00:35:45.65,00:35:47.05,다음부터는 단어 개수를
00:35:47.52,00:36:13.36,뺄게요 지금 꼬라지 보면 너 안 그리고 화장실 다녀와도 맞춤
00:36:16.13,00:36:36.24,아 참... 왜 이렇게 잘 맞추지?
00:36:36.26,00:36:37.34,다들 그림 방송 허투루 본 게 아니군요 인정해라 사람들이 잘 맞추는 게 아니라 내가 저들과 같다고
00:36:39.14,00:36:47.60,다음 라운드 할 때는 즉시 정답이 아니라 복수 정답 가능하게 하고 시간 지나고 정답 보여주는 설정이 있던데?
00:36:47.62,00:36:58.12,그럼 그거 설정하고 해봐.
00:36:58.14,00:36:58.32,"형, 나 무서워."
00:36:58.34,00:37:02.26,글자수 고고 사람들 너팬 올리기 전에 다 질렀댕 ㅇㅇ.
00:37:06.67,00:37:33.36,야 이거 봐 이거 내가 잘못한 게 아니야 늦었지만 5개월이염 구독 고마워요 음지 속에 음지가 있다면 여기가 거기인 거 아닐까
00:37:40.09,00:38:04.57,집사1랑 집사2랑 집사3랑 집사4랑 집사5랑 집사6랑 집사7랑 집사8랑
00:38:13.66,00:38:20.35,아니 ㅅㅂ 아니 아니 아니 아니 아니 구글님께서 제안한 다라고요?
00:38:20.37,00:38:34.29,이 사람 존나 잘 맞추는데?
00:38:34.31,00:38:34.67,자주 보이는 거 같은데?
00:38:34.69,00:38:42.96,뭐야 랭킹 왜 안 나옴?
00:38:49.50,00:38:56.13,아 한 문제 남았어?
00:38:56.15,00:39:12.37,이건 많이 맞췄다고 좋아하면 안 될 것 같음 사회적 가지는 아니지만 울타리 속 아님 어디보자 음
00:39:17.34,00:39:34.47,레중정 레바는 양지에서 일하고 음질을 지향한다 제시어 드럼통 제한한 새끼 이 새끼 너무 시X 내가 뭘 그리게 할 거 이거 의도한 거냐?
00:39:34.49,00:39:42.09,이런 제시어 쓰지 마세요 단어리스트 정해져 있겠지?
00:39:55.62,00:40:09.12,꼬르는 꼬라지 보니 거투버야 한 거 거투버야 한 거 이제 거투버 문제로 나올 타이밍이냐?
00:40:09.44,00:40:13.04,뭐 눈깔만 그려서 맞추냐?
00:40:13.06,00:40:13.38,글 맛이 없잖아 이거.
00:40:13.82,00:40:17.63,이거 글자수 제한을 풀게요.
00:40:17.65,00:40:21.68,트렁통이면 그거 황정민이나 아리스 나와서 빵빠비바밤 그리겠지?
00:40:30.11,00:40:55.46,어떻게 눈을 그렸는데 입이 나오는 거야?
00:41:27.38,00:41:45.90,정답은 댄스노트 라이토의 최후를 그려봤습니다 그래도 이렇게 하니까 어떻게든 맞추긴 맞추네요?
00:41:45.92,00:41:48.03,야 이 뽀삐새끼를 반성해라
00:41:48.97,00:42:09.34,문제가 유드에 하추핑에 빨통에 백합에 교베프레스 이지랄인데 맞춘 새끼들 만성에 내가 고른 거잖아?
00:42:09.68,00:42:13.16,아니 제시어가 이런 거 밖에 없다니까요?
00:42:13.18,00:42:16.95,새 게임 그럼 제시어 한 다음에 힌트를 없음으로 하겠습니다
00:42:18.36,00:42:46.70,자 느낌표 제시어 단어로 쓰시면 여기 입력이 됩니다.
00:42:46.72,00:42:47.04,자 추가가 많이 되고 있네요.
00:43:01.67,00:43:30.96,아멘
00:43:31.84,00:43:37.90,이 방송 망했나요?
00:43:37.92,00:43:50.26,왜 죄다 콜라인드 되는 거죠?
00:43:50.28,00:43:59.04,야 제시어가 500개나 채팅 투표할 때는 이렇게 좀 많이 적어봐라
00:44:00.14,00:44:04.34,혹시 플레이 엑스포 전파 무슨 요일에 오시는지 물어봐도 될까요?
00:44:04.36,00:44:28.07,3일 내내 참석합니다 자 제시어 중단 채팅창 우측 상단에 점 3개의 클린 곳을 끄면 수많은 천박한 채팅 내용들을 볼 수 있습니다 애초에 쓰레기 매립지에서 깨끗한 거 찾는 게 문제 아닐까?
00:44:33.45,00:44:45.18,아 나 너무 잘 그려서 금방 맞출 것 같은데 힌트 없어도
00:45:06.88,00:45:09.34,"와, 이래도 못 맞춰?"
00:45:09.56,00:45:11.44,"아, 아니, 내가 제시어를 잘못 골랐구나."
00:45:13.14,00:45:13.20,죄송.
00:45:13.22,00:45:24.70,다시 그림.
00:45:24.72,00:45:26.96,드라군 맞는데.
00:45:27.52,00:45:28.46,"아, 씨발."
00:45:28.48,00:45:29.16,내가 잘못 눌렀어.
00:45:29.62,00:45:33.85,"죄송, 죄송."
00:45:35.80,00:45:48.96,레바야는 거 어디지?
00:45:48.98,00:45:55.39,"그, 우리 방 성격 알아요 하는데 오늘따라 뭔가 좀 잠시 멀어지고 싶은 그런 거예요."
00:45:55.41,00:45:57.30,뭔 말 해?
00:45:57.32,00:45:59.70,"레바야, 이게 늙기 싫다인 거냐?"
00:46:08.61,00:46:09.81,이거 어떻게 맞히지?
00:46:29.29,00:46:29.77,신기하네 정답은 요런 결석입니다 그 다음에는
00:46:40.33,00:46:52.74,뭐 이딴 제시어들을 뭐 시X 문장을 해놨어 단어가 아니라
00:47:25.47,00:47:27.28,아!
00:47:27.30,00:47:28.76,ㅅㅂ 존나 빨리 맞추네?
00:47:28.78,00:47:39.50,아 내가 너무 잘 그려서 문제다 이거 진짜.
00:47:39.52,00:47:40.88,저거 못 그리는 방법 없나?
00:47:58.68,00:48:28.01,음...
00:48:30.98,00:48:31.66,아닌가?
00:48:33.82,00:48:37.03,이렇게는.. 정답은 쓰리썸!
00:48:37.05,00:48:53.13,이래도 맞추네?
00:48:53.15,00:48:53.29,그 다음은..
00:48:54.61,00:49:18.52,야 내가 맞추는 꿀팁 준다 제시어 하나만 하고 문제냐면 니게 낸 제시어만 ㅈㄴ 적으면 ㅈㄴ 빨리 맞춘다 시발 한강 수어사이드 마렵다 이 새끼 쓰리썸 뭔지 모름?
00:49:18.54,00:49:20.02,그럼 그대로 그려야 돼?
00:49:21.44,00:49:21.63,개자식아 미치겠네
00:49:46.19,00:50:12.82,못할 건 또 뭐임 그럼 앞에 그린 것들은 뭔데 크크
00:50:15.37,00:50:37.34,아 정답은 로봇청소기 메이드 아리스 더 그리고 싶었는데 스완의 공성전차님께서 제안주신 아니구나 맞추셨습니다 음 그 다음은
00:50:53.96,00:51:10.89,아멘
00:51:26.04,00:51:51.63,정답은 체육 창고 체육 창고가 나올 일은 사실상 이런 상황밖에 없죠 일단 던혐참는 따요니님께서 맞춰주셨습니다 그 다음은
00:52:02.75,00:52:24.68,맞혀졌습니다.
00:52:24.70,00:52:26.08,이것도 한 피부 색깔이에요.
00:52:29.84,00:52:30.63,여러분 잊지 말아요.
00:52:31.59,00:52:31.69,아니 왜?
00:52:38.50,00:52:51.69,미친 새끼인가 그 다음은
00:53:20.98,00:53:30.17,진짜 반성해.
00:53:30.51,00:53:31.11,이건 좀.
00:53:31.13,00:53:31.49,반성해라 했어.
00:53:49.53,00:53:49.69,이게 예술이지.
00:53:49.71,00:53:49.95,"그래, 어떻게 맞추지?"
00:53:49.97,00:53:50.19,고른 사람도 반성해.
00:53:51.30,00:54:14.42,아닙니다 트트트트트트음해요 진짜 여러분 감사해요 자존심은 떨어지는데 자존감은 오릅니다 일부러 성적인 것만 골라서 더러운 것 그리고 반성하라는 놈
00:54:16.51,00:54:40.87,그 쓰듯 정의라 해도 이번 거는 빨리 맞추신 분이 좀 더 뭔가 뭔가이긴 해 너가 키운 괴물들이야 남 탓하지 말라고 이걸 맞추네 진짜 자 정답은 코코나였습니다
00:54:49.27,00:55:04.46,불평 시발 크크크크크 이거 사회 실험인가 그거이
00:55:10.95,00:55:36.71,너무 직관적으로 그렸다 진짜 오타쿠 새끼들만 보이니까 이런 건 그냥 순발력이네
00:55:40.28,00:55:47.13,자... 1등은... 1등 맞추신 분은 뭘 맞추신 거지?
00:55:47.15,00:56:03.46,정답자도 밑에 떠야 되는 거 아니냐?
00:56:03.48,00:56:03.66,눌러보라고?
00:56:03.68,00:56:04.58,다운로드가 시작됐다는데?
00:56:05.58,00:56:09.32,이 X발 이거 다운로드 왜 해?
00:56:11.04,00:56:22.79,순위에 있는데 전혀 기쁘지가 않아 아무튼 축하합니다 제시어를 다시 한번 받아볼까요?
00:56:23.13,00:56:29.84,너무 빨리 맞추기도 하고 존나 어렵게 내기에도 애매하고 타협하기가 쉽지 않네
00:56:38.97,00:56:43.94,이거 제시어 맞추는 것밖에 없음?
00:56:43.96,00:56:44.60,청자들끼리 돌아가면서 그림 그리는 거 그런 거는 없냐?
00:56:44.62,00:56:45.32,그딴 게 왜 있어?
00:56:45.34,00:57:04.85,청자들끼리 그림 그리면 무슨 그림을 그릴 줄 알고 그딴 기능을 만들겠냐?
00:57:04.87,00:57:06.65,자 300개에서 커트하겠습니다
00:57:15.76,00:57:39.86,되게 어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어어�
00:57:55.03,00:58:18.77,역순으로 그려야겠다 씨X 얼굴부터 그리면 맞추니까 몸부터 그려야겠어 님이 평소에 하던 말 똑같이 해줌 쓰레기통 열어두고 왜 쓰레기만 넣어두냐고 불평 마세요
00:58:26.84,00:58:41.80,정답은 세초미!
00:58:41.98,00:58:43.36,이러면 시간이 약간 모자라다?
00:58:43.84,00:58:51.92,아무도 못 맞췄네요 야 그래도 몸만 보고 맞추는 애는 없네 음...
00:58:59.37,00:59:25.86,세초미가 누구냐고?
00:59:25.88,00:59:26.16,이야 이제 세초미도 몰라?
00:59:26.18,00:59:27.70,넌 그림 그릴 때 배경부터 그리냐?
00:59:27.72,00:59:28.38,세초미는 꾸러기 수비대에 나오는 토끼입니다.
00:59:30.42,00:59:55.69,그냥 누워있는 인간만 그리면 바닥 달려서 응용되네 맞추셔서 축하해요 음...
01:00:06.21,01:00:24.22,아주 감성적인 그림이죠
01:00:25.77,01:00:37.35,자 블랙홀은 적색 편의 현상 때문에 이렇게 멀리서 이렇게 지켜봤을 때 약간 빨간색으로 이렇게 보이거든요 실제 관측됐을 때 이렇게 또 공개된 그게 있죠
01:01:10.54,01:01:30.63,이렇게 채워주면?
01:01:31.07,01:01:33.63,약간 화투패처럼 그렸는데 맞추네?
01:01:33.65,01:01:34.57,아주 건강해요.
01:01:53.18,01:02:19.36,자꾸 냈던 문제 제시어 똑같은 거 내지 말라고 아키르네님 빨통이란 주제어 내지 마세요 그 수많은 주제에서 버트버만 쏙쏙 고르는 놈이 뭐가 억울하다고 맨날 징징거리는 거임 응?
01:02:19.38,01:02:19.46,네바야?
01:02:29.43,01:02:45.35,"오, ㅅㅂ 왜 이래."
01:02:45.37,01:02:56.39,"팩트는 저 300개 제시어 중에 분명 정상적인 거 많이 있었다는 거인 고른 사람이 아니다, 됐다."
01:02:56.41,01:02:57.13,"거그를 안 그리고 들어가 있는 걸로 그래도 맞추네, 이거 어쩐담."
01:03:10.37,01:03:40.19,그 다음은...
01:03:46.26,01:03:48.07,이 새끼 주주다.
01:03:48.87,01:04:03.01,이 새끼 하이닉스 주주야.
01:04:03.03,01:04:05.27,SK 하이닉스 월봉표인데요.
01:04:14.83,01:04:33.69,그 다음은... 와 존나 오랜만에 들어보는 그거네?
01:04:33.71,01:04:34.24,내가 지은 니은 신기하다고 느낀 게 뭔지 알아.
01:04:34.26,01:04:38.28,지금까지 문제 내 놈 맞춘 놈 일치가 없다는 거야.
01:04:38.88,01:04:44.39,저 딴 주제를 내 놈과 맞춘 놈 그리고 우리 모두 뇌가 비슷하다는 거지.
01:04:44.41,01:04:44.47,젠장!
01:04:53.88,01:05:03.04,시원 어떻게 맞았지?
01:05:03.06,01:05:21.53,오 미친 오타코 새끼 다음 라운드 러브라이브의 코토리에요 대중적인 것 좀 해라 예바야 오타코 아니랄까봐 모르는 것만 크리노스발
01:05:28.07,01:05:29.89,러브라이브가 뭐임?
01:05:29.91,01:05:36.03,새로운 버츄버 회사임?
01:05:36.05,01:05:41.22,정답은 옹호마인드... 이걸 모르는 사람은 없겠죠?
01:05:41.24,01:05:49.25,학문자 위... X발... 이방 채팅창 로그를 본 지지직 관리자는 뭔가 잘못됨을 느끼지 않을까?
01:05:57.60,01:06:26.78,야 버티버는 내면 안 되겠다 이거 무조건 맞추네 음...
01:06:30.59,01:06:43.40,자... 잠깐 맞추는 새끼만 맞추는 것 같은데 계속?
01:06:43.42,01:06:47.57,내가 시발성을 얽혀야라 오케이 대중적인 문제 간다 대중적인 거 하라고 습박년아
01:07:02.77,01:07:04.07,이걸 어떻게 맞췄어?
01:07:04.57,01:07:13.28,노바코 취향에 축하해요.
01:07:19.15,01:07:19.49,"자기야, 우리 벌써 4개월이야."
01:07:19.51,01:07:19.59,오케이.
01:07:19.61,01:07:20.90,이 정도면 대중적이지.
01:07:21.30,01:07:27.96,짝부라를 모르는 사람이 어디 있어요.
01:07:27.98,01:07:28.16,이게 대중?
01:07:28.18,01:07:29.51,이 새끼 차단해야 되는 거 아니에요?
