시작 시간,종료 시간,내용
00:06:24.81,00:06:29.13,지금 만화 안그리고 있으니까 뭐 만화가 아닐 수도 있죠 아니지 음
00:06:31.71,00:06:43.91,인정합니다.
00:06:43.93,00:06:44.07,고마워요.
00:06:44.09,00:06:45.09,캠 왜 이렇게 버벅이냐고?
00:06:45.25,00:06:51.82,이제 막 배그가 켜지고 있어서 그래요.
00:06:51.84,00:07:00.95,처음 이렇게 실행할 때는 좀 버벅이더라고.
00:07:00.97,00:07:01.33,선생은 종족별로 구하고 싶다고요?
00:07:02.20,00:07:26.22,글쎄요 음... 아 배그는 왜 이렇게 켜진데도 오래 걸리냐 존나 무거운 게임이네 모르겠어요 밤낮이 계속 뒤바뀌어서 난리도 아니야 난리도 아니여어
00:07:30.05,00:07:40.36,어디보자 이제 켜지나 배그?
00:07:40.38,00:07:41.34,난 선생이고 넌 학생이야 난 전생거고 넌 중년이란 말이야 방금 뭐한거냐고?
00:07:41.58,00:07:54.94,SNL 따라온건데?
00:07:54.96,00:07:55.70,아아.. 어 이거 켜졌다
00:08:00.71,00:08:25.24,짠짠짠 배트르 그라운드 유니님 고수야?
00:08:25.26,00:08:29.27,맞아 맵 새로 바뀌었더라고 나 이거 이 맵 좋아해 이 맵 하자
00:08:35.10,00:09:02.84,오늘 쉬는 줄 알고 아쉬워했잖아 귀여운 레바한테 청원 줘야지 고마워요 요즘 이 배그 없이 살 수 없는 몸이 됐다 책임져라 고마워요 제가 보여드리죠 너에게 딱 맞는 센이이셔 누군데?
00:09:02.86,00:09:03.66,레바 형 명조 페스티벌 일정에 드로잉쇼 있던데 그림 그리는 사람 형이야?
00:09:05.37,00:09:06.42,"어, 아니요?"
00:09:30.49,00:09:30.59,저 아님.
00:09:30.61,00:09:31.71,그럼 5월 행사 뭐냐고?
00:09:32.11,00:09:33.71,엠바고입니다.
00:09:33.73,00:09:33.81,어...
00:09:37.37,00:10:04.92,간다!
00:10:05.12,00:10:05.86,네 들었습니다
00:10:07.05,00:10:30.29,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오
00:10:44.94,00:11:01.00,오케이 시작하는 판 이렇게 꼴박하고 시작하는 건 좋아 뭐가?
00:11:01.70,00:11:11.93,우리 영상 정도면 주기적으로 잘 올라오는 편 아니야?
00:11:11.95,00:11:14.46,이건 가짜 게임이었던 거지 음
00:11:28.14,00:11:54.52,첫 판 고수래 ㅇㅇ 한 숟갈 버려야지 죽인 애도 먹고 살지 오케이 호이차 4개월 구독 고마워요 전파 결투장 테라나이트 가기 vs 버튜버랑 배그하기
00:11:56.96,00:12:01.85,둘 다 할 수 있을 것 같은데?
00:12:01.87,00:12:25.08,그리고 최근에 버트버랑 합방도 했잖아 정말 별 볼일 없는 실력으로도 꾸준히 노력하는 모습이 마음을 늘리네 너는 노력의 천재다 에바야
00:12:26.41,00:12:55.72,고마워요 노력의 천재는 보통 끝이 좋지 않던데 롱리처럼 그게 중요해?
00:13:33.84,00:13:39.36,레바형 저 오늘 생일이에요 혹시 실례가 안된다면 축하 가능한가요?
00:14:12.03,00:14:34.37,아핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳핳�
00:14:37.70,00:14:40.42,아 생일.. 시청자분이 생일 축하해달래요?
00:14:40.44,00:15:07.14,아 생일 축하합니다 왜 셔츠 벗기는데 또 미션에 있어 셔츠를 안 입었는데 이건 판처 데스잖아
00:15:18.92,00:15:44.66,"고마워요 그래도 되게 확실히 금, 토, 일만 되면 되게 Q가 엄청나게 빨리 잡힌다"
00:15:50.14,00:15:52.06,오늘 미카 생일이라고?
00:15:52.08,00:16:18.22,와 미소도 미카야 생일 축하해 산옥은 항시 맵이야?
00:16:21.00,00:16:44.77,어 존나 많아 근데 오늘 생일인 사람 단점이 일단 나는 부모님이 어버이날 선물이랑 동치자고 하심
00:17:03.41,00:17:26.98,"어, 어, 어, 어, 어 슛!"
00:17:27.00,00:17:27.48,"아, 아, 시발 어, 어, 슛!"
00:17:27.58,00:17:27.88,"브리싱, 브리싱!"
00:17:39.98,00:17:46.55,배그 근데 배그하니까 이 사람 채팅 잘 못 보는데?
00:17:46.57,00:17:52.71,채팅은 뭐 눈깔 돌릴 때 그때 한 번씩 보죠 이 새끼들 좀 신중한데?
00:18:08.77,00:18:37.49,누가 또 판처로 싸우고 있어 구독 고마워요
00:18:40.14,00:18:54.80,박 터지게 싸우는구만 여기 맵에선 배율이 진짜 안 나오더라
00:19:10.73,00:19:11.79,그 이상은 보급이라고?
00:19:23.41,00:19:23.63,아 그렇구나.
00:19:23.65,00:19:38.55,어디서 박격포가 X나게 날아오는데?
00:19:38.57,00:19:38.97,19개월 기념 허공에 총 3번 쏴벼.
00:19:46.54,00:20:16.26,축하해요 제가 축포 한번 날려드렸습니다 나도 생일 기념으로 낙사해
00:20:18.69,00:20:28.44,노우 슬슬 도핑을 해볼까?
00:20:28.46,00:20:45.10,던질게 너무 없다 바로 앞에서 성광 터졌는데?
00:21:41.81,00:22:06.09,여기서도 들렸는데?
00:22:06.11,00:22:06.17,갔나?
00:22:34.43,00:22:47.38,어 뭐야 단투 왔니?
00:22:47.40,00:22:48.54,밖에서 혼술 중이라고?
00:22:49.37,00:23:00.98,그래서 전화했었구나 아쉽게도 난 자고 있었던다 이미 털려있군
00:23:10.59,00:23:34.90,아 2뚝이나 하나 나왔으면 좋겠는데 아 네 또 자기 잡은다 이런데 뛰다니다가 대가리 박고 죽는 상상 아 3뚝도 보급으로나 나오냐고?
00:23:35.56,00:23:37.78,3뚝은 원래 보급에서만 나오지 않나요?
00:23:43.72,00:23:46.52,"아, 씨발!"
00:23:46.54,00:24:08.02,뒤에서 쌌네 어쩐지 고마워요
00:24:22.70,00:24:24.80,술 먹방 하기 감기여서 무리 아니냐고?
00:24:25.54,00:24:26.93,감기는 아닌데?
00:24:26.95,00:24:44.55,그냥 자다 있나서 조나 탱탱 붓고 목이 잠겨서 그렇지 자랑이냐고?
00:24:45.23,00:24:48.02,자랑은 아니지만 말 못할 건 또 뭐야 개자식아
00:24:59.35,00:25:03.08,낮잠 잔 이유가 뭐냐고?
00:25:03.10,00:25:10.24,저도 늦게 자기 싫었어요 근데 미장은 실적 발표를 아침 6시 하는 걸 어떡해
00:25:36.38,00:25:39.22,현재 수익률이 어떻게 되냐고요?
00:25:39.74,00:25:42.03,플러스 냅다가 다시 마이너스입니다
00:26:04.24,00:26:29.05,레바야 나 월요일에 월급 들어오는데 다가 볼만한 주식 추천 좀 로켓랩 사 너도 아 M4 써볼까?
00:26:29.07,00:26:29.47,왜 조비 추천 안 하냐고?
00:26:29.49,00:26:34.09,조비는 디졌어 물론 최근에 20%가 오르긴 했지만
00:26:34.38,00:27:01.01,아무튼 지금 주식 얘기는 이제 그만 오늘 월급날인데 자기야 해줌 1단만 치즈 충전함 요새 사운드만 듣는데 5월에 행사
00:27:02.63,00:27:03.67,5월에 행사 있어요?
00:27:04.23,00:27:12.57,하죠 아직 엠바고라서 아 뭐 홀로그램은 안 뜨고 이베이율 막 그런 거만 뜨냐?
00:27:39.77,00:28:01.49,그러게 명조 드로잉 쇼는 누가 하는지 궁금하네 누가 하는지는 공개가 아직 안 됐나요?
00:28:01.50,00:28:01.58,엠바고?
00:28:01.60,00:28:02.15,레바 버스라는 셔츠는 안 벗고 각바만 벗고 다니네
00:28:09.92,00:28:37.75,앞 건물이다 앞 건물에서 소리 들렸는데
00:28:54.29,00:29:07.39,어 뭐야 왼쪽에도 있었네?
00:29:07.41,00:29:10.88,아니야 앞에도 있었고 뒤에도 있었어
00:29:22.38,00:29:23.65,헤드셋 반대로 쓴 거 아니냐고?
00:29:23.73,00:29:24.07,그런가?
00:29:24.45,00:29:24.83,아닌데?
00:29:25.57,00:29:36.48,아니야 고마워요
00:29:51.76,00:29:57.14,안겨서서 집중도 올리냐고?
00:29:57.16,00:29:57.94,오케이 까짓거 해주지
00:30:28.28,00:30:55.94,"형, 블루햄이 각 잡고 우결 삼부자 유튜브 준비 중이래 형, 인생 핀 거야 난 전혀 들은 바가 없는데?"
00:30:56.06,00:30:56.62,"내 방울에 대율 꼈다, 다 뒤졌다 우와, 뭐야"
00:31:16.00,00:31:17.67,아앗!
00:31:17.80,00:31:18.29,"안 돼, 이 씨X!"
00:31:25.35,00:31:26.14,"아니, 뭐임?"
00:31:36.91,00:31:44.02,"아니, 난 상대도 샷건이었어요 와, 씨X 내가 뭘 본 거지?"
00:31:44.04,00:31:44.24,일부러 그런 거야?
00:31:46.14,00:32:03.98,아 딱 화끈하게 잡았어야 됐는데 46세도 아니고 강동원도 아니고 치킨도 먹어봤어 개자식아
00:32:18.64,00:32:45.16,고마워요 잘 좀 해봐라 오케이 제대로 하오 맞아요
00:32:55.72,00:33:24.44,듀오로 치킨 먹은 건 한 번이고 솔로에선 세 번이야
00:33:26.40,00:33:28.98,뒷배그는 노인정이라고?
00:33:29.00,00:33:52.75,노인정은 저기 노인 보이는 것이고.
00:33:52.77,00:33:53.09,솔퍼드 치킨 먹으면 인정한다.
00:33:53.11,00:33:54.01,노방통으로 치킨 먹은 건 우리 세살박이 조카도 말로 가능할 듯 절대 인정 못 해.
00:34:02.48,00:34:02.70,어이!
00:34:02.74,00:34:03.20,깜짝이야!
00:34:03.28,00:34:15.39,X발!
00:34:15.41,00:34:27.27,오케이 이렇게 계속 들이박는 거 아주 좋아 음...
00:34:38.89,00:35:07.42,야 레바야 아무리 상대가 잘한다지만 35분 안에 14번이나 죽은 건 진짜 너무하지 않냐 그걸 또 세고 앉았어?
00:35:07.44,00:35:07.48,하차
00:35:19.75,00:35:21.25,그래도 잠재력이 보인다.
00:35:21.29,00:35:23.14,열심히 해.
00:35:23.48,00:35:24.98,응원 고마워요.
00:35:25.00,00:35:29.10,대체 어디서 잠재력을 봤는지 모르겠지만 고맙습니다.
00:35:51.76,00:36:17.51,간다-잇!
00:36:17.53,00:36:18.67,2층에 내리기 술법!
00:36:19.25,00:36:19.37,"아, 씨X!"
00:36:25.74,00:36:53.32,일로 와!
00:36:53.34,00:36:53.56,정확히 1분 뒤 사망
00:37:01.48,00:37:12.14,건방진 놈 이 집은 이제 내꺼야
00:37:39.84,00:37:53.38,어디서 이렇게 박터지게 쏘고 있냐 아 샷 건들까 그냥?
00:38:02.18,00:38:15.65,잘하고 있는거 아니야?
00:38:30.36,00:38:33.42,일단 자기장 좋아요 완전 센터야
00:39:03.05,00:39:14.82,전파 방해 가방 2000시간이요?
00:39:36.33,00:40:01.88,이 건물 안에 두 명 있어
00:40:07.46,00:40:19.27,레바님 이렇게 헤드새끼고 배그를 정말 열심히 하시는 모습을 보니 도대체 누구랑 하시려고 하시는 건가요?
00:40:19.29,00:40:19.51,저 슬슬 불안합니다.
00:40:19.53,00:40:19.97,이렇게 레바를 만든 사람이 누구인지를요?
00:40:58.75,00:41:25.60,또 또 또 또 또
00:41:53.15,00:41:55.82,마저 파밍할까?
00:41:55.84,00:41:59.49,아 SMG 들까?
00:41:59.51,00:42:13.46,야 들던 거 들자 고마워요
00:42:40.40,00:43:07.98,발소리가 계속 들리는데 그러게 조끼가 없었네 나 앞집에 들어갔다
00:43:36.23,00:43:57.13,오호 개꿀잼 맞았나?
00:43:57.31,00:43:57.83,안 맞았겠지?
00:44:54.36,00:44:55.25,앞 건물이다
00:45:25.27,00:45:27.57,이 새끼 전부 하고 있을 거 같은데?
00:45:57.27,00:46:12.02,곧 나왔다 아니네?
00:46:12.18,00:46:14.13,아깝이 있었구나
00:46:28.25,00:46:28.39,3킬!
00:46:28.67,00:46:54.35,"아이, 좋았다 음... 아, 화염병이라도 하나 던지고 갈 걸 그랬나?"
00:46:54.37,00:46:54.71,레바 테스토스테론 수사라도 맞음
00:48:09.04,00:48:32.15,간다아~~ 오오오오오 존나 화나
00:49:02.00,00:49:04.04,아...
00:49:35.51,00:49:35.80,아!
00:49:35.88,00:49:37.00,존나 잘 쐈는데!
00:50:58.20,00:51:24.91,좋아 좋아 좋아 좋아
00:51:45.03,00:51:45.59,아!
00:51:45.61,00:51:46.08,까비!
00:51:46.50,00:51:46.90,"아, 씨X!"
00:51:47.07,00:51:47.81,견착할걸!
00:52:16.92,00:52:23.31,어?
00:52:23.67,00:52:23.73,아뇨?
00:52:23.75,00:52:44.00,셔츠는 언제 벗어주는 거야 이거 안에 아무것도 안 입었어 개자식아 나보고 알몸으로 게임하는 소리냐?
00:52:44.02,00:52:44.06,오우
00:52:57.03,00:52:58.07,그럼 브라자이꺼고?
00:53:00.28,00:53:25.49,근데 남자가 니플 패치하고 알몸 상태인거랑 그냥 보여주는거랑 뭐가 더 징그럽나요?
00:53:25.51,00:53:25.55,너우
00:53:28.27,00:53:43.02,아니?
00:53:43.04,00:53:47.30,하나 둘 셋 넷 최소 아 여섯 점
00:54:12.07,00:54:13.19,이새끼 런했어
00:54:46.92,00:55:07.46,어 깜짝이야!
00:55:58.34,00:56:01.14,이 주변에서 계속 서성거리고 있어 건방진 놈
00:56:54.67,00:56:56.13,아!
00:56:56.15,00:56:58.57,아!
00:56:58.93,00:57:20.52,아!
00:57:20.60,00:57:20.72,아!
00:57:20.74,00:57:20.78,아!
00:57:20.80,00:57:21.02,아!
00:57:21.04,00:57:21.08,아!
00:57:21.10,00:57:21.22,아!
00:57:21.38,00:57:21.42,아!
00:57:21.44,00:57:21.48,아!
00:57:21.50,00:57:21.72,아!
00:57:21.76,00:57:21.96,아!
00:57:21.98,00:57:22.02,아!
00:57:22.04,00:57:22.30,아!
00:57:22.36,00:57:22.40,아!
00:57:22.42,00:57:22.46,아!
00:57:22.48,00:57:22.52,아!
00:57:22.54,00:57:22.58,아!
00:57:22.60,00:57:22.66,아!
00:57:22.74,00:57:22.78,아!
00:57:22.80,00:57:22.84,아!
00:57:22.86,00:57:22.90,아!
00:57:22.92,00:57:23.48,아!
00:57:23.50,00:57:23.54,아!
00:57:25.46,00:57:52.84,보통 넓은 맵하면 한판하면 한 서너명 만나는게 전부인데 이 좁은 맵하면 시작하자마자 난리 부르스 트일 수 있어 나도 박는게 좋은데 혜은
00:57:56.14,00:57:58.94,촌스런 선글라스 뭐냐고?
00:57:59.14,00:58:25.79,이게 포인트야 나는 박히는 걸 더 좋아해 와 레바님 이제 진짜 배그 프로 스트리퍼 데뷔하셔도 되겠어요
00:58:26.03,00:58:47.60,근데 사람 몇 명 안 나오면 쫄리긴 해
00:58:57.13,00:59:06.44,"오, 왜, 왜 이래?"
00:59:06.46,00:59:07.09,버튜버랑 대화하려면 에란겔 이런 거 해야 하는 거 아님?
00:59:40.36,00:59:40.64,어!
00:59:40.66,00:59:40.76,오!
00:59:40.82,00:59:41.38,깜짝이야!
00:59:41.51,00:59:42.65,씨발 지붕에 있었어!
00:59:42.95,00:59:43.51,씨발!
00:59:48.55,00:59:48.69,아이 놀래라!
00:59:48.71,00:59:49.51,아이 씨발... 아이 뭐이...
01:00:07.63,01:00:23.87,"아, 옥상에 내려서 먹고 한 층 내려와서 날 줬나봐."
01:00:23.89,01:00:25.11,"너무 졸려, 형 사랑해."
01:00:25.39,01:00:35.04,졸리면 자.
01:00:35.06,01:00:35.44,"야, 고마워요."
01:00:35.46,01:00:37.27,셔츠 입기 미션 성공한 거 아님?
01:00:45.46,01:01:10.22,티셔츠잖아 고마워요
01:01:17.04,01:01:29.56,뮤턴트 DMR로 쓰기 좋아보여 이 맵에서 단발로다가
01:01:46.60,01:01:49.09,그래서 레바형 평상시에 니플 패치하고 다니냐고?
01:01:49.49,01:01:49.53,왜?
01:01:50.81,01:02:12.27,대체 왜함?
01:02:12.59,01:02:16.27,미친새끼야 남자가 존엄성이란게 있지
01:02:22.53,01:02:24.05,준비됐.. 준비됐나?
01:02:24.47,01:02:25.00,오케이.
01:02:47.20,01:02:49.13,어우...씨...피비 얼마나 남았지?
01:02:50.04,01:02:50.14,뭐야!
01:02:50.40,01:02:50.86,불피잖아!
01:02:51.55,01:02:52.67,하나도 못 맞췄다고?
01:03:21.03,01:03:34.19,그냥 순수하게 못 맞췄나 다?
01:03:34.21,01:03:34.25,오우
01:03:50.90,01:03:56.29,허야!
01:03:56.31,01:03:57.25,아이야!
01:03:57.27,01:03:57.31,허!
01:03:57.33,01:03:57.79,허!
01:04:10.63,01:04:10.87,하!
01:04:10.89,01:04:10.97,맞았죠?
01:04:11.11,01:04:11.15,허!
01:04:11.25,01:04:11.39,너도 끼게?
01:04:37.68,01:04:39.19,이번엔 저격이냐고 안 물어보네?
01:04:39.91,01:04:52.97,아 괜찮아 내가 내리는 맵은 저격도 죽어
01:05:12.97,01:05:26.22,오 ㅈ됐다 ㅈ됐다 아ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ
01:05:41.40,01:06:04.83,아 내가 낙하산을 좀 더 잘 피는 새끼였으면 잡았을려나?
01:06:05.19,01:06:07.09,방금 하필 벽 바깥에 내려가지고
01:06:09.94,01:06:11.92,왜 자꾸 사람 많은 곳 가서 죽는 거냐고?
01:06:12.59,01:06:14.04,그게 재밌으니까
01:06:51.55,01:06:59.86,이번에는 좀 멀리 내려 볼까 저기?
01:06:59.88,01:07:13.76,아니야 남자답지 못해 간다
01:07:21.39,01:07:50.21,윈체스터 뭐야
01:07:50.85,01:07:52.49,아 X발 총이 너무 많아서
01:09:18.26,01:09:45.13,사방팔 사방팔방에서 쏘는 발소리가 들리는구만 이 분이 던파스피스로 하던 걸 배그에서 하다가 유탄 맞고 불타 죽으신 분인가요?
01:10:31.31,01:10:33.16,저 3층에서 쏘는 것 같은데?
01:11:05.49,01:11:17.47,아이씨발!
01:11:17.50,01:11:18.66,그러니까 여기가 이렇다니까?
01:11:19.14,01:11:23.31,무조건 박는 새끼랑 그 박는 새끼를 쏘는 새끼랑
01:11:39.47,01:12:06.81,와 파밍 다 해놓고 개 마냥 벽에다가 비비기만 하다가 3초만에 죽네 크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크
01:12:19.16,01:12:29.31,그거나 그거나?
01:12:30.55,01:12:30.89,뭐야?
01:12:30.91,01:12:31.35,이 새끼 저격이야?
01:12:52.59,01:13:07.48,간다!
01:13:46.86,01:13:48.33,석궁 시발
01:14:18.71,01:14:44.97,ㅅㅂ 안 돼 삼가방이다 석궁보단 반처지
01:14:59.15,01:15:21.39,건물에서 파밍하고 있을 텐데 벌써 다 했나?
01:15:21.41,01:15:21.96,스피트에서 런처로 직변할 거면 던파에서도 직변해라
01:15:35.06,01:15:44.97,생각보다 이 주변에선 안 싸우는 것 같은 느낌인데 자기장 멀다
01:16:14.42,01:16:15.24,"아, 까비!"
01:16:23.25,01:16:24.70,거리 조절 잘 못 했다
01:16:44.93,01:16:59.19,구탄총 파티네 아주
01:17:42.20,01:17:43.10,근처에 있는데?
01:18:38.46,01:18:41.47,아잇!
01:18:41.49,01:18:41.63,독고다!
01:18:47.63,01:19:06.77,아... 딴 데도 있네 왜 작은 맴바프 타냐고요?
01:19:06.80,01:19:08.32,냅다 들이받기 좋기 때문이죠
01:19:09.61,01:19:14.62,5천원 미셔놨다고?
01:19:14.64,01:19:21.06,뭐 버티버한테 존재할 너드 중년 업실에서 통발하기 위해서라고 인정하기 5천원?
01:19:21.54,01:19:39.52,야 이 개자식아 아 왜 또 왜 또 그런 설레는 말에 하이 빅스비 자기야 나 취업했어
01:19:46.57,01:20:03.65,실적이 잘 나오긴 했는데 뭐어?
01:20:03.67,01:20:03.99,17%?
01:20:04.05,01:20:14.70,17cm 꿀벌기 모여 드드드
01:20:16.08,01:20:42.04,고점 쫄겠는데?
01:20:42.06,01:20:44.42,최근에 20% 오르긴 했어 걷던
01:20:52.97,01:21:11.03,개.. 개 빠꼬쓰 아 시발 웰샷 아
01:21:27.28,01:21:54.98,레바님 레바님 갑자기 궁금한 건데 은간우가 버튜버 두고 진심으로 목숨 걸고 싸우자고 하면 싸움 이기는 사람이 버튜버랑 결혼할 자격 주어진 뭔 개소리야 미쳐버린 거야?
01:21:55.00,01:21:56.56,레바님 제가 배그를 안 해서 잘 몰라서 그런데요 하루 종일 벽에 비비기만 하고 3초 만에 찍사고 죽고 반복인데 어디서 재미를 느끼는 거예요?
01:21:58.11,01:22:24.59,그 언제 죽을지 모르는 그... 쾌락이 있습니다 베바님의 이쁜 그림이 보고 싶습니다 고마워요 근데 오늘 제가 너무 늦게 일어나버려서
01:22:33.38,01:23:01.68,자기야 나 취업했어 전에 일하던 직장인데 1년동안 쉬고 복귀하게 됐어 계급은 중살에 하하하 아 축하해요 형용 주눅들지마 너에겐 올라올라 그냥 받아봐라 죽어도 돼 어떡해 어떡해 우빙고이만 바로 죽였지 배그 아이디 없음 와 여기다 진짜 많이 내렸는데?
01:23:06.64,01:23:23.16,슈우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우
01:23:46.92,01:23:49.54,타니스 1000% 어떻게 생각하냐고?
01:23:49.74,01:24:00.36,전원주임?
01:24:00.38,01:24:10.22,유탄!
01:24:10.24,01:24:11.04,가방이 없다
01:24:16.65,01:24:35.88,아 가방이 없어 가방이 없다니까 전술 가방이 나와버리네 진짜
01:24:49.26,01:24:52.14,이 근처에 내린 사람 없나?
01:24:52.16,01:25:10.66,반처로 대가리 뚫어버리고 싶은데 여기 많이 내리긴 했어요 아 자기장 또 왜 이 꼬라지냐
01:25:38.06,01:25:53.23,성광탄 챙기고 조끼 챙기고 키트 붕대
01:26:07.69,01:26:33.91,구탄총 진짜 많다 이 베베 뭐가 많은데?
01:26:33.93,01:26:34.26,자가 이러고 있을 때가 아니야
01:27:15.31,01:27:29.74,존나 이 건물인데?
01:27:29.76,01:27:35.03,나오는 새끼 죽일까?
01:27:35.17,01:27:42.76,아 이거 점프하면서 못 쏘지?
01:27:42.78,01:27:43.48,가자 씨발 쫓아오겠지 뭐
01:28:38.27,01:28:48.11,어딨지?
01:28:56.56,01:28:57.63,죽었잖아 아 개잘쐈는데
01:29:44.42,01:30:12.13,좋아요 좋아요 뒤에도 있다 잘 쏜다
01:30:18.39,01:30:21.41,이거 위에서 쏬네 또?
01:30:21.43,01:30:35.30,뒤에서도 쏘고?
01:30:35.32,01:30:41.65,고지 먹는 게 중요하다고?
01:30:41.67,01:30:46.33,오케이 이번엔 다른 맵 렛츠고 빠른 참가
01:31:32.53,01:31:38.41,내봐요 없어서 하는 말인데 오늘 계속 공지 없었어서 화가 좀 났었는데 지금이라도 켜줘서 좀 햇비함
01:32:04.98,01:32:07.19,으차!
