시작 시간,종료 시간,내용
00:18:16.06,00:18:44.66,이 새끼 게임을 서든처럼 화내 야 이 새끼야 DMR끼고 무빙샷하면 맞겠냐고 크크 칼로란트 마냥 정지자 몰라 얼탱 없는 녀석 크크 나 잘 몰라 힘차게 뻗어 나아 뻗어 나아가는 테이거 어디에 내릴까 자기장이 왠지 아래쪽으로 잡힐 것 같은데 아니 위쪽인가?
00:18:52.44,00:19:13.63,여기다 날 따라오는 자식은?
00:19:13.65,00:19:13.79,없는 것 같고
00:19:22.02,00:19:34.45,저기가 순천시라고 하면 여기는 개월 정도 되겠는데?
00:19:34.47,00:19:45.50,"오케이, 이 주변에 쩌벌리 한 놈 움프 뜨면 그거나 들라고?"
00:19:46.91,00:19:48.07,나 SMG나 들까?
00:19:48.09,00:19:48.15,그러게
00:19:48.70,00:20:01.36,뭘 그러고가지고 고맙긴 개자식아
00:20:28.00,00:20:44.95,"수직 손잡이, 4배율, 소연기 무지 개상이라고?"
00:20:44.97,00:20:55.45,좀 약간 거리가 엄청 가까워야지 좋은 거 아니야?
00:20:55.53,00:20:55.61,무지를?
00:20:55.63,00:20:56.41,M16 써볼까?
00:21:05.74,00:21:27.38,난 M4가 좋던데 M4가 뭔가 손에 좀 맞아 어 글쎄요 시참은 안 하면 딱히 어 스카!
00:21:27.60,00:21:27.76,스카 어때요?
00:21:39.75,00:21:54.88,자기장 존나 멀에 좀 슬슬 이동할까?
00:21:54.90,00:21:58.47,앞머리 있는 버튜버 아니면 까치 게임 안 해준다 앞머리 없는 버튜버가 있어요?
00:21:58.61,00:22:00.33,생각해보니까 없는 것 같은데
00:22:00.83,00:22:15.47,그래도 레바형 파밍 속도 자체는 바른에 별 쓸데없는 것까지 다 파밍해서 문제긴 한데 꺼를 부착물만 다 구별하고 총 메타에만 익숙해지면 초반 규전 위인은 확실히 먹을 듯 고마워요 저런 귀한 칭찬 칭찬해
00:22:27.23,00:22:47.26,레바가 3D게임하니까 어색하네 그러게 나 왠만하면 좀 2D게임하는 것 같은데 되짚어보니까 잠깐 이쪽 마을에서 싸우는 소리가 들려
00:23:15.94,00:23:37.87,일단 여기는 파밍 안 한듯?
00:23:37.89,00:23:37.93,어?
00:23:37.95,00:23:41.81,3렙 가방이다 뭐가 많네 의외로 투창 그 투창 무기가 잘 안 나오지 않아요?
00:23:59.60,00:24:04.99,뭔가 ㅈㄴ 치열하게 싸우고 있나봐 어부지리를 해주고
00:24:36.13,00:25:01.25,"레바야, 배그 다시 하는 이유가 뭐야?"
00:25:02.23,00:25:03.71,"너 취향의 버츠버븐이 최근에 배그 방송 많이 하긴 한데 핑크 머리나, 보라색 머리나, 파란색 머리나 너의 동발은 어디까지 가는 거니?"
00:25:03.73,00:25:03.87,뭐라는 거야?
00:25:03.89,00:25:04.19,게임에도 이유가 있어야 돼?
00:25:04.21,00:25:04.59,일단 슬슬 나도 이동을 해야겠는데?
00:25:04.61,00:25:05.09,이응이의 탑 방하고 싶어서 연습하는 거구나?
00:25:11.84,00:25:26.80,어디서 쏜 거지?
00:25:26.92,00:25:27.94,저 돌 뒤인 거 같은데?
00:25:44.04,00:25:56.20,나무에 있다고?
00:25:56.22,00:26:12.86,다들 너무하네 30대 후반이면 결혼하려고 통발 놓을 수도 있지 어 왜 난 안 보이지?
00:26:12.88,00:26:12.96,어딨지?
00:26:12.98,00:26:13.22,어 저기 있다 허접새끼
00:26:52.55,00:27:01.26,보인다 으에에엑!
00:27:01.28,00:27:18.90,이 새끼 수류탄을 두 개나 가지고 있어 아... 까비 까비 그래도 1킬 했다
00:27:31.11,00:27:32.89,한판 한판 약간 실력이 늘고 있지 않나요?
00:27:32.99,00:27:51.90,기분 탓인가?
00:27:51.92,00:27:54.04,어제보다 낫긴 하다고?
00:27:54.06,00:27:57.59,그럼 됐어 어제 나보단 나아지는게 난 인생 모토거든
00:28:01.50,00:28:28.99,로비 프레임 제한 60으로 걸어주면 안 돼?
00:28:29.01,00:28:29.61,로비 갈 때마다 컴퓨터가 비명 지르면서 캠이 끊기잖아.
00:28:29.63,00:28:29.93,"로비 프레임 제한, 오케이."
00:28:29.95,00:28:30.03,된다요?
00:28:30.05,00:28:30.21,"어, 모가지야."
00:28:30.31,00:28:30.43,"어, 뭐야?"
00:28:30.45,00:28:30.87,왜 이렇게 갑자기 또 매칭이 안 잡혀?
00:28:30.89,00:28:31.19,여캔인데 왜 앞머리 없냐고?
00:28:32.21,00:29:00.33,앞머리 있는 외모 헤어스타일 음 그나마 앞머리 있네 아 큐 존나 오래 걸려 오케이 형 그 스코프랑 그런거 설정 좀 쇼츠보고 해봐 토글키 스코프 견착 그런거 그럼 교전해서 좀 더 좋은
00:29:00.63,00:29:06.68,"아, 내가 그런 거 잘 안... 게임할 때 뭐 안 찾아보는 편이야."
00:29:06.70,00:29:06.74,어?
00:29:06.75,00:29:07.74,에란겔이잖아.
00:29:37.57,00:29:39.61,아이템 파밍하는 건 프로 같다고?
00:29:39.77,00:29:40.92,그래요?
00:29:40.94,00:30:01.33,"그러면 성장했네 아이, 오빠도 좀 종종 해야지 제가 또 기분이 좋아질 거 아니에요"
00:30:12.01,00:30:15.58,버트브랑 합방하는 거 존X 기대된다 형?
00:30:15.60,00:30:16.22,그런 거 하지라니까!
00:30:16.24,00:30:28.00,X발 놈아!
00:30:28.18,00:30:28.52,왜 욕하냐?
00:30:28.56,00:30:39.05,X발 시도 때도 없이 그러는데 그러면 그런 말 못 들었는데?
00:30:51.55,00:31:18.85,이거 매칭이 그래도 레이팅 비슷한 애들끼리 잡아주는 거 아니야?
00:31:18.87,00:31:19.89,가까운 데부터 가자
00:31:35.58,00:31:48.13,오 좀 조용한데 어?
00:31:48.15,00:31:48.31,내 먹이다 어?
00:31:48.33,00:31:49.57,두 새끼나?
00:31:49.59,00:31:50.17,세 새끼나?
00:32:05.17,00:32:05.35,이런 이런 X됐다
00:33:26.09,00:33:53.45,생각보다 신중한 친구들끼리 내렸네 여기 호슈마린 배그 잘 못하던데 조금만 노력해서 저격보고 1섭 하는 법 알아봐줘
00:33:53.83,00:34:15.94,됐어 미친놈아 똘갱이 아니야 저 2층집에 하나 있고 저격인가?
00:34:36.50,00:34:38.89,단발이었으면 잡았을 거 같은데
00:35:05.23,00:35:07.24,버튜버랑 합판하려고 배그으냐
00:35:54.51,00:35:55.69,"아, 까비."
00:36:02.50,00:36:02.62,"아, 참나."
00:36:02.64,00:36:05.41,"생각보다 신중한 친구들이 많이 되렸네, 여기는."
00:36:15.57,00:36:37.27,알거든 그 정도는 죽으면 무조건 갑이야 살 수 있었는데 죽은 거니까
00:36:47.24,00:36:49.73,그래도 좀만 늘면 프로 하실 듯?
00:37:01.38,00:37:14.10,그 정도인가?
00:37:14.12,00:37:14.36,아리가또 맘먹으면 하지
00:37:27.83,00:37:53.83,잠깐 여기 내가 화염병으로 죽었던 곳 아니야?
00:37:53.85,00:37:54.09,이번엔 여기로 가보겠어
00:38:19.55,00:38:21.59,오오오 사람 꽤 많은데
00:38:57.18,00:38:58.63,여기 뭐가 이렇게 없어?
00:39:33.65,00:39:55.49,M4다 나 샷건 버렸나?
00:40:23.92,00:40:51.21,가방은 없나?
00:40:51.23,00:40:51.53,가방이 하나도 없어 아니요?
00:41:04.33,00:41:15.03,가방이 없다 가방이 나 쏜거 맞지?
00:41:15.05,00:41:15.13,아닌가?
00:41:15.15,00:41:15.19,맞다
00:41:35.32,00:41:55.30,적장 해치웠다 가방 가방 가방 가방 가방이 하나도 없어
00:42:13.44,00:42:16.12,왜 앉아서 다니냐고?
00:42:16.14,00:42:40.92,서 있으면서 서 있다고 뭐라고 할 새끼 이 지역을 다 털었나?
00:42:40.94,00:42:40.98,어?
00:42:41.01,00:42:41.17,이동해야 되네?
00:42:42.78,00:43:10.50,파밍은 이정도만 할까?
00:43:11.40,00:43:11.98,성광탄 길거리 돌아다니면 차가 있겠지?
00:43:15.21,00:43:28.70,없나?
00:43:30.87,00:43:31.23,어 여기도 뭐 허벌인데?
00:43:31.25,00:43:31.59,허벌을 뛰어다니는 한 놈 허벌놈
00:43:42.84,00:44:09.54,"아니, 한남도 줄여달라고."
00:44:09.56,00:44:09.60,어?
00:44:09.62,00:44:09.74,오토바이다.
00:44:12.44,00:44:35.21,여긴 파밍이 안 된 것 같은데?
00:44:35.23,00:44:35.31,샵 있다
00:45:09.26,00:45:21.34,오케오케오케오케 드라군 오프 왜 뚝배기가 없냐?
00:45:39.13,00:45:40.81,아 판처?
00:45:40.83,00:45:40.89,판처?
00:45:40.91,00:45:56.24,씨발 여차할 때 존나 유용할 거 같은데 아니야 잘 쓸 자신이 없다 보정기랑 소음기 제발 바꿔달라고?
00:46:02.51,00:46:02.59,어딨지?
00:46:02.61,00:46:03.07,보정기?
00:46:03.09,00:46:03.19,그냥 가자
00:46:09.72,00:46:19.31,아아 속가 속가 오케이 맛깔나는 집을 선점하자 여기다 아 이거 집 맞아?
00:46:49.17,00:47:03.23,그래?
00:47:26.57,00:47:27.15,여기다!
00:48:08.03,00:48:09.27,꽤 멀리 온 것 같은데
00:48:44.13,00:48:44.97,브리싱 브리싱
00:49:16.44,00:49:16.97,오케이.
00:49:54.92,00:49:55.93,씨발 핵 아니야?
00:51:54.11,00:51:54.44,야!
00:51:54.81,00:52:13.29,아 이새끼 뭐 이동샷을 이렇게 잘 쏴?
00:52:13.47,00:52:13.53,죽어!
00:52:39.21,00:52:41.23,죽어!
00:52:41.33,00:52:41.39,죽어!
00:52:41.50,00:52:41.59,죽어!
00:52:43.22,00:52:43.28,죽어!
00:52:43.30,00:52:43.38,돼져!
00:52:50.67,00:52:50.73,돼져!
00:52:50.75,00:52:50.80,죽어!
00:52:50.82,00:52:50.98,죽어!
00:52:51.01,00:52:51.87,레벨 300?
00:53:00.88,00:53:02.08,개높다 차스키 있냐구요?
00:53:05.78,00:53:05.88,있겠어요?
00:53:05.90,00:53:06.44,저는 몇렙이냐고?
00:53:06.46,00:53:07.24,33이에요
00:53:09.01,00:53:16.73,저 나 하찮죠?
00:53:16.75,00:53:32.46,점심은 먹었어요 저녁은 아직입니다 요즘 일식하고 있어서 저녁은 아마 안 먹을 것 같네요
00:53:34.90,00:54:00.72,죽인 놈 화면 보고 죽어 죽어 외치는 거 랜팔 여친 남자 주인공 같아 뭔 소리야 ㅅㅂ 아... 랩파가 유명 게임을 한다 던파가 진짜 주된 거다 고마워요
00:54:02.30,00:54:22.54,던파는 전혀 X되지 않았어요 오늘도 황금향 서약 먹었어 부캐에다가 아유 근데 서약은 왜 초월이 안되냐 개 X만 게임 수준
00:54:30.35,00:54:53.08,요새 갑자기 이미지 관리하고 외모도 관리하는 거 해명 종료 나 까매질 것 같다.
00:54:53.10,00:54:53.38,이미지 관리한다는 새끼야!
00:54:53.40,00:54:53.86,허허벌파 줄여서 허허벌 이 지랄하고 있냐?
00:54:53.88,00:54:54.31,안 망했다면서 쯔만겐 외치는 건 뭐임!
00:54:54.33,00:54:54.41,크크크!
00:54:54.43,00:54:55.37,진짜 쯔댄 내 똥을 먹었는지 약을 먹었는지 이해를 못하잖아!
00:54:55.39,00:54:55.87,미친 거 아니야?
00:55:01.16,00:55:02.39,버티벌 앞에서 안 하잖아?
00:55:04.03,00:55:17.57,아니 버티벌에 따라서 보통 사람 앞에서는 안 하죠 우리 앞에서 왜 하냐고?
00:55:17.59,00:55:17.69,왜?
00:55:17.71,00:55:29.26,우리 못 볼 걸 볼 걸 다 봤잖아 나만 또 진심이었지?
00:55:29.28,00:55:29.60,과염병에 화끈해지는 허벌한 남
00:55:36.72,00:55:58.56,여기다.
00:56:02.55,00:56:03.09,근데 허벌이라는 게 진짜 허벌 반줄인 말 맞잖아.
00:56:03.11,00:56:03.69,여기 집 구조가 존나... 오호호호... 꽤 많은데?
00:56:06.20,00:56:11.71,"한 새끼, 두 새끼, 세 새끼, 네 새끼, 다섯 새끼 여섯 새끼, 나까지 일곱 새끼"
00:56:41.72,00:57:05.67,난 슬슬 이 사람이 허허벌팡보다 어느 정도로 더 심한 드립을 쳐야 사람들이 진심으로 역겨워할지 좀 궁금해지.
00:57:05.99,00:57:06.41,뭔 X발.
00:57:06.43,00:57:06.85,총은 내가 뭐가 좋은지 모르겠어가지고.
00:57:22.59,00:57:49.84,오 K2다 K2 써볼까?
00:57:49.86,00:57:50.78,총은 소녀전선에서 제일 이쁜 총이 제일 좋아 K2 부품 진짜 없다
00:58:27.93,00:58:48.44,이 부분에서 들렸는데?
00:58:48.46,00:58:48.68,어디서 날아온 거지?
00:59:09.41,00:59:19.25,어디야?
00:59:28.48,00:59:28.62,뒤에서 왔네?
00:59:28.64,00:59:28.70,죽어!
00:59:28.72,00:59:28.78,죽어!
00:59:28.80,00:59:28.86,죽어!
00:59:28.88,00:59:29.91,자아악!
00:59:29.93,00:59:32.35,꼴좋다!
00:59:32.37,00:59:32.45,아...
00:59:40.75,01:00:10.02,아 참나 근데 애들 무빙이 좋다 역시 현직 유저들은 다르구만 아 존맛겜이라 오래갈리네요 이번에 구탄 좀 써보라고?
01:00:10.04,01:00:10.54,그럴까?
01:00:13.13,01:00:34.55,둘 다 구탄총 쓰면 되나요?
01:00:34.57,01:00:36.15,근데 왠지 에바 집에 계정안 찾아줄 듯 에바가 카베 활성화 시켜주잖아 구탄 슴지에 SR하나?
01:00:36.17,01:00:36.37,그거 나쁘지 않네요
01:01:04.99,01:01:09.57,두 명 죽여서 블루칩으로 보급 소환하자?
01:01:09.59,01:01:09.76,그건 또 뭐야.
01:01:09.78,01:01:15.66,내가 할 수 있는 레벨의 도전이 아닌 것 같은데.
01:01:15.92,01:01:27.36,백터는 별로예요.
01:01:27.38,01:01:30.02,엠파에 레이저 사이트 피고 견착이나 쏘자.
01:01:43.31,01:02:08.00,음 어디로 가지 터미널은 너무 넓던데 터미널 가볼까 끝집부터 파밍해서 안쪽으로 들어가면서 애들 섬멸하면 되잖아
01:02:31.00,01:02:42.44,음... 꽤 많이 내리는군 생각보단 적지만 그래도 많이 내린다
01:03:05.24,01:03:10.48,오 8배율 처음부터 에미사의 8배율이라
01:03:35.23,01:04:03.28,마이크로 우지 일단 9탄 쟁여놓자 형 사랑해
01:04:04.42,01:04:14.51,머리 맞췄으면 잡았을려나 미니 SMG 들려니까 또 SMG 존나 오 나온다
01:04:43.69,01:04:50.88,더 볼까?
01:04:50.90,01:05:01.85,고지대에서 밑을 내려다보면서 저격하는 거 같던데 아까 X 맞은 애 이제 X 못 산다 크크크
01:05:12.48,01:05:35.51,아 나부 때문에 너무 시야가 가려지네 싸운다 기절 뭐야?
01:05:35.67,01:05:36.09,오 X발 깜짝이야
01:05:42.87,01:05:46.92,이거 완전 저격 아니야?
01:05:46.94,01:05:47.07,아닌가?
01:05:47.14,01:05:56.25,너무 대놓고 있었나?
01:05:56.51,01:05:57.13,이 새끼 저격이네!
01:05:58.23,01:05:58.51,뭔 놀림이!
01:06:01.15,01:06:02.84,내 말을 듣고 있다면 자결해라
01:06:13.53,01:06:14.15,개자식아!
01:06:14.17,01:06:15.00,쟤 형!
01:06:15.51,01:06:16.38,씨발 절경기였잖아!
01:06:16.66,01:06:18.26,개자식아!
01:06:18.28,01:06:18.72,개자식아!
01:06:19.52,01:06:24.05,"아니, 절경하지 말라고!"
01:06:25.29,01:06:33.65,"아니, 똘게이 아니야!"
01:06:33.67,01:06:34.09,이 미친놈은!
01:06:35.03,01:07:00.55,네바야 엄마다 이걸로 옷 좀 사 입어라 엄마는 네바가 뮤비 옷같은 허접한거 입었다고 친구들한테 맞고 다니는거 보면 슬퍼 하하하하 나 이 씨X 자결해서 봐줌 유피한 저격이네 이건 웃겨서 봐줌다
01:07:04.28,01:07:23.56,진짜 개 짜증나네 아이 ㅈㄴ 나는 아 ㅅㅂ 나는 스타트 ㅈㄴ 나쁘지 않게 하고 있었는데 어제 오토바이 훔친 사람 갔다고?
01:07:23.66,01:07:25.42,그러게 차가 갔던 것 같은데
01:07:44.27,01:07:46.77,블루씨한테 말해서 정지 풀렸냐고?
01:07:46.79,01:08:05.75,오늘은 주말이라서 내일이나 한번 물어볼 수 있다고 하더라고요 아니 정지 풀려면 뭐 스팀 가드 설치하고 인증하라고 하는데 스팀 어플까지 로그인이 안 되는데?
01:08:06.07,01:08:06.73,저만 그래요?
01:08:13.07,01:08:32.80,스팀 어플을 ㅈㄴ 병신이야 어플 리뷰들 보니까 나같은 사람이 많더라고
01:08:45.42,01:09:14.00,이번엔 어디내릴까 아이 근데 씨발 저격하지 말라고 개자식아 정정당당하게 싸워 그러면 굳이 왜 찾아와서 지랄하는거야 둘다 싫어 미친놈 여기다
01:09:22.52,01:09:42.81,카카오뱅크가 사람이 적어서 적용이 더 잘 되는 건가?
01:09:42.83,01:09:43.09,꽤 많이 내리는데 여기?
01:09:47.78,01:09:58.01,전혀 씨발 공감 안 되는... 그건데요?
01:10:35.62,01:10:44.77,찍는 소리 존나 들렸는데?
01:10:44.79,01:10:44.87,들어있다
01:11:07.81,01:11:33.01,딴 새끼 안 잡았어 나 형이 결정 플레이 갔을 때 기뻤는데 형이 치킨 먹는 것도
01:11:55.08,01:12:09.93,이건 저격이라고요?
01:12:09.95,01:12:11.98,이건 저격이 아니었던 것 같은데
01:12:22.37,01:12:23.50,뭐만 하면 저격이래?
01:12:23.66,01:12:26.69,근데 저격인 것 같으면 대체로 저격이 맞음
01:12:51.85,01:13:20.89,음 와 세일러복이다 저격인 새끼 내 앞으로 뛰어와 봐 내가 여자 팬
01:13:24.50,01:13:31.85,없나?
01:13:52.83,01:13:52.99,없나봐 야호~!
01:13:53.29,01:13:53.43,어디로 가지?
01:13:55.50,01:14:02.18,방금 왔는데 스텔라이브랑 합방하려고 개그하시는 건가요?
01:14:02.20,01:14:08.65,어제부터 그 질문 100번 받았어요 ㅈㄹ 연병 안 좋아하세요 오케이 시골 메탈 렛츠고
01:14:26.55,01:14:28.18,그럼 합방각 보이면 거절하는 거지?
01:14:28.58,01:14:41.47,아니 합방을 제의해 주시면 당연히 검토를 해 봐야죠 참 나 아니 그렇게 딱 잘라 말하면 안 되죠?
01:14:41.49,01:14:41.61,얼탱이 없네
01:14:55.54,01:15:23.93,누가 그러는데.
01:15:24.27,01:15:25.19,뭐 이씨.
01:15:26.59,01:15:48.52,아 이건 좀 이해가 쏙쏙 되잖아 뭔 말 해 ㅋㅋ 뭐라는 거야 ㅋㅋ
01:15:49.58,01:16:15.23,7탄은 60발이면 충분하겠지?
01:16:15.25,01:16:15.67,가방 왜 안 끼냐고?
01:16:15.93,01:16:16.75,가방이 있었어?
01:16:27.12,01:16:42.58,일단 작은 방부터 가봐
01:16:54.98,01:17:18.83,야 이쪽을 바꿨어?
01:17:18.85,01:17:19.65,괜찮아 또 파밍할 거니까 음... 가장 가까운 집으로 아 너무 허벌인데?
01:17:19.68,01:17:19.89,괜찮아 야 경치 좋다
01:17:22.31,01:17:38.52,딱 교토에서 그 오사카 여행 갔을 때 밤 그 저녁 하늘이 이런 느낌이었는데 매국노 이지랄하네 씨발
01:17:45.64,01:18:04.56,이제 버트버그아웃 에빠님도 배그하세요?
01:18:08.84,01:18:10.75,하고 부르면 아 예 요즘 시작했습니다 차 하면서 합방 각 잡을 예정입니다 대신 호흡월판이라는 용어 사용은 그때쯤엔 자제해 주시길 바랍니다 잠깐만 9탄이 너무 안 보이는데?
01:18:10.77,01:18:11.27,9탄 쓰겠다니까 왜 이렇게 9탄이 안 나오냐?
01:18:11.29,01:18:11.35,나왔다
01:18:28.34,01:18:48.90,근데 습관이 무섭다고 갑자기 허벌이응지으리을 할 수도 있음.
01:18:48.92,01:18:49.02,따시카니.
01:18:49.04,01:18:49.32,이분 어제 1등 했냐고요?
01:18:49.35,01:18:49.48,"네, 했어요."
01:18:49.51,01:18:49.59,잘했죠?
01:18:58.98,01:19:22.74,근데 레바 정도 얼굴이면 허허벌판 드립쳐도 재밌에 웃어줄 듯.
01:19:22.76,01:19:23.12,내 얼굴로 하면 바로 감옥 가고.
01:19:23.14,01:19:23.36,"그 정도냐고, 씨발."
01:19:23.38,01:19:23.64,"아니, 감방 갈 정도야?"
01:19:23.66,01:19:25.22,그것보다는 합방하다가 우리한테 욕하려고 마이크 끼고 욕했는데 알고 보니 배그 마이크는 열려 있어서 모두에게 욕 들리는 상황이 개꿀잼 아닐까?
01:19:32.09,01:19:49.93,여기서 또 이동할 필요는 없을 것 같은데 아 씨야 뭐 거의 뭐 씨발 유치원 보내는 엄마 마인드네
01:20:01.40,01:20:15.77,그 습관이라는 게 다른 합방 스트리머들은 탱 못 나온 거 얘기하는데 레바는 맵 보더만 허벌이라고 애기에서 이슈 생길 듯 누가 쐈는데?
01:20:35.76,01:20:49.75,이번판 치킨 먹으면 3만원 어디서 쏘는거지 랩?
01:21:21.69,01:21:40.99,오신가?
01:21:41.01,01:21:41.33,가서 파밍 한번 해볼까요?
01:21:41.51,01:21:44.22,씨X 또 저격이다!
01:21:44.23,01:21:44.56,너 저격이지?
01:21:44.77,01:21:50.94,저격이라면 자결해라 자결해 이 자식아 저격이잖아 아무리 봐도
01:22:25.58,01:22:52.74,들어가냐 뭐가 올인원 수리키트 이런건 또 뭐야 처음 본다
01:22:55.77,01:23:16.47,구상 좀 버려달라고?
01:23:16.49,01:23:16.57,이렇게?
