시작 시간,종료 시간,내용
00:11:32.79,00:11:44.64,모래시계 그 역 내가 말했지 그 화장실 로고가 괜히 이런 모양이 아니라고
00:11:59.32,00:12:27.47,이렇게 하고 이렇게 좀 봅시다 처음에 도형화를 하면서 그리는게 도움이 되긴 한데 일단 이건 또 연령대에 따라서 체형을 조절해 줘야 됩니다
00:12:29.80,00:12:43.80,그리고 팔은 뻗었을 때 이 허벅지 중간까지 오는 길이로 팔 길이도 그 가늠을 하면서 그려야 돼요 그리고 손이 존나 작죠?
00:12:43.82,00:12:55.13,이런 손으로는 대딸도 못 쳐주겠어요 손은 쫙 폈을 때 얼굴을 가리는 정도로 크기로 귀엽게 드세요 그냥 손을 얼굴에 갖다 대봐
00:13:05.32,00:13:32.93,몸말알 그리고 손을 그릴 때는 손은 대충 이런 그 늘 말했지만 이런 모양으로 시작하는 게 좋아요 옆에서 보면 이게 손바닥이 약간 이런 그 기왓장 모양이거든요
00:13:35.19,00:14:03.39,손도 하나의 그 도형으로 생각을 해서 여기서 쭉 쭉 쭉 쭉 이런 느낌으로다가 원래 또 좀 더 이렇게 그 해야 되지만
00:14:05.40,00:14:35.17,손을 일단 이러고 있네요 한번 해봅시다 방금 그린대로 그리고 손모양을 모르겠으면 자기 손이라도 봐라 이게 이 X발이야 이 자식아
00:14:37.58,00:14:38.54,이게 손가락이야?
00:14:39.00,00:14:45.18,쥐젓이지?
00:14:45.44,00:14:48.47,저기 저기 저거도 자기 손이 있잖아요 씨발 어?
00:14:48.77,00:14:51.20,저 손으로 이렇게 좀 동작을 해보라고
00:15:08.46,00:15:09.50,말이 너무 하다고?
00:15:09.84,00:15:11.10,아니?
00:15:11.12,00:15:13.78,하지만 기억에 오래 남죠?
00:15:13.80,00:15:36.83,도형이 어쩌고 손이 비율이 어쩌고 이지랄 할 바에 손가락이 쥐젓 같다고 하면 한방에 알아먹잖아요 그래도 손톱은 그렸다는 게 나는 그래도 난 가상하다고 생각해요 약간 기특해 이럴 거면 여기 이쪽 손가락에도 이런 식으로 해가지고 손톱 표현을 해주세요 그러면 되게 약간 여성의 손처럼 확실히 보인답니다
00:15:58.54,00:16:00.61,여기도 반대쪽처럼 해줘야겠죠?
00:16:19.32,00:16:27.13,그리고 이렇게 몸을 도형으로 그렸으면 여기에 옷을 입혀준다는 느낌으로 그려야지 당신은 옷을 씨발 어?
00:16:27.15,00:16:30.34,약간 바디 페인팅처럼 해놨어요 다시 볼까요?
00:16:44.33,00:16:55.46,이럴거면 좌우반전을 씨발 여기서 계속 왜 하는거야 씨발 어 대치로 안맞출거면 손도 이 씨발 어 이게 이게 팔이에요?
00:16:55.56,00:17:03.41,어육소세지지?
00:17:03.43,00:17:07.80,팔 팔 팔 뭐 이거 팔 팔 그리는거 너무 끔찍해요
00:17:10.31,00:17:31.49,저도 관절 여기 표현은 확실하게 꺾어줘야지 얇.. 얇.. 이렇게 이렇게 이렇게 가줘야지 아 그래도 아니 아니 비율은 맞추려고 하면서 왜 안 맞추냐 결국에?
00:17:31.51,00:17:32.27,놀리는 거야?
00:17:41.90,00:18:01.55,자 여기서 옷을 입혀봅시다 진짜 입힌다는 느낌으로 그 옷이랑 좀 간격은 줘야 돼요 이렇게 하고 어깨에서는 딱 어깨에서 걸리니까 좀 쏟아지겠죠 옷이
00:18:13.91,00:18:25.04,옷이 어디에 걸쳐 있느냐를 생각하면서 옷을 덮어줍시다
00:18:38.10,00:18:56.26,"그니까 아니 내가 평소에 러프하는 것들 보면 알잖아 어디 어딨냐 아 씨발 그래요 이때조차도 나는 그래도 가슴, 허리, 갈비, 배, 허리까지는 나왔어 어?"
00:19:03.22,00:19:04.31,저거 피드백 안 하냐고?
00:19:04.39,00:19:09.03,저 사람은 짝수가 보여요 어떻게든 할 사람이야
00:19:35.12,00:19:37.16,자 이해가 되셨을까요 혹시?
00:19:38.14,00:20:01.97,그래도 최대한 그 당신이 타임댄스 한 것처럼 그리는 과정을 이렇게 일련의 과정으로 해가지고 이렇게 그려봤거든요 일단은 몸의 비율부터 시작해가지고 그래도 도움이 되셨길 바랍니다 여기도 제가 손을
00:20:03.45,00:20:29.61,그게 안맞죠 양쪽에 이렇게 그려놓고 또 계속 비율을 수정해주는게 좋아요 한번 그렸다고 끝이 아니라 계속 손봐주는게 좋습니다 야 이 자식아 일단 넌 내가 숙제 줄게 손 연습하고 와 이렇게 피드백 맡기는 사람을 하나씩 숙제를 줘야겠어 또 가져올 생각을 하면
00:20:36.02,00:20:41.60,자 그 다음에 다음 그림 볼까요?
00:20:41.63,00:20:51.70,피드백 부탁드립니다 음 아 이거 이쁜데?
00:20:51.86,00:21:02.43,채색이 깔끔하지 못한 것 같고 머리카락이 어색해 보입니다 채색이 깔끔하지 못한 건 모르겠... 둘째치고 일단 선화가 뚜렷하지 않아서 그래요
00:21:07.61,00:21:20.52,그림을 한번 가져와서 해볼까요?
00:21:35.60,00:21:45.00,일단은 앉아있는데 머리카락이 이렇게 보이는 것보다 바닥이 이렇게 퍼져있는 게 좀 더 자연스럽지 않을까요?
00:21:45.02,00:22:01.04,이거는 솔직히 진짜 개인 취향의 영역이라서 일단 최대한 당신의 그림체를 인용해서 선화를 한번 그려보도록 할게요
00:22:02.08,00:22:06.54,염력으로 공중에 떠 있는 걸지도 그런 설정이면 미리 말을 해야지
00:22:42.90,00:23:03.80,이런 식으로만 줘도 훨씬 약간 앉아서 쪼그려 있는 느낌도 확실하게 좀 주고 그리고 팔다리가 좀 더 일단 이런 연령대인 걸 감안해도 팔다리가 많이 짧거든요
00:23:15.42,00:23:28.20,그래서 이 정도 쪼그리면 무릎 경계 확실하게 해주시고 여기 가랑이도 보이면 좋겠죠?
00:23:28.24,00:23:41.73,이 정도로 쪼그렸으면 슬슬 보일 정도의 레벨이에요 여기 반창고 하나 붙였다고 칩시다
00:23:58.06,00:24:12.53,그리고 다리를 그릴거면 여기서 이렇게 꺾어준 다음에 한번 여기 복숭아뼈 여기 여기 씨발 라인 한번 그려주세요 근데 발 모양은 잘 꺾어놨어 발가락을 안그렸을 뿐이지 발 라인은 잘 잡아놨거든요
00:24:32.42,00:24:44.96,오 여기도 나름 그래도 신경써서 여기 꺾었네 한 번 할 거면 확실하게 하세요 아예 하지 말든가 하든가 둘 중 하나 확실하게 하세요
00:24:54.02,00:25:15.91,그리고 치마 자르기 좀 더 떨어졌으면 좋겠는데 일단 다리만 좀 더 길게 하고 머리카락을 좀 더 바닥에 헝클어뜨렸단 말이죠?
00:25:15.93,00:25:19.96,그렇게만 해도 약간 바닥에 앉아있다는 느낌을 확실하게 줄 수 있어서
00:25:25.24,00:25:29.61,아니면 여기에 그림자를 한 칸 배경에 추가해볼까요?
00:26:01.76,00:26:29.84,좀 더 앉아있는거면 바닥에 그림자까지 해주는게 좀 더 매력적인 것 같습니다 일단 색감 자체는 뭐 이상하거나 그렇진 않아요
00:26:34.75,00:26:56.65,이 새끼 고개 돌리는 각도 너무 돌아갔어요 그래 앞인지 뒤인지 못 알아볼 지경까지 이거 목을 스스로 한번 어디까지 그 회전 반경이 어디까지 돌아가는지 한번 확인을 해보고 그림을 그려보시는게 좋겠습니다
00:27:01.38,00:27:22.83,피드백 부탁드립니다 형처럼 그림 그리는 사파 그림쟁이입니다 창작계 피드백이라니 웹툰 한번 그려보고 싶어서 만드는 중인 캐릭터입니다 그냥 괴물 같은지 아닌지 봐주시면 감사하겠습니다 존나 내 그림 방송만 보는 티가 너무 팍팍 나서 무섭네
00:27:29.05,00:27:41.49,이왕이면 더 잘 그리는 사람 그림방송을 참고하는 게 낫지 않을까?
00:27:41.51,00:27:48.11,으응... 이거는 왜 이렇게 돼있어?
00:27:48.46,00:27:49.80,얘는 양갈래가 왜 이렇게 뿔처럼 달렸어?
00:27:50.08,00:27:57.71,"아, 약간... 씨발 여기 이마에 달렸는데?"
00:27:57.73,00:27:57.83,으음...
00:28:02.07,00:28:28.18,컵도 약간 좀 더 둥글게 깎아서 그리는 게 더 좋을 법합니다 그래도 이거 마리 팬티 그리는 거 많이 참았네 알아서 제 방송 보면서 그림을 많이 공부하시는 분이라서 딱히 직접적으로 손을 대고 싶지 않은데?
00:28:29.75,00:28:44.37,아니요?
00:28:44.39,00:28:50.04,음... 뭐 이게 창작 캐릭터 같은데 뭐 귀엽지 않으니 나쁘지 않네요
00:28:56.19,00:29:19.47,알아서 공부를 잘 하시는 분 같아서 제가 딱히 손을 안 대도 되겠습니다 존만한 새끼 통체적 난국이라 건드릴 수 없는 데스라고 패스당한 유비입니다 왜 패스했는지 알 것 같기도 하고 역 갸루피스 그리다가 실패했는데 어떻게 그려야 될지 모르겠어요 이거 역 갸루피스가 문제가 아닌 것 같은데
00:29:24.44,00:29:36.02,머리카락이랑 정수리 박살 난 건 알겠는데 어떻게 수정해야 되는지 감이 안 와요 아니 이런 약간 인뇌는 약간 당신이 선택하는 거라서 정답이 없는데?
00:29:36.04,00:29:46.31,오히려 당신의 욕망이 그득그득하게 느껴져서 하피인데요 털을 좀 더 복실복실하게 그리고 싶어요?
00:29:51.04,00:30:03.43,야 이 새끼야 가슴 가리개가... 되게 특이하네?
00:30:03.45,00:30:10.26,나름 잘 그렸다고 생각하는 그림인데요 개새끼 이거 싸실러 놓고 자기가 그렸는데 지랄하고 싶은 부분이 패주세요?
00:30:10.28,00:30:20.79,되게 악세사리나 세세한 부분을 파는 걸 되게 좋아하시는 것 같은데 일단 그림 되게... 일단 개성 있어요 일단 전 불호입니다
00:30:22.02,00:30:41.28,어 일단은 이런 취향인거면 제가 막 적 일단 어 이거 너무 특정 취향의 그림이라서 어느게 정답이다라고 얘기를 할 수가 도저히 없네 일단 인간이 아니라서
00:30:44.06,00:30:50.95,와 이거 이거 이거 채색 좀 어떻게 좀 이런 그라데이션 말고 따로 좀 층층이 나눠서 하면 안될까?
00:30:51.47,00:31:05.86,씨발 보노 보노 나올 것 같애 어...
00:31:08.48,00:31:11.40,아 이거 존나 무섭네 왜 이렇게 무섭지?
00:31:11.82,00:31:35.06,아 일단 눈이 약간 거의 약간 그 너무 눈동자가 커가지고 거의 약간 그 약간 곤충 느낌이에요 뭔말할?
00:31:35.08,00:31:35.26,음... 아...
00:31:38.26,00:31:56.84,손가락 X발 뭐야 왜 이렇게 손 X발 손 여기 여기 여기 펀치 라인 부분 왜 이렇게 단련돼 있어 이 새끼 이렇게까지는 안 해도 될 것 같은데요?
00:31:56.86,00:31:58.13,아 전사라서?
00:31:58.15,00:31:59.95,그런 설정이라면 내가 할 말이 없는데
00:32:03.17,00:32:11.36,어... 일단은 자기 취향이 너무 확고해서 이대로 유지하시는 게 좋을 것 같습니다 일단 전 불호예요 자!
00:32:13.62,00:32:31.25,그림 시비들 인차합니다 선물해 줄 목적으로 실제 사람을 캐릭터로 그린 그림입니다 당신은 몰랐는데 발등이 이상하게 그린 것 같고 손 굵기가 적절하지 못해 그려진 것 같아요 돌핀팬츠도 돌핀팬츠처럼 안 그려진 것 같은데 시선으로 볼 때 곧 실점?
00:32:34.00,00:32:49.11,일단은... 하나하나 따지고 보면 고칠 건 되게 많은데 전반적으로는 그래도 납득이 안 되는 영역은 아니거든요?
00:32:49.81,00:32:56.94,이거 팬츠 표현이 너무 아쉽다 CY 이게 추억의 도시락에 들어가는 어육소세지 묘사가 이렇거든요?
00:32:56.96,00:33:00.13,이걸 좀 더 엉덩이스럽게 바꿔줬으면 좋겠네요
00:33:06.40,00:33:11.83,어육스세시를 왜 이렇게 좋아하냐고?
00:33:11.85,00:33:16.70,4마리!
00:33:16.72,00:33:23.67,그거 외에는 뭐 그래도 일단 전신을 다 완성해서 그린 게 너무 좋습니다
00:33:27.29,00:33:56.96,좀더 일단 이쪽 발을 좀더 참 그 너무 억지로 들어올린 느낌이 강해서 이쪽 발바닥이 좀더 편하게 눕혔었으면 더 좋겠다라는 생각이 드네요 어 고양이 표현이 일단 익살스러워서 되게 재밌네요 그거 외에는 뭐 일단 팔이 굵은거 빼고는 아 씨발 괜찮다 해놓고 씨발 계속 문제점을 얘기하게 만드네 일단은 아
00:33:58.09,00:34:26.15,아쉽지만 그래도 상타치다 일단은 선물해줄 모종으로 실제 사람을 캐릭터로 그린 그림입니다 이것 때문에 진실의 방으로 끌고 오기 좀 그럼 이 멘트 하나 때문에
00:34:27.52,00:34:32.42,이렇게 방패를 쳐버리시면 제가 어떻게 해드릴 수가 없었거든요.
00:34:32.44,00:34:35.10,아무튼 지난번에 그대로 해드렸던 레코더입니다.
00:34:35.28,00:34:43.45,지난번 대학에 입학하고 그림을 잘 못 그리게 된 것 같고 이 길이 맞는 건가 재능이 없는 건가 같기도 하고 고민입니다.
00:34:43.63,00:34:52.22,그림을 그린 지도 1년 2개월인데 벌써 이런 고민이 오만하다 싶다가도 벌써 성인인데 이 정도면 안 되지 않나 싶다 생각도 듭니다.
00:34:52.30,00:34:54.26,이제 막 성인이야?
00:34:54.28,00:34:56.02,내 20대 후반대 그림 볼래?
00:35:00.20,00:35:14.55,용기가 생기셨을까요?
00:35:14.57,00:35:28.83,당신은 좀 오만해져도 돼요 최근 그림입니다 선화를 되게 약하게 쓰시네
00:35:32.17,00:35:48.91,SD 자켓 그려봤습니다 이거 색감 잘했다 미완이지만 하고 있는 러프 올려봅니다
00:35:50.75,00:36:07.39,손 잘 그렸고 몸도 잘 그렸고 다 전반적으로 좋은데 약간 그 색감 쪽으로 좀 더 공부를 했으면 좋겠다 알아서 대학가서 공부를 하고 있다고 하시니까 뭐 저보단 전문적인 지식이 높을 수 있겠는데 이거 색감 좀 건들고 싶네
00:36:18.18,00:36:47.14,약간 어두운 부분은 어둡게 하고 밝은 부분은 밝게 하면 되게 더 이쁜 그림이 될 것 같아서 예를 들어서 이렇게 채도를 확 올린 다음에 피부 쪽은 밝게 유지해주고
00:37:15.00,00:37:39.52,대비랑 그 채도만 손봐도 되게 그림 느낌이 빡 뚜렷해지면서 좋아질 것 같거든요 그리고 약간 이거 선화도 되게 약하게 쓰시는 편이라서 채색도 이렇게 연하게 하시면 그림이 너무 흐리멍텅해져요 그래서 하실 거면 좀... 어... 진하게 쓰셔라
00:37:43.61,00:37:55.81,그런 말을 좀 전해드리고 싶네요.
00:37:55.91,00:38:05.53,이것도 선화가 뚜렷하니까 되게 눈에 딱 들어오잖아.
00:38:05.55,00:38:06.51,잘하셨어요.
00:38:10.96,00:38:21.84,넌 평생 말만 그려라 라는 말에 감동해서 말 신체는 안 틀리긴 한데 머리 긴 트레이너 점장이 오줌이 어렵고 타키온이 실루엣이나 얼굴이 어정쩡해?
00:38:21.86,00:38:24.12,잘했는데?
00:38:24.36,00:38:32.27,말 존나 잘 그린다 레알 말 개고수네 어색하거나 그러지 않는데?
00:38:32.53,00:38:38.90,잘 그렸는데요?
00:38:38.92,00:38:38.94,음
00:38:48.42,00:38:54.77,잘했어.
00:38:54.79,00:38:55.49,피드백 요청.
00:38:56.21,00:39:01.98,한 손으로 치마를 걷어올리고 다른 한 손으로 바닥을 짚는 표정 포즈를 그린 건데 인체가 이상합니다.
00:39:02.00,00:39:07.22,피드백 내려주시기 바랍니다.
00:39:07.32,00:39:15.51,일단 체구가 작아서 더 몸이 잘 안 보이는 그런 게 있는 것 같은데 일단 욕망의 항아리 같은 그림이네요.
00:39:15.53,00:39:15.59,시발.
00:39:24.08,00:39:51.54,아 이걸 어떻게 손봐주면 좋을까 너무 전반적으로 아
00:39:56.43,00:40:04.57,일단 데리고 와볼까?
00:40:21.82,00:40:49.94,일단은 이런 이런 진짜 뼈밖에 없는 다리를 원래 좋아하시면 제가 다리를 손댈 수가 없는데 일단 씨발 정지를 위해서 아니 위에서가 아니라 피하기 위해서 일단 라인은 좀 지어두겠습니다 여기 앉은 자세도 앉은 자세 나름인데
00:41:15.57,00:41:43.86,약간 들어올리려는 자세면 한쪽 팔은 잘 안 보이는 게 구도가 맞긴 해요 당신이 그리고자 하는 그 구도가 이런 느낌인데 좀 더 하체를 앞쪽으로 좀 더 당겨서 이렇게 그렸으면 어땠을까 라는 생각도 드네요
00:41:55.84,00:42:19.31,그러면 당신이 원하던 망고 라인도 더 적나라하게 그릴 수 있는 각도가 될 거예요 이런 식으로 틀을 잡았으면 이렇게 하고 치마 이렇게 들어올려지고 스타킹은 거의 배 아래까지 이렇게 오니까 이런 식으로 됐겠지?
00:42:27.85,00:42:30.23,그 다음에 옷은 편하게 걸치고
00:42:44.99,00:43:10.87,이거는 일단 존나 애가 불편해 보이죠 자세가 이게 바닥에 앉은건지 무릎으로 씨발 뭐 어떻게 한건지 모를 그럴 자세라서 하체를 다시 좀 앞으로 땡겨서 그려보는 것도 나쁘지 않을 것 같습니다 한쪽 팔은 뭐 안보이는 구도가 맞아요 이게 굳이 그리고 싶으면 한 이정도?
00:43:10.89,00:43:12.86,바닥을 짚고 있는 느낌으로다가
00:43:36.01,00:43:47.79,그리고 살짝 고개 숙여서 올려다보는 눈빛이면 좀 더 고혹적일 것 같은 느낌도 드네요 저라면 그렇게 그렸을 것 같아요 이건 뭐 개인 취향이니까
00:44:03.12,00:44:21.35,머리카락도 되게 풍성한 캐릭터여서 바닥에 이렇게 좀 흩뿌려주면 되게 좋을 것 같아요 못 말할?
00:44:21.37,00:44:25.87,아무튼 되게 욕망에 대비해서 되게 아쉬운 그림이라고 할 수 있겠습니다
00:44:36.11,00:44:40.44,피드백 해주세요 잘 그렸는데?
00:44:40.46,00:44:50.67,창작 캐릭터가 아니고 파수인을 그렸습니다 채색 관련해서 피드백 요청했다가 그림자 그리는 거 알려주셨네 이렇게 하는 게 맞는지 왜 잘했어요 어?
00:44:50.69,00:44:58.68,예전에 피드백해 와 존나 잘 그려졌네 그래 이렇게 성장하는 사람이 확실하게 있어야지 어?
00:45:02.19,00:45:31.03,비율이 얼마나 좋아졌어 이 새끼는 거의 지금 약간 목 여기 있고 어깨 여기 있고 시발 난리 법석도 아닌데 안 물어봤어 아무튼 너무 성장이 확실하게 느껴지는 그림이라서 제가 다 기분이 좋네요
00:45:34.65,00:45:54.99,이대로만 계속 그리시면 좋을 것 같아요 약간 가슴 쪽에 좀 더 음향을 확실하게 넣었으면 좋겠다 너무 옅어서 약간 흉근처럼 보일 수도 있어요 가슴 쪽만 좀 그림자 해주면 훨씬 더 이뻐질 것 같은데 이거
00:46:10.55,00:46:29.01,그러니까 당신이 썼던 그림자 톤을 가지고 와서 좀 더 여기에 덩어리가 있다 라는 느낌으로
00:47:14.00,00:47:40.86,이렇게 하고 볼륨을 좀 더 땡겨도 되게 좋을 것 같아요 파스윙이 생각보다 작은 편은 아니란 말이죠 하여튼 그림 너무 보기 좋아졌습니다 진짜 빛나는 성장과 같네요
00:47:44.25,00:48:14.11,아니 이렇게 그리던 사람이 이렇게까지 발달했단... 어 이말입니다 얼마나 멋있습니까 다같이 박수 한번 고생하셨어요 피드백 요청합니다 설뜻 그려봤어요 갑작스럽지만 난 고절이다 으으으 나는... 나는 가고나 하고 있었다 난 공부를 못했으니까 심지어 입시생일 때 그림도 못 그렸다
00:48:15.67,00:48:34.46,똥치곤 잘 그렸다 고민되예 레아리가 그렇게 절망하고 있던 이때 허미 만화가 가고 싶었는데 전화 전화가 왔소잉 전화 니쇼 너 합격하였다 평생교육원에 어?
00:48:34.48,00:48:38.21,그게 뭐꼬 야자야 뭐하고 살래?
00:48:38.23,00:48:41.31,어 나쁘지 않은데 도입부 깔끔해요 어
00:48:42.93,00:48:51.20,평생교육원은 쉽게 말해 대학은 아니지만 졸업하면 학사학위를 주는 기관이다.
00:48:51.26,00:48:57.01,면접관 반응이 떨떠름해서 당연히 탈락일 줄 알았는데 알고본지 합격이었다.
00:48:57.03,00:49:01.99,그것은 게임 관련 학과였는데 그래서였는지 괜히 좀 있었다.
00:49:02.01,00:49:08.14,수업중에 보컬로이드 리믹스 트는 놈 가끔 따라 부름 수업중에 몰래 소추 빠는 놈
00:49:08.22,00:49:08.72,냄새남?
00:49:09.24,00:49:09.98,뭔 소리야?
00:49:10.01,00:49:11.55,아 소주 빠는 놈?
00:49:11.79,00:49:14.31,난 또 아이씨와 소추라고 적은 줄 알았네.
00:49:14.33,00:49:17.11,소주 빠는 놈.
00:49:17.13,00:49:19.61,"난 그래서 족, 족 빤다운 줄 알았네."
00:49:22.12,00:49:34.35,일단 이거 글씨 기울기 똑바로 해도 충분히 읽힐 것 같아요.
00:49:37.18,00:49:58.16,그리고 괴이는 교수 중에도 있었다 너네 선배들 졸업해야 되니까 기말 다시 볼 거야 학점 리세마라 교수 슈레딩거의 과제 교수 지난주에 과제를 해줬지 과일호 봉지아나 그리고 난 그런 동기들 중에서 제 실력이 딸리는 수준이었기에 매우 힘든 시간을 보내고 있었다 그런 와중에
00:49:59.64,00:50:00.70,영민형이 나타났다.
00:50:00.98,00:50:02.91,여긴 그렇게 그리면 안 돼.
00:50:02.93,00:50:04.45,나는 정식으로 미술을 외우지 못했다.
00:50:04.47,00:50:06.31,그림을 너무 늦게 시작한 탓이었다.
00:50:06.87,00:50:13.52,그렇게 나는 실력이 모자란 만큼 최선을 다해 연습했었고 영민형은 그런 내 노력을 알아봐줬다.
00:50:13.70,00:50:16.48,오 이거 되게 이야기 푸는 거 잘하고 있어요.
00:50:16.50,00:50:19.81,되게 재능이 있어.
00:50:19.83,00:50:22.61,영민형은 교육원에서도 그림을 잘 그리던 편이었는데
00:50:23.82,00:50:27.05,형은 그림 수업 때마다 내 옆에서 일대일 코칭을 해주었다.
00:50:27.07,00:50:29.45,여기 비례가 안 맞잖아.
00:50:29.47,00:50:36.74,나는 당연히 그런 영민 형과 친해졌고 나는 이 형 하나로도 교육원을 온 가치가 있다고 생각했다.
00:50:36.76,00:50:39.92,그렇게 몇 달 후.
00:50:39.94,00:50:41.68,형님 야자 왔나?
00:50:41.70,00:50:41.86,언제 오셨어?
00:50:42.03,00:50:42.09,방금.
00:50:42.11,00:50:43.25,어제 개웃긴 거 찍었다.
00:50:43.27,00:50:43.33,뭔데?
00:50:43.35,00:50:44.69,내 친구 불알.
00:50:44.71,00:50:46.75,어제 잘 때 몰래 찍은 거임.
00:50:47.03,00:50:48.69,나도 비슷한 거 있어.
00:50:48.71,00:50:51.82,이건 내 친구 똥꼬.
00:50:52.26,00:50:52.50,나도 수업하러 가볼게.
00:50:54.62,00:50:57.46,주르륵 구에에엑 뭐지?
00:50:57.54,00:50:58.34,내가 뭘 본거지?
00:50:58.84,00:50:59.63,꿈인가?
00:50:59.65,00:51:02.63,저들 왜 이리 저리 자랑스럽지?
00:51:02.65,00:51:02.71,설마?
00:51:02.73,00:51:04.93,남자끼리는 원래 저러고 노나?
00:51:04.95,00:51:17.90,저는 그 후로 영민형과 같이 앉지 못했습니다 오오오 랄브 찍힌다 니더 갤러리에 브랄 사진 있냐?
00:51:17.92,00:51:21.73,다행히도 그 인간들이 이상한거였습니다 오오 잘 풀었어요
00:51:27.29,00:51:30.33,배그의 센스라거나 실력이라거나 그런 건 어떻게 낼 수 있을까요?
00:51:30.35,00:51:32.88,이거는 배워서 내는 게 아니에요.
00:51:33.40,00:51:44.85,사람마다 그게 다르기 때문에 어떻게 지적이나 배움으로써 얻을 수 있는 영역이 아니에요.
00:51:44.87,00:51:46.91,취미를 넘어서 정식 웹툰 작가를 하고 싶습니다.
00:51:47.41,00:51:50.60,시작한 지 2주가 되었지만 도전 만화는 매주 투고하고 있죠.
00:51:50.92,00:51:55.24,하지만 지난번에 정병이 심하게 도져서 3개월 동안 아무것도 못한 적이 있었습니다.
00:51:55.26,00:51:56.00,벌써 도지면 안 되는데?
00:51:56.32,00:51:58.52,데뷔하고는 더 센 정병이 오는데?
