시작 시간,종료 시간,내용
00:11:25.42,00:11:35.82,하마가 풀리기 시작하니깐 김수정 화백님에서 박태준 대표 닮아가시네요 하마 안 풀렸는데?
00:11:35.84,00:11:35.89,전혀?
00:11:35.91,00:11:37.28,잘 안 보인... 엄청 피곤해 보이긴 한다고?
00:11:38.26,00:11:38.38,아 그래요?
00:11:38.40,00:11:52.76,"나 오늘 12시에 자서 3, 4시, 3, 4시에 일어났어요 가슴팟 저거 진짜 섹시하네요 안경 바뀌었냐고?"
00:11:53.22,00:11:53.54,똑같은 건데?
00:11:57.52,00:11:59.75,뭐야 쿠키런 애니메이션 나 처음 봐
00:12:32.30,00:12:46.01,어떻게 펜이 렉 걸리는 거 같지?
00:12:46.03,00:12:46.17,기분 탓인가?
00:12:50.34,00:12:53.14,너 일본어로 말하잖아?
00:12:53.16,00:12:53.54,이건 무슨 뜻인지 알려줄 수 있어?
00:12:53.56,00:12:54.34,"오, 이건 わたしかえる."
00:12:54.36,00:13:16.12,"わたし means I, and 帰る means like, go back home, so it's like, I'll go back home."
00:13:16.14,00:13:16.37,"오, 오케이, 땡큐."
00:13:16.39,00:13:16.49,언제든지.
00:13:16.51,00:13:16.59,잠시만.
00:13:16.61,00:13:16.75,わたしかえる?
00:13:16.77,00:13:16.91,わたしがエル.
00:13:16.93,00:13:17.07,わたしかえる?
00:13:17.09,00:13:17.19,뭐あるか?
00:13:17.21,00:13:17.35,わたしかえる?
00:13:17.37,00:13:17.57,何言ってんだこの人?
00:13:17.59,00:13:17.73,待て待て待て!
00:13:19.50,00:13:46.97,형 나 그저께 나기사 낸도 받았는데 구성품에 차찬 있어서 예전에 형이 그린 니카한테 훔쳐붙는 나기사 재현했어
00:13:51.47,00:14:16.27,다 마시는 거 아니야 너?
00:14:16.29,00:14:16.65,됐어 이제?
00:14:17.19,00:14:17.45,같이 마시냐고요?
00:14:17.63,00:14:18.83,뭐 죽는 것도 아니고 얘가 가끔 봐봐 또또 씨 같이 마시려고 지 손 막 여기 넣는다 막 저럴 때가 있었지
00:14:27.38,00:14:30.31,요즘은 저러냐고 아니야?
00:14:31.37,00:14:51.23,그 포로리 정승이 사준 뒤로는 안 저래 나는 동생이라니까?
00:14:56.09,00:14:56.19,흐흐흐흐흐
00:15:00.91,00:15:06.56,그거 왜 지금 피디님 아니었어?
00:15:06.84,00:15:14.80,그렇게 볼 수도 있겠네요?
00:15:14.82,00:15:17.44,교토 여성에 대한 안 좋은 이미지를 직설적으로 표현하는데 그리고 이 사실을 전해들은 교토 여성들은 지금 뭐 그리냐고?
00:15:17.46,00:15:22.39,나 봐도 미카 아니야?
00:15:22.41,00:15:22.99,조곤조곤 품위를 지켜가며 돌려까기의 정수를 보여주는데
00:15:24.57,00:15:52.28,.
00:15:52.30,00:15:52.32,.
00:15:52.34,00:15:52.36,.
00:15:52.38,00:15:52.40,.
00:15:52.42,00:15:52.44,.
00:15:52.46,00:15:52.48,.
00:15:52.50,00:15:52.52,.
00:15:52.54,00:15:52.56,.
00:15:52.58,00:15:52.60,.
00:15:52.62,00:15:52.64,.
00:15:56.30,00:16:11.13,왜 이렇게 펜이 버벅이지?
00:16:11.42,00:16:12.74,왜지?
00:16:16.66,00:16:16.82,왜지 감자?
00:16:17.48,00:16:23.69,또 또 또 숏 같은 거 보낸다 또 던파랑 배그 꺼라 던파는 표정이 있긴 해
00:16:24.95,00:16:28.28,아니 왜?
00:16:33.98,00:16:34.76,펜촉 바꿔보라고?
00:16:35.99,00:16:54.31,그러게 내가 펜이 두 개가 있거든요?
00:16:54.33,00:16:54.47,벽이 악취야?
00:16:55.43,00:17:19.48,미카 작년 말에 티파티 해변 이벤스 보니깐 성격 많이 죽었더라 미식 연구구가 바베큐 재료 훔친 거 알았는데도 오메가 이시마스 하는 게 참 던파가 CPU 70% 이상 처먹는다는데 함 꺼보셈 그 정도는 아닐 텐데 이거 아이로 만든 거래 그래 보여 27
00:17:25.13,00:17:54.73,.
00:17:54.75,00:17:54.77,.
00:17:54.79,00:17:54.81,.
00:17:54.83,00:17:54.85,.
00:17:54.87,00:17:54.89,.
00:17:54.91,00:17:54.93,.
00:17:54.95,00:17:54.97,.
00:17:54.99,00:17:55.01,.
00:17:55.03,00:17:55.05,.
00:18:02.03,00:18:24.34,그런 나쁜 말 노노.
00:18:24.36,00:18:27.89,둘 다 어느 정도 수요가 있으니까 탄생한 거 아니겠어요?
00:18:35.01,00:19:01.71,"뭐, 뭐, 뭐?"
00:19:04.56,00:19:20.08,공부 받는 상황을 연습하라고?
00:19:32.66,00:19:32.94,베이그가 광고를 왜 돌려?
00:19:32.96,00:19:33.20,네... 어디가 좋아?
00:19:34.93,00:19:42.40,굴려도 얘한테 왜 줌?
00:19:42.42,00:20:03.17,그것도 한 일리 있는데 오히려 나한테 주면 베린이 그... 베린이의 진입장벽을 약간 낮춰주는 그런 느낌으로다가 음...
00:20:06.99,00:20:29.18,오 존나 길다 AI로 엄청 정성스럽게 깎았나본데?
00:20:30.92,00:20:35.03,27개월 구독 고마워요 사랑해요 행복하세요
00:20:40.59,00:21:06.45,너의 프린트... 꽤나 부담스러워.
00:21:06.47,00:21:06.77,응... 선생이 나쁜 거야.
00:21:06.79,00:21:06.85,뭐지?
00:21:06.87,00:21:07.21,저거 덮치기 전 대사 아니에요?
00:21:07.23,00:21:07.69,그분들이랑 합방한 시리즈도 나갔단 말이야?
00:21:07.71,00:21:07.85,나 나 들어?
00:21:08.72,00:21:23.18,참고로 랩바는 내 19개월 구독대 개새끼라고 했다.
00:21:23.20,00:21:23.42,니들은 복받은 거야.
00:21:23.44,00:21:27.71,어제 블루님이 보내준 영상 자기 전에 본다고 했으면서 안 본 랩하면 내추.
00:21:31.59,00:21:35.11,그래서 형 여자분이랑 커피 마셨다고?
00:21:35.13,00:21:38.84,왜 우리한테는 아무 말도 안 하고?
00:21:38.86,00:22:01.19,버튜버분 실제 영접이라도 하고 온 거야 이런 이런 또 걸려버린 건가?
00:22:02.82,00:22:26.06,처음 들어봐요
00:22:26.92,00:22:38.94,저분께 니 다음 팟 시절 영상이랑 음성 도내해도 될까?
00:22:38.96,00:22:39.14,음성 도내는 왜?
00:22:39.16,00:22:46.91,내바 지금 눈짓만 봐도 무슨 생각인지 다 보이네 크크크아 통발에 걸렸는데 저렇게 너무 티내면 안 끌린다는 저 표정 너무 꼴받는다 그죠?
00:22:46.93,00:22:53.18,뭔 소리야 씨발 이 새끼 요새 통발 걸린 거 확인하고 하핫 한 다음에 회숨 안 하는 거 은근 꼴받음
00:22:53.33,00:23:12.25,술도 날리고 아내도 날리고 이걸 어쩌면 쓸까 이 X발 묶어놓고 접했을 수도 없고 후참 잘 먹어
00:23:23.57,00:23:29.16,이거는 또 누구 그려볼까?
00:23:29.18,00:23:45.52,형 마음이 시키는 대로 살다 언제쯤 만족할래?
00:23:45.54,00:23:46.67,바다 건너 붉은머리 아호이 해적이랑 저기 지구 반대편 원쿠원쿠 벙꼬레랑 합방이 성사되어야 만족하겠니?
00:23:46.69,00:23:46.73,크크
00:23:48.17,00:23:49.11,플라키드삭스?
00:23:58.83,00:24:17.05,아 펠라귀드섹스 그 그 이렇게 돼가지고 이렇게 자 엘들링의 펠라귀드섹스 그려드렸습니다
00:24:17.52,00:24:39.27,진짜 이름이 그거냐고요?
00:24:45.90,00:24:46.04,저 창고인가?
00:24:46.06,00:24:46.50,한 30명 내렸어 우리 내릴 때 30명?
00:24:46.52,00:24:46.70,30명 맛없는데?
00:24:47.30,00:25:11.87,근데 나 진짜 초반에 계속 죽으니까 레이팅이 내려가긴 하더라 나 방종하고 몇 판 돌려보니까 갑자기 8킬 하면서 2등 했어 방종하고 더 했다고?
00:25:12.45,00:25:15.77,잠이 안 와가지고 더 했어요
00:25:21.63,00:25:38.74,왜 뒷배그 하냐고 아니 그럼 12시간은 배그하고 방송했는데 다시 아 참이 알았어 배그 좀 할게 하면서 다시 아침에 오라고?
00:25:41.59,00:25:51.75,그 녀석입니다.
00:25:51.76,00:25:52.01,얼굴 뵈서 좋았습니다.
00:25:52.03,00:25:52.57,다음에 만나면 꼭 타인의 사진까지 부탁하겠습니다.
00:25:52.59,00:25:52.73,"사랑해, 형."
00:25:52.75,00:25:53.03,이건 스피치 인형 값이야.
00:25:53.05,00:25:53.19,아아.
00:25:53.57,00:26:05.32,3만 원으로 고마워요.
00:26:05.34,00:26:07.09,딥 배그는 인정 못한다.
00:26:07.11,00:26:10.75,너가 조작했을지 우째 아냐.
00:26:10.77,00:26:11.19,지금 당장 배그로 네 방에서 증명해라.
00:26:14.89,00:26:22.36,뒷백으로 버튜버에게 껄떡대려고 쾌작했구나.
00:26:34.55,00:26:34.77,내 그럴 줄 알았다.
00:26:34.79,00:26:35.07,이 그을레 같은 냄새놈아.
00:26:35.09,00:26:35.40,"뭐 오라는 거야, 이 X발."
00:26:35.42,00:26:38.82,"오오오, 누굴 그려볼까?"
00:26:38.84,00:26:39.76,간만에 아루 그릴까?
00:26:45.60,00:26:53.62,유니어 아룸 수영복이요?
00:26:54.54,00:27:04.18,그런 존재하지도 않는 걸...
00:27:15.87,00:27:27.33,생각해보니 아이유도 1년 지나면 진년인가요?
00:27:27.65,00:27:37.92,고마워요 옷 때문에 그런가?
00:27:37.94,00:27:39.15,오늘은 루즈핏 말고 몸에 딱 맞는 거 입었는데
00:27:47.76,00:27:49.09,아 검 쓰는 인종?
00:27:54.35,00:28:20.48,"아니요, 저는 그거죠."
00:28:20.50,00:28:21.02,게임에 맞춰서 디테일한 부분들을 알아야 되니까.
00:28:21.04,00:28:22.54,평소에는 안 이러는데 어쩔 수 없이 이 게임이 원하는 대로 유저가 어떤 생각을 했으면 좋겠는지를 보고 제가 거기에 맞춰서 그러는 거죠.
00:28:22.56,00:28:22.64,아시죠?
00:28:22.66,00:28:22.78,무슨 말을?
00:28:27.00,00:28:29.50,못 말해.
00:28:29.52,00:28:53.28,개발자의 의도를 파악하는 게 중요해.
00:28:53.30,00:28:53.56,흰 스타킹도 좋아합니다.
00:28:53.58,00:28:53.68,이쁘잖아.
00:28:53.70,00:28:53.82,안녕하세요.
00:28:53.84,00:28:53.98,어디 갈까요?
00:28:54.00,00:28:54.12,따라갈게요.
00:28:54.14,00:28:54.30,나로스 갈게요.
00:28:54.32,00:28:54.60,저런 카드 있으면 다 와.
00:28:54.62,00:28:54.74,안 되겠다.
00:28:54.76,00:28:54.88,다 들어와.
00:28:55.86,00:29:05.67,그리고 보니 후야님 첫 데뷔 때 1번만 그리고 그 이후로는 안 그리는데 마시로 다음으로 싫어하게 된 이유라도 알 수 있을까요?
00:29:05.69,00:29:05.87,"야, 이 개자식."
00:29:05.89,00:29:06.25,이겨버린다.
00:29:06.27,00:29:22.44,"1번 핑, 1번 핑."
00:29:22.46,00:29:22.70,"뭐야, 나는 2번인데?"
00:29:22.73,00:29:23.13,"차 먹으러, 차 먹으러, 차 먹으러."
00:29:23.15,00:29:23.43,"여기 앞에 있어요, 3번."
00:29:23.45,00:29:23.69,내가 반드시 살려갈게.
00:29:23.71,00:29:23.89,한 명 5번은요?
00:29:23.91,00:29:24.25,나 이거 그냥 다인다니 깰게요.
00:29:24.27,00:29:24.61,"어, 오케이, 오케이, 오케이."
00:29:24.63,00:29:24.87,근데 무조건 이길 듯.
00:29:24.89,00:29:25.09,살아올 수 있겠어?
00:29:30.47,00:29:50.17,오해할 말 하지 말자.
00:29:50.19,00:29:51.33,통달에 안 들어오면 안 먹을 뿐이다.
00:29:51.35,00:29:56.33,이름 언급만 해도 죽여버린다 할 정도면 대체 무슨 일이 있던 걸까?
00:29:59.34,00:29:59.40,멈춰!
00:29:59.42,00:29:59.50,도발해!
00:29:59.52,00:29:59.60,안 돼!
00:30:01.23,00:30:02.09,저 새끼 누구예요?
00:30:02.43,00:30:09.45,게임 웃기게 하네?
00:30:09.47,00:30:14.15,"마시로님이랑은 화해했다, 오빠도."
00:30:14.17,00:30:14.23,녹다.
00:30:15.78,00:30:17.38,와 쇠고래 콜라 붓는 새끼다.
00:30:17.40,00:30:27.43,뺐어!
00:30:27.51,00:30:27.85,뺐어!
00:30:29.45,00:30:29.61,아!
00:30:29.63,00:30:29.67,아!
00:30:29.69,00:30:29.77,아이씨!
00:30:29.79,00:30:30.19,장놈 이지랄.
00:30:30.21,00:30:35.96,야 이 개자식아 저것도 사람들이 시켜 산 거야.
00:30:35.98,00:30:37.26,냅다 장놈 이지랄하대.
00:30:37.64,00:30:42.83,이 새끼는 이제 필터닝 할 생각도 없어.
00:30:48.56,00:31:08.36,"아, 구독권 선물 고맙습니다."
00:31:20.14,00:31:45.61,"아, 어떡해!"
00:31:45.63,00:31:45.77,나 무서워요!
00:31:45.79,00:31:46.25,등치는 산만한 사람이 뭐가 무섭다고 그래!
00:31:46.27,00:31:46.41,안 무서워요?
00:31:46.43,00:31:46.99,"야, 산전수전 다 겪어서 무서운 거 없는 사람이야!"
00:31:47.01,00:31:47.07,있다!
00:31:47.09,00:31:47.17,업어줘!
00:31:48.33,00:32:14.65,무서워!
00:32:14.67,00:32:14.75,그렇지!
00:32:14.77,00:32:14.85,그렇지!
00:32:14.87,00:32:14.99,이 여자를!
00:32:15.01,00:32:15.27,이 여자를 어떻게 하지?
00:32:15.29,00:32:15.37,알았어!
00:32:15.39,00:32:15.49,계속해봐!
00:32:15.51,00:32:16.01,그동안 지켜봐 왔어 우리 결혼하자 살려주세요!
00:32:16.03,00:32:16.19,아무도 없어요!
00:32:16.21,00:32:16.27,있다!
00:32:16.29,00:32:16.37,그렇지!
00:32:16.39,00:32:16.47,공이다!
00:32:16.49,00:32:16.57,안 돼!
00:32:16.59,00:32:16.77,어떻게 처리하지?
00:32:16.79,00:32:16.89,네가 해!
00:32:16.91,00:32:17.07,업어줘 그렇지!
00:32:17.09,00:32:17.33,귀엽다 나랑 결혼할래?
00:32:17.35,00:32:17.41,뭐야?
00:32:17.88,00:32:44.87,파구야도 정말 빠르게 떴다가 빠르게 식었지
00:33:01.76,00:33:28.71,그... 흥행하려고 만들었다기 보다는 애니메이터들이 히히히 시X 하고싶은거 다 해야지 자본금도 많겠다 하고 약간 포드폴리오 만든 느낌이야 아니 애들이 가만히 있질 못해요 뭐... 정지 화면이 없어
00:33:38.58,00:33:46.09,"아이고, 5만 원 원."
00:33:46.11,00:34:00.03,"그래, 민수야 고생한다."
00:34:00.05,00:34:00.31,민수 맞는지 볼까 한번?
00:34:00.33,00:34:03.01,일병의 신민수 맞고.
00:34:03.03,00:34:03.27,일단 보면은 가볼게요.
00:34:03.29,00:34:03.49,나 아직 안 갔어.
00:34:05.83,00:34:19.33,민수 이거 손가락 몇 개야 너?
00:34:19.35,00:34:20.83,"1, 2, 3, 4, 5."
00:34:20.85,00:34:20.91,맞고.
00:34:21.23,00:34:25.08,손이 좀 뒤에 있는 거 같은데?
00:34:25.10,00:34:25.40,여기부터 하는 거 아니에요?
00:34:25.42,00:34:25.88,말이 얼마나 좋으면 씨발 승마장까지 가냐?
00:34:25.90,00:34:26.04,아니 민수야!
00:34:26.06,00:34:26.18,이거 뭐야?
00:34:26.20,00:34:26.24,너.
00:34:28.21,00:34:52.93,근무 존나 심심하니까 템포 부조리 갈겨주고 아니 잠시만 너 너 그럼 뭐 지금 조인트 안 맞겠다는 거야?
00:34:52.95,00:34:53.07,이것 봐라?
00:34:53.09,00:34:53.55,이거 뭐야 국방부에서 나오는 보급품 맞아?
00:34:53.57,00:34:54.57,아니 공포게임 하라 했지 누가 부조리 하라고 했냐고 이건 보급품이 아닌데 일병인데 너?
00:34:54.73,00:34:54.99,이거 싸지잖아 일단 패스
00:34:55.90,00:35:07.57,형 방송 보면서 헬도는데 채널 추천해줘 어딜 돌아도 안 나와 내가 그렇더라도 요새 존나 안 나와 서약이고 결정이고 그냥 그냥
00:35:13.91,00:35:17.29,형 나중에 에그할 때 선물 들고 가도 돼?
00:35:17.87,00:35:18.45,아니?
00:35:18.47,00:35:20.45,쟤 자식은 저격으로 신고할 건데?
00:35:22.30,00:35:32.39,괜찮아.
00:35:32.41,00:35:32.87,검은 가지는 놈들을 오랫동안 출시해왔거든.
00:35:32.89,00:35:33.37,감히 탑스를 사칭해서 지하 경매를 벌이다니.
00:35:33.39,00:35:33.67,다이아린이랑 제가 갈까요?
00:35:33.69,00:35:33.83,아니.
00:35:33.85,00:35:42.76,그냥 가만히 기다리고 있으면 돼.
00:35:42.78,00:35:43.06,프로미아가 해결할 거니까.
00:35:43.08,00:35:43.20,죽으면 가.
00:35:43.22,00:35:43.46,이걸 열기만 하면...
00:35:45.06,00:35:50.99,아 지금 던파 지속률 장난?
00:35:51.01,00:35:51.49,던파 해보려고 했는데 내가 말했고 후퇴했다.
00:35:51.51,00:36:08.92,아니야 당신은 다를 수도 있어.
00:36:08.94,00:36:09.12,빨리빨리 움직여!
00:36:09.14,00:36:09.52,고객님들 좀 기다리게 하지 말라고!
00:36:09.54,00:36:09.68,낙찰됐습니다.
00:36:09.70,00:36:10.16,16번 고객 주인이 되신 걸 축하드립니다.
00:36:10.18,00:36:10.44,이번 단순히 낙조합니다.
00:36:11.13,00:36:36.39,다음은 오늘의 마지막이죠.
00:36:36.41,00:36:36.84,여러분께서 가장 기다려오신 물건이예요.
00:36:36.86,00:36:36.92,출국.
00:36:36.94,00:36:37.07,귀빈 여러분.
00:36:37.09,00:36:37.46,이번 경매 하이라이트 순서입니다.
00:36:37.48,00:36:37.98,번호판을 높이 들고 이 기회를 놓치지 마세요.
00:36:38.00,00:36:38.70,메이플 키우기처럼 확률 1%에서 0.000132%로 줄였다네요.
00:36:38.72,00:36:38.96,매끄럽고 강렬한 체인.
00:36:38.98,00:36:39.30,아름다운 바이올렛 머리색까지.
00:36:40.91,00:36:51.43,시발 던파 희망 잔말 금지 님들 오늘 화글 장난감 맞지?
00:36:51.45,00:37:00.17,나만 빌어도 3천 넘게 썼는데 예비 결전 7개 먹고 매전 24개만 먹고 끝난 거 아니지?
00:37:00.19,00:37:00.39,다 죽여버리겠습니다
00:37:12.03,00:37:36.57,좋았던 기억은 이번 작품은 정말 오랜만에 그림을 그리는 작품인데 그림과 만화가 어울린다라고 얘기를 해주기도 하고 나의 슬픈 그림을 또 사람들이 좋아하고 만족할 수 있겠구나라고 생각을 해서 기분이 좋았고요 드디어 세상 사람들이 내 개그를 이해해주는구나 저의 난해한 개그 세상을 받아주는 시대가 온 거예요 그 부분에 대해서 상당히 기분이 좋고요 많은 사람들이 사랑해주는 것
00:37:42.20,00:37:46.25,살아가면서 오늘 이 순간을 잊지 못할 것 같습니다.
00:37:46.27,00:37:46.39,감사합니다.
00:37:51.72,00:37:58.43,작가님들을 실제로 뵙고 하니까 현장의 열기를 더 느낄 수 있었고 가까워진 기분이 더 들었습니다.
00:37:58.45,00:38:12.54,"이렇게 좋은 기회, 큰 기회를 다시는 못 겪을 것 같아요."
00:38:12.56,00:38:15.14,네이버 웹툰이 최고입니다.
00:38:15.16,00:38:15.88,이 웹툰 보면서 너무 행복했고 다음에 또 열어주셨으면 좋겠습니다.
00:38:15.90,00:38:16.26,오늘 팬싸움에 너무 재밌었습니다.
00:38:16.28,00:38:16.56,루즈나 작가님 사랑합니다.
00:38:16.58,00:38:16.70,응원합니다.
00:38:16.72,00:38:16.80,파이팅!
00:38:16.82,00:38:17.00,작가는 사랑해요.
00:38:17.02,00:38:17.14,넌 최고야.
00:38:17.16,00:38:17.24,파이팅!
00:38:17.26,00:38:21.41,앞으로도 더 좋은 작품 많이 만들어서 훌륭한 작가가 되겠습니다.
00:38:27.80,00:38:50.11,경매의 주축자인 소리야.
00:39:29.97,00:39:55.34,내바님 요즘 성철이라는 사람이 뭐 했는지?
00:39:55.36,00:39:56.14,이미 됐나봐요 보는 만화마다 철철이 위원이라는 사람이 나오는 거 있죠?
00:39:56.16,00:39:56.40,근데 원본을 모르겠네요
00:40:03.90,00:40:31.16,"오, 얘 메모리언에 나왔네 엉덩이 쭉 빼고 있는 거 보소 항상 준비됐다 이거지 진짜 의도가 불순하다"
00:40:36.66,00:40:58.99,그래 저속하기 짝이었군요 역시 19금 게임
00:41:01.94,00:41:13.17,몇 시까지 했지?
00:41:23.59,00:41:24.79,한 4-5시에 했던 것 같은데?
00:41:28.99,00:41:31.00,갑자기 배그에 재미들린 이유는 뭐냐고?
00:41:31.66,00:41:31.88,아 그냥 배그 재밌음
00:41:34.05,00:41:43.01,시간이 살살노!
00:41:45.79,00:41:50.18,위로 밥먹고 아래로 합바먹는 중인가요?
00:41:50.20,00:41:54.08,저의 목표는... 주변 사람들이 행복하고... 평온하게 지낼 수 있기를... 쌀쌀한 저의 마음이 전해지면... 기쁘네요
00:42:09.00,00:42:30.86,위로는 유부초밥을 먹고 있어요.
00:42:30.88,00:42:33.36,"레바야, 합방각 노리려면 오버워치랑 마크도 미리 공부해놔라."
00:42:33.48,00:42:34.25,그것은 미션인으로 와서 어쩔 수 없었어.
00:42:40.89,00:43:02.24,어쩐지 요즘 저 튜버분들 진짜 배그 지방령 아니면 아무도 안 하는 이유가 다 너 때문이었네?
00:43:13.85,00:43:36.70,롯도 1등 되면 페이 바로 나기에 천만원 꼬다박는다 시발 한증만 나온다
00:43:37.29,00:44:01.44,오늘 오몽님 배그하시던데 내가가 도대체 뒤에서 무슨 공작을 했는지 강도 안 해?
00:44:01.46,00:44:01.86,아니 오몽님 원래 배그 자주 해.
00:44:05.91,00:44:18.87,나보고 중년이라고 했던 사람 있잖아.
00:44:18.89,00:44:19.21,용서 못해.
00:44:34.53,00:44:40.06,아니야!
00:44:40.59,00:44:41.11,아니야!
00:44:41.13,00:44:41.21,아니야!
00:44:41.23,00:44:41.31,아니야!
00:44:41.33,00:44:42.65,아니야!
00:44:42.67,00:44:42.81,잘못 읽었어!
00:44:42.99,00:44:44.09,팩트 많은데 왜 기다리냐고?
00:44:44.11,00:44:44.34,팩트도 팩트 나름이야
00:44:46.63,00:44:55.46,오셨나요?
00:44:55.48,00:44:55.94,아니 무슨 업로드가 3일 걸린다고 왔는데?
00:44:55.96,00:44:56.42,무슨 족보구요?
00:44:57.61,00:45:01.03,너 혹시 다운로드 안 받아 왔니?
00:45:01.75,00:45:02.07,그거 아직도 다 마르고 있냐?
00:45:02.09,00:45:10.15,막상 들었을 때는 신선해서 충격이라고 했는데 어지간히 상처인갑네.
00:45:10.17,00:45:10.81,깐 날 놈은 작가였는데 사자 언니 그거라.. 그.. 뭐야?
00:45:10.83,00:45:11.59,괜찮아 10년 뒤에 랩받아 막내한테 중년 아줌마라 하면 될 것 같아.
00:45:11.57,00:45:20.00,사초스 우데리 유미야!
00:45:20.02,00:45:20.24,세에노!
00:45:22.09,00:45:33.04,사초스 우데리 유미야!
00:45:33.06,00:45:33.14,세에노!
00:45:33.16,00:45:33.40,사초스 우데리 유미야!
00:45:33.42,00:45:33.51,세에노!
00:45:33.53,00:45:33.76,사초스 우데리 유미야!
00:45:33.78,00:45:33.86,세에노!
00:45:33.88,00:45:34.13,사초스 우데리 유미야!
00:45:34.15,00:45:34.23,세에노!
00:45:34.25,00:45:34.49,사초스 우데리 유미야!
00:45:34.51,00:45:34.59,세에노!
00:45:34.61,00:45:34.85,사초스 우데리 유미야!
00:45:34.87,00:45:34.95,세에노!
00:45:34.97,00:45:35.21,사초스 우데리 유미야!
00:45:35.23,00:45:35.31,세에노!
00:45:35.33,00:45:35.57,사초스 우데리 유미야!
00:45:42.72,00:45:57.22,"스타벅스의 연계직, 실루엣 브라우저, 접수!"
00:46:21.72,00:46:46.54,저거 모빌수트 보유량때문에 저렇게 전투비라고 부러지려고 만든 이 세밀!
00:46:55.69,00:47:17.10,다음은 누구일까요?
00:47:17.44,00:47:17.48,유즈
