시작 시간,종료 시간,내용,live_id
00:14:29.68,00:14:32.64,한 달도 안 돼서 3명 따고 개별주 살 듯?,
00:14:32.74,00:14:55.97,존나 그럴 거 같아서 진짜 주식 어플을 지우든가 해야지 이거 진짜 천재들이 만든 게 지수 최종이라고 크크,
00:14:57.74,00:15:06.51,난 주식하는 건 이해하는데 비트코인 하는 건 진짜 이해한감.,
00:15:06.53,00:15:07.42,그것도 비트코인이나 이더리움 같은 것도 아니고 잡코인 사고 오르길 기도하는 거.,
00:15:07.44,00:15:09.68,그 사람들도 사고 싶지 않았을 수도 있어.,
00:15:10.52,00:15:25.85,랄보님의 클립을 보니까 다들 그런 마음인 것 같더라고.,
00:15:25.87,00:15:26.04,누구 그리냐고요?,
00:15:30.04,00:15:51.58,오리지널 작품에 나오는 반친구랍니다 화끈하네,
00:15:57.50,00:16:10.43,에이폰으로 나스닥 보다가 잠들어버려서 포로리가 갑자기 코스닥으로 전환시켜서 전액 투자 버튼 눌렀으면 좋겠네.,
00:16:13.37,00:16:21.32,최근에 주식 커뮤 보고 제일 놀란 게 트럼프 발언할 거 노려서 옥션으로 2연속 3500퍼 땡긴 사람도 있더라 드득.,
00:16:21.34,00:16:21.78,거의 미래의 예지능력자 그런 거 아니야?,
00:16:23.00,00:16:29.77,레바야 이번에 마이너스 300 찍혀서 멘탈 안 좋은데 한 이거 어떻게 해야 하냐?,
00:16:29.79,00:16:47.32,이제 돈에 많이 못하겠다 아 금방 복근 냅두면 돼 가만히 있는 게 제일 힘들어서 그렇지 가만히 있으면 어떻게든 되더라 쇼드만 안 탔으면 돼,
00:16:53.54,00:17:19.92,야 나도 로켓랩 110%까지 갔다가 40%까지 내려갔었는데도 냅뒀어 다시 지금 90%야 아무튼 나는 일단 냅두려고,
00:17:21.11,00:17:47.05,진짜 뭔 헛 결국에 그냥 사고 팔고 계속 반복하면 결국에 속은 애야 음 은근히 주식하는 보호 튜버 그런 것도 많던데,
00:17:52.04,00:17:54.21,로켓랩 99때 왜 안팔았냐고?,
00:17:56.87,00:18:21.00,나... 그 예약판매를 100달러 해놨는데 100달러는 안가고 바로 99달러에서 대추락 하더라고 나 이래서 그때 안팔았으니까 이번엔 한 120달러 가면 팔꺼야 이 새끼는 더튜버 아니면 안봉?,
00:18:23.03,00:18:45.20,음 내 쇼츠에는 죄다 버티버 밖에 안되는걸 어떻게 내가 골라서 보는게 아니야,
00:18:50.69,00:18:59.94,저번에 봤잖냐?,
00:18:59.96,00:19:01.42,현실 여수랑 그림 합방하니깐 즉시 그림 실력 열등하고 젖바 같다고 딜럿 차나?,
00:19:01.50,00:19:11.55,그렇게까지 말 안 했던 것 같은데?,
00:19:11.57,00:19:17.54,아 범이육... 그건 폰에 기능이 있어서 한번 해봤었던 거지 그걸 장기적으로 할 생각은 없습니다,
00:19:20.91,00:19:40.11,요즘은...,
00:19:42.78,00:19:56.32,쇼츠로 라코코님이 많이 뜨던데 솜프리로 그려볼까?,
00:19:56.34,00:19:58.94,뭐야 어디서 주식 뉴스 나와?,
00:19:58.98,00:20:12.26,깜짝이야 동발이다 모두 도망쳐 아니 내가 뭐 폭탄이라도 던지자?,
00:20:16.34,00:20:46.35,나 전업투자하는데 이번 전쟁으로 진짜 달달하게 벌었다 스스 전업투자 할 정도면 진짜 엄청 테크니컬 하겠다 숏할 때 숏하고 롱탈 때 롱타는 거야?,
00:20:51.54,00:21:01.53,여기가 치지직 최고의 미남 만화작가 방송 맞나요?,
00:21:01.55,00:21:03.74,난 버튜버 보는 사람들 이해가 잘 안 가.,
00:21:03.76,00:21:05.74,어쨌든 안에 사람이 있는 거잖아.,
00:21:05.76,00:21:14.29,그딴 걸 왜 보는 거야.,
00:21:14.31,00:21:14.37,참나.,
00:21:15.01,00:21:16.67,왜 어디서 뭔가 굽는 냄새가 나지?,
00:21:17.87,00:21:30.82,레바의 낙서장을 보면 알겠지만 캐릭터 그림이 작으면 작을수록 그리진 가장 오래된 캐릭터곡일수록 최근에 그린 캐릭터임.,
00:21:35.33,00:21:35.53,켜!,
00:21:35.55,00:21:43.84,앞으로도 여러시크 사랑해요.,
00:21:43.86,00:21:45.67,식사 데이트 한 번 해야 되는 거 아니야?,
00:21:46.79,00:21:50.98,근데 식사 데이트하면 대체 서로 무슨 대화를 할까?,
00:21:51.72,00:22:05.39,저한테 이렇게 시간과 돈을 써주셔서 고맙습니다 하면서 방 잡아야 된다고?,
00:22:12.76,00:22:12.82,레알?,
00:22:19.61,00:22:31.95,뭐가 좀 그래?,
00:22:31.97,00:22:33.77,ㅅㅂ 내가 뭐 했다고?,
00:22:33.79,00:22:37.82,내가 일본 가서 캔시 코스프레하고 돌아다니면서 사칭을 했어?,
00:22:43.80,00:22:43.88,뭐랬어?,
00:22:43.90,00:22:47.53,아아...,
00:22:49.03,00:23:12.55,그때 완전 진짜 옛날이었는데 맞아 한참 페북 유행할 시절이잖아 존나 옛날이네 그렇게 생각하니까,
00:23:22.66,00:23:49.92,맞아요 10년 넘었죠 그때 내가 서울 와본지 몇번 안되서 서울 왔다고 저기 페북같은데 올렸었는데 어떤 분이 저기 완전 지금 근처라고 사인해달라고 조금만 기다려달라고 해서 나도 그런 사례가 많이 없어서 와 굉장하다 신기해하고 사인도 해드리고 밥도 사드리고 했지 오늘도 화이팅,
00:24:07.09,00:24:19.04,10몇 년 전이니까,
00:24:42.43,00:24:45.90,라코코님 어떤 사람이냐고요?,
00:24:45.92,00:24:54.82,클립으로 보니까 저희 방송이랑 비슷하던데요 그래서 알고리즘으로 떴나 봐,
00:25:01.11,00:25:02.51,욕은 왜 하냐고?,
00:25:02.53,00:25:06.20,아니 우리 방송 같다는 게 욕하는 거야?,
00:25:06.22,00:25:17.58,누군가는 그렇게 느낄 수도 있겠지만 아니야 그럴 의도로 말한 게 아니야 욕했잖아 이 지랄하네,
00:25:45.96,00:25:53.75,어떤 부분이 인상적이었냐고요?,
00:25:53.77,00:25:53.85,그러게.,
00:25:53.87,00:26:00.96,출추가 이거저거 나와서 봤는데 뭐였지?,
00:26:01.52,00:26:10.20,되게 그래서 분위기 되게 우리 방송 같다라는 평을 내렸는데 무슨 내용인지는 정확히 기억이 안 나네요.,
00:26:13.49,00:26:14.59,이건 또 왜 하냐고.,
00:26:14.73,00:26:24.94,아이 그만해 미친놈아.,
00:26:25.24,00:26:32.69,거기서 랩 앞에는 주먹에 30퍼도 안 되게 베는데 바로임 자당함.,
00:26:32.91,00:26:33.93,정말.,
00:26:33.95,00:26:36.13,그건 니가 잘못한 거잖아.,
00:26:36.15,00:26:37.87,이분은 또 무슨 핑계로 합방 부를 거임?,
00:26:50.91,00:27:17.41,누구 그렸다고 해서 무조건 합방으로 이어진다는 그런 고정관념을 꺼리세요 글쎄요?,
00:27:18.98,00:27:25.54,한 작품으로 그렇게 되기는 쉽지 않지?,
00:27:25.56,00:27:44.33,안다고 안다고 답 그대로 표현할 수 있는 것도 아니고 카제아야 이승권이 식사 데이트 하자고 하면 바로 물찌 크크 흠흠,
00:27:51.27,00:28:17.37,그래 레바가 그렸다고 합방해야 한다고 하면 그 감기 영리을 그 사람이랑도 합방해야 한다고 레바가 버튜버를 그린다 즉슨 합방 통발 이 공식 너무 원패턴이라서 이젠 질림 아니라고 그니까 개자식아 뭔 패턴이 이 지랄하네 뭐했다고,
00:28:22.29,00:28:44.17,으 으 으 으 으 으,
00:28:52.75,00:29:08.36,아니 그렇게만 말하면 진짜 모르는 사람이 들으면 진짜 진짜 그런 줄 알 거 아니야 여러분들 자제해주세요,
00:29:17.14,00:29:21.12,진짜 음해가 심해도 너무 심해.,
00:29:21.58,00:29:21.92,응.,
00:29:22.68,00:29:29.47,매번 그러긴 해.,
00:29:29.49,00:29:32.51,아니 뭐 아닌 적이 있었나?,
00:29:32.53,00:29:33.43,조달 새삼스럽네.,
00:29:35.16,00:29:46.45,뭔 소리지?,
00:29:50.97,00:30:00.65,점점 과몰입한다고?,
00:30:00.93,00:30:01.31,내가?,
00:30:02.49,00:30:02.59,유튜버에?,
00:30:06.96,00:30:07.00,왜?,
00:30:07.02,00:30:08.86,어떤 부분에서 그런 걸 느끼셨나요?,
00:30:21.73,00:30:25.22,맞아 그거 아시나요?,
00:30:25.24,00:30:47.40,제 지인에게 들었는데 지인 와이프군이 결혼중개사에서 일하시는데 최근에 네이버 웹툰 작가 중에 한 명이 지원했었는데 프리랜서로서 불합격됐대 만화가는 직업으로도 안 쳐주나봐 공감대를 찾기 시작함,
00:30:55.33,00:31:01.50,그러게 프리랜서는 그냥 무조건 백수 취급인가?,
00:31:01.52,00:31:15.86,7개월인데 타키온 사랑해 한번만 해주세용 아 타키온 화이팅 사랑하진 않아서 사랑까진 모르겠고 오늘 그린뱅 끝나고 배그하나요?,
00:31:15.89,00:31:21.25,아니요 아 방송하기 전에 배그 들어가서 저기 훈련장에서 사격 좀 해봤는데,
00:31:22.18,00:31:25.94,반동 잡는 거 존나 힘들더라고 그래서 나 응 나 재능 없나?,
00:31:26.36,00:31:33.42,하고 그냥 무심결에 껐어 뭐라는 거야?,
00:31:48.10,00:31:48.14,응?,
00:32:00.17,00:32:24.03,수류탄은 잘 던지더라 평소에 통밭 던지던 갈록이 있어서 그런가 아이 고마워요 나나나나나나 나나나나나,
00:32:27.54,00:32:47.72,뭐야 벌써?,
00:32:47.74,00:32:55.33,심지어 30분 됐네 내가 반가워요 오케이 사이드 테일 너는 SMG 들고 은 범패 끼고 개돌 런 뛰는 포인트맨 포지션이 잘 어울려 죽어도 스피커는 아닌 크클 6탄 킬만 잘하더라,
00:32:59.04,00:33:02.25,지금 그리는 건 누구임?,
00:33:02.26,00:33:08.03,리코코라는 분인데요.,
00:33:08.05,00:33:08.31,라코코구나.,
00:33:08.33,00:33:15.88,왜 나 헷갈리지?,
00:33:15.90,00:33:17.40,왜 틀리게 말해도 다 정정해줘?,
00:33:18.36,00:33:19.93,아니 누구보다도 다 잘 알고 있으면서도 왜?,
00:33:21.09,00:33:28.69,유탄지은이은 잘 던지는 것 같음 운전도 S급이고 배그할 때 유탄 던져주고 운전만 해주면 무조건 성공하다.,
00:33:30.46,00:33:40.26,어이 중년 지금 우리한테 영도 보내라고 눈치 좀 그만 줘라.,
00:33:40.48,00:33:44.06,슬슬 단전에서 올라온다.,
00:33:44.08,00:33:44.85,됐어 하지마!,
00:33:45.15,00:33:47.97,아니 누가 하랬어?,
00:33:47.99,00:33:48.75,하지 말라고요.,
00:33:52.06,00:33:52.86,렛바님이 버튜버 보는 걸로 까이는 건 다른 이유 없음 과거 업보 때문임.,
00:33:56.74,00:34:00.92,랩바님 다음 버튜버 합방 언제 하나요?,
00:34:00.94,00:34:13.56,저 랩아 이 새끼 또 버튜버한테 껄떡거리네 나는 채팅치고 싶어요.,
00:34:13.58,00:34:13.76,아주 솔직하구만.,
00:34:13.78,00:34:14.14,아는 버튜버가 많아서 헷갈리나봐.,
00:34:14.16,00:34:14.64,어떻게 유유유?,
00:34:14.66,00:34:22.31,랩아 뜻 요즘 보는 버튜버 이름 언급하고 그거 클립 보내줘서 버튜버가 꺅꺅하는 반응 보고 음후후 우후하는 거 너무 소름끼침.,
00:34:22.44,00:34:23.60,언제 그랬어 내가!,
00:34:23.98,00:34:25.60,씨발놈아!,
00:34:26.90,00:34:26.96,어이!,
00:34:26.98,00:34:28.73,씨발놈씨!,
00:34:28.75,00:34:46.13,진짜 음에도 적당히 하세요.,
00:34:46.15,00:34:50.03,아니 그 2년 만에 저축한 게 아니라고요.,
00:34:52.48,00:35:12.24,형 누군가의 제보로 오몽리 허춘님 구독하고 있는 거 봤어?,
00:35:14.52,00:35:17.17,나 이 두 분밖에 안 했었다?,
00:35:24.50,00:35:25.19,자랑이다?,
00:35:25.42,00:35:39.66,아니 뭐 자랑은 아니지만 못 말할 건 없잖아.,
00:35:40.36,00:35:40.52,어이없네.,
00:35:41.56,00:35:44.49,다 공개하세요 이 X발.,
00:35:44.69,00:35:46.93,뭐 청문회 하냐?,
00:35:46.95,00:35:48.75,나 코코님 방송하고 있길래 치지직에서 계속 방송하고 싶으면 네바랑 합방 잡아두라고 전달하고 왔어.,
00:35:48.77,00:35:48.97,나 잘했지?,
00:35:49.59,00:35:50.67,멈추지 마 X발.,
00:35:50.69,00:35:52.65,사람이면 그런 말 할 수 있을 리가 없어.,
00:35:52.74,00:36:15.24,"방금 채팅으로 알 수 있는 점 의외로 버타코, 렛고단들이 꽤나 있다 다들 그냥 레바 패려고 아니 의외로가 아니라 존나 많죠 말을 똑바로 해야지 나도 그거 스샷으로 누가 올린 거 봤는데 왜 구독 메시지로 주접 안 떨고 쿨하게 숫자만 적으시나요?",
00:36:15.26,00:36:17.00,난 주접을 떤 적이 없는데?,
00:36:17.02,00:36:21.97,레바야 비주님 구독 그만 큰 오해 한 줄 참아놨다 너 숲도 정 잘 가구나,
00:36:23.58,00:36:47.08,디즈님 그건 클립 거의 쇼츠 위주로만 보는데... 이 새끼 나한텐 허추님밖에 없다고 하더니 도대체 몇 명한테 가서 와 14개월 이런 거 치는 거냐 너 왜 이렇게 변했니,
00:36:49.45,00:37:12.24,나만의 작은 호빠였던 시절도 좋았지만 지금도 행복해 보여서 다행이야 그럼 된 거야 오늘 방송하면 호빠 돌려보러 가야지 존나 옛날 거 아니야?,
00:37:12.26,00:37:14.06,거의 비디오 돌려보듯이 보네 와 몰래 버튜버 구독하는 거 회사 여직원들 인스타 몰래 팔로우하는 40대 후반 중년 에로 과장 같아요 전... 전혀 그렇지 않은데요?,
00:37:14.08,00:37:17.48,레코단 중에서 버타쿠 많은 건 맞는데 내가 욕하는 건 에로 남뿔이 아니라 이 아저씨 예전에 버튜버 보는 사람 욕했었다니까?,
00:37:18.56,00:37:21.05,아니야.,
00:37:21.07,00:37:23.59,부정하진 않았어.,
00:37:23.61,00:37:29.89,볼 수 있다고 했지만 나한테 강연하지 말라고 했지.,
00:37:29.91,00:37:29.97,응?,
00:37:29.99,00:37:31.42,레바 숨만 가겠냐?,
00:37:31.44,00:37:45.75,내가 입을 치지른 거면 레바 분지 20개 만든 거다.,
00:37:46.59,00:37:47.53,버츄거는 거꾸로 읽어도 버츄거.,
00:37:47.55,00:37:47.85,국결 준비하는 거 아니었냐?,
00:37:47.87,00:37:48.11,센초한테 어필했었잖아.,
00:37:50.42,00:38:17.86,센초 안해요 그렇게 말 안했는데?,
00:38:19.15,00:38:20.01,음에 X되네,
00:38:23.87,00:38:31.00,슬슬 우리한테 대가리 박고 사과해라.,
00:38:31.02,00:38:41.93,근데 진짜 속으로 무슨 혼자 버튜버들한테 콩발 돌리면서 할앤만드는 상상하고 있을 것 같은 만화가라는 직업 특성상 기능성이 있음.,
00:38:41.95,00:38:47.21,막 본인 가지고 버튜버들끼리 싸우고 있는 생각하고 있을 듯.,
00:38:48.56,00:38:49.24,미친 거 아니야?,
00:38:49.26,00:38:49.44,희망사항 아니야?,
00:38:54.92,00:39:01.85,오늘 왜 이렇게 글냐?,
00:39:01.87,00:39:05.78,오늘만 이러는 게 아니잖아.,
00:39:07.44,00:39:10.13,전화 새삼스럽네?,
00:39:10.47,00:39:11.09,너 선원이야?,
00:39:32.42,00:39:58.38,어디서 이상한 소리가 들린다고?,
00:39:58.62,00:39:58.74,무슨 소리?,
00:39:58.86,00:39:58.96,기미타치?,
00:40:04.38,00:40:23.56,이 새끼 지금 차기작이 아니라 단편선으로 버튜버 어부 이승권 옥리버스 내는 게 어떠냐?,
00:40:23.58,00:40:23.88,딱 지금 꼬라지가 그거잖아.,
00:40:23.90,00:40:24.62,결말은 센초랑 국제결혼 딱 받고 말이야.,
00:40:29.11,00:40:29.51,센초는 인스타 안 하신대?,
00:40:29.53,00:40:31.55,오마에라 가 뭔데 씹덕아 왜 너만 아는 이야기해?,
00:40:37.25,00:40:53.86,알려줄게 이지라 음...,
00:41:08.60,00:41:37.55,다른 버튜버 그리면서 센초는 인스타 안 하신대 ㅇㅈㅇ 하고 있네 통발은 한 번에 하나씩만 번지라고 크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크,
00:41:38.17,00:41:41.51,그때 이후로 몸살 걸렸잖아 개자식아.,
00:41:41.53,00:41:51.95,그냥 버튜버 데뷔하고 당당하게 센츄한테 합방 메일 보내자 너라면 할 수 있어.,
00:41:51.97,00:41:54.80,네이버 지식인의 센츄랑 결혼하는 법 있던데 이건 니가 쓴 거 맞지?,
00:41:55.06,00:41:57.34,중년미 질질 흘리지 말고 채찍피티한테 물어라.,
00:42:03.31,00:42:06.25,블루랑 그림 합방 한번 해볼까?,
00:42:06.27,00:42:09.74,블루는 그림 한번 그려볼 생각 없나?,
00:42:09.82,00:42:27.92,관심 없을 것 같기도 한데 뭐가 추해?,
00:42:30.09,00:42:49.28,역시 나는 허추님이 최고야 어 센초는 결혼 생각 없으시대 여러분 저 로즈님하고 성격상 잘 맞는 것 같지 않나요 하나만 해라 하나만 이런 지도 없는 새끼 오 시발 어쩌라는 거야 이젠 남자한테까지 톱발 던지는 거야,
00:42:51.61,00:43:18.24,그냥 그거라니까 통발도 처음 설치하면 제발 걸려라 제발 걸려라 인데 이제는 하도 적응이 돼서 여러 개 설치하고 아몰라 아무나 걸려하는 느낌 아니 그놈의 통발론 시발 처음엔 누가 꺼냈어 너 진짜 고단수다 스텔라이브 합방 더 늘리려고 블루님부터 공략하는 거냐?,
00:43:20.55,00:43:41.33,아니 ㅅㅂ 그렇게 낮으면 한 두살이 건너서 모르는 사람이 어딨냐 스티머 중에 이 ㅅㅂ 김블루님 양지 발사 중계기로 사용하려 하네 너 좀 똑똑하다?,
00:43:41.35,00:43:46.42,장수가 아니라 말부터 쏘는 게 나쁜 전략은 아닌데 그림 관심 없으시지 않을까요?,
00:43:50.28,00:44:03.14,이젠 하다하다 우결 유부남에게 통발 던지네.,
00:44:03.16,00:44:03.44,트젠과 철썩철썩 하더니만.,
00:44:03.46,00:44:03.60,뭐라는 거야?,
00:44:03.62,00:44:03.80,밴 당하고 싶어?,
00:44:03.82,00:44:05.27,리을리응 여미새들 일부러 아닌 척하려고 남자랑 친한 척 하잖아.,
00:44:05.55,00:44:08.45,아니 뭐 뭐 뭐 뭐 그러면 결론이 뭐야?,
00:44:08.47,00:44:08.53,씨발?,
00:44:09.75,00:44:13.84,아니 그냥 이미 답을 내린 거 아니야 그럼?,
00:44:14.08,00:44:15.24,내 의견은 중요하지 않고?,
00:44:16.57,00:44:19.12,통발론 형이 꺼낸 거 아님?,
00:44:19.14,00:44:31.05,분명 오케이 걸려들었어 하던 거 기억나는데 그러면 그때만 맞춰준 거고 근데 드립째 끼고 블루님이랑은 배그 합방하는 거 기대함 블루님 초보 잘 챙겨주는 좋은 사람이잖아,
00:44:31.61,00:44:55.12,근데 너무 매번 질덩이만 돼 나도 어느정도 피지컬이 돼서 약간 저쪽 방향에서 누구누구 몇명 다가오고 있고 저쪽에서 총소리나서 막 이런 드리핑도 막 하면서 합방하고 싶은데 오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오,
00:45:01.05,00:45:11.91,넌 어디가나 존나 침떡이니까 그냥 합방에서 아청하라고 끄크크크 와중에 잘 그리지 않았나요?,
00:45:18.70,00:45:27.03,그래도 블루님이랑 합방할 땐 여기 너무 허벌이네요 라고 해도 별 논란 안될 듯?,
00:45:28.75,00:45:58.48,근데 배그 운전은 레바가 블루님 보다 잘함 2세기 배그 합방하면 허벌거리면서 분위기 곱창날 듯 크크크 아 여러분 제가 강한 생각 해봤는데 투표 목록에 버튼만 넣고 투표하면 갈라쇼 될까요?,
