시작 시간,종료 시간,내용,live_id
00:21:31.40,00:21:49.94,일단 앞에 있는 새끼가 붙었길래 누워서 뭐라도 하려고 했지 그럼 왜 일어섰냐고?,
00:21:49.96,00:21:54.17,눕자마자 아 이건 ㅅㅂ 양각이다 라고 생각하는 순간 맞았어,
00:22:06.50,00:22:24.08,하필 그때 시X 차가 날 치러올게 뭐야 아 바그 딱 그 양각이다라고 판단하는 순간에 연막을 깔았으면 달랐을까?,
00:22:24.10,00:22:24.12,흠,
00:22:55.64,00:23:17.79,어디로 갈까?,
00:23:17.81,00:23:17.95,여기!,
00:23:17.97,00:23:20.25,나 어디 찍었더라?,
00:23:20.27,00:23:24.52,일단 멀리 가서 차를 한 대 얻고 그 다음에 파밍을 다니는 게,
00:23:30.91,00:23:31.79,어?,
00:23:31.81,00:23:47.75,대도시로 가고 있었잖아?,
00:23:47.87,00:23:59.32,소주가 없나?,
00:23:59.34,00:23:59.60,없어 뭐지?,
00:24:00.01,00:24:00.07,있어!,
00:24:00.09,00:24:00.23,내 먹잇감이다,
00:24:38.70,00:24:41.22,저 새끼 내가 배린인 거 알고 날 노릴 거야,
00:25:16.67,00:25:18.24,살짝 들린 것 같았는데,
00:25:52.36,00:26:10.75,한 뼈라개 있나?,
00:26:10.77,00:26:10.87,저기 있다,
00:26:46.85,00:26:48.15,집에서 신중한데,
00:28:12.54,00:28:26.73,이 새끼 점샷 노리고 있었네,
00:28:46.74,00:29:01.73,에이스?,
00:29:01.97,00:29:02.15,스쿼스 들까?,
00:29:02.17,00:29:02.37,아니야 M 빠 들자,
00:29:18.37,00:29:27.70,이러다가 SR 나오면 SR 깨는 게 나을 듯?,
00:29:27.72,00:29:29.86,스크스보다 이게 낫지 않나요?,
00:29:29.88,00:29:29.96,아닌가?,
00:29:54.77,00:30:24.08,이따 오토바이 타면 되겠다 수류탄이나 좀 나왔으면 좋겠는데 7탄 너무 많다고?,
00:30:24.10,00:30:24.30,나도 그렇게 생각해,
00:30:34.56,00:30:58.17,유타!,
00:30:58.19,00:30:58.47,판차다!,
00:30:58.93,00:30:59.07,아니야 참아.,
00:30:59.09,00:30:59.27,개 이련이 지랄.,
00:30:59.67,00:31:03.11,아니 씨X 판차 들어서 잘 된 판이 없었어.,
00:31:14.43,00:31:37.82,박수류탄 더 주고 싶은데 뭘 더 버릴까 진통제 됐다 자 이쪽으로 가서 오토바이를 타고,
00:31:44.69,00:32:02.27,여기!,
00:32:02.29,00:32:02.33,오!,
00:32:02.35,00:32:02.41,좋아!,
00:32:16.57,00:32:29.98,안정적인 드라이빙 오오오오오 여기도 숨장 있을까?,
00:32:30.00,00:32:30.04,어?,
00:32:30.06,00:32:40.63,제일 미끄러우시죠 앞에 차 두 대 다 있어,
00:32:45.71,00:33:14.49,나도 착탈배 잠깐 이 쪽방향 잘쌌는데 까삐,
00:33:19.56,00:33:45.49,아... 아 오토바이 타고 계속 갈걸 아니 판차였으면 장전하다가 뒤졌어,
00:33:47.76,00:33:56.66,이번에 사람 좀 많은데 내려가볼까?,
00:33:56.68,00:33:58.55,시작하자마자 여기 꼴박하자,
00:34:23.18,00:34:25.75,저격이지!,
00:34:25.77,00:34:32.85,저격이면 누워.,
00:34:33.13,00:34:33.29,새끼 저격!,
00:34:33.31,00:34:35.05,"쟤, 쟤 뭐가 잘났다고!",
00:34:35.42,00:34:35.76,씨발!,
00:34:35.80,00:34:37.02,개자식아!,
00:35:17.26,00:35:19.50,호잇!,
00:35:23.05,00:35:23.25,둘!,
00:35:23.27,00:35:23.31,셋!,
00:35:23.33,00:35:23.82,셋밖에 없어?,
00:36:47.71,00:37:03.04,아 M4 쓰고 싶은데 아 뭔 SR만 존X게 나와 아 얘 또 M24야,
00:38:14.42,00:38:15.33,미친놈,
00:38:38.15,00:38:55.60,아 수류탄 핀 뽑는 소리 듣고 나갔는데 수류탄 핀 어떻게 다시 꽂아?,
00:38:55.62,00:38:58.15,나도 페이크 주려고 한건데 내가 터뜨려버렸어,
00:39:21.45,00:39:51.23,아 산호기네?,
00:40:00.83,00:40:03.96,이번에 저격 없는가 본데?,
00:40:03.98,00:40:04.02,어?,
00:40:04.04,00:40:04.08,너!,
00:40:04.10,00:40:05.82,저격이지!,
00:40:22.20,00:40:22.36,내가 던진건가?,
00:40:22.38,00:40:26.56,어디가지?,
00:40:26.58,00:40:26.94,여기다!,
00:40:53.23,00:40:55.22,아 저쪽에 많이 내리네,
00:41:26.34,00:41:47.91,M5 없나?,
00:41:50.52,00:41:50.76,팩터가 만 배 좋다고?,
00:41:51.26,00:41:51.32,그래?,
00:41:51.86,00:41:52.70,팩터 너무 총알이 적은...,
00:41:59.53,00:42:15.11,뒤에 발로 미니 쓰고,
00:42:30.94,00:42:58.80,오케이 여기 다 털었어 다음 집 자기장은 어.. 차가 있으면 좋겠네요 뭐 차야 돌아다니다 보면 나오겠지,
00:43:03.01,00:43:03.73,오 6배율이다,
00:43:34.35,00:43:48.67,산옥은 원래 길가에 차 자체가 별로 없나?,
00:43:48.69,00:43:55.47,부스스 들까?,
00:43:55.49,00:43:59.12,"아, 씨발.",
00:43:59.14,00:43:59.22,아니야.,
00:43:59.24,00:43:59.38,사고팔 들까?,
00:43:59.40,00:43:59.98,"어, 아니야.",
00:44:00.00,00:44:00.16,"아니야, 맞아.",
00:44:12.74,00:44:15.25,이제 차를 찾아볼까?,
00:44:15.26,00:44:37.87,라고 하니까 저기 있다 이런 곳에 짱 박혀 있으면 딱 좋을 것 같은데 렛츠고,
00:44:41.58,00:45:05.33,반대편으로 가야겠다 저기 사람 존나 많이 내렸을 텐데 어 차 존나 느린 것 같은데 기분 탓인가?,
00:45:13.09,00:45:28.07,악!,
00:45:28.09,00:45:32.18,아 왠지 거기서 대기하고 있는 새끼한테 죽을 것 같애 아닌가?,
00:45:45.08,00:46:06.01,천만한 새끼 삼촌 턱으로 가자,
00:46:18.80,00:46:37.85,그리싱 그리싱 얼굴 왜 이렇게 부었냐고?,
00:46:37.87,00:46:46.46,그래요?,
00:46:46.48,00:46:47.10,저거 차 젠된건가?,
00:47:18.94,00:47:45.37,고음기 치킨먹기 11만원 감사합니다 일단 들길,
00:48:01.01,00:48:04.61,풀발리는 소리가 난 것 같은데?,
00:48:04.63,00:48:04.71,아닌가?,
00:48:37.86,00:49:04.68,술소리 났다니까?,
00:49:04.70,00:49:04.78,아닌가?,
00:49:48.96,00:50:08.57,이쪽에서 많이 들어올 것 같은데 느낌이 적어도 이 차례를 노리지 않을까?,
00:50:08.59,00:50:09.35,나 던질게 너무 없네 이 타이밍에 파밍을 할까?,
00:50:18.63,00:50:19.73,아깝다.,
00:50:59.94,00:51:08.48,자기장 좁혀지고 있어요.,
00:51:08.50,00:51:09.63,스스로 2명 이상 살살하게?,
00:51:10.53,00:51:12.17,며칠 전에도 왔던 미션 아니야?,
00:51:33.28,00:51:47.58,좁혀진다 좁혀진다 좁혀진다 아 살짝만 가면 돼?,
00:51:59.75,00:51:59.79,어?,
00:51:59.81,00:51:59.97,존나 가까운데?,
00:52:00.19,00:52:00.47,여기 저... 언덕에 있다,
00:52:02.32,00:52:02.72,아닌가?,
00:52:04.37,00:52:18.62,뒤쪽인가?,
00:52:18.64,00:52:19.46,여기네?,
00:52:19.48,00:52:20.80,서라운드 의미가 없는 것 같기도,
00:52:46.45,00:53:16.24,일단 테두리 타면서 가야 될 것 같아요 저는 그러게요 투척에 수류탄 하나밖에 없는데 치카이,
00:53:17.45,00:53:18.37,저 뒤쪽이다,
00:53:48.11,00:54:04.28,지났다,
00:54:38.50,00:54:39.87,향 끌고 하는게 낫겠지,
00:55:47.42,00:55:49.19,올라가면서 내려가자.,
00:56:21.49,00:56:45.30,여긴데 건너야 되는데,
00:57:09.70,00:57:10.30,정면에,
00:57:41.61,00:57:55.73,뭐야 한대도 안 맞췄어?,
00:57:55.75,00:58:03.34,아이 C발 좀 천천히 할 걸 그랬나?,
00:58:03.65,00:58:05.31,피해량 0 0이야 C발,
00:58:20.29,00:58:21.41,캐주얼로 치킨 먹어라?,
00:58:22.05,00:58:26.32,안돼 그건 용서할 수 없어 또 사노기야?,
00:58:45.01,00:58:48.05,아니야 이런데서 해야지 실력이 늘지,
00:59:14.22,00:59:27.10,바로 뛴다 위험한 각에서 너무 싸우는 게 좀 그렇다고?,
00:59:28.02,00:59:38.80,나도 좀 그렇게 생각하는데 쉽지 않음 좀 데이터가 쌓여야지 가능한 것 같아요 좀 싸우는 각 같은 건,
00:59:51.41,00:59:56.98,싸움은 원하는데 소리 들리면 겁먹어서 혼자 지은 이은.,
00:59:57.00,00:59:57.28,새해 복 많아.,
00:59:57.30,01:00:10.68,"2명, 3명, 4명.",
01:00:10.70,01:00:11.46,"어, ㅅㅂ 쓰레기통에 슛.",
01:00:19.92,01:00:20.16,아!,
01:00:20.18,01:00:20.63,X발!,
01:00:21.22,01:00:21.34,뭐야!,
01:00:21.97,01:00:22.01,또!,
01:01:05.36,01:01:06.66,단 30발 밖에 없어,
01:01:34.98,01:01:49.32,여기 새끼들 신중하게 하네 존나 조용해,
01:02:24.52,01:02:37.20,아기야 아 씨발 뒷대 없는 새끼,
01:03:20.97,01:03:23.99,내가 왜 이 새끼들 파밍을 하긴 하는 거야?,
01:04:28.32,01:04:33.00,웅프가 있었어?,
01:04:33.08,01:04:34.61,아 저 위에서 아 이 새끼들 손나 안 싸우네?,
01:05:14.59,01:05:43.13,들렸어 들렸어 상대한테 둘 바에 내가 다 마셔버리겠어,
01:06:07.03,01:06:25.55,저는 엄청 좋은 것 같습니다.,
01:06:25.79,01:06:26.69,"아, 씨발 독한 새끼들.",
01:06:28.55,01:06:28.65,"아, 아.",
01:06:57.24,01:06:57.64,뭐지?,
01:06:58.01,01:06:59.28,왜 잘생겨 보이지?,
01:07:30.77,01:07:51.07,다 탈출했나?,
01:07:51.53,01:07:52.17,아 뭔 토미건이야,
01:08:00.20,01:08:11.27,제발 M4 이럴 거면 버리지 말고 4배율?,
01:08:39.65,01:09:04.30,이 집에 한 새끼쯤 있을 것 같지 않아요?,
01:09:04.32,01:09:04.66,어 무서워 일단 간다 어 털렸다,
01:09:10.26,01:09:19.22,나는 범인이다.,
01:09:19.24,01:09:23.02,이쪽 방에서 이쪽으로 나가서 이걸 열고 자기장에 올 때까지 대기하고 있는 걸 수도 있어.,
01:09:36.52,01:09:36.60,브리싱!,
01:09:36.62,01:09:36.70,브리싱!,
01:09:36.72,01:09:36.80,브리싱!,
01:09:36.82,01:09:37.73,나는 범인이다.,
01:09:37.75,01:09:38.03,이 새끼 여기까지도 갔어.,
01:09:45.63,01:09:57.58,원래 겁 많고 멘탈 약한 애들이 강해 보이려고 나는 돌아다 마주치면 다 죽인다 떠벌거리는 거임 약한 개가 크게 짖는 법 아 토트 사이트 하나만 줘,
01:10:15.81,01:10:23.20,도트 사이트!,
01:10:23.22,01:10:23.40,도트 사이트!,
01:10:23.66,01:10:23.72,있다!,
01:10:23.75,01:10:23.82,하루난!,
01:10:44.49,01:11:02.20,여차하면 저 내려가서 차를 타자 어떻게미로 들어갈까 아니야,
01:11:16.88,01:11:26.25,어 점차 폭탄 한 개밖에 없어 일단 차 타자,
01:11:45.55,01:11:58.75,무서워 무서워 무서워 무서워 저 방금 왔는데 이분 스텔라이브한테 잘 보이려고 개그하시는 건가요?,
01:11:58.77,01:12:00.22,그 질문 이제 100번째야,
01:12:20.63,01:12:36.20,아 여기 존나 수상한데?,
01:12:36.46,01:12:36.88,궁금증 해결,
01:12:58.23,01:13:10.92,머리 심한 거 아니야?,
01:13:27.05,01:13:42.86,오 C발 왼쪽에서 쏠까 오른쪽에서 쏠까,
01:14:06.39,01:14:30.81,뒤에서 오는 새끼 내가 스텔라이브라면 배그 앞방에서 내쫓고 그림이나 그려오라고 시킬 듯 킬탑 왜 이렇게 많아?,
01:14:30.84,01:14:30.88,어?,
01:14:40.34,01:14:58.22,아 이 C발 아!,
01:14:58.24,01:15:00.42,나 먹을 거 하나도 없다 개자식아,
01:15:09.73,01:15:35.34,아... 아... 짜증나... 아... 치열한 혈투를 원해... 어떻게 한 방에 탁!,
01:15:35.36,01:15:35.44,뒤지냐?,
01:15:35.46,01:15:35.54,아...,
01:15:49.41,01:16:11.35,치열한 혈투를 원해 근처에 있는 것 같은데 없음 코와이오 이번에 여기로 간다 잘 봐 그냥 차 타고 지은 이은 밟아서 갔으면 이렇게 안 죽었다 혈투를 원하면 치킨이고 나발이고 뒤져 죽인단 마인드로 싸워야지,
01:16:15.50,01:16:33.15,사명 있는데 떨어져도 벽에 고추 비비면서 안 나가고 죽으니까 혈투를 원해라고 하면 좀 그래요 오케이 보여줄게 버트버랑 놀고 싶어라고 외치기 5천원?,
01:16:33.35,01:16:44.20,야 이 개자식아 안해 어 E-배율 껴야겠다 잠깐만,
01:17:08.15,01:17:09.03,아!,
01:17:09.05,01:17:20.89,내릴 타이밍 놓쳤다 여기!,
01:17:20.95,01:17:23.17,버거트보마 놀고 싶어라고 외치기 만원?,
01:17:23.25,01:17:25.73,안 돼 안 돼 사다의 자존심이 있지,
01:17:36.09,01:17:47.55,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오,
01:18:12.86,01:18:23.18,웬만하면 말 안 할랬는데 방금 계집애처럼 깩깩대면서 양손 흔드는 거 보고 눈 앞이 캄캄해졌다.,
01:18:23.20,01:18:24.22,여태 개이니 맷돌이니 다 드립인 줄 알았는데 컨셉이면 저런 행동이 자연스럽게 나올 리가.,
01:19:28.26,01:19:57.61,박쥐가 더 상남자처럼 게임하겠다 아 그 말에 넘어갔잖아 개자식아 더 좀더 숨어있을라 했는데 아 저 말 듣고 못타가버렸어 씨발 형은 앞으로 누가 바닥딸 친다하면 뭐라하지마라 이건 뭐 벽딸을 얼마나 치는거야,
01:19:58.03,01:20:20.71,아 짜증나 아 치킨먹기 상금 11만 6천원 아 그래도 인내 인내라는게 있다고,
01:20:43.83,01:21:12.38,아 이번에 진짜 혈투한다 바로 간다!,
01:21:12.60,01:21:12.84,똥개이련 엉덩이만 치네,
01:21:17.04,01:21:19.40,간다!,
01:21:37.58,01:21:38.12,아 여기 갈까?,
01:21:38.70,01:21:45.09,"아니야 난 남자야 오케이 한 놈, 두 놈, 세 놈, 네 놈, 다섯",
01:21:50.55,01:22:13.40,"오, 씨발 아, 씨발 너무 늦었다 에이, 씨발 어, 어, 저쪽에도 늦었어 어, 나 어떡해 나 어떡해 잠깐만, 잠깐만 어, 어, 아, 씨발 외로워 어, 사부의 아, 씨발 어, 잠깐만 잠깐, 저 차까지 살면 내 승리야",
01:22:29.23,01:22:34.36,두고보자!,
01:22:34.38,01:22:52.35,지금 즐겨도 마지막 승자는 내가 될테니까 아!,
01:22:52.37,01:22:52.41,아!,
01:22:52.43,01:22:52.69,밀베야!,
01:22:52.71,01:22:52.79,밀베야!,
01:23:07.36,01:23:19.67,여기서 짤 파밍이라도?,
01:23:55.21,01:24:23.85,이번엔 진짜다 이번엔 진짜 싸울거야 진짜 혈투,
01:24:34.93,01:24:49.88,도트캠으로 간다 승권아 과외 받아야 된다 내 말 믿어?,
01:24:49.90,01:24:50.72,지금 같은 행동 계속 나오면 버튜버들 가면 벗겨지고 깊은 한숨 나오겠는걸?,
01:24:50.74,01:24:50.96,정말 기대돼요 레바님,
01:25:00.66,01:25:03.39,근데 애들 왜 이렇게 총을 다 잘 쏘냐?,
01:25:03.41,01:25:24.67,내가 존나 못 쏘는 건가?,
01:25:24.69,01:25:27.09,아니다 시작하자마자 여기 내리는 게 제일 재밌을 것 같은데?,
01:25:33.64,01:25:57.79,일단 판단부터 ㅈㄴ 장난 쓴다 나 솔직히 형이 어떻게 죽는지 보는 게 제일 재밌어 미안,
01:26:02.51,01:26:21.93,하나 둘 셋 나까지 내 새끼 재밌지 않음?,
01:26:21.95,01:26:23.89,일단 던파 피로도 빼면 할 게임이 없음,
01:26:42.47,01:26:55.73,보는데 너무 답답해서 도내합니다.,
01:26:55.75,01:27:04.64,비행기에서 내릴 때 에란겔은 거리 7에서 800m 속도는 200에서 210 정도로 고정하고 산옥은 1.1km에서 가장 풀로 땡겨서 가다가 고도 400대 수직으로 그런 정보 몰라 애들아 솔직히 레바가 잘하는 것도 좋지만 암탈레바 보는 맛으로 배그 보는 거 아니냐?,
01:27:04.66,01:27:04.80,웃기잖아 크크,
01:27:36.49,01:27:40.76,뭔소리임 이 인간 못하면 버튜버 들먹거리면서 돌리는게 제일 재밌는건데?,
01:28:03.49,01:28:32.07,멀리서 보면 기득인데 내가 랩하면 맨정신으로 못 버티고 트럼프 기순이 춤추면서 힝힝거릴때 너여여 여기있지!,
01:28:32.10,01:28:32.19,여기있지!,
01:28:32.22,01:28:32.52,어... 너여기있지!,
01:28:45.88,01:28:47.15,저쪽 집으로 들어간다?,
01:29:22.58,01:29:23.19,보기냐?,
01:30:07.53,01:30:07.77,브리싱!,
01:30:08.06,01:30:08.14,브리싱!,
01:30:14.99,01:30:26.17,화염병 맞았니?,
01:30:26.18,01:30:30.15,아 진짜 얘들 왜 이렇게 사리면서 싸워 나처럼 상담자처럼 뛰쳐나와야지,
01:30:44.51,01:31:02.30,아... 오케이 진짜 제대로 해봄 오케이 상남자 메타 여기로,
01:31:23.29,01:31:35.13,랩아님 잘생겼는데 성격이 아쉬워요?,
01:31:35.15,01:31:39.47,난 게이다님 당신한테 불합격해서 다행이라고 생각이 들어요,
01:31:59.20,01:32:21.66,간다!,
01:32:21.68,01:32:25.95,"한 새끼, 두 새끼, 네 새끼 다섯, 여섯, 일곱 나까지 여덟",
01:32:34.47,01:32:35.17,내가 먼저야!,
01:32:39.11,01:33:04.12,아 C발 늦었다 죽어보자 X됐다 님들 까먹었나 본데 얘가 얼굴이 잘생겼을 뿐이지 안에 들은 거는 흔한 C떡진 다이빙,
01:33:31.62,01:33:43.98,이 새키는 내가 권총인거 보고 이제 들어온다.,
01:33:44.00,01:33:44.69,왜 난 권총이야!,
01:34:06.96,01:34:25.54,어?,
01:34:25.56,01:34:26.14,뽀롤리 여기서 뽀롤리 우는 소리 들려야 되는데 뭐해?,
01:34:26.16,01:34:26.18,아,
01:34:52.35,01:35:11.64,나 시작하자마자 내릴 거야 아닌가?,
01:35:13.94,01:35:14.17,이번엔 제대로 할까?,
01:35:14.19,01:35:14.33,여기로 갈게요,
01:35:28.02,01:35:53.39,명예 슈퍼 겁쟁이 클럽 회장님 슈우우우우우우우우우우우우우우우우 저쪽에 꽤 내리네,
01:36:09.47,01:36:10.97,시작하자마자 SR?,
01:36:45.90,01:37:07.76,또 카카팔이야?,
01:37:07.78,01:37:07.90,"아, 소미?",
01:37:07.92,01:37:08.00,가깝다.,
01:37:38.62,01:37:59.09,버러리 왜?,
01:37:59.11,01:37:59.15,차!,
01:37:59.17,01:37:59.21,차!,
01:37:59.23,01:37:59.27,차!,
01:37:59.29,01:37:59.45,오 저기 있다.,
01:38:10.46,01:38:21.41,스턴건 아 드라구도 붙을까?,
01:38:21.43,01:38:21.49,아니야,
01:38:49.06,01:39:14.24,4배율 욕했다 나 레드 도트 있잖아 써 어디 갔지,
01:39:40.17,01:39:41.96,이 집만 털고 차 타고 이동하자,
01:40:34.58,01:40:53.25,돌아와서 나 죽이는 건 아니겠지?,
01:40:53.27,01:40:53.35,아 X발,
01:41:09.90,01:41:12.89,그래도 굴러는 가네.,
01:41:13.35,01:41:13.41,야호!,
01:41:14.69,01:41:14.73,아!,
01:41:14.76,01:41:14.80,아!,
01:41:15.30,01:41:15.54,개!,
01:41:15.56,01:41:15.60,개!,
01:41:15.68,01:41:16.68,X발!,
01:41:41.28,01:41:43.18,거기 내가 다 털었어 이 새끼야,
01:42:14.29,01:42:29.54,저 새끼 바퀴 터뜨리자 내가 느낀 고통 너도 느껴봐 안돼!,
01:42:29.94,01:42:30.12,가지마!,
01:42:32.39,01:42:32.81,니게르다!,
01:43:26.35,01:43:50.94,이새끼 2층으로 올라갔을 것 같은데?,
