시작 시간,종료 시간,내용
00:26:28.44,00:26:28.64,내가 죽지 않았다.
00:26:28.66,00:26:28.70,왜?
00:26:28.72,00:26:28.84,물어보세요!
00:26:28.86,00:26:33.51,"그냥, 그냥 순수 그... 원어시 체제라면 그 정도 급여는 납득이 되겠는데?"
00:26:33.53,00:26:39.60,윗색만이라면 말이 안되고.
00:26:39.62,00:26:39.78,"이리와, 리카."
00:26:39.80,00:26:39.88,전부다.
00:26:44.84,00:27:01.80,스토리 어시는 어떠냐고?
00:27:01.82,00:27:02.12,스토리 어시는 왜 필요한데?
00:27:02.14,00:27:14.15,원포맨 무라타 작가 어시가 월 500이라던데 근데 존나 박봉이라고 생각해요 무라타 어시 정도 돼야지 500을 받는다고?
00:27:35.78,00:28:00.37,아유 죄송합니다 아유 제가 오신 분들을 다 뵙지 못해가지고 아이고야 죄송합니다 이게 참
00:28:00.54,00:28:20.13,희나야 사고방식을 바꿔 보자 근데 저 오답이라고 적힌건 뭐야 스티머 맞추기야?
00:28:20.27,00:28:27.88,갸소리 하지 말라고요 그럼 나는 얼마나 열심히 해야 되는거야?
00:28:27.90,00:28:29.00,그런 말 할거면 나부터 더 열심히 해야지 근데 혹시 무슨 자신감으로 이거 시작한건지 물어봐도 될까?
00:28:29.02,00:28:29.18,진짜 모름 땀땀
00:28:30.14,00:28:41.90,풍령 다음으로 충격적인데 아 그래?
00:28:41.92,00:28:42.40,레바님 다음에 한번 합방하시죠.
00:28:42.42,00:28:59.04,이거 완전 언제 한번 밥 한번 먹자 수준의 약간 멘트인데요?
00:28:59.06,00:28:59.34,일참 와주셔서 감사합니다.
00:28:59.36,00:28:59.82,틀리면 미안해하지 말고 갸소리하지 마세요.
00:28:59.84,00:29:00.06,갸소리하지 말라고요.
00:29:00.67,00:29:07.02,그럼 나는 얼마나 열심히 해야 하는 거야?
00:29:14.78,00:29:15.93,그런 말 할 거면 나보다 더 열심히 해야지 그림 압수 무슨 자신감으로 이거 시작한 건지 물어봐도 될까?
00:29:15.95,00:29:16.13,진짜 모름 땀 땀
00:29:17.05,00:29:30.90,풍령 다음으로 충격적인데 어 그래?
00:29:30.92,00:29:38.47,레바님 다음에 한번 합방하시죠 진짜 근데 진짜 딱 밥 한번 먹자 그런 말투라서 오히려 웃긴데?
00:29:44.78,00:29:47.94,헐 맨티빅스 아니에요 이거?
00:29:47.96,00:29:48.00,맞네
00:30:19.67,00:30:40.53,어벤져 보니까 매트릭스 다시 보고싶네 애니매트릭스가 진짜 잘 뽑혔어 그 몰입감이 되게 좋은데 타스 레버님이 그리신 럭키님?
00:30:40.55,00:30:49.46,이게 뭐야 레버님이 나를 그려주셨네 어 뭐야 와 진짜 나를 그려주셨네 아니 이렇게 저렇게 비춰질거면 내가 채색까지 했어야 했는데 아래 그릇을 줬네
00:30:51.64,00:31:15.06,레바님이랑 옛날에 뭐였지?
00:31:15.08,00:31:15.52,마인크래프트... 악어의 놀이터 2였나?
00:31:15.54,00:31:15.80,그때 뵀었던 적이 있어.
00:31:15.82,00:31:16.42,레바님은 잘 모르시겠지만 저는 그때 기억을 해서 맞아.
00:31:16.44,00:31:16.90,그때 유콘이랑 이렇게 약간 연결시켜줬었던?
00:31:16.92,00:31:17.12,기억이 있긴 하네.
00:31:19.18,00:31:42.40,일단 럭키님을 끌어들이면 자연스럽게 오몽님도 끌어들일 수 있어요 레바님 오몽이 엄청 좋아하던데 오몽이 웃기고 귀엽다고 오몽이 좋아할 만 하긴 해 오몽이 좋아할 만 하긴 해
00:31:44.42,00:31:52.59,귀엽잖아 하느님 것도 진짜 급하구나 내가 급한 건 원고밖에 없어
00:31:55.61,00:32:00.17,1970년 뉴욕타임즈의 광고란에 한 줄의 짧은 글이 실렸습니다.
00:32:00.19,00:32:06.00,1955년식 메르세데스 300SL 걸이인 3만 마일 이하 루지일 장착 상태 우수.
00:32:06.04,00:32:09.00,"당시 2차의 가격은 고작 3,500달러였죠."
00:32:09.02,00:32:14.93,하지만 가장 최근의 경매에서 거래된 이 녀석의 최종 낙찰가는 150만 천 달러 약 22억이었다고 합니다.
00:32:14.91,00:32:44.82,단순한 자동차를 넘어 시대를 초월한 예술 작품으로 평가받는 메르세데스 벤츠의 선택이 있습니다 유명한 학술에 등장했을 때 이 차는 세상에서 가장 빠른 양산차였으며 상상할 수 있는 가장 숨막히는 스타일을 갖추고 있었다고 하는데요 이 녀석의 특징 중 하나인 걸윈도어 때문인지 프랑스인들은 이 차를 파피옹이라고 불렀다고 합니다 1950년대 초 독일은 제2차 세계대전의 페어에서 막 벗어나고 있었는데요 메르세데스 벤츠는 전쟁 이전의 명성을 되찾기 위해 특별한 것이 필요했고 그 해답을 레이싱 트랙에서 찾고자 했습니다
00:32:44.80,00:33:00.92,1952년 메르세데스는 W194 레이스카를 개발해 로마 24시간 레이스와 카네라 파나메리카나 같은 유명 레이스에서 우승을 거두며 세계를 놀라게 했습니다 이 성공을 바탕으로 300SL 프로젝트가 시작되었고 1954년 뉴욕 국제오토스에 출품하게 되었던 것이죠
00:33:00.90,00:33:24.94,300SL을 보면 가장 먼저 눈에 띄는 것은 바로 위로 열리는 거링 도어인데요 단순히 디자인적인 선택이었다고 생각할 수 있지만 사실은 엔지니어링의 필요성에서 비롯된 것이었습니다 경량화와 강성을 위해 튜브형 트랠리스 프레임을 사용했는데 이 구조는 차량 측면에 높은 문턱을 만들어 일반적인 도어를 사용하기 어려웠고 엔지니어들은 이 문제를 해결하기 위해 도어를 지붕까지 확장하고 명도 소리 좀 작게 해달라고?
00:33:25.66,00:33:29.62,이상 작게 하면 거의 안 들릴 텐데 2%로 줄여드렸습니다
00:33:30.11,00:33:49.94,뭐야 영역전개 모음집이야?
00:33:57.60,00:34:15.18,우리 국산차도 다른 나라에서는 외제차가... 이거 몇 번째 오는 거야?
00:34:15.20,00:34:15.66,"풍령 다음으로 충격적인데... 아, 그래?"
00:34:15.68,00:34:16.16,"레번... 레번님, 다음에 한번 합방하시죠."
00:34:29.22,00:34:45.64,맞다 나도 왕사남 봤어요 심야영화로 혼자 헐레벌떡 보고왔다 할게 없어갖고 뭔 내용이냐구요?
00:34:46.32,00:34:52.69,집에서 일단 넷플릭스로 관상 한편 본다음에 보러가면 더 재밌을듯?
00:34:52.71,00:34:53.91,시대상이 이어져서
00:35:04.96,00:35:06.06,진짜 개이경화냐고?
00:35:11.63,00:35:34.21,개.. 씨발 겠냐고 약간.. 스읍.. 내가 생각하건 한거와는 좀 다른 장르긴 했어 약간 웰컴 투 도막볼 감성이라고 생각하시면 돼요 암..
00:35:36.06,00:35:55.24,그러게 웰컴 투 송방골도 너무 옛날 영화네 이제 얘기하기에는 뭐야 종력전 애들이잖아
00:35:58.79,00:36:28.65,아 구독 고마워요
00:36:47.12,00:36:56.84,뭐지 노래 AI로 만든건가?
00:36:56.86,00:37:06.18,음식인가요?
00:37:06.20,00:37:06.60,볼 때리네
00:37:11.73,00:37:23.44,음...
00:37:27.00,00:37:56.50,애니에 나오지 않은 스페셜 스토리 전 호카게들은 예토 전생한 뒤 나루토가 있는 전장으로 향하는 이야기 그런데 해당 부분을 다룬 게임에서는 특별한 장면이 추가되었는데요 사스케와 동료들의 실력을 테스트하죠 약간 오리지널 에피소드네 주고의 도움으로 막아내고
00:38:00.51,00:38:24.63,초대의 목둔 그러자 스사노우의 힘으로 강제로 열기 초대 오카게에게 공격이 들어갑니다.
00:38:27.48,00:38:28.10,엘붕아님?
00:38:47.16,00:38:47.53,어쨌든 우리 안에 스파이가 있다.
00:38:47.55,00:38:47.82,분명히 스파이가 있습니다.
00:38:47.84,00:38:48.21,누군가 한 명은 급하겠구만 지금.
00:38:48.23,00:38:48.47,아주 안달이 났겠구만.
00:38:48.49,00:38:48.73,이 중에 두 명은 삼!
00:38:48.75,00:38:48.91,공체가 아니야.
00:38:48.93,00:38:48.97,어?
00:38:48.99,00:38:49.07,낙하산.
00:38:49.09,00:38:49.43,하나가 분명히 범인이었을 거야.
00:38:49.45,00:38:50.03,이 중에 공체인데도 불량에 불만이 많은 사람이 있죠.
00:38:51.80,00:39:11.22,채색보드를 만들어 놔야겠다
00:39:19.40,00:39:35.37,뭐야 라인이 약간 맥라렌인데?
00:39:35.39,00:39:35.47,아닌가?
00:39:35.96,00:39:41.13,이런 영상이 유료 광고 포함이야?
00:39:41.39,00:40:00.85,그러면 저 자동차를 협찬받은 건가?
00:40:00.87,00:40:02.24,정면 모습을 안 보여주네
00:40:05.02,00:40:18.72,맥라렌이 아닌가?
00:40:18.74,00:40:18.96,다른 하이퍼카인가?
00:40:18.98,00:40:20.10,왜케 옛날 차 같지?
00:40:20.12,00:40:30.10,라이트가?
00:40:30.12,00:40:30.20,스타잖아
00:40:43.53,00:41:07.78,앵글이 그 테사다르.. 어.. 꼴박신이네 맞네 음..
00:41:13.85,00:41:21.71,근데 그 신형 모델링이어도 옛날 감성 못 따라오네 다음 웹툰은 채색이냐고요?
00:41:21.81,00:41:25.94,이 정도면 풀채색이라고 부르기엔 애매해요 포인트 컬러
00:41:44.82,00:41:48.20,독자는 풀컬러 좋아해요?
00:41:48.22,00:42:13.07,글쎄요 전 제가 하고 싶은 대로 아니 솔직히 피부색 옷색만 칠해줘도 사람들은 풀컬러라고 생각해요 여러분 격기산만 보면서 이게 그게
00:42:14.04,00:42:28.94,그.. 컬러 만화라고 생각하지 않아요?
00:42:28.96,00:42:31.98,만화는 존나 오막하세요 돈내고 주는대로 먹어야함?
00:42:33.93,00:42:34.39,아니죠!
00:42:34.41,00:42:37.99,만화는 그 뭐냐 마트 cc코너 같은거라구요
00:42:39.32,00:42:48.78,작가가 추라이 추라이 이거 제발 한 입만 드셔보세요 하고 이렇게 흔들고 있으면 와서 한 입 먹고 맛있네 하고 이렇게 함택 사가는 그런 구조라고요
00:43:09.90,00:43:31.64,단편의 악마는 팝업스토어 같은 거냐고?
00:43:32.10,00:43:33.24,그렇게 생각할 수도 있죠?
00:43:48.69,00:44:01.71,나 시트콤 이거 오래 안 할 거 같은데?
00:44:01.73,00:44:12.85,"한 5, 60파 정도로 생각하고 있어요 근데 5, 60파면 기본 80파까지는 감 그러니까 보통 1.5배 해야 돼요 작가가 생각한 거만큼"
00:44:20.79,00:44:21.45,짧다고요?
00:44:22.19,00:44:36.16,핵차로만 그렇게 보면 그렇지만 1년이 52주인거 생각하면 거의 1년 반이라고 생각하면 되죠 평일에 일 안하고 왜 주말에 일하냐고?
00:44:39.57,00:44:39.77,평일에도 일했는데?
00:44:39.93,00:44:42.19,오늘 이번주 꼬박꼬박 밖에 나가서 일했어
00:44:48.74,00:45:15.35,레바님은 좋아하는 캐릭터가 있나요?
00:45:15.37,00:45:16.27,이 캐릭터는 정말 나의 이상형이다 아 저는 그 너에게 다키르리라는 만화 아시나요?
00:45:16.29,00:45:18.71,아 제 인생 만화죠 아 거기 나오는 사와코가 정말 제 취향이라서 아 사와코 그래서 저는 스스로 카제하야라고 생각하고 있습니다 카제하야 승권 근데 사람들이 잘 몰라서 그렇지 생각보다 약간 디테일한 면이 저랑 좀 닮았어요
00:45:18.82,00:45:19.15,왜?
00:45:19.57,00:45:33.51,틀린 말 안 하는데?
00:45:33.53,00:45:33.73,뭘 그렇게 웃기죠?
00:45:33.75,00:45:34.15,하재하야는 소년미가 있지 않나요?
00:45:34.17,00:45:34.99,저도 소년이던 시절이 있었어요.
00:45:35.01,00:45:35.31,레바님은 이제 중년이잖아요.
00:45:35.33,00:45:35.45,좋아요.
00:45:35.47,00:45:41.16,빨리 호추님한테 혼나라고.
00:45:41.18,00:45:41.56,어른을 공격하는 법을 배워야겠어요.
00:45:41.58,00:45:41.66,좋아요.
00:45:55.59,00:46:21.69,1800권 개쩐다 아 콜로도 콜로도 느낌 있는데
00:46:23.02,00:46:24.96,"흑백도, 흑백도로 맛이 있지 않나요?"
00:46:24.98,00:46:49.11,아 존나 고민이네 막상 칠하고 보니까
00:46:49.41,00:47:16.99,이 세계농가?
00:47:20.26,00:47:22.46,이 세계에는 원래 농업이 발달하지 않았나?
00:47:22.62,00:47:49.38,그런 설정인가?
00:47:49.40,00:47:49.80,이 세계에는 농업이 발달하지 않았나?
00:47:49.82,00:47:49.98,그런 설정인가?
00:47:52.93,00:48:21.60,요새 만화책으로 용사님 고문 시간입니다 보고 있는데 공주였나 용사였나
00:48:24.63,00:48:27.62,공주 맞아?
00:48:34.77,00:48:35.17,공주네.
00:48:35.23,00:48:37.39,일단 원작이 그림을 유독 잘 그리더라고?
00:48:53.53,00:48:54.03,운명 당신을 기다리는 훈련 버츠버들도 있어요.
00:48:57.95,00:49:19.13,아우터는 약간 푸른빛 돌면 자연스레 올려놔
00:49:29.91,00:49:36.88,시트콤 끝내고 하고싶은거 있어 짧게 한다길래 글쎄요 그건 그때 또 생각하지 않을까요?
00:49:36.90,00:49:48.76,아니면 갑자기 시트콤이 대박이 어마어마하게 터져서 연재처에서 제발 연장해달라고 하면 이 새끼들 이제 공부 안하고 슬슬 놀러다닐 때
00:50:00.30,00:50:23.99,대학평도 내라고?
00:50:24.01,00:50:27.13,글쎄 대학평까지 내고 싶진 않은데
00:50:32.45,00:50:54.89,"감귤 형, 들어봐."
00:50:54.91,00:50:55.27,레바 형이 요즘 결혼하고 싶나봐.
00:50:55.29,00:50:55.69,어떤 더튜버 분이랑 개인적으로 연락?
00:50:55.71,00:50:56.03,더튜버랑 결혼을 어떻게 해요?
00:50:56.05,00:50:56.29,미친 소리 하고 있네.
00:50:56.31,00:50:56.61,정신 나간 소리 하고 있어.
00:50:56.63,00:50:57.03,"그러게, 감귤 못 본 지도 꽤 됐다."
00:50:57.05,00:50:57.21,많이 안 됐네?
00:50:57.23,00:50:57.99,결혼은 못하고 연애한다는 DM 보내는 상상은 해방될지도 모르는 흑흑.
00:50:58.01,00:50:58.27,"헐, DM 먼저 보내고?"
00:50:58.29,00:50:58.35,아니?
00:50:58.62,00:51:06.19,미친 거야 살아 있냐고 이상해 살아있지 손절 한거 아니야?
00:51:07.12,00:51:20.78,무슨 질로 손절하는데 예전에는 흠 난 별로던데 아 근데 샤이 딜리는 봐요 이거 하더니 이제 1년에 조금씩 스펙트럼이 넓어져가네 몇 개 추천해줄까?
00:51:20.80,00:51:21.20,난 내가 판단해 귀여운 애들 있다니까
00:51:25.03,00:51:52.94,그런 취미로 나 너 갖지 말자 쿠쿠다스 처리하느라 진짜 개고생했는데 그래도 가자고 고민은 안해도 되겠다
00:51:55.22,00:52:19.78,"나 볼 때 이 최근에 살 7, 8kg 찐 것 중에 2kg는 쿠쿠다스다."
00:52:19.80,00:52:19.84,예?
00:52:19.86,00:52:20.04,몇 박스 먹었어?
00:52:20.06,00:52:20.48,나 지금 한 박스 드디어 끝나가는 중.
00:52:20.51,00:52:20.82,세 박스 너무 많이 먹었는데?
