시작 시간,start_sec,종료 시간,end_sec,화자,내용,live_id
00:04:32,272.43,00:04:35,275.43,UNKNOWN,여기 사람들이 약간 웅성웅성하고 있길래,
00:04:35,275.43,00:04:37,277.43,UNKNOWN,뭐 힐 하고 봤는데,
00:04:37,277.43,00:04:41,281.43,UNKNOWN,혹시라도 정지 먹으면 심심 미약이라고 연명해보는 거 어때?,
00:04:41,281.43,00:04:43,283.43,UNKNOWN,여기 3층짜리 가차샵이 있어,
00:04:43,283.43,00:04:46,286.43,UNKNOWN,가차샵 옆에서 배정관에서 막 여기서,
00:04:46,286.43,00:04:50,290.43,UNKNOWN,팝팝팝팍 하고 막 계속 뭐가 번쩍번쩍번쩍 거리는 거야,
00:04:50,290.43,00:04:53,293.06,UNKNOWN,음...,
00:04:53,293.06,00:05:05,305.38,UNKNOWN,그쵸 배정관에서 화재가 발생한거임,
00:05:05,305.38,00:05:10,310.2,UNKNOWN,그래서 아 저거 괜찮은 건가 하고,
00:05:10,310.2,00:05:11,311.2,UNKNOWN,우리 일단...,
00:05:12,312.2,00:05:17,317.2,UNKNOWN,단투가 119에 신고했는데 이미 누가 신고했다고 가고있다 하더라고,
00:05:17,317.2,00:05:25,325.62,UNKNOWN,라고 하는 순간 시발 대폭발이 일어났습니다,
00:05:25,325.62,00:05:30,330.62,UNKNOWN,여기서 팡 하고 여기서 스파크가 팡 하고 터지더라고,
00:05:30,330.62,00:05:45,345.76,UNKNOWN,그래서 옆에 옆 건물에 아직 그 여기 그 사진관이 있는 그 4컷 4컷 찍는거 가게 있잖아,
00:05:45,345.76,00:05:49,349.76,UNKNOWN,그 있는데 사람들이 아직 바글바글해서 내가 뛰쳐들어가서,
00:05:49,349.76,00:05:56,356.76,UNKNOWN,불 났어요 나오세요 하고 이렇게 안에 있는 사람들 다 끌고 나오고,
00:05:56,356.76,00:06:06,366.29,UNKNOWN,그래서 일단 거짓말이네 놀랍겠다 진짜,
00:06:28,388.42,00:06:33,393.42,UNKNOWN,근데 또 안에 일본인분들이 있어서 뭔 말인지 못알아보는거야,
00:06:33,393.42,00:06:38,398.42,UNKNOWN,그래서 고찌카라 히 히 하니까 히 히 해가지고,
00:06:38,398.42,00:06:40,400.42,UNKNOWN,이렇게 호로록 호로록 나오고,
00:07:08,428.98,00:07:22,442.42,UNKNOWN,아무튼 사람을 다 꺼내니까 이제 본격적으로 배정관에서 불이 치솟더라구요,
00:07:22,442.42,00:07:30,450.42,UNKNOWN,여기 이렇게 구석지에 이렇게 배정관이 있는데 여기서 막 바바바바바바박 하면서 막 불이 나고 있었어,
00:07:30,450.42,00:07:33,453.05,UNKNOWN,아니 꿈 얘기가 아니라,
00:07:34,454.05,00:07:40,460.04,UNKNOWN,어제 밤 12시경이 있었던 일이란 말입니다,
00:07:40,460.04,00:07:45,465.24,UNKNOWN,1시인가 2시인가,
00:07:48,468.24,00:07:51,471.24,UNKNOWN,기사가 없다고? 안 떴을 수도 있지,
00:07:51,471.24,00:07:58,478.24,UNKNOWN,왜 사람 구하고 거기서 나 레반데 안하셨나요 했으면 바로 삼성 하이닉스 의인상 받을 수 있었을텐데,
00:08:01,481.24,00:08:04,484.24,UNKNOWN,용사 히멜리라면 그랬을테니까,
00:08:05,485.24,00:08:08,488.24,UNKNOWN,그래서 사람들 꺼내고 딱 친구들한테 돌아오니까,
00:08:09,489.24,00:08:16,496.24,UNKNOWN,사람들이 한다는 말이 잘했다가 아니라 이 새끼 LG의 의상 타려고 일부러 씨발 뛰어들었다,
00:08:16,496.24,00:08:19,499.24,UNKNOWN,보통 새끼가 아니다 하면서 질타먹었어요,
00:08:26,506.44,00:08:31,511.44,UNKNOWN,의도가 과분하게 보인다고 아니 씨발 좋은 일에 너 지랄이야,
00:08:39,519.12,00:08:44,524.12,UNKNOWN,아무튼 사람들 막 여기 가게 사람들도 다 뛰쳐나서 구경하고 막 그랬어,
00:08:44,524.12,00:08:48,528.58,UNKNOWN,이렇게 오줌쌌다는 썰을 비유해서 돌려서 돌려서 해,
00:08:53,533.58,00:08:55,535.58,UNKNOWN,어떻게 여길 아무튼,
00:08:55,535.58,00:08:58,538.58,UNKNOWN,평소에도 나 LG 의인상 탈 거야,
00:08:58,538.58,00:09:01,541.58,UNKNOWN,하고 존나게 어필하고 다녔으면 친구들도 똑같은 소리 아냐,
00:09:01,541.58,00:09:08,548.84,UNKNOWN,친구들이라 너무 잘하네 크크크크,
00:09:08,548.84,00:09:11,551.84,UNKNOWN,과음에서 그런지 존재하지 않은 기억 아니야 지금,
00:09:11,551.84,00:09:14,554.84,UNKNOWN,이건 거의 술 먹기 전이라고,
00:09:14,554.84,00:09:16,556.84,UNKNOWN,본격적으로 먹기 전이야,
00:09:16,556.84,00:09:17,557.84,UNKNOWN,아니 애초에 홍대 여기 고목이 오니까 존나게 술 먹자고 했잖아,
00:09:17,557.84,00:09:18,558.84,UNKNOWN,아니 애초에 홍대 여기 고목이 오니까 존나게 술 먹자고 했잖아,
00:09:18,558.84,00:09:21,561.4,UNKNOWN,고목에 오니까 좀 하얀 연기가 자욱하더라고,
00:09:21,561.4,00:09:23,563.28,UNKNOWN,하얀 연기가,
00:09:23,563.28,00:09:25,565.34,UNKNOWN,있다는 건 뭐냐 화재가 다 끝나서,
00:09:25,565.34,00:09:27,567.04,UNKNOWN,이제 잔존 연기가 나고 있거나,
00:09:27,567.04,00:09:29,569.34,UNKNOWN,두번째는 전기로 인한,
00:09:29,569.34,00:09:30,570.72,UNKNOWN,화재가 하얀 연기입니다,
00:09:30,570.72,00:09:32,572.92,UNKNOWN,그래서 여기서,
00:09:32,572.92,00:09:34,574.92,UNKNOWN,불 났었나 하다가 이렇게 보고 있으니까,
00:09:34,574.92,00:09:37,577.24,UNKNOWN,배정관에서 시발 불이 치고 있더라고,
00:09:37,577.24,00:09:39,579.3,UNKNOWN,왜 전문가인 척하냐고,
00:09:39,579.3,00:09:41,581.32,UNKNOWN,워킹데드를 보면 하얀 연기와,
00:09:41,581.32,00:09:43,583.5,UNKNOWN,검은 연기의 이유를 분석할 수 있어요,
00:09:43,583.5,00:09:54,594.39,UNKNOWN,점점 더,
00:09:54,594.39,00:09:56,596.21,UNKNOWN,구라 같다고? 야 이 개자식아,
00:09:56,596.21,00:09:58,598.29,UNKNOWN,이런 구체적인 구라를 내가 방송 키자마자,
00:09:58,598.29,00:09:58,598.79,UNKNOWN,왜 하는데,
00:09:58,598.79,00:10:01,601.29,UNKNOWN,잠깐만 에어컨 좀 틀게요,
00:10:01,601.29,00:10:04,604.05,UNKNOWN,이제 거기 있던 사실 버튜버였던,
00:10:04,604.05,00:10:05,605.95,UNKNOWN,일본인분이 인형 뽑기 영상 찍다가,
00:10:05,605.95,00:10:08,608.21,UNKNOWN,레바도 찍혔고 이제 그거로 방송에서,
00:10:08,608.21,00:10:09,609.51,UNKNOWN,썰 풀고 그렇게 되는 거죠?,
00:10:13,613.55,00:10:15,615.57,UNKNOWN,자작극 아닌 게 어디냐,
00:10:15,615.57,00:10:21,621.04,UNKNOWN,근데 진짜 형 멋지다 바로 가서 그러는 것,
00:10:21,621.04,00:10:22,622.62,UNKNOWN,대승권 나 져줌,
00:10:22,622.62,00:10:26,626.02,UNKNOWN,그런 말 들으려고 한 말은 아니야,
00:10:26,626.02,00:10:28,628.28,UNKNOWN,지금 설명하는 거 차기작 스토리 스포임,
00:10:28,628.28,00:10:29,629.12,UNKNOWN,아,
00:10:29,629.22,00:10:35,635.64,UNKNOWN,방금 막 홀로라이브 스텔라이브 허니즈 홈페이지에,
00:10:35,635.64,00:10:37,637.5,UNKNOWN,미담 메일 보내고 왔다,
00:10:37,637.5,00:10:43,643.65,UNKNOWN,우리 레바 이번엔 성공해라,
00:10:43,643.65,00:10:45,645.47,UNKNOWN,형 그래서 술 먹었으니까,
00:10:45,645.47,00:10:47,647.57,UNKNOWN,버튜버 야짤 그리고 민원 들어오면,
00:10:47,647.57,00:10:50,650.89,UNKNOWN,심신미약이라고 변명하는 거 맞지?,
00:10:50,650.89,00:10:53,653.21,UNKNOWN,아무튼 어제 술 존나 처먹고,
00:10:53,653.21,00:10:55,655.99,UNKNOWN,아 시발 토 존나 하고,
00:10:55,655.99,00:10:57,657.59,UNKNOWN,겨우 집에 들어와서,
00:10:57,657.59,00:10:59,659.91,UNKNOWN,계속 회복기를 가졌답니다,
00:10:59,659.91,00:11:05,665.7,UNKNOWN,음,
00:11:05,665.7,00:11:08,668.28,UNKNOWN,차차 타고 들어왔냐고? 택시 타고 들어왔지?,
00:11:08,668.28,00:11:09,669.2,UNKNOWN,음,
00:11:13,673.97,00:11:21,681.23,UNKNOWN,길에다가 토 안 했어 화장실에 했어,
00:11:21,681.23,00:11:23,683.69,UNKNOWN,그때 토요일이라 토한 건가요?,
00:11:23,683.69,00:11:24,684.73,UNKNOWN,차하하,
00:11:24,684.73,00:11:25,685.73,UNKNOWN,네 고맙습니다,
00:11:25,685.73,00:11:26,686.81,UNKNOWN,고향친구분,
00:11:26,686.81,00:11:29,689.17,UNKNOWN,아 고향친구는 방금 전에 내려갔어요,
00:11:29,689.17,00:11:35,695.73,UNKNOWN,음,
00:11:35,695.73,00:11:39,699.13,UNKNOWN,아 저 어제 나름 재미가 있었다,
00:11:39,699.13,00:11:50,710.84,UNKNOWN,컨디션 안 좋다고 일찍 방송하면 슬플 것 같아,
00:11:50,710.84,00:11:53,713.6,UNKNOWN,2주째 방송 잘 못 봤는데,
00:11:53,713.6,00:12:03,723.06,UNKNOWN,네 고맙습니다,
00:12:03,723.06,00:12:06,726.04,UNKNOWN,두 발 인간에서 술 처빨고 네 발 짐승이 되었다가,
00:12:06,726.04,00:12:09,729.56,UNKNOWN,토하고 험을 벗고 뱀처럼 기어서 침대로 들어가는 퇴화 전문가,
00:12:09,729.56,00:12:10,730.88,UNKNOWN,그게 레바다,
00:12:10,730.88,00:12:14,734.49,UNKNOWN,에이 고맙습니다,
00:12:14,734.49,00:12:15,735.87,UNKNOWN,일본인 분위기야 이케맨,
00:12:15,735.87,00:12:18,738.77,UNKNOWN,아리가또 카코이데스에서 당연한 일을 했을 뿐입니다,
00:12:18,738.77,00:12:21,741.91,UNKNOWN,후후 다 참고로 저는 한국 만화가 레바라고 하고요네,
00:12:21,741.91,00:12:23,743.27,UNKNOWN,인스타 아이디요?,
00:12:23,743.27,00:12:25,745.13,UNKNOWN,하핫 아이디 곤란 이럼,
00:12:25,745.13,00:12:29,749.42,UNKNOWN,아 그랬어요,
00:12:29,749.42,00:12:33,753.22,UNKNOWN,근데 LG 의인상 이야기를 얼마나 많이 했으면 친구분들도 아냐,
00:12:33,753.22,00:12:35,755.1,UNKNOWN,나는 방송에서만 한 줄 알았는데,
00:12:35,755.1,00:12:36,756.9,UNKNOWN,현실에서도 오지게 말하고 다녔나 보네,
00:12:36,756.9,00:12:40,760.98,UNKNOWN,정확히는 방송 이전에 난 현실에서부터 그랬어요,
00:12:40,760.98,00:12:43,763.4,UNKNOWN,나 같이 친구들하고 누워있으면 아,
00:12:43,763.4,00:12:44,764.5,UNKNOWN,LG 의인상 받고 싶다?,
00:12:44,764.5,00:12:46,766.96,UNKNOWN,근데 술 그렇게 마셔대면 풍풍 안 오냐?,
00:12:46,766.96,00:12:50,770.1,UNKNOWN,난 너보다 10살 어린데 걸렸는데,
00:12:50,770.1,00:12:55,775.58,UNKNOWN,고속도로를 한참 달리다가 약간 비틀비틀거리는 차를 발견해,
00:12:55,775.58,00:13:00,780.02,UNKNOWN,그리고 차 옆으로 가서 봤더니 운전자가 의식을 잃어버리는 거야,
00:13:00,780.02,00:13:01,781.88,UNKNOWN,아 이러면 정말 큰일 나겠구나,
00:13:01,781.88,00:13:07,787.32,UNKNOWN,내 차로 딱 이제 가로막아서 딱 그 차를 멈춰세우고,
00:13:07,787.32,00:13:11,791.76,UNKNOWN,119에 불러서 그 의식 잃은 환자를 딱 인도까지,
00:13:11,791.76,00:13:13,793.5,UNKNOWN,그리고 그 차 블랙박스에 이동했고,
00:13:13,793.5,00:13:14,794.5,UNKNOWN,그리고 그 차 블랙박스에 이동했고,
00:13:14,794.5,00:13:15,795.42,UNKNOWN,그 차 블랙박스에 이동했고,
00:13:15,795.42,00:13:17,797.28,UNKNOWN,내 얼굴이 보이게 같이 좋지라,
00:13:17,797.28,00:13:18,798.6,UNKNOWN,괜찮으세요 하면서,
00:13:18,798.6,00:13:20,800.3,UNKNOWN,하하하하하하,
00:13:20,800.3,00:13:22,802.78,UNKNOWN,하하하하하하,
00:13:22,802.78,00:13:29,809.62,UNKNOWN,병신 자랑이다,
00:13:29,809.62,00:13:31,811.58,UNKNOWN,형은 LG 의인상보다,
00:13:31,811.58,00:13:34,814.64,UNKNOWN,LG BT의 인상을 더 받을 확률이 높을 것 같다는,
00:13:34,814.64,00:13:38,818.58,UNKNOWN,그리고 시간이 지나서 기사가 뜨면 LG 의인상도 받고,
00:13:38,818.58,00:13:40,820.6,UNKNOWN,이제 자동차 회사에서,
00:13:40,820.6,00:13:43,823.66,UNKNOWN,이런 의인에게 새 차로 바꿔주겠다 하고,
00:13:43,823.66,00:13:44,824.54,UNKNOWN,딱 차도 새로 받고,
00:13:44,824.54,00:13:45,825.7,UNKNOWN,왜? 의식실엔 운전자는 도내 최고 미소녀까지 부르니까?,
00:13:45,825.7,00:13:46,826.54,UNKNOWN,왜? 의식실엔 운전자는 도내 최고 미소녀까지 부르니까?,
00:13:46,826.54,00:13:47,827.04,UNKNOWN,왜? 의식실엔 운전자는 도내 최고 미소녀까지 부르니까?,
00:13:47,827.04,00:13:47,827.54,UNKNOWN,왜? 의식실엔 운전자는 도내 최고 미소녀까지 부르니까?,
00:13:47,827.54,00:13:48,828.42,UNKNOWN,왜? 의식실엔 운전자는 도내 최고 미소녀까지 부르니까?,
00:13:48,828.42,00:13:49,829.92,UNKNOWN,그크크크,
00:13:49,829.92,00:13:50,830.56,UNKNOWN,음...,
00:13:50,830.56,00:13:55,835.95,UNKNOWN,와 진짜 지읍니은 멋지다가도,
00:13:55,835.95,00:13:58,838.37,UNKNOWN,LG 의인상 받을라고 한 거 아닌가라는 의심이 생겼네,
00:13:58,838.37,00:14:00,840.27,UNKNOWN,아니야,
00:14:00,840.27,00:14:03,843.27,UNKNOWN,몸이 먼저 움직였다니까,
00:14:03,843.27,00:14:05,845.37,UNKNOWN,그러니까 어제 술 2파이 먹고,
00:14:05,845.37,00:14:07,847.37,UNKNOWN,아에가오 얼굴 현내미면서,
00:14:07,847.37,00:14:08,848.97,UNKNOWN,돌아다니다 불난 거 보고,
00:14:08,848.97,00:14:11,851.17,UNKNOWN,싸이타마 진지 표정으로 바뀌고,
00:14:11,851.17,00:14:12,852.37,UNKNOWN,대응했다는 거잖아,
00:14:12,852.37,00:14:14,854.07,UNKNOWN,졸라 멋있네,
00:14:14,854.07,00:14:14,854.67,UNKNOWN,음...,
00:14:19,859.0,00:14:21,861.3,UNKNOWN,아무튼 오늘 송프리는 뭘 그려볼까요?,
00:14:22,862.6,00:14:25,865.5,UNKNOWN,강동원이 의인상 받는 거 아니야,
00:14:25,865.5,00:14:27,867.8,UNKNOWN,어머머머,
00:14:27,867.8,00:14:31,871.94,UNKNOWN,다소의 역외반은,
00:14:31,871.94,00:14:34,874.94,UNKNOWN,다른 사람이 불행했으면 좋겠다고 생각한다,
00:14:34,874.94,00:14:37,877.94,UNKNOWN,흐... 의역이 아닌데 개자식아,
00:14:39,879.04,00:14:40,880.14,UNKNOWN,형 이거 클립 따서,
00:14:40,880.14,00:14:43,883.04,UNKNOWN,형이 진짜 그런 일 생겨서 의인상 받을쯤 되면,
00:14:43,883.04,00:14:44,884.24,UNKNOWN,오늘 딴 클립 보여주고,
00:14:44,884.24,00:14:46,886.04,UNKNOWN,이건 철저히 계획된 일이다 라고,
00:14:46,886.04,00:14:47,887.44,UNKNOWN,이의제기해서 막아줄게,
00:14:47,887.44,00:14:49,889.34,UNKNOWN,감사인사는 됐어,
00:14:49,889.34,00:14:53,893.24,UNKNOWN,어떤 새끼야 이런 의인상 조작하는데,
00:14:53,893.24,00:14:55,895.84,UNKNOWN,강동원 형 혹시 미쿠 감사제 중인 걸 기념해서,
00:14:55,895.84,00:14:57,897.64,UNKNOWN,미쿠 한 번 그려줄 생각이 있는지,
00:14:57,897.64,00:14:58,898.64,UNKNOWN,여쭤봐도 되는지,
00:14:58,898.64,00:14:59,899.74,UNKNOWN,허락을 구할 자격을 내릴까요?,
00:14:59,899.74,00:15:01,901.04,UNKNOWN,내려줄 의향이 있는지,
00:15:01,901.04,00:15:04,904.04,UNKNOWN,의문을 가져도 될지 아래여봐도 괜찮을까요?,
00:15:04,904.04,00:15:07,907.58,UNKNOWN,네 고맙습니다,
00:15:07,907.58,00:15:09,909.68,UNKNOWN,에휴 그래도 이런 좋은 망상이나 하고,
00:15:09,909.68,00:15:11,911.78,UNKNOWN,뒤에서 사고치고 그런 놈들보단 낫다,
00:15:11,911.78,00:15:12,912.88,UNKNOWN,하하하하,
00:15:12,912.88,00:15:15,915.88,UNKNOWN,그렇게 생각하면 당연히 그렇죠,
00:15:15,915.88,00:15:18,918.08,UNKNOWN,LG 의인상 받는 방법 레코단 중,
00:15:18,918.08,00:15:20,920.78,UNKNOWN,3명 섭외해서 광명역에 스크린도어 없는 곳으로,
00:15:20,920.78,00:15:22,922.68,UNKNOWN,뛰어들어가라고 시킨 다음 구하기,
00:15:22,922.68,00:15:24,924.28,UNKNOWN,ㅅㅂ 존나 위험한데,
00:15:24,924.28,00:15:26,926.68,UNKNOWN,나까지 위험해지는 거 아니야 그건,
00:15:26,926.68,00:15:29,929.38,UNKNOWN,역사 속 지성들이 쌓아놓은 인간 상호 배려와,
00:15:29,929.38,00:15:31,931.08,UNKNOWN,호예의 덕목이 이 사람 때문에,
00:15:31,931.08,00:15:32,932.68,UNKNOWN,유린 당하고 먹칠 당한다,
00:15:32,932.68,00:15:33,933.88,UNKNOWN,하하하하,
00:15:33,933.88,00:15:34,934.88,UNKNOWN,뭔 ㅅㅂ,
00:15:36,936.68,00:15:40,940.28,UNKNOWN,손프리로 던속사 유진이 그려져 던속사 끝나고,
00:15:40,940.28,00:15:42,942.68,UNKNOWN,그림 적 한 번도 그린 적 없는 듯,
00:15:42,942.68,00:15:44,944.88,UNKNOWN,있어 있긴 한데,
00:15:44,944.88,00:15:48,948.75,UNKNOWN,그렇게 의인상 하고 싶으면,
00:15:48,948.75,00:15:53,953.55,UNKNOWN,지나가는 레코단 하나 한강에 던진 다음에 구해줘라,
00:15:53,953.55,00:15:54,954.25,UNKNOWN,문제가 있어요,
00:15:54,954.25,00:15:56,956.25,UNKNOWN,제가 수영을 못한다는 점입니다,
00:15:56,956.25,00:15:58,958.95,UNKNOWN,1 플러스 1 돼요 그렇게 되면,
00:15:58,958.95,00:16:06,966.67,UNKNOWN,내 형 이해한 나도 아직도 가끔 누구 구해주고 구해준 여성분이,
00:16:06,966.97,00:16:10,970.37,UNKNOWN,나는 초미 소녀인 상상한다 아니면 뉴스 나올 정도로 멋진 일하고,
00:16:10,970.37,00:16:11,971.77,UNKNOWN,인터뷰로 아 당연한 일이죠,
00:16:11,971.77,00:16:17,977.92,UNKNOWN,후후 타는 것도 상상한다 이해해,
00:16:17,977.92,00:16:19,979.82,UNKNOWN,모 유명 웹툰 작가 이모 씨가,
00:16:19,979.82,00:16:23,983.92,UNKNOWN,31일 새벽에 화재 대피 유도로 인명사고 막아서 큰 화재입니다,
00:16:23,983.92,00:16:27,987.72,UNKNOWN,유창한 일본어 실력으로 일본인 관광객들까지 대피시켰다고 하는데요,
00:16:27,987.72,00:16:30,990.22,UNKNOWN,저희가 인터뷰를 해 보겠습니다,
00:16:30,990.22,00:16:32,992.12,UNKNOWN,아 할 일을 했을 뿐입니다,
00:16:32,992.12,00:16:33,993.42,UNKNOWN,예,
00:16:33,993.42,00:16:34,994.62,UNKNOWN,똥 싸고 있네,
00:16:34,994.62,00:16:36,996.82,UNKNOWN,그렇게 엘지 의인상 받고 싶다고,
00:16:36,996.82,00:16:38,998.92,UNKNOWN,다음 주에 한강에서 다이빙 할 테니까,
00:16:39,999.12,00:16:42,1002.96,UNKNOWN,바로 우단지,
00:16:42,1002.96,00:16:46,1006.02,UNKNOWN,아직 지짜 진짜 대화 의상을 받고 싶으면,
00:16:46,1006.02,00:16:48,1008.42,UNKNOWN,시발 마포대교에 이렇게 주저앉아서 핸드폰 하다가,
00:16:48,1008.42,00:16:51,1011.22,UNKNOWN,뛰어 급여는 사람이 있으면 지급이나 하고,
00:16:51,1011.22,00:16:56,1016.52,UNKNOWN,이러시면 안 되고 이렇게 막 quickest 개자식아,
00:16:56,1016.52,00:17:00,1020.48,UNKNOWN,마포 대교에 걸터 앉아서 그렇게 했잖아요,
00:17:00,1020.48,00:17:02,1022.68,UNKNOWN,살자 방지,
00:17:02,1022.68,00:17:11,1031.46,UNKNOWN,드기가 더 허술이 그만하고 그림이나 그리죠,
00:17:11,1031.46,00:17:14,1034.36,UNKNOWN,지금이다 하면서 달려갔으면 미지잖아,
00:17:14,1034.36,00:17:15,1035.56,UNKNOWN,끝,
00:17:16,1036.06,00:17:19,1039.06,UNKNOWN,아우 또 뭐 그리지?,
00:17:19,1039.06,00:17:21,1041.86,UNKNOWN,그냥 형 만화가니까 그거 살려서 구하면 되지.,
00:17:21,1041.86,00:17:24,1044.96,UNKNOWN,비행기에서 여기 혹시 만화가 없으니까는 자주 나오니까,
00:17:24,1044.96,00:17:27,1047.16,UNKNOWN,비행기 자주 타서 거기서 만화가 구할 때,
00:17:27,1047.16,00:17:30,1050.26,UNKNOWN,내가 만화 가요 하면서 두두 등장하자.,
00:17:30,1050.26,00:17:35,1055.18,UNKNOWN,그 정도면 형이 누가 밀치고,
00:17:35,1055.18,00:17:38,1058.48,UNKNOWN,드레스 붙이기 손풀이 나쁘지 않은데?,
00:17:38,1058.48,00:17:45,1065.59,UNKNOWN,화재난 건물에 있는 사람은 잘 대피시키면서,
00:17:45,1065.59,00:17:49,1069.09,UNKNOWN,외그림 그릴 때 이상성욕으로 불 지피는 건 방치하는 거냐?,
00:17:49,1069.09,00:17:57,1077.93,UNKNOWN,넌 우리를 대체 뭘로 보는 거냐?,
00:17:57,1077.93,00:18:02,1082.55,UNKNOWN,이제 기사하고 뉴스 뜨는데,
00:18:02,1082.55,00:18:04,1084.15,UNKNOWN,이승권이 한 건 진짜인데,
00:18:04,1084.15,00:18:07,1087.45,UNKNOWN,왜곡돼서 일본 요네즈 켄시가 사람을 구하다 하면서,
00:18:07,1087.45,00:18:11,1091.45,UNKNOWN,대신 의인상 받고 레바는 소주병 빨고 수염 더부룩하고,
00:18:12,1092.45,00:18:15,1095.25,UNKNOWN,이 정도까지 슬퍼하진 않을 것 같은데요.,
00:18:15,1095.25,00:18:16,1096.95,UNKNOWN,맨날 손풀이로 인간만 그리고,
00:18:16,1096.95,00:18:20,1100.05,UNKNOWN,이네도 그려주라 이건 이네 차별이라 나 너무 슬퍼.,
00:18:20,1100.05,00:18:21,1101.45,UNKNOWN,이네는 차별해도 돼.,
00:18:27,1107.91,00:18:29,1109.61,UNKNOWN,귀하고,
00:18:29,1109.61,00:18:43,1123.39,UNKNOWN,그래서 인스타 교환함.,
00:18:43,1123.39,00:18:45,1125.59,UNKNOWN,그 일본인이 두네 최고 미소녀이면서,
00:18:45,1125.59,00:18:47,1127.09,UNKNOWN,알고 보니 버츄버였다는 설정.,
00:18:47,1127.09,00:18:48,1128.19,UNKNOWN,은 어디감?,
00:18:48,1128.19,00:18:51,1131.89,UNKNOWN,그런 그런 적 없습니다.,
00:18:51,1131.89,00:18:54,1134.19,UNKNOWN,아이 그럴 일은 없습니다.,
00:18:54,1134.19,00:18:58,1138.38,UNKNOWN,형을 본받아서 그런 일 있으면 사람도 없고,
00:18:58,1138.38,00:18:59,1139.68,UNKNOWN,뉴스 기사나 인터뷰할 때,
00:18:59,1139.68,00:19:01,1141.58,UNKNOWN,하 레바라면 그랬을 거니까요.,
00:19:01,1141.58,00:19:03,1143.08,UNKNOWN,한다 이제 형 인생 핀 거야.,
00:19:03,1143.08,00:19:04,1144.38,UNKNOWN,감사는 접어둬.,
00:19:04,1144.38,00:19:07,1147.46,UNKNOWN,고맙습니다.,
00:19:07,1147.46,00:19:17,1157.88,UNKNOWN,뭐 어찌됐건 좋은 일이니까 좋은 거 아닐까요?,
00:19:17,1157.88,00:19:20,1160.78,UNKNOWN,이네 배 적하면 인간 아닌 아리스랑,
00:19:20,1160.78,00:19:22,1162.58,UNKNOWN,헤이도 못 그리는 거야.,
00:19:22,1162.58,00:19:32,1172.78,UNKNOWN,고치라 니게로 하는 거 실제로 듣고 싶다.,
00:19:32,1172.78,00:19:36,1176.26,UNKNOWN,레바야.,
