시작 시간,종료 시간,내용,live_id
00:07:12.67,00:07:30.24,이 새끼 합방 때 허벌이네요 바닷달 이런 소리 안 하면 스쿼드 팟 따서 이런 돈 해야 할 거임 각오해라 근데 이렇게 보니까 진짜 허니츄러스는 버튜버랑 연결되기 위한 고리였을 뿐이네 불쌍해 유유 뭐라는 거야 이 씨X놈이,
00:07:31.45,00:07:50.00,축하한다 레바야 벌써 너의 꿈을 이루었구나 난 널 응원한다 사이버 결정사 드드 뭐지?,
00:07:54.23,00:07:54.37,어디로 갔지?,
00:07:54.39,00:07:55.01,이 자식?,
00:07:55.03,00:07:55.13,조용한데?,
00:07:58.65,00:08:11.34,대신자 자식 거짓까지 우리 속인거냐?,
00:08:11.36,00:08:13.64,사과해 이놈아 뭐지 이 자식 존버 스타일인가?,
00:08:34.09,00:08:42.36,솔직히 이제 다른 멀티게임 할 때 의심받으셔도 할 말 없으시게 되는 거죠?,
00:08:42.46,00:09:02.22,이 새끼 무조건 버튜버 앞에서 허벌이랑 쥐쥐 발견 드립은 한 번은 할 걸 그러려고 평소 방송에서 빌드업 해놓는 거임 얜 버튜버들이 꺅꺅하는 반응 음흉하게 즐기려는 거임 어휴 야 염정하지 말라고 어디 갔지?,
00:09:02.24,00:09:02.34,도망갔나?,
00:09:03.38,00:09:19.01,내 살기에 두려워서?,
00:09:19.03,00:09:19.69,어 진짜 어디갔지?,
00:09:24.27,00:09:35.80,이 고단수 새끼 막내님 이후로 합방 제의 안 오니깐 블루님한테 사정사정해서 스베 정지 풀고 미디어 노출시킨 다음에 기어코 합방 제의를 받은 거 눈치깐 렛고단들 개추.,
00:09:36.02,00:09:43.51,지랄 렛 음모론 X되네.,
00:09:43.53,00:09:44.51,아 가방이 없냐?,
00:09:48.25,00:09:49.56,아닌가?,
00:09:49.58,00:09:56.46,허추님 스타에 빠질 때 스타 안 한 거 보면 게임을 연결용으로 사용 안 하는 것 같기도 하고 이거 보면 또 빼박이기도 하고?,
00:09:56.72,00:09:57.68,뭐가 자꾸 빼박이야?,
00:09:57.70,00:10:03.27,허추님이랑은 안면이 있어서 그런 건가?,
00:10:03.29,00:10:06.89,블루님에게 미리 레바가 합방한 버튜버 목록 알려주고 올까요?,
00:10:06.95,00:10:17.08,도감작 하시는데 겹치면 서운하잖아요 진짜 미쳤구나 미안하지만 저 이 레바 그 정도로 똑똑하지 않습니다,
00:10:20.49,00:10:22.09,뭐야?,
00:10:22.11,00:10:23.37,진짜 합방 잡힌 거야?,
00:10:23.99,00:10:26.92,방제 뭔데?,
00:10:26.94,00:10:30.22,나 방금 와서 진짜 몰라서 물어본다 아니면 그냥 놀리는 걸 받아들이기로 한 거냐?,
00:10:31.33,00:10:32.01,진작 좀 받아들이지 그랬냐?,
00:10:35.23,00:10:44.79,다들 진정하세요 이 새끼 박지나 감귤레게 외주 맡긴 범이 욕심받아서 에겐 네카마 버튜버 방송 켜고 합방할 의향이잖아요 그러니깐 녹캠 때 여목 냈지,
00:10:48.87,00:10:58.82,헤드 정지도 블루님으로 풀고 허츠버 합방 블랙리스트도 블루님으로 풀고 블루님이 뭔 마스터키 같은거임?,
00:10:59.26,00:11:09.82,블루가 능력이 좋은거지 아 근데 같이 내려놓고 도망간거야?,
00:11:11.55,00:11:41.08,진짜 레바야 내가 퇴근하고 니 방송 제목보고 진짜 욕하면서 들어왔다 어쩐지 너 배그 갑자기 꺼내서 재활 치료하더니만 또 DM 협박해서 기어코 배그 합방 확정한거냐 아잇 블루랑 하는거라구요 진짜 몇번을 말해 레바 조벽한게 버튜버 모르기 전에 배그할때는 블루한테 연락해서 스팀 배그 풀어달라고 말하면 뭐라 그랬는데 지금은 집값 풀어달라고 함 그때 왜 쿠사리 먹었는지 모르겠음 쿠사리까진 아닌데,
00:11:41.86,00:11:48.23,"깜짝이야, 이 X발!",
00:11:48.25,00:11:52.25,이러다가 블루님이 결정사까지 하겠어.,
00:11:52.53,00:11:54.23,"깜짝이야, X발.",
00:12:16.84,00:12:23.09,소리를 좀 늘리고?,
00:12:23.11,00:12:43.20,근데 솔직히 고객센터라는 선택지가 있는데 굳이 굳이 배그하지도 않던 놈이 블루님한테 접근한 거부터 그냥 은근 기대한 거임 응용한 놈 아니야 그 과정이 있었어요 레바님 스텔라이브랑 인챈트는 레바님의 신부 대기실이 아니에요 그만 블루님께 칭얼대세요,
00:12:43.64,00:12:44.96,아니 연병 그만하라고?,
00:12:45.58,00:12:55.04,뭐 내는 거냐?,
00:12:59.64,00:13:04.19,머리 안 감은 거야,
00:13:06.60,00:13:20.30,솔직히 배그할 때 합방 계획 없다고 염병 떨던 거 하나도 안 믿은 내 청자들은 개추 크크클 해봐야 니 패턴은 이제 다 알겠으니 일겠남처럼 숨기지 말고 피래라.,
00:13:20.32,00:13:26.46,실력 많이 늘었는데 버튜버 합방 대비 방송 끄고 몰래 배그 연습함?,
00:13:26.48,00:13:26.56,아니요.,
00:13:26.58,00:13:28.26,배그는 평소에 좀 하고 있어요 요새.,
00:13:28.28,00:13:33.49,근데 도네로 이렇게 방해해도 순수 동체 시력으로 잡은 거 보면 확실히 실력 많이 늘었네.,
00:13:33.51,00:13:34.87,아님 원래 반속이 좋은 건가?,
00:13:35.85,00:13:57.47,아 고마워요 아 던질게 너무 없는데?,
00:13:58.19,00:14:00.26,공지의 멤버는 미정.,
00:14:00.28,00:14:01.04,미정이가 누군데?,
00:14:01.55,00:14:03.76,딱 봐도 여자 이름인데.,
00:14:03.78,00:14:06.11,어수 전국의 미정이한테 미꼴값 영상 돌리고 온다.,
00:14:17.48,00:14:25.99,머리 왜 안 감고 온 내신 버튜버들처럼 시청자들이 꼬순내 좋다고 오구오구 해주길 바라고 온 거지?,
00:14:27.01,00:14:46.73,이건 레바 잘못도 있다 2년 전만 해도 합방한다 했으면 누구랑 할까 궁금하기만 했는데 이젠 그냥 버튜버로 확정지게 된다 서단계 3년이면 풍어를 읊는다는데 레꼬단 3년이면 레바님 호르몬 뿌리기 전 징조 다 아는구나 세상에,
00:14:50.47,00:14:51.17,헬기 소리인가?,
00:14:52.63,00:15:15.47,"아, 비행기 소리?",
00:15:15.49,00:15:15.61,저거 뭐야?,
00:15:15.81,00:15:17.05,일단 차를 끌고 이동합시다.,
00:15:18.40,00:15:20.16,뭐야 오늘 여자 만나냐?,
00:15:20.78,00:15:23.59,머리 멋지게 했네.,
00:15:23.61,00:15:27.48,안 감은 거야.,
00:15:27.50,00:15:33.77,왜 머리 감으면 안 감았냐 소리 듣고 안 감으니까 뭘 스타일링 했냐 소리 듣냐.,
00:15:46.87,00:15:51.13,갑자기 배그한테 밀려서 그림 방송 유기된 건 전 좀 슬퍼요.,
00:15:51.55,00:15:54.06,꼬셔도 그림화빵으로 꼬셔주세요.,
00:15:55.88,00:15:55.94,유유.,
00:15:55.96,00:15:56.32,나 그냥 유기한 거 아닌데?,
00:15:56.34,00:16:00.49,얘 지금 버튜버한테 잘 보이려고 머리에 제품 바르고 피는데 어?,
00:16:00.51,00:16:00.73,시X 잠깐만.,
00:16:00.75,00:16:02.89,입망하니까 안 감은 거라고 둘러대는 거임.,
00:16:03.11,00:16:07.92,너무 그러지들 마셈.,
00:16:08.76,00:16:08.92,시X 내 차야!,
00:16:10.64,00:16:16.11,레바가 키니형 방송 본다니까 주니키 섭외.,
00:16:16.13,00:16:23.55,그리고 한 명은 바라드 여신 혹은 방지님으로 블루님이 섭외하실 듯.,
00:16:23.57,00:16:31.54,레바야 같은 탈모인이라 하는 말인데 넌 머리 내리는 게 더 나은 것 같다.,
00:16:31.56,00:16:35.91,어디서 내 차를 이렇게 괴롭힌 걸까?,
00:16:35.93,00:16:37.93,아니야 이러고 있을 때가 아니야.,
00:16:37.95,00:16:38.09,이동해야 돼.,
00:16:38.11,00:16:38.17,무버.,
00:16:53.83,00:17:07.64,언덕인가?,
00:17:07.76,00:17:21.23,아 씨발 어디지?,
00:17:26.68,00:17:45.58,내가 봤을 때 코해성사 같은 음직 컨텐츠 최대한 유기하고 최근 들어 시청자들 많이 물갈이하고 안 하던 게임하고 그러는 거 보면 진짜 이 형 양지신 줄에서 버튜버 보시려는 음흉한 의도인데 주유소라고?,
00:17:51.79,00:17:56.45,형 나 오늘 버튜버 두 분한테 화염병 클립 보냈어 칭찬해줘 아니 방 제목도 그렇고 헤어스타일도 그렇고 솔직해지니까 보기 좋다 형,
00:18:03.59,00:18:25.27,주유소 터트리면 죽는거 아니였어?,
00:18:25.29,00:18:26.19,이 와중에 싸운다고?,
00:18:26.43,00:18:28.19,우리 갈게 가야돼,
00:18:37.49,00:19:00.96,넌 날 못 맞춰 아 도로 쪽으로 뛰면서 차를 봤어야 됐나?,
00:19:00.98,00:19:01.02,어?,
00:19:01.04,00:19:01.66,저거 굴러가는 차인가?,
00:19:14.39,00:19:41.11,오오오 이건 굴러가는 것 같아요 버스 탄다 가는 곳마다 연병이네,
00:19:54.29,00:20:16.26,브리칭!,
00:20:16.49,00:20:16.56,브리칭!,
00:20:22.53,00:20:26.88,근데 99명이 전부 렛고 다니면 이것도 저격이라고 해야 됨.,
00:21:01.36,00:21:02.36,저쪽이 멈췄다,
00:21:31.60,00:21:34.25,새끼 내 차만 집요하게 노리는 그 새끼 같은데?,
00:21:34.51,00:21:36.05,주유소에 있던 새끼 같은데?,
00:22:24.59,00:22:51.34,죽었어 아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아,
00:23:03.15,00:23:04.15,미션 가능하냐고요?,
00:23:04.84,00:23:06.66,미션은 저기다 걸어주시면 돼요.,
00:23:07.80,00:23:19.63,"아, 그래도 1킬은 했다.",
00:23:19.65,00:23:22.05,남들 저격 방지용으로 다 이렇게 하더라고.,
00:23:32.80,00:23:58.13,고마워요 잘생기기 5000원 이걸 눌러봐라 미션 성공 아리가또,
00:24:09.05,00:24:34.65,고마워요.,
00:24:34.67,00:24:34.71,어?,
00:24:34.73,00:24:34.77,어?,
00:24:34.81,00:24:34.85,오!,
00:24:43.74,00:25:07.90,레바 지금 머릿속에서 블루님 죽고 레바가 혼자서 3명 잡고 치킨 먹은 다음 허튜버가 뭐야 레빠님 진짜 잘 아시는데 하는 거 상상하면서 연습 중인 그 정도로 구체적으로 생각하고 있지 않아요 5천원 날 먹할 거면 적어도 머리라도 감고하라 이 더러운 놈아 머리 뭐 한 줄 알았는데 떡진 거였다니 배신감 모진해 고마워요,
00:25:12.74,00:25:15.58,"이게, 이 상태가 딱 나 잘 때 머리 스타일이야.",
00:25:15.60,00:25:30.05,기억해둬.,
00:25:30.40,00:25:31.96,어?,
00:25:31.98,00:25:32.26,내 먹잇감.,
00:25:32.28,00:25:32.88,먹잇감 하나?,
00:25:32.90,00:25:36.28,둘?,
00:25:36.30,00:25:40.93,기억했다가 안 감고 올 때마다 공격해달라는 거임?,
00:25:40.95,00:25:41.95,"어, 저기 두 명 내린다.",
00:25:46.16,00:25:47.93,잘 때 머리 스타일?,
00:25:48.03,00:25:49.41,벌써부터 필러 포크 염두에 둔 거야?,
00:25:50.19,00:25:50.53,여미 세련.,
00:25:51.53,00:25:55.14,뭔 소리야 저게 또.,
00:25:55.26,00:25:59.80,형 이제 티어 총이랑 부착물 세트만 형한테 맞추면 확실히 잘할 것 같긴 해.,
00:25:59.82,00:26:10.04,중량형 엄지 그립 세트나 요즘은 틸디드 그립이 새로 나와서 사기라고는 하는데 영상으로 한번 공부해봐봐.,
00:26:10.06,00:26:10.16,좋아요.,
00:26:10.18,00:26:14.15,색깔만 주황색으로 바꾸면 살 통통한 연어 초밥 같네요.,
00:26:17.99,00:26:29.62,합방 때 레바 혼자 살아서 레바 캐리로 치킨 먹었더니 합방하신 버튜버 분이 개인 메시지로 레빠님 배그 치킨 고마워요 다음에는 제가 현실 치킨 사드리고 싶은데 언제가 괜찮으세요?,
00:26:29.64,00:26:44.22,어떤 미친 사람이 그런 소리를 해 아 스크스 하나는 별론데,
00:26:54.51,00:26:55.59,앞집 털고 있다,
00:27:44.91,00:27:46.72,저걸 털고 건너오겠지?,
00:27:47.58,00:28:12.49,그러면 맛있게 먹으면 되는 거야 아 C발,
00:28:36.42,00:28:52.80,일단 AR 하나 찾고 대기해야지 DMR로 OK 길라구 여기서 K2 나오니까 미션이나 완료하쇼 이게 유권 만기전력 병장의 조준 사격이라니,
00:29:06.17,00:29:33.61,아아ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ,
00:29:34.23,00:29:35.15,AR이 있었나?,
00:29:35.77,00:29:51.37,없었잖아요?,
00:29:51.55,00:29:51.61,한옥!,
00:30:07.10,00:30:12.57,호잇 호잇 K2로 일길하기?,
00:30:13.03,00:30:18.37,여기서도 K2 나오나?,
00:30:18.39,00:30:18.91,탈모 같다고?,
00:30:20.01,00:30:34.73,어딜 봐서?,
00:30:34.75,00:30:36.03,여기는 판차 나오긴 해,
00:30:52.75,00:30:53.81,간다!,
00:30:58.02,00:30:59.35,이어폰 쌉을 내린거 맞냐고?,
00:30:59.59,00:31:02.02,하나 살까봐 이거 3만원짜린데,
00:31:26.38,00:31:34.54,이 주변엔 아무도 없는 것 같죠?,
00:31:34.82,00:31:35.14,뭐래?,
00:31:35.22,00:31:44.25,"오, 군용 조끼.",
00:31:56.13,00:32:19.63,어그될까?,
00:32:19.65,00:32:24.34,아니야 M249 이제 이어폰 새로 사면 잘하는 모습 보여주려고 새로 샀다고 억까함?,
00:32:24.36,00:32:26.02,고맙다 예고해줘서,
00:32:36.82,00:32:38.20,M249 시원하게 갈기자.,
00:32:38.36,00:32:40.46,158 쏘다 보면 둘 중 하나는 죽겠지.,
00:32:40.48,00:32:45.33,DMR 없나?,
00:33:03.63,00:33:03.71,오케이.,
00:33:03.73,00:33:04.50,다음 집으로 이동.,
00:33:10.01,00:33:35.58,다음에도 그 머리 해주세요 난 개이다님 당신 때문에 이 머리 다시 만나면 하면 안 될 것 같아 어 총소리 생각보다 가까운데?,
00:33:35.62,00:33:36.76,오 삼가방이다,
00:34:12.65,00:34:14.51,미니 성능은 어때요?,
00:34:14.53,00:34:26.72,쓸만한가?,
00:34:26.74,00:34:27.58,없으면 쓰는 정도?,
00:34:27.82,00:34:29.12,없으니까 써야겠다 그럼,
00:35:00.15,00:35:28.15,저 뭐가 왜 이렇게 안 나오냐 총이 총이 다양하게 안 나와 레발링스나 에따브 먹으면 서른 명 이상이 에바 찾아올 듯,
00:35:30.78,00:35:57.38,그렇게 안 해도 계속 만날 걸?,
00:35:57.67,00:35:58.16,오 또 3가방?,
00:36:04.19,00:36:17.56,아 던질게 좀 많이 있으면 좋겠는데 오 군용 적기 또?,
00:36:37.40,00:36:37.69,어?,
00:36:37.96,00:37:00.25,각파리다.,
00:37:00.27,00:37:01.49,총알은 이제 충분하고,
00:37:13.62,00:37:18.07,방제크크 역시 예상대로야.,
00:37:18.09,00:37:27.58,별.. 씨발.. 아 배율 좀 좋은 거 하나 나왔으면 좋겠는데?,
00:37:27.64,00:37:30.78,최소 6배율?,
00:37:30.80,00:37:31.99,아 내가 2배율 끼면 되는구나?,
00:37:32.11,00:37:36.03,생각해보니 이놈 오래 아니면 그림 그린다고 여자 못 만날 거 같다 했잖아?,
00:37:36.73,00:37:39.20,레바 최후의 신부찾기 프로젝트임 응원해야함.,
00:37:39.22,00:37:40.30,2배율 장착!,
00:38:02.17,00:38:04.65,머리 넘기고 안겼으니까 진짜 중견 같아 보인다고?,
00:38:04.67,00:38:10.30,그래?,
00:38:10.66,00:38:15.04,아 그런가?,
00:38:18.11,00:38:21.81,그럼 그렇다고 칩시다,
00:38:33.50,00:38:40.46,이거 움직이는 차인가?,
00:38:40.48,00:38:42.86,아니 폐차인가?,
00:38:43.12,00:38:46.45,이게 왜?,
00:38:46.47,00:38:54.28,세상에 더 이상한 놈 많던데?,
00:39:05.16,00:39:32.91,배열 하나 나와라 배열 배열 오 수류탄 오 M24다 아 대탄 버리지 말걸,
00:39:45.36,00:39:45.70,점차 폭탄!,
00:39:46.06,00:40:13.14,어?,
00:40:13.16,00:40:13.26,대탄이다.,
00:40:13.42,00:40:15.18,"자, 자기장 때문에 슬슬 이동해야 돼요.",
00:40:16.59,00:40:25.96,야 자꾸 내 주위에 차소리만 나는데 랩하면 빵빵 3번만 해줘봐라 졸라 무섭다 너도 이 판 하고 있어?,
00:40:25.98,00:40:26.06,개자식아,
00:40:43.46,00:40:47.65,미가 먹은 점착폭탄이 그토록 외치는 브리칭할 때 쓰는 거다.,
00:40:47.67,00:40:50.98,닫힌 문 의심스러우면 문짝부터 날리고 성관 까고 진입해라.,
00:40:54.02,00:40:54.18,오케이 오케이.,
00:40:54.20,00:40:55.73,근데 사동에서 별로 쓸 일 없어.,
00:40:56.01,00:40:56.11,어?,
00:40:56.13,00:40:56.59,6배율이다.,
00:41:16.63,00:41:18.94,아 에이스 쓰면 별로겠지?,
00:41:18.96,00:41:42.06,저 나 못 쏘겠지?,
00:41:42.08,00:41:42.20,걘 죽었잖아,
00:41:52.88,00:42:06.36,또로로로로록 소리 들리는데?,
00:42:06.68,00:42:06.72,어?,
00:42:06.74,00:42:07.40,자기장 졸라 가까워,
00:42:23.86,00:42:48.27,저쪽에서 혈투를 벌이고 있군 레바야 탄이나 아이템 버릴 때 드래그로 버리지 말로 ALT 우클릭하면 바로 아이템 반개 버릴 수 있다 어 알려주셔서 고마워요,
00:43:02.42,00:43:04.13,뒤에를 좀 잘 봐야겠는데?,
00:43:32.68,00:43:58.38,어디보자 어디보자 자 자기가 잘 줄어들고 있어 거기서 그러고 다니면 너도 잘 보일,
00:44:02.63,00:44:23.54,일단은 내 뒤는 좀 깨끗한 것 같아 그래도 왔던 길이니까 별로 안 웃긴데?,
00:44:26.54,00:44:28.73,그것도 재밌겠는데?,
00:44:50.49,00:45:15.49,오케이 자기장도 가까워 과연 과연 과연,
00:45:28.28,00:45:44.73,저 집에 들어가 있을까?,
00:45:46.66,00:45:46.70,아!,
00:45:46.72,00:45:46.82,가야 돼.,
00:45:46.84,00:45:46.98,벽 따라가자.,
00:45:47.00,00:45:52.04,"랩아, 무슨 바람이 불어서 갑자기 배그에 꽂힌 거야?",
00:45:52.06,00:45:53.94,누가 영업한 거야?,
00:45:54.40,00:46:09.42,아니면 혼자 발기해서 펜을 내리고 총을 쏘기 시작한 거야 어색하다 어색해 뭐 이럴 때 아니면 언제 게임하겠습니까 그쵸?,
00:46:28.53,00:46:31.00,어?,
00:46:31.02,00:46:56.89,바로 앞에서 열심히 싸우는데?,
00:46:56.91,00:46:57.85,ㅅㅂ 남은 안 보이는 거야?,
00:47:19.82,00:47:38.32,일단 뒤 찾아봐야돼 아!,
00:47:38.42,00:47:38.46,아!,
00:47:38.48,00:47:38.54,씨발!,
00:47:40.36,00:47:46.89,아... 나이씨... 아...,
00:47:51.31,00:48:21.18,아 암말고 다른데만 보다가 씨발 다 늘렸네 이번엔 사람 존나 많은 곳에 내려보자 아,
00:48:33.44,00:48:40.82,머리 안 감은 거예요.,
00:48:41.37,00:48:41.47,어?,
00:48:41.49,00:48:44.70,나 여기 처음이야.,
00:48:44.72,00:48:45.38,눈 맵도 있네?,
00:49:02.72,00:49:18.98,곰 잡으면 뭐 줘?,
00:49:19.00,00:49:19.92,대신 한 대 맞으면 죽음?,
00:49:19.94,00:49:30.29,그럼 너무... 과하지 않나요?,
00:49:30.31,00:49:31.35,여긴 어디가 핫플레이스냐?,
00:49:31.63,00:49:32.19,여기냐?,
00:49:36.02,00:50:02.83,북극곰은 자연스럽게 만나면 싸우는 걸로다가,
00:50:09.29,00:50:09.82,오케이!,
00:50:10.36,00:50:22.51,내 먹잇감 아 씨발,
00:50:40.36,00:50:49.37,씨발 소리없어!,
00:50:49.39,00:51:06.65,왜 씨발 샷건 장전하는 소리 우리 정정당당한 승부 보자 어?,
00:51:07.65,00:51:09.35,봐주는거야?,
00:51:09.37,00:51:33.61,씨발 감동이야 내가 체념하니까 살려줬어 아니 아니 적역은 아닐거야,
00:51:52.86,00:51:54.63,저 왼쪽으로 한 명 뛰어간다,
00:53:06.01,00:53:06.60,위험한데?,
00:53:06.80,00:53:08.83,지금 돌아다닐게 너무 위험한거 같아,
00:54:09.65,00:54:09.80,오 쉣!,
00:54:31.98,00:54:37.07,레바야 너 나중에 버튜버 분들이랑 합방할 때,
00:54:38.64,00:55:02.53,개자식아 아 나이씨 아...,
00:55:09.65,00:55:13.76,자기가 죽은 걸 냅고 난 탓을 하네 유유.,
00:55:14.03,00:55:16.05,이런 이런 이런.,
00:55:16.07,00:55:17.76,저거 소리 최대로 안 돼 있었잖아.,
00:55:17.78,00:55:22.31,소리가 최대로 안 돼 있었어.,
00:55:22.33,00:55:23.07,그 찰나의 화장실은 여기.,
00:56:12.90,00:56:31.09,이 새끼 결말 보인다 합방 때 실력 보고 이분 실력 좋다면서요 왜 이래요 실망이에요 하면서 배척당한다 유 새끼 저격이다 뭐야 저격 아니야?,
00:56:59.44,00:57:27.56,간다아ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ�,
00:57:28.87,00:57:44.00,그것도 괜찮은데?,
00:57:45.36,00:57:52.87,시발 총이 젠젠 나이 오 3가방 시발 오 3가방이 하나 더 아 총이 하나도 없잖아,
00:58:19.33,00:58:21.54,합방할 때 허벌남 들이치면 2천원.,
00:58:54.07,00:59:23.93,아 던질 계절도 있으면 좋겠는데 일단 자기장 나쁘지 않아 아 홀로그램도 없어,
00:59:47.09,00:59:47.62,오케이.,
01:00:18.14,01:00:19.77,슬슬 만날 때가 됐는데?,
01:01:11.38,01:01:17.01,흠 꽤나 신중하게 플레이하는군,
01:01:40.92,01:01:41.50,이분 오네?,
01:01:50.46,01:01:50.66,나 복귀도 없었어?,
01:02:30.80,01:02:43.37,근데 ㄹㄹ 너 합방 때도 이렇게 숨어만 다니면 방송 개노잼돼서 다시는 합방 못불린다 조심해라 뭐라는거야 자꾸 씨발 천만한 새끼야,
