시작 시간,start_sec,종료 시간,end_sec,화자,내용,live_id
00:09:58,598.2,00:10:03,603.96,UNKNOWN,넥슨 주식 20% 오를 듯?,
00:10:04,604.32,00:10:07,607.56,UNKNOWN,오케이 내 주위엔 없어보여,
00:10:07,607.56,00:10:14,614.75,UNKNOWN,차 위치 확인,
00:10:14,614.75,00:10:16,616.97,UNKNOWN,여기 뭐 털고,
00:10:16,616.97,00:10:20,620.71,UNKNOWN,차 타고 좀 더 멀리 가서 파밍하면 될 듯?,
00:10:20,620.71,00:10:38,638.99,UNKNOWN,젠스망이랑 박정민이랑 미팅하면 변파 부활하라,
00:10:38,638.99,00:10:57,657.98,UNKNOWN,방울 전에 들었는데?,
00:10:57,657.98,00:10:58,658.78,UNKNOWN,저기 있다,
00:10:58,658.78,00:11:10,670.68,UNKNOWN,오!,
00:11:10,670.68,00:11:15,675.23,UNKNOWN,시발!,
00:11:15,675.23,00:11:22,682.64,UNKNOWN,어?,
00:11:22,682.64,00:11:33,693.45,UNKNOWN,진짜 순식간에 녹아버렸네,
00:11:33,693.45,00:11:34,694.83,UNKNOWN,진짜 게임 좀 하자,
00:11:34,694.83,00:11:35,695.35,UNKNOWN,오케이,
00:11:35,695.35,00:11:54,714.73,UNKNOWN,에!,
00:11:54,714.73,00:11:55,715.79,UNKNOWN,호중하게 못함,
00:11:55,715.79,00:11:57,717.19,UNKNOWN,흐하하하하,
00:11:57,717.19,00:12:09,729.52,UNKNOWN,아이 운이 안 좋았어,
00:12:09,729.52,00:12:15,735.16,UNKNOWN,방금 장면을 T1 KeyBang에서 젠스망이 보는 앞에서 재현을 했어야 했다,
00:12:15,735.16,00:12:30,750.22,UNKNOWN,그러면 불상지중V therapists 5090이 줄듯,
00:12:30,750.22,00:12:30,750.94,UNKNOWN,아μ,
00:12:30,750.94,00:12:33,753.9,UNKNOWN,아 약간 다음 그래픽 카드는 언제 나올까요,
00:12:33,753.9,00:12:35,755.94,UNKNOWN,약간 지금 4060인가,
00:12:35,755.94,00:12:37,757.7,UNKNOWN,4070 쓰고 있어서,
00:12:37,757.7,00:12:58,778.09,UNKNOWN,50 시리즈로 바꾸기엔 약간 애매함,
00:12:58,778.09,00:13:02,782.27,UNKNOWN,RTX 9974.,
00:13:02,782.27,00:13:24,804.27,UNKNOWN,이쪽으로 가면 차가 있지 않을까?,
00:13:24,804.27,00:13:26,806.87,UNKNOWN,차! x10,
00:13:26,806.87,00:13:33,813.21,UNKNOWN,차!,
00:13:33,813.45,00:13:36,816.03,UNKNOWN,뒤쪽에 차가 있었던 것 같은데,
00:13:36,816.03,00:13:40,820.08,UNKNOWN,여기는 차가 안 보인다,
00:13:40,820.08,00:13:42,822.24,UNKNOWN,어차피 전파랑 사이퍼즈 돌릴 거면서,
00:13:42,822.24,00:13:46,826.33,UNKNOWN,그래픽 카드가 왜 필요함?,
00:13:46,826.33,00:13:47,827.89,UNKNOWN,그래도 좋은 거 쓰면 좋지,
00:13:47,827.89,00:13:49,829.43,UNKNOWN,개자식아,
00:13:49,829.43,00:13:50,830.31,UNKNOWN,응?,
00:13:51,831.19,00:13:52,832.61,UNKNOWN,어...,
00:13:52,832.61,00:13:53,833.71,UNKNOWN,저게 3명,
00:13:53,833.71,00:13:54,834.43,UNKNOWN,오케이,
00:13:54,834.43,00:13:56,836.59,UNKNOWN,여기서 털고 저 3명을 털면,
00:13:56,836.59,00:14:22,862.21,UNKNOWN,저 집 전체를 먹는 거야,
00:14:22,862.21,00:14:33,873.47,UNKNOWN,벌써 차 먹고 움직이네,
00:14:33,873.47,00:14:34,874.93,UNKNOWN,AKM 싫어,
00:14:34,874.93,00:14:35,875.93,UNKNOWN,다른거 줘,
00:14:40,880.39,00:14:42,882.21,UNKNOWN,라고하니까 M4를 주네요,
00:14:42,882.37,00:14:51,891.34,UNKNOWN,샷건보다 우지가 낫지 않을까?,
00:14:54,894.53,00:14:56,896.39,UNKNOWN,토..X발 토미건들자,
00:15:01,901.1,00:15:02,902.9,UNKNOWN,아니야 M4들자,
00:15:03,903.36,00:15:04,904.36,UNKNOWN,아,
00:15:05,905.66,00:15:07,907.52,UNKNOWN,나 너무 줏대가 없는거 같애,
00:15:36,936.16,00:15:37,937.16,UNKNOWN,오케이,
00:15:37,937.44,00:15:40,940.06,UNKNOWN,어 잠깐 자기장에 위치가?,
00:15:47,947.31,00:15:49,949.53,UNKNOWN,제발 오토바이라도 하나만 줘,
00:15:49,949.67,00:16:10,970.82,UNKNOWN,오토바이,
00:16:11,971.3,00:16:12,972.3,UNKNOWN,어,
00:16:12,972.8,00:16:14,974.84,UNKNOWN,잠깐 너무 허허벌판이야,
00:16:14,974.84,00:16:17,977.82,UNKNOWN,괜찮아 남들은 다 파밍하는 동안 바쁘겠지?,
00:16:17,977.82,00:16:23,983.96,UNKNOWN,제발 차,
00:16:41,1001.17,00:16:43,1003.45,UNKNOWN,저 창고에 사람 있을거 같지 않아?,
00:16:43,1003.45,00:16:46,1006.69,UNKNOWN,이제 막 파밍 한참 시작하는 놈이 있을거 같은데,
00:16:51,1011.23,00:16:53,1013.01,UNKNOWN,어 차 왜없어?,
00:17:09,1029.13,00:17:10,1030.13,UNKNOWN,일단,
00:17:10,1030.61,00:17:12,1032.99,UNKNOWN,방송켰으니까 일단 게임하고 옵시다,
00:17:36,1056.98,00:17:38,1058.22,UNKNOWN,풀도핑하자,
00:17:53,1073.09,00:17:55,1075.19,UNKNOWN,제발 자동차 하나만 줘,
00:17:55,1075.19,00:17:55,1075.89,UNKNOWN,오토바이도 못돌려,
00:17:55,1075.89,00:17:56,1076.89,UNKNOWN,뭐든 좋아,
00:17:57,1077.05,00:17:58,1078.35,UNKNOWN,보기라도,
00:18:06,1086.48,00:18:09,1089.58,UNKNOWN,미라바는 차 젠율을 좀 더 높여야 되는거 아니야?,
00:18:09,1089.84,00:18:11,1091.44,UNKNOWN,이런 개같은 맵,
00:18:17,1097.77,00:18:18,1098.99,UNKNOWN,낙타 없냐고?,
00:18:18,1098.99,00:18:20,1100.89,UNKNOWN,이건 메탈슬렁그가 아니에요,
00:18:25,1105.21,00:18:26,1106.21,UNKNOWN,고마워요,
00:18:26,1106.21,00:18:28,1108.21,UNKNOWN,머리만 길어지면 그 소리 듣는거 같애,
00:18:30,1110.69,00:18:31,1111.85,UNKNOWN,어 차없어,
00:18:31,1111.85,00:18:32,1112.35,UNKNOWN,레알,
00:18:32,1112.35,00:18:32,1112.85,UNKNOWN,뭐지?,
00:18:36,1116.99,00:18:38,1118.33,UNKNOWN,저거 폐차잖아,
00:19:07,1147.64,00:19:09,1149.12,UNKNOWN,어 부럽다,
00:19:17,1157.02,00:19:18,1158.34,UNKNOWN,엠빠들자,
00:19:21,1161.07,00:19:23,1163.07,UNKNOWN,사격장에서 쏠때마다 깨달아,
00:19:23,1163.09,00:19:25,1165.09,UNKNOWN,나는 구탈이 맞아,
00:19:25,1165.85,00:19:44,1184.36,UNKNOWN,그 DMR 그냥 하나 나왔으면 좋겠는데,
00:19:44,1184.36,00:19:46,1186.28,UNKNOWN,M16을 DMR로 쓸까?,
00:19:46,1186.54,00:20:11,1211.31,UNKNOWN,제발issions,
00:20:11,1211.31,00:20:12,1212.15,UNKNOWN,오토바이,
00:20:12,1212.15,00:20:13,1213.09,UNKNOWN,뭐든 좋아,
00:20:13,1213.09,00:20:13,1213.75,UNKNOWN,뭐 저거 자동찬가?,
00:20:13,1213.75,00:20:14,1214.33,UNKNOWN,폐차 인가?,
00:20:14,1214.43,00:20:17,1217.88,UNKNOWN,안돼에에에에,
00:20:26,1226.86,00:20:30,1230.48,UNKNOWN,찢어진다,
00:21:00,1260.78,00:21:01,1261.82,UNKNOWN,오오오오오오,
00:21:01,1261.82,00:21:02,1262.9,UNKNOWN,맞혔넼,
00:21:16,1276.62,00:21:17,1277.78,UNKNOWN,경우 equals,
00:21:17,1277.78,00:21:18,1278.64,UNKNOWN,이렇게 12ă,
00:21:18,1278.64,00:21:49,1309.7,UNKNOWN,o nose,
00:21:49,1309.7,00:22:10,1330.48,UNKNOWN,오케이 달려 달려,
00:22:10,1330.48,00:22:15,1335.52,UNKNOWN,어? 싸움따,
00:22:15,1335.52,00:22:18,1338.32,UNKNOWN,으아아아아아아아,
00:22:18,1338.32,00:22:20,1340.32,UNKNOWN,통과할 줄 알았는데,
00:22:20,1340.32,00:22:35,1355.72,UNKNOWN,아 존나,
00:22:35,1355.72,00:22:37,1357.72,UNKNOWN,존나 잘 미끄러지네,
00:22:37,1357.72,00:22:46,1366.76,UNKNOWN,어 왜이래,
00:22:46,1366.76,00:22:48,1368.76,UNKNOWN,나답지 않은데?,
00:22:48,1368.76,00:24:01,1441.39,UNKNOWN,어 차다,
00:24:01,1441.39,00:24:15,1455.77,UNKNOWN,개씹 노잼사,
00:24:15,1455.77,00:24:17,1457.77,UNKNOWN,아 진짜,
00:24:17,1457.77,00:24:19,1459.77,UNKNOWN,이렇게 죽으면 진짜 또,
00:24:19,1459.77,00:24:36,1476.75,UNKNOWN,쪼분맵 마렵다니까,
00:24:36,1476.75,00:24:38,1478.75,UNKNOWN,역시,
00:24:38,1478.75,00:24:40,1480.75,UNKNOWN,바로 내려버려야겠어,
00:24:40,1480.75,00:24:41,1481.75,UNKNOWN,그러면 달라지냐고?,
00:24:41,1481.75,00:24:43,1483.75,UNKNOWN,그래도 1킬씩은 할 확률이 높음,
00:24:43,1483.75,00:25:01,1501.01,UNKNOWN,아 안돼,
00:25:01,1501.01,00:25:03,1503.01,UNKNOWN,개자식아 여기 당장 내린다,
00:25:03,1503.01,00:25:06,1506.93,UNKNOWN,여기 내려서,
00:25:06,1506.93,00:25:12,1512.23,UNKNOWN,이렇게 이렇게 이렇게 이렇게 돌면서,
00:25:12,1512.23,00:25:14,1514.23,UNKNOWN,다 학살하는 거임,
00:25:14,1514.23,00:25:16,1516.23,UNKNOWN,어떰? 내 완벽한 플랜,
00:25:16,1516.23,00:26:06,1566.04,UNKNOWN,나 은근히 춤 카피 잘하지 않음?,
00:26:06,1566.04,00:26:23,1583.62,UNKNOWN,이 새끼 왜 알몸이야,
00:26:23,1583.62,00:26:43,1603.25,UNKNOWN,아니구나,
00:26:43,1603.25,00:26:45,1605.25,UNKNOWN,여기 최소 3명 4명,
00:26:45,1605.25,00:27:11,1631.19,UNKNOWN,오케이 먹이감 확인,
00:27:11,1631.19,00:27:13,1633.19,UNKNOWN,이제 앰퍼 같은 것만 있으면 될 것 같은데,
00:27:13,1633.19,00:27:17,1637.3,UNKNOWN,8배율,
00:27:17,1637.3,00:27:19,1639.3,UNKNOWN,시작이 아주 나쁘지 않아,
00:27:19,1639.3,00:27:35,1655.0,UNKNOWN,6배율,
00:27:41,1661.0,00:28:00,1680.08,UNKNOWN,고마워요 카구팔이다,
00:28:00,1680.08,00:28:07,1687.69,UNKNOWN,오 열심히 싸우는데,
00:28:07,1687.69,00:28:09,1689.69,UNKNOWN,아 너무 많이 죽여놓으면 안되는데,
00:28:09,1689.69,00:28:11,1691.69,UNKNOWN,내가 죽일 게 없어지잖아,
00:28:11,1691.69,00:28:51,1731.71,UNKNOWN,오케이 출발,
00:28:51,1731.71,00:29:29,1769.91,UNKNOWN,일단 위치부터 확인해볼까요?,
00:29:29,1769.91,00:29:31,1771.91,UNKNOWN,이 창고는 다 털고 이동했으려나?,
00:29:31,1771.91,00:30:18,1818.71,UNKNOWN,가깝다,
00:30:18,1818.71,00:30:35,1835.36,UNKNOWN,이건 뭐 2층인가?,
00:30:35,1835.36,00:30:37,1837.36,UNKNOWN,이 시체를 파밍하러 올 거야,
00:30:37,1837.36,00:30:56,1856.96,UNKNOWN,분명히 온다,
00:30:56,1856.96,00:30:58,1858.96,UNKNOWN,나는 범인이다,
00:30:58,1858.96,00:31:02,1862.96,UNKNOWN,일단 애살을 든 새끼였으니까,
00:31:02,1862.96,00:31:05,1865.96,UNKNOWN,주변을 좀 더 견제하고 이 시체를 먹으러 올 거야,
00:31:05,1865.96,00:31:30,1890.79,UNKNOWN,어차피 자기장 안이라서 급할 게 없거든요,
00:31:30,1890.79,00:31:34,1894.39,UNKNOWN,이걸 파밍을 안 해?,
00:31:34,1894.39,00:32:15,1935.62,UNKNOWN,왔다 맛있다,
00:32:15,1935.62,00:32:22,1942.74,UNKNOWN,군용조끼잖아,
00:32:22,1942.74,00:32:58,1978.96,UNKNOWN,손잡이 바꾸자고? 손잡이?,
00:32:58,1978.96,00:33:00,1980.96,UNKNOWN,손잡이는 뭐 이거면 될 것 같은데,
00:33:00,1980.96,00:33:01,1981.96,UNKNOWN,아아,
00:33:01,1981.96,00:33:07,1987.06,UNKNOWN,트위티드 그립으로 바꾸자고?,
00:33:07,1987.06,00:33:14,1994.09,UNKNOWN,자 이제 여기는 내가 지배하면 되나?,
00:33:14,1994.09,00:33:16,1996.09,UNKNOWN,다 죽었으려나?,
00:33:16,1996.09,00:33:32,2012.65,UNKNOWN,여기 한 4명 내렸었는데,
00:33:32,2012.65,00:33:46,2026.11,UNKNOWN,여기서도 어,
00:33:46,2026.11,00:33:48,2028.11,UNKNOWN,다 죽은 거 같은데?,
00:33:48,2028.11,00:33:49,2029.11,UNKNOWN,여기서도 죽고,
00:33:49,2029.11,00:34:03,2043.68,UNKNOWN,구상이 너무 많은 거 아니야? 아닌가?,
00:34:03,2043.68,00:34:06,2046.96,UNKNOWN,구탄이 너무 없다,
00:34:06,2046.96,00:34:13,2053.04,UNKNOWN,보급 먹자고? 보급 떨어지는 거 봤어요?,
00:34:13,2053.04,00:34:18,2058.24,UNKNOWN,왜 이렇게 구탄이 귀하냐?,
00:34:18,2058.24,00:34:25,2065.2,UNKNOWN,아 침이,
00:34:25,2065.2,00:34:28,2068.2,UNKNOWN,침 4개 모아서 보급 먹자고,
00:34:28,2068.2,00:34:29,2069.2,UNKNOWN,쓰읍,
00:34:29,2069.2,00:34:31,2071.2,UNKNOWN,나 그런 거 한 번도 안 해봤는데,
00:34:31,2071.2,00:34:33,2073.2,UNKNOWN,어차피 부를 수 있는 곳 없지 않아요?,
00:34:33,2073.2,00:34:36,2076.2,UNKNOWN,그 송신탑 그런 거 있어야 되잖아,
00:34:36,2076.2,00:34:38,2078.2,UNKNOWN,솔로에는 없지 않아요?,
00:34:38,2078.2,00:34:40,2080.2,UNKNOWN,아닌가?,
00:34:40,2080.2,00:34:58,2098.52,UNKNOWN,솔로에는 없나 봐요,
00:34:58,2098.52,00:35:10,2110.31,UNKNOWN,여기도 땅 파지는 곳 있나?,
00:35:10,2110.31,00:35:24,2124.06,UNKNOWN,소리 트고 5시만 불로 확대하면 스마트하게 일하는 맛 소리가 있다 너무 맛있다,
00:35:24,2124.06,00:35:26,2126.06,UNKNOWN,고마워요,
00:35:26,2126.06,00:35:36,2136.48,UNKNOWN,아 안보여 안보여,
00:35:36,2136.48,00:35:45,2145.04,UNKNOWN,여기가 고지대겠지?,
00:35:45,2145.04,00:35:47,2147.04,UNKNOWN,고지대 한번 가볼까요?,
00:35:47,2147.04,00:36:14,2174.74,UNKNOWN,어 보급 떨어진다,
00:36:14,2174.74,00:36:19,2179.55,UNKNOWN,오케이,
00:36:19,2179.55,00:36:33,2193.84,UNKNOWN,전 내꺼다,
00:36:33,2193.84,00:36:34,2194.84,UNKNOWN,어허허허,
00:36:34,2194.84,00:36:35,2195.84,UNKNOWN,일어나,
00:36:35,2195.84,00:36:46,2206.16,UNKNOWN,있다있다있다있다있다있다,
00:36:46,2206.16,00:36:54,2214.72,UNKNOWN,아 씨발 아 껴가지고,
00:36:54,2214.72,00:36:56,2216.72,UNKNOWN,아,
00:36:56,2216.72,00:37:04,2224.28,UNKNOWN,아이씨 뭐 권총이야 갑자기 이새끼,
00:37:04,2224.28,00:37:30,2250.16,UNKNOWN,아 나 좁은 맵 할래 못참아,
00:37:30,2250.16,00:37:32,2252.16,UNKNOWN,나 이규 아 안돼,
00:37:32,2252.16,00:38:03,2283.72,UNKNOWN,에란겔이다,
00:38:03,2283.72,00:38:05,2285.72,UNKNOWN,방금 이병헌 가서 타고?,
00:38:06,2286.72,00:38:16,2296.02,UNKNOWN,아 울면서 웃어볼게요,
00:38:20,2300.02,00:38:22,2302.72,UNKNOWN,고마워요,
00:38:47,2327.25,00:38:49,2329.25,UNKNOWN,용 많이 먹고 오래사셈?,
00:38:49,2329.25,00:39:27,2367.57,UNKNOWN,저거 덕담임?,
00:39:27,2367.57,00:39:28,2368.57,UNKNOWN,슈우우우우우우우우우,
00:39:29,2369.57,00:39:33,2373.57,UNKNOWN,오케이 먹잇값 하나 둘 셋 넷 다 여 일곱 여덟 아홉,
00:39:33,2373.57,00:39:43,2383.92,UNKNOWN,흠.. 존댄거 같은데?,
00:39:43,2383.92,00:40:05,2405.03,UNKNOWN,씨발.. 집에 총이 없어?,
00:40:05,2405.03,00:40:17,2417.63,UNKNOWN,씨발 하나도 없어,
00:40:17,2417.63,00:40:18,2418.63,UNKNOWN,잠깐만,
00:40:18,2418.63,00:41:36,2496.18,UNKNOWN,그러게 계속 쪼고 있었네,
00:41:36,2496.18,00:41:50,2510.15,UNKNOWN,아 나도 파회할 수 있을 것 같았는데,
00:41:50,2510.15,00:41:53,2513.09,UNKNOWN,딱 창문 깨고 오른쪽 작은 집에 들어가서,
00:41:53,2513.09,00:41:55,2515.11,UNKNOWN,다른 총이 있는지 물색한 다음에,
00:41:55,2515.11,00:41:58,2518.24,UNKNOWN,그러려고 했는데,
00:41:58,2518.24,00:42:19,2539.91,UNKNOWN,그냥 걸어 나갈 걸 그랬나,
00:42:19,2539.91,00:42:25,2545.31,UNKNOWN,그린 피드백 방송은 언제 할 거야?,
00:42:25,2545.51,00:42:26,2546.53,UNKNOWN,그것만 기다리고 있어?,
00:42:26,2546.93,00:42:30,2550.54,UNKNOWN,흠 피드백 방송이라,
00:42:30,2550.54,00:42:32,2552.5,UNKNOWN,이번 주는 안 할 것 같은데,
00:42:32,2552.5,00:42:46,2566.77,UNKNOWN,낙하산 빨리 내리는 방법을 배워야 되나,
00:42:46,2566.77,00:42:49,2569.15,UNKNOWN,그냥 수직 낙하하면 그게 빨리 내리는 거 아니야?,
00:43:11,2591.6,00:43:13,2593.06,UNKNOWN,다른 방법이 또 있는 건가?,
00:43:13,2593.68,00:43:15,2595.72,UNKNOWN,내가 모르는 영역이 또 있겠지 물론,
00:43:15,2595.72,00:43:42,2622.3,UNKNOWN,간다,
00:43:42,2622.3,00:43:52,2632.45,UNKNOWN,렛츠고,
00:43:52,2632.45,00:44:06,2646.92,UNKNOWN,이렇게 좌우로 움직이면,
00:44:06,2646.92,00:44:09,2649.28,UNKNOWN,최대 속도로 저기 가지 않나요?,
00:44:10,2650.34,00:44:10,2650.72,UNKNOWN,안 돼,
00:44:10,2650.72,00:44:12,2652.14,UNKNOWN,거긴 내 자리야,
00:44:12,2652.14,00:44:15,2655.48,UNKNOWN,3층 건물은 내 자리야,
00:44:15,2655.48,00:44:15,2655.96,UNKNOWN,오케이,
00:44:15,2655.96,00:44:33,2673.44,UNKNOWN,이 새끼 들어왔어,
00:44:33,2673.44,00:44:34,2674.76,UNKNOWN,뒤질라고,
00:44:34,2674.76,00:45:57,2757.3,UNKNOWN,어디서 쏜 거지?,
00:46:02,2762.04,00:46:03,2763.84,UNKNOWN,아 구상 찾은 것까지는 완벽했는데,
00:46:03,2763.84,00:46:36,2796.9,UNKNOWN,그래 이렇게 좀 죽어야지,
00:46:36,2796.9,00:46:38,2798.2,UNKNOWN,약이 올라서 좀 더,
00:46:38,2798.2,00:46:40,2800.04,UNKNOWN,호승심이 생기지 그쵸?,
00:47:13,2833.71,00:47:14,2834.47,UNKNOWN,이번엔 여기다,
00:47:14,2834.47,00:47:21,2841.3,UNKNOWN,오늘 평일이야?,
00:47:21,2841.52,00:47:22,2842.22,UNKNOWN,주말이 아니었어?,
00:47:24,2844.34,00:47:25,2845.02,UNKNOWN,금요일이구나,
00:47:25,2845.02,00:47:26,2846.84,UNKNOWN,맞네 맞네,
00:47:26,2846.84,00:47:41,2861.24,UNKNOWN,간다,
00:47:41,2861.24,00:48:01,2881.97,UNKNOWN,존나 많아,
00:48:01,2881.97,00:49:27,2967.95,UNKNOWN,근데 나 가방이 없다,
00:49:27,2967.95,00:50:35,3035.08,UNKNOWN,깜짝이야,
00:50:35,3035.08,00:50:36,3036.76,UNKNOWN,깜짝이야,
00:50:36,3036.76,00:50:36,3036.96,UNKNOWN,깜짝이야,
00:50:36,3036.96,00:50:43,3043.7,UNKNOWN,깜짝이야,
00:50:43,3043.72,00:51:00,3060.18,UNKNOWN,근데 이렇게 초반에 싸우는 게 오히려 재밌는 것 같아 나는,
00:51:00,3060.18,00:51:16,3076.7,UNKNOWN,저 글쎄요,
00:51:16,3076.7,00:51:29,3089.66,UNKNOWN,나 어느 정도 그 올라가고 경기를 보고 싶은데,
00:51:29,3089.66,00:51:40,3100.67,UNKNOWN,그거 쉽지 않다고?,
00:51:40,3100.91,00:51:41,3101.13,UNKNOWN,아 그래?,
00:52:11,3131.51,00:52:11,3131.95,UNKNOWN,여기다,
00:52:11,3131.95,00:52:15,3135.58,UNKNOWN,아니야 여기부터다,
00:52:15,3135.58,00:52:18,3138.34,UNKNOWN,이렇게 이렇게 이렇게 해서 쓸어 나가는 거야,
00:52:18,3138.34,00:52:57,3177.5,UNKNOWN,아 시발,
00:52:57,3177.5,00:52:57,3177.66,UNKNOWN,초반에 싸우는 게 오히려 재밌는 것 같아,
00:52:57,3177.66,00:52:58,3178.16,UNKNOWN,총이 없다,
00:52:58,3178.16,00:53:03,3183.38,UNKNOWN,아 시발,
00:53:03,3183.38,00:53:04,3184.4,UNKNOWN,아 나,
00:53:04,3184.4,00:53:18,3198.7,UNKNOWN,발소리 안 들리냐고?,
00:53:18,3198.76,00:53:19,3199.48,UNKNOWN,아 들리죠,
00:53:19,3199.48,00:53:22,3202.78,UNKNOWN,하지만 쟤도 내 발소리는 듣는걸?,
00:53:40,3220.58,00:53:40,3220.9,UNKNOWN,음,
