시작 시간,종료 시간,내용,live_id
00:15:21.60,00:15:21.88,이제 학살하러 가볼까?,
00:15:30.14,00:15:30.80,어?,
00:15:30.82,00:15:30.90,누구야?,
00:15:31.29,00:15:31.37,누구야?,
00:15:39.56,00:15:39.64,누구야?,
00:15:40.10,00:15:40.34,누구야?,
00:15:40.36,00:15:40.44,누구야?,
00:15:40.46,00:15:40.54,누구야?,
00:16:07.89,00:16:24.06,여기에 내린 사람 한 명밖에 없었던 것 같은데?,
00:16:24.08,00:16:24.28,숨어서 살지 마라.,
00:16:24.30,00:16:24.58,오라 돌격하며 죽는 거다.,
00:16:38.54,00:16:52.92,배쪽이라고?,
00:16:52.94,00:16:58.41,어디서 쏜거지?,
00:16:58.43,00:16:58.75,어?,
00:16:58.77,00:16:58.89,2층에 있다,
00:17:21.25,00:17:40.94,시작 나쁘지 않았어 119레벨이네?,
00:17:40.96,00:17:44.28,그래도 첫판 나쁘지 않았죠?,
00:17:48.30,00:18:17.87,아 29킬만 하면 30억인데 아쉽네 뭐야 왜 안 나가져 이거 뭐야 일단 잡다한 것들 좀 끌까,
00:18:26.05,00:18:54.44,왜 이래 이거 번팍 껐죠 당연히 왜 이래 이거 알트 F4 아 근데 아이 배그 뉴비 저다 귀엽지 않나요?,
00:18:54.72,00:18:55.82,내가 봐도 귀여운데,
00:18:56.22,00:19:10.86,근데 드라구노프가 좋은 저격총은 아닌가 봐.,
00:19:10.88,00:19:24.41,그래도 꽤 많이 맞춘 것 같은데.,
00:19:24.43,00:19:25.00,이 실력으로 경쟁하면 리을리은 골드 딸이 나올 듯.,
00:19:25.80,00:19:36.71,올드나 나와?,
00:19:36.99,00:19:46.42,아니 왜 이렇게 배그 안 켜져 이런 실력으로 합방 어떡하냐고?,
00:19:46.73,00:19:50.73,합방이 예정된 것도 없어요 왜 자꾸 배그하니까 합방 타령이야?,
00:20:02.57,00:20:27.77,아 왜 이래 수업과 너한테는 mp5 좋다 그거 써라 나도 애용한다 어 켜졌다 뭐야 외계인 뭐야,
00:20:34.45,00:20:50.34,방금까지 개똥개만 골라서 하던 사람이 갑자기 인싸 게임들 골라서 먹어보려고 하니까 수상해 보이나 봐.,
00:20:50.36,00:20:50.46,다시까지.,
00:20:50.48,00:20:50.80,"잠깐, 캠이 왜 이렇게 끊겨?",
00:20:50.82,00:20:50.86,어?,
00:20:50.88,00:20:50.94,됐다.,
00:21:04.08,00:21:30.14,근데 형 컴은 진짜 던파만 하는 컴인 도대체 돈까지고 뭐함 혹시 실력이 똥인거야?,
00:21:30.16,00:21:30.48,똥 좋다더니 실력도 똥인거야?,
00:21:30.50,00:21:31.02,비꼬는게 아니라 진짜 순수하게 궁금함 흐 뭐지?,
00:21:31.04,00:21:31.96,뱀 당하고 싶어서 안달이 났구만 저 새끼 뱀해주세요 하루 정도면 될거 같애 아니요?,
00:21:32.18,00:21:34.00,스텔라 블레이드 안내봤는데 나?,
00:21:39.75,00:22:05.78,이게 캠이 생각보다 램을 많이 잡아먹나 봐 이게 단순히 그래픽카드가 좋아야 되는 그런 건 아닌 것 같은데 어?,
00:22:05.84,00:22:06.10,방금 그 맵이잖아,
00:22:09.46,00:22:20.33,이번엔 작게 시작해볼까?,
00:22:20.37,00:22:20.53,개이냐고?,
00:22:21.25,00:22:22.15,또 나 자극하네.,
00:22:22.49,00:22:23.20,여기로 간다.,
00:22:38.16,00:22:39.48,갑자기 배그는 왜 했냐고?,
00:22:39.68,00:23:03.77,정확히는 게임을 하고 싶어서 이거저거 해보는 중 하나 한 명밖에 없는데?,
00:23:03.79,00:23:03.85,맞다!,
00:23:03.87,00:23:04.19,사이프랄 랜덤 디펜스 나왔다!,
00:23:04.21,00:23:04.35,시작해봐야지!,
00:23:17.18,00:23:43.20,그립은 뭐가 좋은 거야 4 자바지 아저씨 에어론 이랑 톤 90 중에 더 편안한 느낌은 t 90 인가요 아 에어로 는 일할 때만 않는 것 같아서 어 그때그때 딱히 정해 놓고 하진 않아요 예전에 친구들이랑 세피하다 피로도 다 녹이고 할거 없어서 이거저거 다켜보는 느낌이네요,
00:23:44.38,00:23:52.33,그냥 일 말고 다른 게 하고 싶었을 뿐.,
00:23:52.35,00:23:55.04,엄지 그립?,
00:23:55.06,00:24:05.82,뭐가 좋은지 알아야지 이거 참.,
00:24:05.84,00:24:06.00,수직 손잡이.,
00:24:16.64,00:24:33.49,오우 군용조끼가 이제 바닥에서 나와?,
00:24:41.96,00:24:44.74,고마워요 중립형 개머리판 이제 파밍은 할만큼 한 것 같은데?,
00:24:56.37,00:25:18.27,이제 퍼주러 가자고?,
00:25:18.29,00:25:18.37,그럴까?,
00:25:18.39,00:25:18.93,와 박격포다 뭐 이런게 다 있어?,
00:25:18.95,00:25:19.05,아 뭐야?,
00:25:19.07,00:25:25.64,짚라인 건?,
00:25:25.66,00:25:25.72,뭐지?,
00:25:27.89,00:25:33.12,전파방에 가방?,
00:25:33.14,00:25:51.69,생판 처음 보는 템들이 많으니까 당혹스럽네 2레벨 가방이 없어 홍소리다,
00:25:55.33,00:26:00.71,10등 안으로 될까면 3만원 도전 레알?,
00:26:00.81,00:26:18.90,존나 살이면 될거 같은데?,
00:26:18.92,00:26:19.60,30킬하면 30억 히트 단위 골드가 아니라 원 2가 마지막이다,
00:26:21.47,00:26:37.60,일반인이면 경쟁전 어느 티어 정도 되면 잘한다는 소리 듣나요?,
00:26:37.62,00:26:37.78,이게 더 좋나?,
00:26:37.80,00:26:38.02,뭔가 좋아 보이는데?,
00:27:04.26,00:27:20.82,일단 자기장 아니야 편안하게 하면 될 듯?,
00:27:20.84,00:27:21.80,전술가방은 뭐야?,
00:27:35.36,00:27:58.52,넘어가 볼까?,
00:27:58.54,00:27:59.14,파밍을 안 한 건가?,
00:27:59.16,00:28:04.51,3배율도 있네 4배율이 아니라 여기 파밍을 한 흔적이 없는데?,
00:28:12.05,00:28:39.15,아 어 어 아니야 방금 뭔가 소리가 들린 거 같은데 기능 탓인가?,
00:28:57.85,00:29:16.99,일단 여긴 파밍이 돼있고 여기서 총소리가 들리는데 여기도 파밍을 한 흔적이 있어,
00:29:34.99,00:29:52.19,너무 대놓고 다니나 뭐가 이렇게 많아 수류탄 좀 줍고 싶은데,
00:30:07.71,00:30:09.79,어?,
00:30:21.10,00:30:21.48,이 집은 파밍이 되어 있군 아닌가?,
00:30:21.50,00:30:23.96,파밍 한 집 치고는 뭐가 이쪽 저쪽 많은데?,
00:30:40.13,00:30:56.20,자기장 줄었어 원래 이렇게 가방이 공간이 좁았나?,
00:30:58.21,00:30:59.03,겨우 이거 들었다고?,
00:31:16.05,00:31:35.13,구급상자가 정면에서 총소리가 들리는데 생각보다 가까워,
00:31:51.20,00:31:57.67,"가까워, 가까워.",
00:32:04.62,00:32:04.66,아!,
00:32:04.68,00:32:04.80,"어, 씨X!",
00:32:04.82,00:32:04.96,어?,
00:32:11.95,00:32:14.16,"아, 지금 씨X, 이렇게 가까울 줄은 몰랐는데?",
00:32:22.24,00:32:39.12,이런 거 특게 깜짝 놀라.,
00:32:39.14,00:32:39.50,그래도 의외로 반응은 잘했음.,
00:32:39.52,00:32:39.58,그쵸?,
00:32:45.20,00:32:45.76,이럴 거면 콜 오브 뷰티 싱글을 하는 게 어떨까요?,
00:32:49.73,00:33:19.11,해상도 좀 낮출까 어 지금 이제 렉 안걸리죠,
00:33:27.65,00:33:55.96,4K라서 렉이 걸렸네 아 나 좀 아는 뱀이 나왔으면 좋겠는데 나 이런 신규 뱀 아 난 이렇게 가까이 있을 줄 몰랐지,
00:34:24.53,00:34:41.08,상남자답게 부트캠프 가자고?,
00:34:41.28,00:34:42.92,그래?,
00:34:43.14,00:34:50.59,부트캠프가 어디야 근데?,
00:34:50.61,00:34:50.77,아 여기 가운데,
00:34:53.47,00:35:19.70,여기 사람이 그렇게 많아?,
00:35:19.72,00:35:21.30,가면 바로 죽을 것 같은데,
00:35:25.94,00:35:54.95,그러면 북캠에서 살아나오는 새끼를 잡자 오케이 상남자보단 약간 그냥 남자픽으로 간다 약간 중남자픽,
00:35:58.69,00:36:07.45,이새끼가 벌써 내려왔어?,
00:36:07.47,00:36:15.40,이새끼가 먼저 내려올 것 같은데?,
00:36:15.42,00:36:20.85,어차피 이래도 뒤지고 저래도 뒤질거면 보트캠프에서 빠르게 뒤져가면서 살아남는 법을 배워야겠다 난 여기를 차지하겠어 그럼 개새끼마냥 가장자리에서 피해다니며 살거냐 크크,
00:36:28.73,00:36:33.76,님 그렇게 플레이하면 배그로 거추버 못 보심.,
00:36:34.44,00:36:35.96,뭐 동기부여라도 될 것 같아?,
00:36:36.10,00:36:36.60,그런 말이?,
00:36:36.76,00:36:54.03,하이브리드 스코프는 뭐야?,
00:37:07.17,00:37:22.21,변경은 어떻게 하냐 스코프 변경 어 어그,
00:37:48.80,00:38:01.36,도피 개많네 나 부대에서도 M16 쐈는데 M16 쏴볼까?,
00:38:18.48,00:38:35.93,그냥 게임을 하고 싶어서 AK 아직도 안 좋나요?,
00:38:36.27,00:38:39.63,내가 할 때까지만 해도 AK는 반동이 너무 심해서 별로였는데,
00:38:50.07,00:39:10.18,보험기는 드라구노프에 넣는 게 낫겠지?,
00:39:10.20,00:39:10.32,6배율이다.,
00:39:10.38,00:39:10.48,점착폭탄?,
00:39:23.98,00:39:31.92,어디 사냥을 하러 가볼까?,
00:39:31.94,00:39:31.98,어?,
00:39:32.00,00:39:32.06,치카이,
00:39:58.62,00:40:18.74,이 앞집에 아직 사람이 있을까?,
00:40:18.76,00:40:20.88,캠 방향으로 다가가면 사람을 하나 만나겠지?,
00:40:36.37,00:41:04.42,다 털렸군 아무래도 이쪽으로 이동한 모양이야 나는 범인이다,
00:41:05.75,00:41:21.85,이 새끼 이쪽으로 들어와서 저쪽 문을 바깥으로 문이 문 손잡이가 바깥으로 돼있어 여기로 나가서 여기로 갔다 나는 범인이다 이 새끼 이렇게 둘러보다가 고지를 점령하기 위해서 위쪽으로 갔겠지?,
00:41:38.78,00:41:44.48,엎드리는 거 왜 안 돼?,
00:41:44.50,00:41:44.94,왜 총 쏘는 게임에서 탐정 놀이 하나요?,
00:41:44.96,00:42:07.60,저 차 아주 수상해 누군가 볼캡에서 나온 생존자가 저 차를 타고 도망갈 것 같아 총소리 내가 수상하다고 했지,
00:42:32.67,00:43:01.00,오케이 운 좋은 놈 그리고 내 총소리 듣고 이쪽 방향으로 오고 있을 누군가가 있을 거야 나는 범인이다 어?,
00:43:01.02,00:43:01.26,자기장 이쪽으로 줄었네,
00:43:09.71,00:43:37.67,뒤에서 총소리 또 앞에 돌 비행기 소리인가?,
00:43:37.69,00:43:38.83,어 전망 좋다 왼쪽 총소리 역시 충분히 죽일 수 있지만 강해져서 돌아오라는 뜻만 남기고 보내주는 신승권,
00:43:50.92,00:44:08.25,이겨내라!,
00:44:08.27,00:44:18.57,여기서 총소리가 존나게 난다.,
00:44:18.59,00:44:18.69,위험한데?,
00:44:28.01,00:44:56.59,오케이 왕과 사는 남자 베타 유배 당하러 가자 여기에 누군가 살고 있을까?,
00:44:56.61,00:44:56.79,일단 흔적은 없군,
00:45:07.16,00:45:24.86,근데 나 랩 뛰어들기 전에 내 주위에 총알 떨어지지 않았어?,
00:45:24.88,00:45:25.00,어?,
00:45:25.02,00:45:25.32,M24다.,
00:45:43.56,00:46:12.13,소음기 못 쓴다고?,
00:46:12.15,00:46:12.57,아 뭐 상관없어요 트럭이 지나간다 일단,
00:46:13.89,00:46:17.98,섬은 위험해 한 블럭씩 이동하자,
00:46:44.43,00:47:08.57,저쪽이 좀 전장인데?,
00:47:08.89,00:47:12.09,다리에서 되게 많이들 싸우네 서로를 죽여라,
00:47:16.49,00:47:28.23,이 집에 누군가 있을 확률 없어 여긴 약간 가능성 있어 5% 정도?,
00:47:28.25,00:47:35.32,나는 범인이다 내가 여기 먼저 온 유저라면?,
00:47:35.34,00:47:36.11,이미 털렸구만,
00:47:47.29,00:47:58.09,가까워,
00:48:17.31,00:48:18.40,보통 가까운 게 아닌데?,
00:49:08.29,00:49:33.84,가까워 위쪽이다 여기서 바깥에서 들어오는 사람이 있지 않을까?,
00:49:59.39,00:50:23.47,반동이 되게 세구나 이거.,
00:50:23.49,00:50:23.57,제동기?,
00:50:30.64,00:50:36.65,저 차 쓸만해 보이는데?,
00:50:36.67,00:50:53.24,돌파하려면 저 차를 강탈하는 수밖에 없어 이 생각을 이 주위를 보고 있는 누군가도 생각하고 있다면?,
00:50:53.26,00:50:54.10,바퀴 멀쩡해,
00:51:09.39,00:51:37.72,오케이 싸우고 있을 때를 노려 먼저 건너가 오 쉣 먼저 온 새끼 있어,
00:51:47.98,00:51:57.15,아!,
00:51:57.17,00:51:57.97,아!,
00:51:58.15,00:52:13.43,여기도 언제나 많은 범인이다 생각했어야 했는데 아!,
00:52:13.45,00:52:13.49,아!,
00:52:13.51,00:52:13.55,아!,
00:52:13.57,00:52:13.61,아!,
00:52:13.63,00:52:13.67,아!,
00:52:13.69,00:52:13.73,아!,
00:52:23.75,00:52:39.97,근데 방금 빨간색 세단 봉지은 이윤 이쁘더라 나는 범인이다 범인은 죽는다 그러게 에란겔 그런데 걸리는 게 좋은데다,
00:52:52.31,00:53:17.96,사고방식과 말하는건 거의 군사작전 펼치는 특수부대원인데 정장총은 못쏘는 개의적 크크 어 메데라다 뭐야 이번에도 같은 산옥이야?,
00:53:17.98,00:53:20.12,맵 골라달라는 놈들 다 저격이라고?,
00:53:37.82,00:53:48.10,뱀 남겨놓읍시다 뱀 아 이거 게임 시작이 좀 더 빠르면 좋겠다 나 1분도 못 기다리겠어,
00:54:06.39,00:54:22.98,사이퍼즈는 잘만 기다리더만 아니 사퍼랑 배그 기다리는 시간대랑 그 다르게 흘러가는 기분이야 근데 어그는 쓰지 말자 조다 반동 심하다 7탄들이 대체로 반동이 심한가?,
00:54:36.26,00:54:41.77,어그 5탄 아니냐고?,
00:54:42.23,00:54:42.61,어그 7탄 아니였어?,
00:54:42.97,00:54:49.78,아 그래?,
00:54:49.96,00:54:56.77,이번에는 여기로 가볼까?,
00:54:56.79,00:54:57.69,사퍼 한판 하면 집가 안 나가는 이상 오래간 백을 랜덤성 시작하자마자 죽음이...,
00:55:10.14,00:55:22.45,어 난 여기 내려야지 오호 여기 내꺼야 분명히 말했다,
00:56:01.34,00:56:22.69,아 이길 수 있었는데 이 새끼 오케이 개자식 그래도 나 죽이래서 죽었으니까 된거 아니야?,
00:56:31.06,00:56:49.45,아 플레이 시간이 대기시간보다 짧네 내가 발가락으로 쏴도 저거보단 많이 맞췄을듯 이번에도 사녹인가요?,
00:56:49.47,00:56:55.05,그냥 빠른 매치도 돌리면 무조건 여기 걸리네?,
00:56:55.07,00:56:55.11,오!,
00:56:55.13,00:56:55.17,오!,
00:57:11.19,00:57:22.28,이거 어떻게 가치해?,
00:57:22.30,00:57:23.44,현지라서 사야된다고 저걸?,
00:57:23.98,00:57:37.03,거짓말 하지마!,
00:57:37.05,00:57:39.56,이 새끼 나 길막하면 방향전환 하네?,
00:57:51.48,00:58:03.21,오케이 여기에 사람이 많이 내리겠지?,
00:58:04.31,00:58:07.11,여기 상남자들만 내리니까 나는 중남자로,
00:58:31.07,00:58:45.61,어?,
00:58:45.63,00:58:47.95,오케이 확인 여기 파밍하고 저기 내리고 있는 새끼 잡으러 가자,
00:59:01.53,00:59:06.13,팩터?,
00:59:06.15,00:59:06.31,에미사구?,
00:59:08.50,00:59:10.09,이런거 대체로 별로일텐데,
00:59:35.50,00:59:54.88,가방 가방 뭐야 가방이 아니었잖아 가방이 없어 죽여서 뺏어야겠다,
01:00:10.82,01:00:11.87,아직 파밍 중이었지?,
01:00:12.94,01:00:15.19,바보 같은 놈 내가 다가오는지도 모르고,
01:01:07.23,01:01:36.95,여기 있을 거 다 있네 어디 숨었지?,
01:01:50.01,01:02:10.67,존버 중인가?,
01:02:10.93,01:02:12.17,이거 인내심 싸움인 것 같은데?,
01:02:23.54,01:02:24.48,뭐야 밖에 있었어?,
01:02:29.15,01:02:48.46,나한테 가져갈 건 아무것도 없지롱 내가 인내심이 좀 더 길었다면 나 다른 맵 해볼까?,
01:02:48.48,01:02:48.61,잠깐만 취소,
01:02:54.84,01:03:24.50,에란겔 렛츠고 5분만 살면 천원 오케이 해상도가 아직도 높은가?,
01:03:24.52,01:03:24.80,아닌데 이 정도면 괜찮은데,
01:03:39.68,01:04:08.02,뭐야 왜 이렇게 매칭 오래 걸려 이 맵은 도레도레 와 그리워라,
01:04:35.07,01:04:59.67,호이 13 12 11 어디로 가야지 잘 갔다고 소문이 날까,
01:05:01.68,01:05:23.05,나 여기 가야지 이렇게 털고 차 타고 이렇게 이렇게 종횡... 바로 밑으로 여기 내리는 새끼 나 말고 또 있을까?,
01:05:35.51,01:05:51.50,나 말고 아무도 없잖아 편하게 파밍 할 수 있겠어,
01:06:03.74,01:06:19.54,적당히 파밍하고 사람들 죽이러 다닙시다 왜 웃어?,
01:06:26.63,01:06:27.47,곡괭이는 뭐야?,
01:06:32.11,01:07:00.27,차 저격하려고 해도 애매할 차이 때문에 매치도 안되네 빨리 킬 좀 하고 MMR 좀 올려주라 호미군 이거 연사 한번 써볼까?,
01:07:00.59,01:07:00.85,오 손낙한지,
01:07:16.12,01:07:22.01,뭐야 M16이 왜 이렇게 많아?,
01:07:22.03,01:07:23.67,반동 왜 걔 못 잡냐고?,
01:07:24.92,01:07:25.38,안 잡은 건데요?,
01:07:25.40,01:07:27.06,반동 잡았으면 그러겠어?,
01:07:27.36,01:07:37.64,비밀 지하창고 뭐야 이거?,
01:07:37.70,01:07:38.22,MP5 쓰라고?,
01:07:38.58,01:07:38.62,왜?,
01:07:39.30,01:07:39.36,좋아?,
01:08:14.86,01:08:15.39,유타,
01:08:36.93,01:08:57.14,에란겔 지하 비밀 창고 에란겔 지하 비밀 창고,
01:09:08.91,01:09:16.60,오오오오 코코코 코코코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코 코,
01:09:38.39,01:10:07.22,오케이 이 주위엔 아무도 없었으니까 편하게 돌아다녀야 되겠지 자동차나 오토바이가 길에 있을 법한데 오토바이다,
01:10:21.51,01:10:36.11,왜 이렇게 느낌이 싸하지?,
01:10:36.13,01:10:36.39,싸해 아마 이쯤이었는데?,
01:10:36.41,01:10:36.59,어!,
01:10:36.61,01:10:38.47,할로우!,
01:10:38.49,01:10:39.57,할로우 개자식아!,
01:10:39.73,01:10:43.72,저 새끼 조격 아니야?,
01:10:44.12,01:10:45.14,여기 있는 걸 어떻게 찾아와,
01:11:05.71,01:11:22.58,아까 만약에 맞는거 같은데 에란 게 비아 치아 비밀 창고 이 근처인데 어,
01:11:36.65,01:11:54.09,여긴가?,
01:11:54.11,01:11:54.19,아닌데?,
01:11:54.21,01:11:54.33,저 맞는데?,
01:11:54.35,01:12:01.40,코치됐어요!,
01:12:03.16,01:12:03.52,어머어머어머어머어머어머어머어머어머,
