시작 시간,start_sec,종료 시간,end_sec,speaker,내용,live_id
00:04:13,253.98,00:04:15,255.98,UNKNOWN,일단 쫀득쫀득해,
00:04:35,275.23,00:04:58,298.61,UNKNOWN,일단 평일에 가겠죠,
00:04:58,298.61,00:05:00,300.61,UNKNOWN,직원들은 평일에,
00:05:00,300.61,00:05:17,317.17,UNKNOWN,출근하니까,
00:05:17,317.17,00:05:29,329.98,UNKNOWN,아 이번에 어그 써볼까?,
00:05:29,329.98,00:05:31,331.98,UNKNOWN,제주도 맛집 좀 추천해봐,
00:05:31,331.98,00:05:33,333.98,UNKNOWN,그 공항 근처에,
00:05:33,333.98,00:05:35,335.98,UNKNOWN,짬뽕에 빠진 날이라고 있는데,
00:05:35,335.98,00:05:37,337.98,UNKNOWN,그 네오플 직원분들이,
00:05:37,337.98,00:05:39,339.98,UNKNOWN,추천해서 나도 가긴 했는데,
00:05:39,339.98,00:05:48,348.26,UNKNOWN,나도 단골 됐어,
00:05:48,348.26,00:05:50,350.26,UNKNOWN,거기서 갈비 짬뽕을 팔거든요,
00:05:50,350.26,00:05:52,352.26,UNKNOWN,되게 갈비도 많이 들었고,
00:05:52,352.26,00:06:04,364.27,UNKNOWN,맛있어,
00:06:04,364.27,00:06:08,368.83,UNKNOWN,팔배율 일단 버렸다가,
00:06:08,368.83,00:06:10,370.83,UNKNOWN,가방 먹고,
00:06:10,370.83,00:06:24,384.58,UNKNOWN,하프그립,
00:06:24,384.58,00:06:26,386.58,UNKNOWN,하프그립이 좌우반동 잡아주는 거였나?,
00:06:26,386.58,00:06:31,391.01,UNKNOWN,하프그립이 좌우반동 잡아주는 거였나?,
00:06:31,391.01,00:06:33,393.01,UNKNOWN,딜티드가 낫겠죠?,
00:06:33,393.01,00:06:54,414.18,UNKNOWN,혹시 모르니까 둘 다 들고 있을까?,
00:06:54,414.18,00:06:56,416.18,UNKNOWN,저 차량 위장막은 사람들이 쓰긴 하는 거야?,
00:06:56,416.18,00:06:58,418.18,UNKNOWN,나 본 적이 없어,
00:06:58,418.18,00:07:11,431.79,UNKNOWN,루탄,
00:07:11,431.79,00:07:13,433.79,UNKNOWN,육배율,
00:07:13,433.79,00:07:15,435.79,UNKNOWN,육배율은 필요 없겠지?,
00:07:15,435.79,00:07:40,460.74,UNKNOWN,팔배가 있으니까,
00:07:40,460.74,00:07:42,462.74,UNKNOWN,보정기,
00:07:42,462.74,00:07:56,476.32,UNKNOWN,응처장,
00:07:56,476.32,00:08:02,482.64,UNKNOWN,와장창,
00:08:02,482.64,00:08:14,494.11,UNKNOWN,그러게 나도 카운트98이나 M24 나오길 지금 바라고 있어,
00:08:14,494.11,00:08:16,496.11,UNKNOWN,와 수류탄이 무려 두 개,
00:08:16,496.11,00:08:39,519.65,UNKNOWN,왜 홀로그램이랑 도트가 안 보이냐,
00:08:39,519.65,00:08:51,531.02,UNKNOWN,아기야 씨발,
00:08:51,531.02,00:08:53,533.02,UNKNOWN,아기야 씨발,
00:08:53,533.02,00:09:08,548.18,UNKNOWN,뭐임?,
00:09:08,548.18,00:09:10,550.18,UNKNOWN,아기야 씨발 뭐임?,
00:09:10,550.18,00:09:12,552.18,UNKNOWN,뭐 걸어왔나?,
00:09:12,552.18,00:09:14,554.18,UNKNOWN,아니 소리가 전혀 안 들렸는데,
00:09:14,554.18,00:09:32,572.24,UNKNOWN,아이 닉네임이 중국인이던데,
00:09:32,572.24,00:09:45,585.38,UNKNOWN,언제부터 여기 있었어?,
00:09:45,585.38,00:09:57,597.68,UNKNOWN,말이 돼?,
00:09:57,597.68,00:10:07,607.17,UNKNOWN,걸어왔네?,
00:10:07,607.17,00:10:11,611.44,UNKNOWN,옆집에 데리는 새끼였는데,
00:10:11,611.44,00:10:23,623.42,UNKNOWN,차가 있는데 걸어왔다고?,
00:10:23,623.42,00:10:47,647.41,UNKNOWN,차가 씨발 두 대나 있는데?,
00:10:47,647.41,00:10:49,649.41,UNKNOWN,아 저런 사람 간혹 있음,
00:10:49,649.41,00:10:51,651.41,UNKNOWN,차소리 튀다는 걸 감안해라,
00:10:51,651.41,00:10:56,656.86,UNKNOWN,튀는 걸 택한 사람이 있더라,
00:10:56,656.86,00:10:58,658.86,UNKNOWN,다 기다려서 씨발 이렇게 이지란한 거야?,
00:10:58,658.86,00:11:08,668.35,UNKNOWN,와 이 정도 정상이면 죽어줘야 되는 거 아님?,
00:11:08,668.35,00:11:10,670.35,UNKNOWN,와 이 정도 정상이면 죽어줘야 되는 거 아님?,
00:11:10,670.35,00:11:12,672.35,UNKNOWN,이거 뭐,
00:11:12,672.35,00:11:28,688.59,UNKNOWN,레아 니가 이겼다,
00:11:28,688.59,00:11:30,690.59,UNKNOWN,저걸 끝에서부터 기다려서,
00:11:30,690.59,00:11:32,692.59,UNKNOWN,한 세 검을 파밀할 때까지 그냥 가만히 있는다고?,
00:11:32,692.59,00:11:34,694.59,UNKNOWN,한 세 검을 파밀할 때까지 그냥 가만히 있는다고?,
00:11:40,700.02,00:11:52,712.51,UNKNOWN,아니 차가 있는데,
00:11:52,712.51,00:11:54,714.51,UNKNOWN,차 안 타고 걸어온 게 제일 그건데,
00:11:54,714.51,00:11:56,716.51,UNKNOWN,차 안 타고 걸어온 게 제일 그건데,
00:11:56,716.51,00:12:24,744.75,UNKNOWN,의문인데,
00:12:24,744.75,00:12:26,746.75,UNKNOWN,모르겠다 뭐 죽었으니까 됐어,
00:12:26,746.75,00:12:28,748.75,UNKNOWN,모르겠다 뭐 죽었으니까 됐어,
00:12:28,748.75,00:12:43,763.58,UNKNOWN,이런 건 지나간 대로,
00:12:43,763.58,00:12:45,765.58,UNKNOWN,매칭 왜 안 가리냐고?,
00:12:45,765.58,00:12:47,767.58,UNKNOWN,어차피 나 정격하는 애들 좀 시간 낭비,
00:12:47,767.58,00:12:49,769.58,UNKNOWN,어차피 나 정격하는 애들 좀 시간 낭비,
00:12:49,769.58,00:12:51,771.58,UNKNOWN,난 어차피 빨리 뒤지는데,
00:12:51,771.58,00:12:53,773.58,UNKNOWN,걔들도 시간 날리고,
00:12:53,773.58,00:12:55,775.58,UNKNOWN,별로 의미 없을 듯,
00:12:55,775.58,00:12:57,777.58,UNKNOWN,별로 의미 없을 듯,
00:12:57,777.58,00:12:59,779.58,UNKNOWN,내가 어디서 존버하는 메타도 딱히 아니거니와,
00:12:59,779.58,00:13:21,801.42,UNKNOWN,내가 어디서 존버하는 메타도 딱히 아니거니와,
00:13:21,801.42,00:13:31,811.33,UNKNOWN,어? 내가 가는 길에 내리는 거 같은데?,
00:13:31,811.33,00:14:52,892.14,UNKNOWN,저쪽에 내리네 안 갔어 안 갔어,
00:14:52,892.14,00:15:15,915.94,UNKNOWN,나이스,
00:15:15,915.94,00:15:34,934.86,UNKNOWN,폭풍 때문에 뒤질 뻔했네,
00:15:34,934.86,00:15:51,951.1,UNKNOWN,레이아이 없는데,
00:15:51,951.1,00:16:04,964.66,UNKNOWN,아씨 까비,
00:16:04,964.66,00:16:11,971.42,UNKNOWN,그냥 도망칠 걸 그랬나?,
00:16:11,971.42,00:16:17,977.78,UNKNOWN,상대가 되게 잘 썼어,
00:16:17,977.78,00:16:19,979.78,UNKNOWN,그래도 판 첫킬은 재밌었으니까 됐어,
00:16:19,979.78,00:16:23,983.47,UNKNOWN,그래도 판 첫킬은 재밌었으니까 됐어,
00:16:23,983.47,00:16:25,985.47,UNKNOWN,그래도 1킬이라도 하면 그래도 아쉽지 않단 말이지 이상하게,
00:16:25,985.47,00:16:44,1004.02,UNKNOWN,그래도 1킬이라도 하면 그래도 아쉽지 않단 말이지 이상하게,
00:16:46,1006.02,00:16:48,1008.02,UNKNOWN,0킬하고 계속 죽었으면 접혔을 거잖아,
00:16:48,1008.02,00:16:50,1010.02,UNKNOWN,0킬하고 계속 죽었으면 접혔을 거잖아,
00:16:50,1010.02,00:17:04,1024.43,UNKNOWN,1킬을 계속 하고 있으니까 안 접는 거야,
00:17:04,1024.43,00:17:10,1030.34,UNKNOWN,1킬을 계속 하고 있으니까 안 접는 거야,
00:17:10,1030.34,00:17:16,1036.66,UNKNOWN,심해 속으로,
00:17:16,1036.66,00:17:39,1059.84,UNKNOWN,프리즘 말고 나 저쪽 할래,
00:17:39,1059.84,00:18:05,1085.65,UNKNOWN,여기도 사람 많을 거 같은데,
00:18:05,1085.65,00:19:02,1142.05,UNKNOWN,어 시X 막혀있잖아,
00:19:02,1142.05,00:19:42,1182.1,UNKNOWN,4배,
00:19:42,1182.1,00:19:56,1196.22,UNKNOWN,시X 까매서 존X 안 보였어,
00:19:56,1196.22,00:19:58,1198.22,UNKNOWN,뭐가 허기야 시X,
00:19:58,1198.22,00:20:00,1200.22,UNKNOWN,안 보였다고 해도 나한테 난리야,
00:20:00,1200.22,00:20:09,1209.94,UNKNOWN,어? 자기장 아니다,
00:20:09,1209.94,00:20:55,1255.39,UNKNOWN,나 뚝배기도 없었는데 다행이다,
00:20:55,1255.39,00:21:04,1264.69,UNKNOWN,싸운다,
00:21:04,1264.69,00:21:24,1284.35,UNKNOWN,플레어건인가?,
00:21:24,1284.35,00:21:37,1297.39,UNKNOWN,드라구노프라도 들어야겠다,
00:21:37,1297.39,00:21:57,1317.31,UNKNOWN,시X 여기 누워있으면 될 거 같은데?,
00:21:57,1317.31,00:21:59,1319.31,UNKNOWN,파밍할 거 아 아직 좀 남긴 했는데,
00:21:59,1319.31,00:22:04,1324.13,UNKNOWN,좀 더 파밍하죠,
00:22:04,1324.13,00:22:51,1371.31,UNKNOWN,전술가가,
00:22:51,1371.31,00:22:58,1378.75,UNKNOWN,뭐가 많네,
00:22:58,1378.75,00:23:00,1380.75,UNKNOWN,아이고 고마워요,
00:23:00,1380.75,00:23:02,1382.75,UNKNOWN,노력해보겠습니다,
00:23:02,1382.75,00:23:08,1388.56,UNKNOWN,아 미니 들고 싶은데,
00:23:08,1388.56,00:23:28,1408.0,UNKNOWN,이거 굴러가는 차인가?,
00:23:28,1408.0,00:23:34,1414.26,UNKNOWN,여기 있으면 되겠다,
00:23:34,1414.26,00:23:36,1416.26,UNKNOWN,여기서 다음 자기장까지만 보죠,
00:23:36,1416.26,00:23:42,1422.38,UNKNOWN,어? 시X,
00:23:42,1422.38,00:23:45,1425.89,UNKNOWN,생각보다 많이 가까운데,
00:23:45,1425.89,00:24:03,1443.12,UNKNOWN,굳이 싸워줄 필요 없지 않나?,
00:24:03,1443.12,00:24:17,1457.82,UNKNOWN,굳이 싸워줄 필요 없지 않나?,
00:24:17,1457.82,00:24:19,1459.82,UNKNOWN,이거 폐차잖아 이렇게 보니까 새거인 줄 알았네,
00:24:19,1459.82,00:24:21,1461.82,UNKNOWN,차 타고 갈 걸 그랬다,
00:24:21,1461.82,00:24:23,1463.82,UNKNOWN,아닌가 굴러가는 차인가요?,
00:24:23,1463.82,00:24:25,1465.82,UNKNOWN,이거 폐차죠? 아닌가?,
00:24:25,1465.82,00:24:32,1472.18,UNKNOWN,굴러가는 차인가요?,
00:24:32,1472.18,00:24:40,1480.51,UNKNOWN,폐차야?,
00:24:40,1480.51,00:24:52,1492.3,UNKNOWN,오케이 이 집은 털려있어,
00:24:52,1492.3,00:25:20,1520.74,UNKNOWN,죽을 애들은 다 죽었나?,
00:25:20,1520.74,00:25:30,1530.58,UNKNOWN,음? 차 끊다,
00:25:30,1530.58,00:25:47,1547.81,UNKNOWN,가버렸어,
00:25:47,1547.81,00:26:09,1569.68,UNKNOWN,차 한 대 더 없나?,
00:26:09,1569.68,00:26:13,1573.66,UNKNOWN,일단 자기장 안이라서,
00:26:13,1573.66,00:26:22,1582.32,UNKNOWN,도핑만 좀 하자,
00:26:22,1582.32,00:26:24,1584.32,UNKNOWN,그러게 차는 일단 이런 맵에선 필수인 거 같던데요,
00:26:24,1584.32,00:26:28,1588.62,UNKNOWN,차는 일단 이런 맵에선 필수인 거 같던데요,
00:26:28,1588.62,00:26:40,1600.06,UNKNOWN,차 왜 이렇게 많지?,
00:26:40,1600.06,00:27:06,1626.96,UNKNOWN,걸어가면서 좀 차 있나 찾아볼까?,
00:27:06,1626.96,00:27:11,1631.55,UNKNOWN,베릴... 다 털렸네 여기도,
00:27:11,1631.55,00:27:13,1633.55,UNKNOWN,베릴... 다 털렸네 여기도,
00:27:13,1633.55,00:27:25,1645.73,UNKNOWN,아 자기장이 위로 잡혔어,
00:27:25,1645.73,00:27:27,1647.73,UNKNOWN,아 자기장이 위로 잡혔어,
00:27:27,1647.73,00:27:29,1649.73,UNKNOWN,이 근처에서 차를 얻지 못하면 역주행인데 너무,
00:27:29,1649.73,00:27:31,1651.73,UNKNOWN,이 근처에서 차를 얻지 못하면 역주행인데 너무,
00:27:31,1651.73,00:27:42,1662.4,UNKNOWN,제발 오토바이라도,
00:27:42,1662.4,00:27:46,1666.16,UNKNOWN,어? 저거 차 아니야? 아닌가?,
00:27:46,1666.16,00:28:03,1683.94,UNKNOWN,포터가 있긴 하네요,
00:28:03,1683.94,00:28:05,1685.94,UNKNOWN,포터라도 타야 되나?,
00:28:05,1685.94,00:28:10,1690.24,UNKNOWN,응?,
00:28:10,1690.24,00:28:28,1708.08,UNKNOWN,열심히 싸운다,
00:28:28,1708.08,00:28:30,1710.08,UNKNOWN,근데 싸워주기 너무 위험하다 그냥 가죠,
00:28:30,1710.08,00:28:36,1716.85,UNKNOWN,몰래 구독 28개월 속삭이기,
00:28:36,1716.85,00:28:38,1718.85,UNKNOWN,몰래 구독 28개월 속삭이기,
00:28:38,1718.85,00:28:54,1734.38,UNKNOWN,구독 고마워요,
00:28:54,1734.38,00:28:56,1736.38,UNKNOWN,다리를 건너야 되는데...,
00:28:56,1736.38,00:28:58,1738.38,UNKNOWN,여기 이 도로라인으로 차가 있는지 한 번 봅시다,
00:28:58,1738.38,00:29:21,1761.89,UNKNOWN,여기 이 도로라인으로 차가 있는지 한 번 봅시다,
00:29:21,1761.89,00:29:23,1763.89,UNKNOWN,하퍼 쪽엔 차가 없었던 거 같은데요,
00:29:23,1763.89,00:29:27,1767.55,UNKNOWN,여기다 걸핏 보기엔,
00:29:27,1767.55,00:29:37,1777.52,UNKNOWN,제발 포터라도 나와주세요,
00:29:37,1777.52,00:29:39,1779.52,UNKNOWN,제발 포터라도 나와주세요,
00:29:39,1779.52,00:29:54,1794.67,UNKNOWN,꽤 가까운데,
00:29:54,1794.67,00:30:01,1801.82,UNKNOWN,아 차 없어,
00:30:01,1801.82,00:30:03,1803.82,UNKNOWN,오토바이도 없어,
00:30:03,1803.82,00:30:29,1829.76,UNKNOWN,아무것도 없어,
00:30:29,1829.76,00:30:31,1831.76,UNKNOWN,그래도 멀진 않아,
00:30:31,1831.76,00:30:53,1853.7,UNKNOWN,갈만해,
00:30:53,1853.7,00:30:55,1855.7,UNKNOWN,저기 다리 쪽에서 총소리 안 나는 거 보면,
00:30:55,1855.7,00:30:57,1857.7,UNKNOWN,건물 없는 거 같은데,
00:30:57,1857.7,00:31:18,1878.03,UNKNOWN,지금부터 생길 수도 있어,
00:31:18,1878.03,00:31:20,1880.03,UNKNOWN,라이더는 있네요 차는 없는데,
00:31:20,1880.03,00:31:28,1888.11,UNKNOWN,어? 잠깐만,
00:31:28,1888.11,00:31:30,1890.11,UNKNOWN,나 기름이 있잖아,
00:31:30,1890.11,00:32:22,1942.96,UNKNOWN,아니야,
00:32:22,1942.96,00:33:49,2029.7,UNKNOWN,얘 죽었나?,
00:33:49,2029.7,00:33:51,2031.7,UNKNOWN,저거 타야겠다,
00:33:51,2031.7,00:33:57,2037.06,UNKNOWN,어쩔 수 없어,
00:33:57,2037.06,00:34:13,2053.84,UNKNOWN,바퀴가 없네,
00:34:13,2053.84,00:34:15,2055.84,UNKNOWN,시발,
00:34:15,2055.84,00:34:39,2079.6,UNKNOWN,도시여,
00:34:39,2079.6,00:34:43,2083.46,UNKNOWN,저거 전전반의 본차 같은데,
00:34:43,2083.46,00:34:45,2085.46,UNKNOWN,아닌가?,
00:34:45,2085.46,00:34:55,2095.65,UNKNOWN,의심병 걸렸나봐,
00:34:55,2095.65,00:35:20,2120.69,UNKNOWN,여기 위에 있다,
00:35:20,2120.69,00:36:05,2165.41,UNKNOWN,실체다,
00:36:05,2165.41,00:36:32,2192.94,UNKNOWN,봤나? 저 차를 버린다고?,
00:36:32,2192.94,00:37:53,2273.12,UNKNOWN,뭐지?,
00:37:53,2273.12,00:37:55,2275.12,UNKNOWN,수류탄 하나 더 있니?,
00:37:55,2275.12,00:37:57,2277.12,UNKNOWN,시발,
00:37:57,2277.12,00:38:02,2282.26,UNKNOWN,하나 더 있네,
00:38:02,2282.26,00:38:22,2302.91,UNKNOWN,뭐야 다른데서 던졌구나,
00:38:22,2302.91,00:38:24,2304.91,UNKNOWN,그래도 이 정도면 위기를 파헤치고,
00:38:24,2304.91,00:38:34,2314.21,UNKNOWN,오래 살았다,
00:38:34,2314.21,00:38:41,2321.65,UNKNOWN,아 진짜 차가 있어야겠구나,
00:38:41,2321.65,00:38:43,2323.65,UNKNOWN,아 나 근데 좁은 맵이 좋은 거 같아,
00:38:43,2323.65,00:38:45,2325.65,UNKNOWN,좀 빨리빨리 싸우고 싶은데,
00:38:45,2325.65,00:39:02,2342.43,UNKNOWN,개그자키스트 언제 보여주냐,
00:39:02,2342.43,00:39:04,2344.43,UNKNOWN,그거만 기다리고 있다,
00:39:04,2344.43,00:39:06,2346.43,UNKNOWN,아...,
00:39:06,2346.43,00:39:08,2348.43,UNKNOWN,화염병 있어야 함,
00:39:08,2348.43,00:39:34,2374.34,UNKNOWN,태보나 춰봐,
00:39:34,2374.34,00:39:36,2376.34,UNKNOWN,시발 내가 뭐 시발,
00:39:36,2376.34,00:39:49,2389.06,UNKNOWN,네가 춤추라고 하면 춤추는 춤꾼이야?,
00:39:49,2389.06,00:39:53,2393.07,UNKNOWN,태보는 추미야 아니야?,
00:39:53,2393.07,00:40:17,2417.7,UNKNOWN,그러긴 해,
00:41:01,2461.22,00:41:41,2501.01,UNKNOWN,시발 총알이 없는데요?,
00:41:41,2501.01,00:41:43,2503.01,UNKNOWN,아 시발,
00:41:43,2503.01,00:42:01,2521.81,UNKNOWN,이게 죽네,
00:42:01,2521.81,00:42:03,2523.81,UNKNOWN,아 괜찮아,
00:42:03,2523.81,00:43:13,2593.94,UNKNOWN,울거면 3분할로 울어?,
00:43:13,2593.94,00:43:15,2595.94,UNKNOWN,어떻게 그런 말을?,
00:43:27,2607.92,00:43:29,2609.92,UNKNOWN,약간 그런 패턴이 있었던 것 같은데,
00:43:29,2609.92,00:43:43,2623.09,UNKNOWN,나랑 같은 곳에 가는 것 같은데?,
00:43:43,2623.09,00:43:49,2629.44,UNKNOWN,아니네,
00:43:49,2629.44,00:44:14,2654.0,UNKNOWN,까비,
00:44:14,2654.0,00:44:37,2677.57,UNKNOWN,이 건물로 한 명 들어간 것 같은데 그리고,
00:44:37,2677.57,00:44:50,2690.32,UNKNOWN,아 아 까비 까비,
00:44:50,2690.32,00:44:52,2692.32,UNKNOWN,씨발,
00:44:52,2692.32,00:45:06,2706.26,UNKNOWN,가자 그냥,
00:45:06,2706.26,00:45:38,2738.98,UNKNOWN,루탄,
00:46:32,2792.82,00:46:37,2797.06,UNKNOWN,거기 있는 거 다 알아,
00:46:37,2797.06,00:46:42,2802.16,UNKNOWN,나와 불알도 없는 자식,
00:46:42,2802.16,00:46:44,2804.16,UNKNOWN,허허,
00:46:44,2804.16,00:46:46,2806.16,UNKNOWN,기어서 나가겠다,
00:46:46,2806.16,00:46:49,2809.79,UNKNOWN,오케이 살려주지,
00:46:49,2809.79,00:46:51,2811.79,UNKNOWN,그 정도 살고 싶으면 내가 살려주는 거지,
00:47:09,2829.79,00:47:11,2831.79,UNKNOWN,저 정도로 살고 싶으면 살려줘야지,
00:47:11,2831.79,00:47:21,2841.02,UNKNOWN,그쵸?,
00:48:26,2906.69,00:48:28,2908.69,UNKNOWN,왜 안 가고 있어 이 새끼는,
00:48:28,2908.69,00:48:46,2926.78,UNKNOWN,아 근데,
00:48:46,2926.78,00:48:48,2928.78,UNKNOWN,아 근데,
00:48:48,2928.78,00:48:50,2930.78,UNKNOWN,아 씨발 배그 어렵다,
00:48:50,2930.78,00:48:52,2932.78,UNKNOWN,어려우니까 계속 하게 되는 것 같아,
00:48:52,2932.78,00:49:04,2944.51,UNKNOWN,사이퍼즈 쉬웠냐고?,
00:49:04,2944.51,00:49:06,2946.51,UNKNOWN,나름 뭐 배그보다 쉽지,
00:49:06,2946.51,00:49:42,2982.69,UNKNOWN,호이차,
00:49:48,2988.69,00:49:52,2992.7,UNKNOWN,그 정도 아닙니다,
00:49:57,2997.42,00:50:01,3001.47,UNKNOWN,배그는 젊고,
00:50:01,3001.47,00:50:18,3018.74,UNKNOWN,팔팔한 게임인가요?,
00:50:18,3018.74,00:50:20,3020.74,UNKNOWN,아니 약간 몇 년만 지나면 요,
00:50:20,3020.74,00:50:22,3022.74,UNKNOWN,아예 PC 게임 자체가 약간,
00:50:22,3022.74,00:50:24,3024.74,UNKNOWN,그 틀니의 상징이 될 것 같은데,
00:51:31,3091.62,00:51:33,3093.62,UNKNOWN,여기 한 명 내렸는데,
00:51:44,3104.3,00:51:46,3106.3,UNKNOWN,그냥 킨 거죠,
00:51:46,3106.3,00:52:01,3121.58,UNKNOWN,필요도 없으니까 킨 거지,
00:52:01,3121.58,00:52:13,3133.76,UNKNOWN,이 새끼 존버하나?,
00:52:13,3133.76,00:52:22,3142.58,UNKNOWN,아니 헤엄쳐서 나갔나?,
00:52:22,3142.58,00:53:33,3213.79,UNKNOWN,있다 전혀 안 아깝다고,
00:53:33,3213.79,00:53:43,3223.7,UNKNOWN,그래? 딱 11시까지,
00:53:43,3223.7,00:53:55,3235.42,UNKNOWN,게임하도록 하겠습니다,
00:53:55,3235.42,00:53:57,3237.42,UNKNOWN,왜 라뇨?,
00:53:57,3237.42,00:53:59,3239.42,UNKNOWN,아 미션 실패,
00:53:59,3239.42,00:54:01,3241.42,UNKNOWN,아니 저런 미션이 있었어?,
00:54:01,3241.42,00:54:03,3243.42,UNKNOWN,티셔츠 벗기?,
00:54:03,3243.42,00:54:08,3248.46,UNKNOWN,아니 씨발 이거 안에 아무것도 안 입었어 못 벗어요,
00:54:08,3248.46,00:54:13,3253.34,UNKNOWN,이제 55분밖에 안 했는데,
00:54:13,3253.34,00:54:32,3272.37,UNKNOWN,알파노이 지랄하네,
00:54:32,3272.37,00:54:34,3274.37,UNKNOWN,범퍼도가 부끄럽냐고?,
00:54:34,3274.37,00:54:36,3276.37,UNKNOWN,그럼 씨발 알몸구보 하든가 씨발 나가서,
00:54:36,3276.37,00:54:47,3287.58,UNKNOWN,못 할 거 뭐 있냐고?,
00:54:47,3287.58,00:54:49,3289.58,UNKNOWN,씨발 지금 당장 나가라,
00:54:49,3289.58,00:54:54,3294.88,UNKNOWN,목욕 방송 왜 했냐고?,
00:54:54,3294.88,00:54:56,3296.88,UNKNOWN,목욕 방송은 딱 여기,
00:54:56,3296.88,00:55:03,3303.2,UNKNOWN,헤라잉까지 밖에 안 보였잖아,
00:55:03,3303.2,00:55:05,3305.2,UNKNOWN,개 자식아 오늘 점심부터 왔어,
00:55:05,3305.2,00:55:42,3342.53,UNKNOWN,별 게 다 실망이네,
00:55:42,3342.53,00:56:11,3371.38,UNKNOWN,백터는 내 뒤질 뻔했다,
00:56:11,3371.38,00:56:28,3388.16,UNKNOWN,방송 개요일 땐 어떻게 되시나요?,
00:56:28,3388.16,00:56:30,3390.16,UNKNOWN,예,
00:56:30,3390.16,00:56:32,3392.16,UNKNOWN,방송 예정 있습니다,
00:56:32,3392.16,00:56:41,3401.81,UNKNOWN,산배율이 뭐 이렇게 잘 나와,
00:56:41,3401.81,00:57:48,3468.51,UNKNOWN,개 놀랐네,
00:57:48,3468.51,00:57:51,3471.89,UNKNOWN,아이씨,
00:57:51,3471.89,00:57:53,3473.89,UNKNOWN,파츠가 뭐라고 씨발,
00:57:53,3473.89,00:58:19,3499.54,UNKNOWN,합방 때 먼저 죽어서,
00:58:19,3499.54,00:58:21,3501.54,UNKNOWN,다른 사람 제 3의 눈이 될 거 같은,
00:58:21,3501.54,00:58:23,3503.54,UNKNOWN,레스트 바티카는 개죽어,
00:58:23,3503.54,00:58:31,3511.49,UNKNOWN,고마워요,
