시작 시간,종료 시간,내용,live_id
00:08:44.60,00:08:57.65,2개월 기념 데스 아 카카오뱅그보다는 좀 더 긴장감이 더한 것 같아요 여기는 예측 의미가 있나요?,
00:09:00.47,00:09:22.86,오케이 이번엔 좀 제대로 함 아이 그니까 왜 부캠 갈 때 거냐고 오 에란겔이다,
00:09:31.62,00:09:39.54,"아니, 내가 저런 소리까지 들어야 돼?",
00:09:40.24,00:09:58.76,개자식아 이 엇보지?,
00:09:59.18,00:10:01.62,그러면 다운... 아니다,
00:10:04.59,00:10:25.60,"오, 라인이 이상한데?",
00:10:27.37,00:10:44.53,아니 아니 평생 던파 사이퍼즈 한다던 사람이 갑자기 배그하는데 하필 그 시기에 버츄버 사이에서 배그가 유행중이야 그럼 우리가 의심을 해야하네?,
00:10:44.55,00:10:45.05,아니 의심 안하신부터 자 안전한 데로 가볼까?,
00:10:45.07,00:10:45.13,여기다,
00:11:00.19,00:11:01.27,웃는 게 수상하다고?,
00:11:01.51,00:11:28.43,나 원래 웃상이야 몇 번을 말해야 돼 아 여기로 가야겠다 오케이 주의로는 딱히 안 보이는군 어?,
00:11:28.45,00:11:28.63,밥 떠나서 뒤늦게,
00:11:39.04,00:12:07.48,AKM?,
00:12:16.79,00:12:29.89,내가 뭐 했다고 잘하는 척이래 아니야 혹시 모르니까,
00:13:01.74,00:13:29.20,존마나 새끼가 어딜 감히 잘 모아왔구나 움프가 좋을까 그 뭐냐 SM 그게 좋을까,
00:13:35.63,00:13:58.53,MP OK SR 하나 나왔으면 좋겠는데,
00:14:11.13,00:14:12.53,일반 개머리판이 더 좋다고?,
00:14:12.77,00:14:18.74,아 그래?,
00:14:18.76,00:14:19.08,어?,
00:14:19.10,00:14:40.96,판처다 아 ㅅㅂ 판처 들까?,
00:14:41.00,00:14:41.04,흐음,
00:14:44.92,00:15:12.97,오케이 SR 나올 때까지 들자 아 이 가방에 뭐가 이렇게 안 들어가?,
00:15:12.99,00:15:14.11,틸티드 그립 껴달라고?,
00:15:16.07,00:15:28.98,그게 여기 있었나?,
00:15:29.42,00:15:29.57,뭐야!,
00:15:29.59,00:15:37.01,X발 자기장이 저쪽으로 잡혔어?,
00:15:37.03,00:15:38.30,이제 파밍은 그만하죠?,
00:15:44.37,00:15:46.03,오토바이나 하나 있어서.. 어?,
00:15:46.05,00:16:04.43,차다 혹시 모르니까 미리 넘어가죠 어디에 조준전을 맞춰야 되는 거지?,
00:16:04.45,00:16:04.49,아아,
00:16:28.26,00:16:39.13,뭐 파밍 할만큼 했잖아 가방에 더 안들어가던데?,
00:16:39.15,00:16:52.71,왜 저기서 밖으로 나오는거지?,
00:16:54.55,00:16:55.52,존마나 새끼가,
00:17:04.46,00:17:25.35,잘 있어라 근데 판처 매번 꺼낼때마다 재장전 해야돼?,
00:17:56.20,00:18:19.82,오케이 국악 스카이웨이 왔다 잠깐만 왜 잡은걸로 안떠?,
00:18:37.52,00:18:39.90,아!,
00:18:40.32,00:18:40.69,아!,
00:18:41.00,00:18:41.47,아!,
00:18:41.49,00:18:41.67,아!,
00:18:41.69,00:18:41.73,아!,
00:18:41.87,00:18:42.25,아!,
00:18:51.27,00:18:51.61,아!,
00:18:51.69,00:18:51.93,아!,
00:18:51.95,00:18:51.99,아!,
00:18:52.01,00:18:52.09,아!,
00:18:52.40,00:18:52.46,아!,
00:18:52.48,00:18:52.51,아!,
00:18:52.53,00:18:52.85,아!,
00:18:52.94,00:18:52.98,아!,
00:18:53.05,00:18:53.09,아!,
00:18:53.11,00:18:53.16,아!,
00:18:53.18,00:18:53.26,아!,
00:18:53.40,00:19:00.68,아!,
00:19:00.70,00:19:00.74,아!,
00:19:00.76,00:19:00.80,아!,
00:19:00.82,00:19:00.86,아!,
00:19:00.88,00:19:00.92,아!,
00:19:00.94,00:19:00.98,아!,
00:19:01.00,00:19:01.04,아!,
00:19:01.06,00:19:01.10,아!,
00:19:01.12,00:19:01.16,아!,
00:19:01.18,00:19:01.22,아!,
00:19:01.24,00:19:01.28,아!,
00:19:01.30,00:19:01.34,아!,
00:19:01.36,00:19:01.40,아!,
00:19:01.42,00:19:01.46,아!,
00:19:01.48,00:19:01.52,아!,
00:19:01.54,00:19:01.58,아!,
00:19:01.60,00:19:01.64,아!,
00:19:01.66,00:19:01.70,아!,
00:19:01.72,00:19:01.76,아!,
00:19:01.78,00:19:01.82,아!,
00:19:01.84,00:19:01.88,아!,
00:19:01.90,00:19:01.94,아!,
00:19:01.96,00:19:02.00,아!,
00:19:02.02,00:19:02.06,아!,
00:19:02.08,00:19:02.12,아!,
00:19:02.14,00:19:02.18,아!,
00:19:02.20,00:19:02.24,아!,
00:19:02.26,00:19:02.30,아!,
00:19:02.32,00:19:02.36,아!,
00:19:02.38,00:19:02.42,아!,
00:19:02.44,00:19:02.48,아!,
00:19:02.50,00:19:02.54,아!,
00:19:02.56,00:19:02.60,아!,
00:19:02.62,00:19:02.66,아!,
00:19:02.68,00:19:02.72,아!,
00:19:02.74,00:19:02.78,아!,
00:19:02.80,00:19:02.84,아!,
00:19:02.86,00:19:02.90,아!,
00:19:02.92,00:19:02.96,아!,
00:19:02.98,00:19:03.02,아!,
00:19:03.04,00:19:03.08,아!,
00:19:03.10,00:19:03.14,아!,
00:19:03.16,00:19:03.20,아!,
00:19:03.22,00:19:03.26,아!,
00:19:03.28,00:19:03.32,아!,
00:19:03.34,00:19:03.38,아!,
00:19:03.40,00:19:03.44,아!,
00:19:03.46,00:19:03.50,아!,
00:19:03.52,00:19:03.56,아!,
00:19:03.58,00:19:03.62,아!,
00:19:03.64,00:19:03.69,아!,
00:19:03.71,00:19:03.75,아!,
00:19:03.76,00:19:03.80,아!,
00:19:03.82,00:19:03.86,아!,
00:19:03.89,00:19:03.93,아!,
00:19:03.95,00:19:03.99,아!,
00:19:04.00,00:19:04.08,아!,
00:19:04.10,00:19:04.15,아!,
00:19:04.17,00:19:04.21,아!,
00:19:04.23,00:19:04.30,아!,
00:19:04.32,00:19:04.41,아!,
00:19:04.43,00:19:04.47,아!,
00:19:04.49,00:19:04.52,아!,
00:19:04.54,00:19:04.65,아!,
00:19:04.69,00:19:04.73,아!,
00:19:04.75,00:19:04.78,아!,
00:19:04.80,00:19:04.85,아!,
00:19:04.87,00:19:04.95,아!,
00:19:04.97,00:19:05.01,아!,
00:19:05.03,00:19:05.07,아!,
00:19:05.09,00:19:05.13,아!,
00:19:05.15,00:19:05.19,아!,
00:19:05.21,00:19:05.25,아!,
00:19:05.27,00:19:05.31,아!,
00:19:05.33,00:19:05.37,아!,
00:19:05.39,00:19:05.43,아!,
00:19:05.45,00:19:05.49,아!,
00:19:05.51,00:19:05.55,아!,
00:19:05.57,00:19:05.61,아!,
00:19:05.63,00:19:05.67,아!,
00:19:05.69,00:19:05.73,아!,
00:19:05.75,00:19:05.79,아!,
00:19:05.81,00:19:05.85,아!,
00:19:05.87,00:19:05.91,아!,
00:19:05.93,00:19:05.97,아!,
00:19:05.99,00:19:06.03,아!,
00:19:06.05,00:19:06.09,아!,
00:19:06.11,00:19:06.15,아!,
00:19:06.17,00:19:06.21,아!,
00:19:06.23,00:19:06.27,아!,
00:19:06.29,00:19:06.33,아!,
00:19:06.35,00:19:06.39,아!,
00:19:06.41,00:19:06.45,아!,
00:19:06.47,00:19:06.51,아!,
00:19:06.53,00:19:06.57,아!,
00:19:11.12,00:19:19.92,아니 저격이어도 이건 순수 실력으로 진 거 아닌가?,
00:19:20.08,00:19:32.54,하하하하 그러긴 해 아 내가 좀 더 심하게 했으면 아 내가 판처를 좀 더 제대로 맞췄으면 한 방에 대가리 터졌을 텐데 이제 한 번 쏴봤으니까 익혔어,
00:20:00.40,00:20:02.64,우리 뉴비는 일반 말고 캐쥬얼부터 하라고?,
00:20:03.56,00:20:18.50,"캐쥬얼은 너무 노잼이야 아, 그 정도인가?",
00:20:28.10,00:20:40.26,여기가 맵이 넓은 편인가?,
00:20:40.28,00:20:40.32,어머,
00:21:01.38,00:21:12.50,여기다!,
00:21:30.69,00:21:33.21,"일단, 어?",
00:21:33.23,00:21:33.29,뒤졌다,
00:23:01.55,00:23:22.83,아ㅅㅂ 개딸피인데 아ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ�,
00:23:32.13,00:23:43.20,이 분 왜 덮배를 견착으로 쏘나요?,
00:23:43.22,00:23:43.48,왜 견착으로 쏘면 안돼?,
00:23:43.50,00:23:43.86,역대단들 너흰 대체 무슨 깡다구냐,
00:24:03.85,00:24:10.23,아 저 완전 파밍하고 싶은데,
00:24:41.31,00:25:11.10,오케이 정했다 저쪽까지 갈 수 있겠지?,
00:25:21.29,00:25:26.31,여기 의외로 사람이 없는데?,
00:25:26.33,00:25:29.34,한 새끼 정도는 상대할 법 할지도?,
00:26:01.33,00:26:20.57,아 가방이 없어 아 나 구탄 쓰고 싶은데,
00:26:40.70,00:26:47.84,10초 정도 전에 내린 후에 최대한 가다가 200m쯤 전에 내리꼽고 낙하산 펴주면 컨트롤 눌러서 왕복 1회하고 쭉 활공하셈,
00:27:24.53,00:27:50.05,저 건물 안에 아직 있을까?,
00:27:50.07,00:27:50.47,형 무기 크랙 기부와 의식이 딱 좋네,
00:28:03.75,00:28:30.54,어?,
00:28:30.56,00:28:30.68,카고팔이다.,
00:28:30.70,00:28:30.98,"아, 근데 지금은 아니야.",
00:28:31.00,00:28:31.84,"근데 카배보다 사람 많은 건 당연하지만, 보인 사람들이 많다는 게 확정되네.",
00:28:31.86,00:28:32.40,여기서는 슈퍼 겁쟁이 모두여도 오래 못 살겠는데.,
00:28:50.27,00:29:14.46,여카타 오 에미사다 씨발 뭐야 방금,
00:29:33.89,00:30:02.53,저격이면 갈게 가쇼 근데 DMR에 SR은 진심 새로운 소식이네 제발 아까 있던 M4라고 들어주라,
00:30:42.57,00:31:00.18,"아이, 비겁한 새끼야.",
00:31:00.20,00:31:10.59,"와, 이 새끼 봐라!",
00:31:10.61,00:31:11.85,뉴비 놀리니까 좋아?,
00:31:22.23,00:31:28.57,씨발 심지어 권총으로 샀어 이 개새끼 아 샷건이구나?,
00:31:28.59,00:31:32.18,진짜 저격 너무 치사한거 아니자?,
00:31:32.20,00:31:34.35,이러면 안전파밍에 의미가 없잖아,
00:31:53.72,00:31:55.76,근데 레알 저격초만 왜 두개 둔거냐고?,
00:31:57.60,00:32:12.15,아니 바꾸려고 했는데 저 새끼가 그때 왔어 오케이 저격하러 이제 신고 매길게,
00:32:28.11,00:32:53.22,이 새끼 저격이다 저격이면 앉아라 이 새끼 선채로 굳었는데요?,
00:33:04.98,00:33:30.00,그 정돈 아니야?,
00:33:30.02,00:33:31.55,이 새끼나 나랑 같은 데 가는 거 같은데?,
00:33:36.20,00:33:56.60,아닌가?,
00:33:56.62,00:33:57.18,야 이 대가리 한 몰 된 인간들 뭐야 레바가 3킬?,
00:34:14.22,00:34:37.49,시작부터 화끈한데 짚라인 거는 대체 어디다 쓰는 거야?,
00:34:38.13,00:34:38.69,카우펄 왜 이렇게 많이 나와?,
00:34:49.08,00:35:04.24,아니 1킬도 못할까봐 내가?,
00:35:24.22,00:35:44.54,에이스 어때요?,
00:35:44.56,00:35:52.45,아 왜 이렇게 9탄 쓰고 싶은데 9탄이 안 나와?,
00:35:52.53,00:35:52.61,어?,
00:35:52.97,00:35:53.45,나 이 가방은 엿어?,
00:36:09.36,00:36:24.40,저거 오토바이인가?,
00:36:26.50,00:36:33.59,나 미래를 본 것 같아 이제 배그 스트리머 불러다가 배그 배우고 치지직 티어퓨 들어가서 거츄버랑 대회 나갈 것 같아 박격포다 판처다 카운트파리 판처 어때?,
00:36:33.61,00:36:33.71,아 잠깐만,
00:36:38.21,00:37:01.12,나 이거 한번 써보고 싶었어 평지에서 해야 된다고?,
00:37:14.61,00:37:29.74,저쪽 라인에 사람이 되게 많던데 아 부트캠에 쏠래나,
00:38:06.32,00:38:12.23,저기가 몇백미터 정도지?,
00:38:12.25,00:38:20.15,100미터인가?,
00:38:20.17,00:38:21.46,한번 쏴보고 생각하자,
00:38:40.68,00:39:02.06,재밌었다 아 저거 스쿼드로 한 사람 들고 있으면 되게 재밌겠는데?,
00:39:02.08,00:39:03.26,어 무기가 하나 비워버렸어,
00:39:28.45,00:39:55.30,5년 전에 배그 왜 배 먹었냐 헤드샷 너무 많이 해가지고 정보 사실 박격호는 주무기 칸뿐만 아니라 인벤에도 들어가는 팀이다,
00:39:59.21,00:40:03.48,레바 X어서 헤드샷 너무 많이 해서 정지 먹기나,
00:40:52.91,00:41:12.72,아주 정확했죠?,
00:41:13.24,00:41:13.48,이렇게 쥐란하지 마,
00:41:34.22,00:41:48.58,소음기 안 가져가냐고?,
00:41:58.42,00:41:58.62,소음기에도 있었어?,
00:41:58.64,00:42:00.68,형 화염병 자기에게 데미지 안 들어가 ㅈㄲ야 이 ㅅㄲ야 전에 언덕 닦고 그렇고 방금 것도 그렇고 수류탄은 기깔나게 톱킹 잘하네 넌 그냥 수류탄이나 주구장창 파밍하고 겁쟁이 메타로 뉴탄,
00:42:16.81,00:42:18.21,저 차는 어떻게 부수는 거야?,
00:42:18.31,00:42:22.20,그냥 때리면 부서지는 거야?,
00:42:22.22,00:42:41.04,박격포로 저거나 맞출 걸 으악!,
00:42:41.06,00:42:41.86,이렇게 맞췄어,
00:42:51.81,00:42:57.50,죽어!,
00:42:57.51,00:42:57.57,죽어!,
00:42:57.59,00:43:05.74,죽어!,
00:43:05.76,00:43:05.82,죽어!,
00:43:06.26,00:43:06.42,죽어!,
00:43:06.66,00:43:06.72,죽어!,
00:43:06.74,00:43:06.80,죽어!,
00:43:06.86,00:43:06.94,죽어!,
00:43:15.55,00:43:15.61,죽어!,
00:43:15.63,00:43:15.69,죽어!,
00:43:15.71,00:43:15.77,죽어!,
00:43:15.79,00:43:15.85,죽어!,
00:43:15.87,00:43:15.93,죽어!,
00:43:15.95,00:43:16.01,죽어!,
00:43:16.03,00:43:16.09,죽어!,
00:43:16.11,00:43:16.17,죽어!,
00:43:16.19,00:43:16.25,죽어!,
00:43:16.27,00:43:16.33,죽어!,
00:43:16.35,00:43:16.41,죽어!,
00:43:16.43,00:43:16.49,죽어!,
00:43:16.51,00:43:16.57,죽어!,
00:43:16.59,00:43:16.65,죽어!,
00:43:16.67,00:43:16.73,죽어!,
00:43:16.75,00:43:16.81,죽어!,
00:43:16.83,00:43:16.89,죽어!,
00:43:16.91,00:43:16.97,죽어!,
00:43:16.99,00:43:17.05,죽어!,
00:43:17.07,00:43:17.13,죽어!,
00:43:17.15,00:43:17.21,죽어!,
00:43:17.23,00:43:17.29,죽어!,
00:43:17.31,00:43:17.37,죽어!,
00:43:17.39,00:43:17.45,죽어!,
00:43:17.47,00:43:17.53,죽어!,
00:43:17.55,00:43:17.61,죽어!,
00:43:17.63,00:43:17.69,죽어!,
00:43:17.71,00:43:17.77,죽어!,
00:43:17.79,00:43:17.85,죽어!,
00:43:17.87,00:43:17.93,죽어!,
00:43:17.95,00:43:18.01,죽어!,
00:43:18.03,00:43:18.09,죽어!,
00:43:18.11,00:43:18.17,죽어!,
00:43:18.19,00:43:18.25,죽어!,
00:43:18.27,00:43:18.33,죽어!,
00:43:18.35,00:43:18.41,죽어!,
00:43:18.43,00:43:18.49,죽어!,
00:43:18.51,00:43:18.57,죽어!,
00:43:18.59,00:43:18.65,죽어!,
00:43:18.67,00:43:18.73,죽어!,
00:43:18.75,00:43:18.81,죽어!,
00:43:18.83,00:43:18.89,죽어!,
00:43:18.91,00:43:18.97,죽어!,
00:43:18.99,00:43:19.05,죽어!,
00:43:19.07,00:43:19.13,죽어!,
00:43:19.15,00:43:19.21,죽어!,
00:43:19.23,00:43:19.30,죽어!,
00:43:19.32,00:43:19.38,죽어!,
00:43:19.40,00:43:19.46,죽어!,
00:43:19.48,00:43:19.53,죽어!,
00:43:19.55,00:43:19.67,죽어!,
00:43:19.69,00:43:19.76,죽어!,
00:43:19.78,00:43:19.84,죽어!,
00:43:19.86,00:43:19.92,죽어!,
00:43:19.94,00:43:20.00,죽어!,
00:43:20.01,00:43:20.07,죽어!,
00:43:20.09,00:43:20.15,죽어!,
00:43:20.17,00:43:20.23,죽어!,
00:43:20.26,00:43:20.32,죽어!,
00:43:20.34,00:43:20.42,죽어!,
00:43:20.44,00:43:20.50,죽어!,
00:43:20.52,00:43:20.58,죽어!,
00:43:20.60,00:43:20.66,죽어!,
00:43:20.68,00:43:20.74,죽어!,
00:43:20.76,00:43:20.82,죽어!,
00:43:20.84,00:43:20.90,죽어!,
00:43:20.92,00:43:20.96,죽어,
00:43:41.05,00:43:45.28,폭탄으로 킬한 거 진짜 프로게이머 같았으면 진짜 섹시함?,
00:43:45.80,00:43:46.64,아아 그 정도인가?,
00:43:46.66,00:44:06.79,아리가또 어 여기 맵은 뭐야?,
00:44:07.86,00:44:08.15,처음 봐 아 구독 고마워요,
00:44:18.34,00:44:19.97,어디로 가야 되냐?,
00:44:51.57,00:44:57.85,자기장이 어디로 잡힐까나 여기 한번 가볼까?,
00:45:26.82,00:45:27.44,내 주위에?,
00:45:28.85,00:45:33.74,십새끼?,
00:45:33.76,00:45:35.32,십새가.. 십새.. 없어.,
00:45:35.34,00:45:35.46,"어, 있나?",
00:45:35.48,00:45:43.36,일단 내가 가는 길은 아닌데?,
00:45:43.38,00:45:43.42,어?,
00:45:43.44,00:45:43.60,이 새끼 봐라?,
00:45:43.62,00:45:48.61,"오케이, 너 나랑 한 번 붙어보자.",
00:45:48.63,00:45:48.97,"잠깐만, 내가 X된 것 같은데?",
00:46:14.76,00:46:28.48,집 왜 이렇게 깨끗해?,
00:46:28.50,00:46:29.47,지금 들고 있는 거 총 줬나요?,
00:46:53.09,00:47:06.96,이 새끼 조격이다.,
00:47:06.98,00:47:07.06,아닌가?,
00:47:28.53,00:47:51.11,아... 그래야 민이 들어야지 뭐지?,
00:48:24.72,00:48:26.75,이또 왜 안 쓰냐고?,
00:50:01.82,00:50:25.66,죽었나 한 명?,
00:50:25.68,00:50:25.72,어?,
00:50:53.27,00:50:59.69,안 건가?,
00:50:59.94,00:51:00.28,왜 이렇게 조준기가 안 나오냐?,
00:51:24.59,00:51:30.33,멈췄는데?,
00:51:30.35,00:51:30.45,갈아탔구나,
00:52:13.46,00:52:29.23,나 왜 수류탄이 안 꺼내지냐?,
00:52:29.25,00:52:32.17,5번 누르면 보통 수류탄 꺼내지지 않아?,
00:52:32.19,00:52:33.05,4번이었어?,
00:52:43.25,00:53:07.40,방금 수류탄이 안 꺼내져가지고 얼탔어 분명 5번 누르면서 수류탄 꺼내지던데,
00:53:23.86,00:53:26.84,카베랑 비교해서 수비 어떠냐고요?,
00:53:26.86,00:53:30.06,일단 큐가 존나 잘 잡혀서 좋아 잠깐 그 찰나에 화장실 다녀,
00:54:03.91,00:54:22.02,ㅇㅋ ㅋㅋ,
00:54:40.59,00:54:40.77,어?,
00:54:52.18,00:54:52.50,여기 어디야?,
00:54:52.52,00:54:54.16,생각보다 끝에 안왔네?,
00:55:13.63,00:55:15.18,오늘 치킨 먹어줘 평생 소원이야?,
00:55:15.70,00:55:15.78,오케이!,
00:55:20.78,00:55:20.83,어?,
00:55:20.85,00:55:28.46,사람 꽤 있는데?,
00:55:28.48,00:55:32.08,난 한 블럭 더 가야지 니들끼리 서로 죽여라,
00:55:51.15,00:56:15.44,"어, 판처다 AKM 혹시 모를 부탄을 위해서 아, 토미 건들까?",
00:56:15.46,00:56:17.95,"나 같은 허접, X밥은 이런 거나 드는 게 맛있듯",
00:56:25.79,00:56:29.14,다들 빠르게 인정해주니까 아주 훈훈하고 좋네요,
00:56:56.59,00:57:20.45,아 천원원 고마워요 나 판처로 킬해보는거 약간 목표 됐어 M16,
00:57:25.16,00:57:51.27,왜 이렇게 구탄총이 없냐 찾으려고 하면 구탄총이 존나 안 나와 라고 하니까 나왔네요 블루존 수류탄은 뭐야,
00:58:04.34,00:58:06.96,발밑에 던져보라고?,
00:58:06.99,00:58:10.95,아무리 병신이라도 그런 말은 안 듣지 않을까요?,
00:58:11.09,00:58:27.63,씹새끼님 아 베릴 뭐야 씨발,
00:58:40.81,00:58:56.18,딜트드 그립이 더 좋나?,
00:58:56.58,00:58:56.98,아 카구팔?,
00:58:57.00,00:59:00.17,아 카구팔 쓰고 싶은데 아 근데 그러면 판처를 써야 되는데,
00:59:19.69,00:59:19.81,어?,
00:59:20.07,00:59:24.08,"잠깐, 자기장 존나 먼데?",
00:59:24.10,00:59:27.14,판차로 죽이는 거 포기할 거냐고?,
00:59:27.16,00:59:36.30,아아 오케이 판차 들고 가자 난 재미를 더 우선히 하는 사람이야 일단 차를 하나 구하자,
00:59:53.15,00:59:54.78,차가 있긴 한거.. 어?,
01:01:03.54,01:01:03.96,또 있었나?,
01:01:20.84,01:01:22.00,보안 키 카드는 또 뭐야?,
01:01:49.49,01:01:50.19,으어 도망쳐!,
01:02:00.19,01:02:02.50,가구팔이라도... 어?,
01:02:02.52,01:02:02.62,오토바이다,
01:02:37.46,01:02:44.84,호호호호 호호호호호호호,
01:03:09.96,01:03:20.55,오호호호,
01:03:59.27,01:04:26.33,광이 너무 넓은데?,
01:04:26.35,01:04:27.05,"어, 으악!",
01:04:27.07,01:04:27.13,으악!,
01:04:27.15,01:04:27.41,"오우, 아우, 오우",
01:05:00.78,01:05:18.78,여기로 해야겠어 미친 새끼 아니야?,
01:05:18.90,01:05:26.65,와중에?,
01:05:26.67,01:05:27.85,똘게이 아니야?,
01:05:35.68,01:05:45.13,SR 이제 하나 있으면 딱 좋겠는데 SR이 나올까?,
01:05:45.15,01:05:46.64,없으면 샷건이라도 들어야지,
01:06:12.84,01:06:39.59,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오,
01:06:52.21,01:06:58.54,자리 나쁘지 않아 저쪽에서 저격총 소리가 들리는데 계속,
01:07:33.96,01:07:37.82,한 대도 못 맞췄어?,
01:07:38.05,01:07:38.13,어?,
01:07:38.15,01:07:49.60,자기장 좋다 오케이 수류탄은 5번,
01:08:33.43,01:08:33.75,왜?,
01:08:34.71,01:08:35.29,쏘면 안돼?,
01:08:56.08,01:08:56.56,한 번에 죽이려고 일부러 어그로 끄네 19수,
01:09:39.41,01:09:40.76,뭐야?,
01:09:40.88,01:09:40.98,어?,
01:09:42.25,01:09:42.31,뭐야?,
01:09:42.33,01:09:43.90,X발 초대형 나선완 뭐야?,
01:10:21.41,01:10:32.96,오케이 저 새끼는 총소리를 내게 만들었으니까 어그로가 끌릴 거야 이 새끼 저격이다!,
01:10:32.98,01:10:41.38,빵빵 댈 이유가 없잖아,
01:11:08.76,01:11:09.89,오오오,
01:11:42.95,01:11:49.72,이쪽에서 좀 붙을 것 같은데 아 나 투척이 너무 없다,
01:12:39.60,01:13:06.36,그래 서로 죽여라 안돼 안보여 이 새끼 정역이네,
01:13:14.93,01:13:15.77,아닌가?,
01:13:50.79,01:13:52.18,아이 ㅅㅂ 저격인 거!,
01:13:52.88,01:13:53.38,어?,
01:13:53.54,01:13:58.93,저격이라면 자결해라 2뚝 버리고 왜 1뚝 쓰냐고?,
01:13:58.95,01:14:01.48,1뚝 내구도가 넘었길래,
01:14:24.04,01:14:52.40,30% 남은 게 더 낫나?,
01:14:52.42,01:14:52.50,아닌가?,
01:14:52.52,01:14:52.84,저 새낀 뭔 아웃솔 패시브냐?,
01:14:52.86,01:14:53.10,하루 종일 뺑뺑 리더네,
01:14:56.54,01:14:57.27,갔어,
01:15:27.89,01:15:29.18,내 오토바이,
01:16:13.69,01:16:37.10,아니 덕역이잖아 개자식아 템 주려고 왔어?,
01:16:37.13,01:16:41.25,아안돼에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에,
01:16:49.72,01:17:09.01,저 성광 어떻게 대처 방법이 없나?,
