시작 시간,종료 시간,내용,live_id
00:05:31.74,00:05:31.94,아 무슨 도넛이지?,
00:05:31.96,00:05:32.16,아 무슨 도넛이지?,
00:05:32.18,00:05:32.38,아 무슨 도넛이지?,
00:05:32.40,00:05:32.60,아 무슨 도넛이지?,
00:05:32.62,00:05:32.82,아 무슨 도넛이지?,
00:05:32.84,00:05:33.04,아 무슨 도넛이지?,
00:05:33.06,00:05:33.26,아 무슨 도넛이지?,
00:05:33.28,00:05:33.48,아 무슨 도넛이지?,
00:05:34.39,00:05:44.04,고스트 조키라고 불러?,
00:05:53.73,00:05:54.33,저런 스타일을?,
00:05:54.63,00:05:54.67,어?,
00:05:56.48,00:05:56.62,감귤 취향이다,
00:06:04.31,00:06:15.41,"오, 자칼 좋네.",
00:06:33.86,00:07:00.69,"신기와 비밀으로 헹궈진 큐아 아르카나 섀도우... 자, 맥주에 이동하자 오오 되게 가챠 연출 같다 마지막에 흐흐 흐흐 흐흐 흐흐 흐흐 흐흐",
00:07:06.80,00:07:33.70,음... 음...,
00:07:35.16,00:07:58.52,루즈나의 나름 조심 끝에 내린 전략이기도 해요 저게 뭐지?,
00:07:59.11,00:08:07.72,처음부터 이런 걸 원했던 것 아니었나요?,
00:08:07.74,00:08:07.84,욕심쟁이.,
00:08:07.86,00:08:19.44,애초에 한 명만 고를 생각 없었으면서.,
00:08:19.46,00:08:19.58,손 주세요.,
00:08:19.60,00:08:20.08,왼손은 이제 제 거예요.,
00:08:20.10,00:08:20.76,그럼 공평하게 저는 오른손 할래요.,
00:08:24.98,00:08:39.52,손으로 할 수 있는 거 많잖아요.,
00:08:39.54,00:08:40.08,"직접 알려줬으면서 뭐야, 각자 손으로 하는 건가?",
00:08:40.10,00:08:40.50,그쪽은 지금처럼 힘 쭉 빼고 있어요.,
00:08:40.52,00:08:40.84,저희가 알아서 할 테니까.,
00:08:44.16,00:09:01.11,이 입부터 먼저 막아버릴까요?,
00:09:01.13,00:09:01.47,저랑 같은 생각을 하셨네요?,
00:09:01.49,00:09:03.03,얼탱이 없을 것까지야 있나?,
00:09:17.48,00:09:40.01,치킨 먹으면서 이런 거 보니까 기분이 이상하긴 하네요.,
00:09:50.58,00:10:12.00,강아지는 진짜 표정이 풍부해서 되게 재밌단 말이지?,
00:10:20.01,00:10:38.36,귀엽네,
00:11:01.81,00:11:28.45,음 좋은 정보네요,
00:11:29.44,00:11:40.48,쇠금이!,
00:11:40.50,00:11:40.70,둠둠다 둠둠둠둠다!,
00:11:40.72,00:11:40.86,너의 무대야!,
00:11:40.88,00:11:41.26,생각만 하지 말고 느껴봐!,
00:11:41.36,00:11:46.93,야 완전 강릉원이잖아 사랑의 뽀뽀줘 아 구독 고맙습니다 부금을 끄고 저거 만들어낸거 아니야?,
00:11:53.34,00:11:53.44,미친놈이네,
00:11:56.76,00:12:20.86,구독 고마워요 그래서 최근에 본 프로젝트 하이웨이 얘기하고 싶은데 너무 스포가 많을 것 같아서,
00:12:21.29,00:12:39.60,도나가 참기 힘들다.,
00:12:49.08,00:12:49.30,도나가 참기 힘들다.,
00:12:49.32,00:12:49.54,도나가 참기 힘들다.,
00:12:49.56,00:12:49.78,도나가 참기 힘들다.,
00:12:49.80,00:12:50.02,도나가 참기 힘들다.,
00:12:50.04,00:12:50.26,도나가 참기 힘들다.,
00:12:50.28,00:12:50.50,도나가 참기 힘들다.,
00:12:50.52,00:12:50.78,도나가 참기 힘들다.,
00:12:50.76,00:13:09.15,저대로 방송 켜두고 자러 가도 되겠다.,
00:13:12.73,00:13:39.51,교실에서 물놀이 중인 소녀들 그때 선생님이 지나가는데 수상한 액체가 흘러나옵니다 무슨 일 있냐는 걱정의 말과 동시에 열어봐도 되냐는 질문에 결국 친구를 팔아버리는데 동시에 코난이 등장하고 탐정이 빙의한 선생님은 결국 찍먹을 시도하는데요,
00:13:39.70,00:14:03.52,국내 버전은 저 장면 짤려있는데.,
00:14:03.71,00:14:06.13,왜 저래?,
00:14:06.15,00:14:07.29,미친 성격 파탄자 같네.,
00:14:08.62,00:14:22.79,뭐야 마다라야?,
00:14:22.81,00:14:37.21,산뜻한 마다라 뭐임?,
00:14:37.23,00:14:37.63,형 사랑해 근디 접어내준 종이접지에서,
00:14:53.46,00:14:57.02,저런 엔딩이 있었어?,
00:14:57.04,00:15:05.17,나 존나 처음 보는데?,
00:15:15.93,00:15:17.13,임시자 내가 누른다 오케이 살려줄게 또 존만한 새끼 어디 없나?,
00:15:17.15,00:15:17.49,이젠 채팅 부검하네 음엄한 놈?,
00:15:17.51,00:15:18.00,이 새끼 널 얼마나 깨끗한 채팅 쳤는지 보자,
00:15:18.16,00:15:26.45,이 새X!,
00:15:26.47,00:15:30.44,X발 9번이나 제한을 당했어?,
00:15:30.46,00:15:37.85,이 새X를 타임라인 정리하는 새X였구만 사과해 빨리 이 새X 영구 활동에서 제한 풀렸는데도 개자식아 오케이 사과받았다 아 사과받으니까 좀 힐링돼 오 존많은 새X 어딨지?,
00:15:37.87,00:15:42.73,저거 주기적으로 해야 돼 레바야 너 강동같아 사랑해 오케이,
00:15:45.09,00:16:02.08,예민 보스네 갱년기 왔네?,
00:16:02.10,00:16:02.98,야 이 존바라 새끼야 니 왜 이렇게 간절하면 무슨 결혼하려고 안달난 노총각처럼?,
00:16:03.00,00:16:03.42,이 새끼가 너였구나 이 새끼 사과하네?,
00:16:03.44,00:16:12.21,이 새끼 뚝심 있어 오케이 맘에 들어 당당해 아주 나 요새 술에 맞들려서 좀 걱정이야 사과 어디?,
00:16:12.23,00:16:12.35,사과 어디?,
00:16:12.37,00:16:15.02,이번 주는 거의 술 먹느라 방송 안 켰어요,
00:16:16.19,00:16:44.09,내가 말해도 웃기긴 한데 오케이 일단 이 정도까지만 해물파전에 술 먹느라 암켰고 부대찌개 먹느라 암켰고 아니 이 새끼 그냥 개흠치라라는 새끼였네?,
00:16:44.11,00:16:44.17,죄송?,
00:16:44.19,00:16:44.67,씨발 똑바로 말해 두 글자면 되는 줄 알아?,
00:16:44.69,00:16:44.95,죄송합니다 뭘 잘못했지?,
00:16:44.97,00:16:45.09,모든 게 다,
00:16:46.10,00:17:00.12,왜 갑자기 순의 맛을 들었냐고?,
00:17:00.14,00:17:05.24,근데 이 청년에게는 의문이 있었습니다.,
00:17:05.26,00:17:05.93,스님이 봉투를 든 채 길이 아닌 산길을 오른다는 거였습니다.,
00:17:05.95,00:17:06.37,궁금해진 청년은 스님을 미행을 했어요.,
00:17:06.39,00:17:07.09,근데 스님이 주섬주섬 검은 비닐에서 두부를 꺼냅니다.,
00:17:10.77,00:17:11.49,그러더니 나무에 옹이 진 구멍에다가 두부를 꾹꾹 집어넣는 거예요.,
00:17:11.51,00:17:11.73,뭐지?,
00:17:11.75,00:17:12.35,다람쥐 같은 거 밥 주는 건가?,
00:17:15.20,00:17:15.48,저걸 처음 볼 수 있어요?,
00:17:15.46,00:17:30.14,저 짤도 이제 오래되긴 했죠?,
00:17:30.16,00:17:42.65,저 다섯 명 춤추게 하려면 대체 얼마가 드는 거야?,
00:17:47.00,00:17:50.54,저 남주의 목적은 뭐야 대체 근데?,
00:17:50.84,00:18:03.95,나 저걸 일기 동안 보긴 했는데 성욕이 목적이라고?,
00:18:03.97,00:18:05.75,야싸 한 번 하면 그 뒤로 떨어져 나가나?,
00:18:14.17,00:18:34.40,오프닝은 또 왜 이렇게 산뜻하게 만들어가지고,
00:18:55.85,00:19:01.92,내가 유곽이네.,
00:19:01.94,00:19:02.50,아니 쇼츠 보고 있는데 익숙한 영상이 보이는 거야.,
00:19:03.24,00:19:16.03,드래곤 뭐해?,
00:19:24.28,00:19:33.13,블루스카이도 만드셨던데 오니까 술을 굉장히 좋아하시던데 플러스 올라간 칵테일 만드십쇼 플러스 올라간 칵테일 만드십쇼 플러스 올라간 칵테일 만드십쇼 플러스 올라간 칵테일 만드십쇼 플러스 올라간 칵테일 만드십쇼 플러스 올라간 칵테일 만드십쇼 플러스 올라간 칵테일 만드십쇼 플러스 올라간 칵테일 만드십쇼 플러스 올라간 칵테일 만드십쇼 플러스 올라간 칵테일 만드십쇼 플러스 올라간 칵테일 만드십쇼 플러스 올라간 칵테일 만드십쇼 플러스 올라간 칵테일 만드십쇼,
00:19:33.40,00:19:56.82,쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑 쉑,
00:20:06.93,00:20:15.65,음...,
00:20:18.23,00:20:20.74,목소리 되게 친숙한데?,
00:20:21.08,00:20:40.02,스타데일의 마치.. 마치 네 목소리 아니야?,
00:20:40.04,00:20:41.70,오늘 방송을 여러분들의 목소리들 많이 듣고 많이 듣고 여러가지 피드백들 드리도록 하겠습니다.,
00:20:41.72,00:20:41.84,알겠습니다.,
00:20:44.32,00:21:10.24,나 14개월이야 역시 역시 마인드 컨트롤은 역시 종민님이야 거의 가감 없이 여러분들의 의견들을 그대로 받아서 전달해 드리도록 하겠습니다 그리고 현재 상황에 대한 여러분들의 느낌을 반영한 글이라고 생각하면서 저희가 전화해 드린 거라서 뭐야 애 낳았어?,
00:21:12.33,00:21:32.08,네.,
00:21:32.10,00:21:38.17,원래는 막... 아기들 너무 귀여워.,
00:21:38.19,00:21:38.25,예뻐.,
00:21:38.27,00:21:38.35,어떡해.,
00:21:38.37,00:21:38.61,이 정도는 아니었는데.,
00:21:38.63,00:21:38.95,아무래도 상상해보게 되니까요.,
00:21:38.97,00:21:39.07,미래를요.,
00:21:39.09,00:21:39.35,저는 셋 정도가 좋아요.,
00:21:39.37,00:21:39.59,딸 둘에 아들 하나.,
00:21:42.64,00:21:45.91,혹시 더 원하는 거예요?,
00:21:45.93,00:21:51.20,누구인데?,
00:21:51.22,00:21:54.08,원래 일은 계속 할랬는데 그만두고 아내를 낳아준 내 아내?,
00:21:54.10,00:21:54.78,넌 나가라.,
00:22:02.39,00:22:03.22,애들 보고 집안일 좀 하고 남편 퇴근할 때 따뜻한 저녁 식사해놓고 기다리고,
00:22:11.70,00:22:28.14,요즘에 양상국 씨 되게 폼이 좋더라고요 요예 뭐 이런 거 있잖아요 오리지널이지 그러면 친구들이 안 놀아줘요 어르신들이 하시는 거예요 이모 와이라노 머리 다 키 뜯어볼까 인마 친구들이 안 놀아준다고?,
00:22:28.16,00:22:33.57,친구들이 안 놀아줘 야야 가자 가자 일반적이지 않다 전마는 다 나와가지고 그러고 있으면 야 전마 했을 때 부르지 마라 안 해?,
00:22:33.59,00:22:34.05,저기요 이모 우리 소원 좀 주세요 이러지?,
00:22:34.07,00:22:34.89,뭘 요예야 요예는 부산에서 해보세요 요예 하고 다 상글 저 천혜수 왔다 자,
00:22:37.42,00:23:04.86,이건진은 뭔가 이거 저거 많이 했는데 얘기할 수 있을 만한 게 맞다는 건데 일단 외교를 몇 개 하느라 시간이 없었고요.,
00:23:04.88,00:23:05.16,무슨 얘기를 들으셨을까요?,
00:23:05.18,00:23:05.28,잠깐만요.,
00:23:05.30,00:23:05.54,공식이 받아 드릴게요.,
00:23:05.56,00:23:05.88,공식 씨는 나를 어떻게 대지?,
00:23:05.90,00:23:06.06,84년생입니다.,
00:23:06.08,00:23:06.24,"엄마, 끄지라.",
00:23:06.26,00:23:06.60,상욱 씨 나이가 몇 년생이세요?,
00:23:06.62,00:23:06.76,끄지라 임마.,
00:23:06.78,00:23:07.02,대가리 같이 뜯어본다.,
00:23:10.56,00:23:14.80,외주받으면 던파 말고 뭐 있냐고?,
00:23:31.02,00:23:31.14,없긴 하죠?,
00:23:31.16,00:23:38.59,소리가 리얼하네.,
00:23:38.61,00:23:39.03,게임 방 데리고 가는 인기 짱이라고요?,
00:23:39.05,00:23:39.27,진짜라 비교해달라고.,
00:23:40.73,00:23:53.42,엉덩이 치는 소리 리얼한지 어떻게 아냐고?,
00:23:53.78,00:23:55.18,나 내 엉덩이 쳐봤는데?,
00:23:57.10,00:24:08.46,여러분 그 뭐냐 그 샤워하고 바디로션 딱 이렇게 온몸에 딱 하고 엉덩이 착착 때리지 않나요?,
00:24:08.48,00:24:11.66,나만 그래?,
00:24:11.68,00:24:15.87,암살범은 황태자의 차량에 폭탄을 던지는데 폭탄은 빗나가고 맙니다,
00:24:15.85,00:24:23.06,암살은 실패했고 모든 것은 여기서 끝났어야 했죠.,
00:24:23.08,00:24:26.80,하지만 황태자는 다친 수행원을 보겠다며 굳이 위험한 시내병원으로 가자고 고집하는데요.,
00:24:26.82,00:24:29.84,그런데 차량 운전기사가 바뀐 경로를 전달받지 못했습니다.,
00:24:29.86,00:24:40.30,길을 잘못 든 차량이 서행하던 바로 그 순간 하필이면 길 모퉁이 카페에 암살 실패의 낙담에 있던 두 번째 암살범 가브릴로 프린치프가 있었습니다.,
00:24:40.32,00:24:43.14,그의 눈앞에 황태자 부부의 차가 완벽한 기회처럼 나타난 것입니다.,
00:24:43.12,00:24:45.08,아니 진짜 바디로션 바르냐?,
00:24:45.32,00:24:47.00,아니 뭐 못 바를 거 있어?,
00:24:47.02,00:24:49.87,애초에 제가 아토피랑 건조해가지고 바를 수밖에 없어.,
00:24:58.48,00:24:59.10,이게 출시될 예정이고 아직 뭐 새 건데 이렇게 생겼어요.,
00:24:59.12,00:25:03.21,여기에 이제 보시면 이렇게 볼륨감이 잘 돼 있어요.,
00:25:03.23,00:25:08.50,처음에 최초 트게더에서 시청자 아이디어를 냈을 때 여기가 또 이렇게 됐었거든?,
00:25:08.52,00:25:08.74,근데 이 손바닥이,
00:25:08.72,00:25:33.58,아... 안녕하세요,
00:25:36.56,00:25:36.74,어?,
00:25:36.76,00:25:39.57,AI야?,
00:25:39.59,00:25:52.28,ㅈㄴ 세리아처럼 안 생겼는데?,
00:25:52.53,00:25:52.89,머리 톤이?,
00:25:52.91,00:26:00.80,ㅈㄴ 세리아처럼 안 생겼는데?,
00:26:01.74,00:26:27.48,해두기가 씨발,
00:26:30.04,00:26:57.46,아니 ㅅㅂ 던파 콘텐츠 만들라고 던파 필요도 없으니까 이제 사람들이 미쳐서 이런 거나 만들잖아,
00:27:19.33,00:27:38.42,뭐라고 말 좀 해봐요.,
00:27:38.44,00:27:38.64,손에 뭘 든 거야?,
00:27:38.66,00:27:39.20,그... 이게요... 좀 많은 일들이 있었거든요.,
00:27:39.22,00:27:39.94,정확히는... 제 안에서요.,
00:27:41.86,00:27:41.94,안에서?,
00:27:41.96,00:27:46.85,수정됐나 봐.,
00:27:46.87,00:27:47.03,네...,
00:27:54.53,00:28:09.84,형 나 다음 주 시험인데 어떡해?,
00:28:09.86,00:28:19.81,그냥 시원하게 망쳐 내가 책임져 줄게 뭘 할지 모르겠지만 그냥 시원하게 던져,
00:28:24.67,00:28:45.48,지금 충동적으로 한 거라 사이즈가 너무 작았어요.,
00:28:45.50,00:28:45.73,그래서 그 대신으로.,
00:28:45.75,00:28:45.93,별 수 없잖아요.,
00:28:45.95,00:28:46.61,원래 선배한테 좀 더 기다리라고 하고 다른 거 구해볼랬는데.,
00:28:46.63,00:28:47.29,근데 넷바단 이케 광고받는 날이 서브컬척의 멸망의 날 아님?,
00:28:47.59,00:28:58.63,치킨 튀김 전용 기름 공급사의 유통마진을 일방적으로 인하하는 갑질로 공정거래위원회로부터 억대의 과징금을 부과받은 교촌 F&B가 재판에 넘겨졌습니다.,
00:28:58.83,00:29:08.94,77일 수원지검 성남지청 형사 3부는 공정거래법 위반 혐의로 교촌치킨 프랜차이즈 본부인 교촌F&B를 불구속 기소했습니다.,
00:29:08.96,00:29:23.87,"교촌F&B는 2021년 5월에서 12월 거래상의 지위를 부당하게 이용해 치킨을 튀기는 전용기름을 유통하는 협력업체 두 곳에 유통마진을 캔당 1,350원에서 0원으로 일방적으로 인하한 혐의를 받습니다.",
00:29:24.00,00:29:38.45,당시 교촌 F&B는 2021년 4월 전용유 제조사로 전용유 매입과 인상을 요구받자 유통업체에게 보장해줬던 마진을 없애는 방법으로 그 인상분을 유통업체에 고스란히 전가한 것으로 조사됐습니다.,
00:29:38.47,00:29:42.53,이에 따라 유통업체들은 약 7억 원 상당의 손실을 보게 됐습니다.,
00:29:43.27,00:29:51.73,이와 관련해 교촌 F&B는 2024년 10월 공정위로부터 2억 8천만 원 상당의 과징금을 부과받기도 했습니다.,
00:29:51.75,00:30:06.29,공정이 처분에 불복한 교촌 F&B는 행정소송을 제기했으나 서울고법은 지난 2월 원고는 거래상 이익을 이용해 계약기간 도중에 일방적으로 유통업체의 공급마진을 0원으로 변경했다며 원고 폐소 판결했습니다.,
00:30:06.31,00:30:08.34,그래도 먹으면서 만드는 과정 보니까 다른...,
00:30:21.19,00:30:35.26,S티어가 장성애플이래 주술의 전 최애 아이?,
00:30:35.28,00:30:47.58,정반대의 너와나?,
00:30:47.60,00:30:48.30,아니 화내지 말고 저희 대화를 합시다 대화로 풀자고 뭐가 감동?,
00:30:50.28,00:31:19.43,아니 신멜 안 들었냐고 저 다 봤어요 이게 마지막까지 저 이제는 뭐 뭐라고 했잖아 저 프리랜서 말하면 그렇게 했을 테니까 그거 다 봤어요 아 그런 그게 아니고 신멜이잖아 프리랜서의 명장면들은 무성 장면이야 무성 장면 말이 섞이지 않는 장면들이 명장면도 있단 말이지 말을 하지 않더라도 말을 하지 않으면 전달이 안 되죠,
00:31:19.92,00:31:45.10,일기 초반에 그... 얼음막 끝까지 들어!,
00:31:45.13,00:31:46.41,그 초반에 그 꽃 찾으러 가는데 그... 신뢰 동상 시켜라 꽃 찾으러 가잖아 그 성벽 위에 있는 꽃 찾는 그 장면!,
00:31:46.43,00:31:46.69,레바처럼 갔다 오타쿠네?,
00:31:46.71,00:31:46.77,맞어?,
00:31:46.79,00:31:47.81,저거 오타쿠 아니에요 근데 프리랜 일기를 상징하는 건 프리랜과 프리랜이 싸우는 거 아니에요?,
00:31:47.83,00:31:48.39,그게 제일... 그게 제일 재밌어 아니 본인이...,
00:31:49.62,00:32:16.10,모래쉽!,
00:32:16.12,00:32:16.30,아사히 슈퍼드라이,
00:32:16.45,00:32:40.20,이게 되게 바쁘다 여러모로 되게 많네?,
00:32:42.77,00:33:10.05,묘하게,
00:33:10.82,00:33:16.29,저만 그런지 모르겠는데 묘하게 호춘이 목소리 들리지 않아요?,
00:33:16.31,00:33:31.02,아니 진짜 진짜 그냥 순수하게 의문!,
00:33:31.04,00:33:31.56,대화가 갑자기 맥락을 너무 건너뛴 거 아니에요?,
00:33:31.58,00:33:32.15,사이에 대사 몇 줄은 더 들어가야 될 것 같은데요?,
00:33:32.17,00:33:38.95,아니 뭐가 그대 아니 그냥 순수하게 물어보는 거 아니야 그건 아무리 저라도 마음의 준비가 좀 필요해서요,
00:33:43.78,00:33:58.96,그럼 할게요!,
00:33:58.98,00:33:59.16,맛있어져라!,
00:33:59.52,00:33:59.66,몽글몽글 큐!,
00:34:06.43,00:34:06.55,별로였어요?,
00:34:06.57,00:34:06.63,뭐가?,
00:34:06.65,00:34:06.97,뭔 소리야?,
00:34:08.31,00:34:09.65,버티버랑 어떻게 만나요?,
00:34:11.99,00:34:27.34,보티버는 그 가상 월드에 있는 사람들이라고,
00:34:34.76,00:34:43.75,이 토끼 귀엽다.,
00:34:43.77,00:35:03.08,음... 음... 음...,
00:35:03.51,00:35:32.49,근데 토끼들 화났을 때 발 스톰핑하는 거 소리 진짜 되게 크다?,
00:35:44.33,00:36:00.82,무슨 의도로 보내신 건가요?,
00:36:21.74,00:36:24.90,뭐야 원신 스토리 거의 뭐 최종장이야?,
00:36:52.17,00:37:18.14,맥주는 배가 불러서 두 캔은 못 마실 것 같은데 차라리 소주를 마셨으면 소주를 마실게 얜 뭐 속옷만 입고 다니냐?,
00:37:18.16,00:37:18.40,너무 빠르다고 했잖아요,
00:37:24.32,00:37:50.82,일단 다 로봇이라는 거죠?,
00:37:51.22,00:37:51.60,아!,
00:37:51.62,00:37:51.92,샘초!,
00:37:52.03,00:37:52.26,역시 샘초가 짱이야,
00:38:03.57,00:38:05.75,기저젓도 없다고요?,
00:38:30.13,00:38:32.07,아니 뭔 기저야 너가 너 볼 수 있는 분이 아니야?,
00:38:33.99,00:38:36.88,이 새끼 지금 견제하는 거야 너?,
00:38:42.38,00:38:56.62,원자가 존재하지 않는다고 하셨는데 무슨 뜻인지 설명해주시겠어요?,
00:38:56.64,00:38:56.84,설명은 간단합니다.,
00:38:56.86,00:38:57.40,금은 금으로 만들어졌고 구리는 구리로 만들어졌죠.,
00:38:57.42,00:38:57.65,아주 간단한 겁니다.,
00:38:57.67,00:38:57.92,당신 지금 뭐하는 거야?,
00:38:58.16,00:39:05.03,여보 우리 이번 동기에 올림픽 종목 연습 중이야 이렇게 2인승 루즈가 발명되었다고 합니다,
00:39:10.22,00:39:12.57,몬드 성으로 돌아온 기분이 어때?,
00:39:12.59,00:39:16.03,프레데리카는 없지만 그래도 기사관은 대전하지?,
00:39:16.05,00:39:22.35,"예, 그리고 새로운 얼굴도 보이더군요.",
00:39:22.37,00:39:22.79,바람신의 가오가 그들과 함께 하길.,
00:39:22.81,00:39:25.15,되게 몬드 주민들이 한늘씩 늘어나는 느낌이네.,
00:39:28.12,00:39:31.48,그리고 나보단 진한테 가서 물어보는 게 나을걸?,
00:39:31.50,00:39:31.64,째려보지 마.,
00:39:31.66,00:39:34.63,진이 단장 대행으로서 얼마나 고생하는진 나도 알아.,
00:39:34.61,00:40:00.82,그러게 남캐들 좀 듬직하게 잘 뽑네 예전이었으면 배꼽이랑 가슴 깠다 휴식이 필요해요 그것도 누가 억지로 쉬게 만들어야 하죠 몬드성의 모든 이에게 술을 마시고 쉴 권리가 있건만 지는 예외란 말입니까 그건 의무야 술을 마시고 쉴 의무 바로 잡아주셔서 참 감사하군요 바르카 단장님 제가 주기경만 아니었다면 당신을 그냥,
00:40:01.54,00:40:14.36,어허 진정해 또 모험가 시절 성질이 튀어나오는군 처음 프레드리카와 함께 몬드성으로 왔을 때도 그랬지 프레드리카 때문에 페보니우스 성당에 들어간 지가 몇 년인데 성질머리는 왜 아직도 그 모양이야?,
00:40:14.38,00:40:16.56,제가 페보니우스 성당에 들어온 건,
00:40:16.54,00:40:20.27,바람신의 인도 덕분입니다.,
00:40:20.49,00:40:20.63,"그래, 그래.",
00:40:20.65,00:40:23.21,추기경이 그렇다면 그런 거겠지.,
00:40:23.23,00:40:24.34,알겠다고.,
00:40:24.40,00:40:28.96,나도 나름대로 하고 싶었어.,
00:40:28.98,00:40:33.49,"헤르타한테도 인력 충원을 서두르라고 해뒀고, 부대장을 몇 명 더 뽑아서 업무를 나누면 진의 부담도 훨씬 줄어들 거다.",
00:40:33.51,00:40:39.64,당신이 구한 부대장들이 지인을 더 힘들게 만들지 않기만을 바랄 뿐입니다.,
00:40:39.66,00:40:40.10,그럴 리가?,
00:40:40.12,00:40:40.40,내 안목을 믿어봐.,
00:40:40.42,00:40:41.22,인생 어쩌고 하면 개팬다고?,
00:40:42.17,00:40:43.33,아직 그 정도는 아니야.,
00:40:56.86,00:41:10.97,왜 지휘관 저기 뭐 지휘관이라고 하나요 저기도?,
00:41:11.55,00:41:13.30,존나 맨날 맨날 불알 통통 비겠네,
