시작 시간,start_sec,종료 시간,end_sec,화자,내용,live_id
00:07:48,468.28,00:07:58,478.63,UNKNOWN,구지 조절 foll,
00:07:58,478.63,00:07:59,479.63,UNKNOWN,choreography 아저씨 affirmed!,
00:07:59,479.63,00:08:00,480.53,UNKNOWN,하지만 왕씨가,
00:08:00,480.53,00:08:00,480.87,UNKNOWN,감흥분이신 것 같네요叉bqcm3었죠 o.o,
00:08:00,480.87,00:08:04,484.15,UNKNOWN,이야기를 나눠본 적은 별로 없지만요,
00:08:04,484.15,00:08:05,485.21,UNKNOWN,왕좌우,
00:08:05,485.21,00:08:06,486.93,UNKNOWN,왕좌우,
00:08:06,486.93,00:08:08,488.69,UNKNOWN,왕좌우,
00:08:08,488.69,00:08:10,490.19,UNKNOWN,왕좌우,
00:08:10,490.19,00:08:11,491.75,UNKNOWN,왕좌우,
00:08:11,491.75,00:08:24,504.99,UNKNOWN,위에 온 게 아니라면 동맹이라도 맺자는 걸까?,
00:08:25,505.27,00:08:26,506.87,UNKNOWN,싱클레어가 견눌질로 왕좌우,
00:08:26,506.87,00:08:28,508.87,UNKNOWN,나 중년이라고 부른 사람이잖아,
00:08:28,508.87,00:08:51,531.76,UNKNOWN,짤려갔어 짤려갔어,
00:08:51,531.76,00:08:54,534.06,UNKNOWN,짤려갔어,
00:08:54,534.06,00:08:57,537.16,UNKNOWN,싱클레어가 견눌질로,
00:08:57,537.16,00:08:59,539.62,UNKNOWN,그건 원래 뽑을 수 있었어,
00:08:59,539.62,00:09:05,545.3,UNKNOWN,글림의 왕좌 개만이다 했다고?,
00:09:05,545.46,00:09:06,546.06,UNKNOWN,아니 뭐,
00:09:06,546.06,00:09:08,548.16,UNKNOWN,야 이게 몇 개야?,
00:09:08,548.16,00:09:12,552.4,UNKNOWN,하나 둘 셋 넷 다섯 여섯 일곱 여덟 아홉 열 열,
00:09:12,552.4,00:09:13,553.26,UNKNOWN,칠수라고요,
00:09:13,553.26,00:09:17,557.3,UNKNOWN,그렇게 고르셨어야겠어요?,
00:09:17,557.32,00:09:19,559.16,UNKNOWN,너 그거 언제까지 마음에 담아두고 있는 거냐?,
00:09:19,559.84,00:09:21,561.84,UNKNOWN,겉띠동갑이 중년 소리 좀 할 수 있는 거지,
00:09:21,561.84,00:09:23,563.3,UNKNOWN,왜 그렇게 치순하게 그냥,
00:09:23,563.3,00:09:24,564.58,UNKNOWN,아니?,
00:09:25,565.16,00:09:26,566.3,UNKNOWN,뭐야 뭐야,
00:09:26,566.3,00:09:27,567.92,UNKNOWN,뭐야 저게,
00:09:27,567.92,00:09:30,570.0,UNKNOWN,모가돌다요,
00:09:30,570.0,00:09:31,571.58,UNKNOWN,요오오오,
00:09:31,571.58,00:09:32,572.56,UNKNOWN,그 밑에,
00:09:32,572.56,00:09:32,572.58,UNKNOWN,요오오오,
00:09:32,572.58,00:09:32,572.6,UNKNOWN,요오오오,
00:09:32,572.6,00:09:33,573.58,UNKNOWN,네?,
00:09:33,573.58,00:09:35,575.06,UNKNOWN,시발 무서워,
00:09:35,575.06,00:09:44,584.48,UNKNOWN,응?,
00:09:44,584.48,00:09:46,586.04,UNKNOWN,강나무가 도울에는,
00:09:46,586.04,00:09:46,586.94,UNKNOWN,시X,
00:09:46,586.94,00:09:47,587.6,UNKNOWN,시발,
00:09:47,587.6,00:09:49,589.28,UNKNOWN,하늘에서 저렇게 떨어지고 있으면,
00:09:49,589.28,00:09:51,591.28,UNKNOWN,전 다 무서워서 오줌질일거 같은데,
00:09:51,591.28,00:10:02,602.46,UNKNOWN,무서워라 시X,
00:10:10,610.0,00:10:10,610.72,UNKNOWN,헐 나 이거,
00:10:10,610.72,00:10:11,611.72,UNKNOWN,이때 전에도 보고,
00:10:11,611.72,00:10:12,612.78,UNKNOWN,이때 후에도 봤는데,
00:10:12,612.78,00:10:14,614.34,UNKNOWN,저녁 후에도 봤는데,
00:10:14,614.34,00:11:03,663.68,UNKNOWN,와 지금은 18개월이고,
00:11:03,663.68,00:11:06,666.74,UNKNOWN,왜 버러리,
00:11:06,666.74,00:11:23,683.88,UNKNOWN,난 6월 1일에 가는데,
00:11:23,683.88,00:11:25,685.94,UNKNOWN,그럼 지금 생각하는 차가 뭐야?,
00:11:25,685.94,00:11:28,688.02,UNKNOWN,다름이 아니라 나도 차 뽑을라 카는데,
00:11:28,688.02,00:11:29,689.4,UNKNOWN,형 지금 타는 차매가,
00:11:29,689.4,00:11:30,690.7,UNKNOWN,밥 잘 쳐줄 테니까,
00:11:30,690.7,00:11:32,692.82,UNKNOWN,중고차로 혹시 생각 있나 해서,
00:11:32,692.82,00:11:36,696.34,UNKNOWN,제 차는 매형이 노리고 있어서 매형한테 팔아야 될 것 같은데요?,
00:11:36,696.34,00:11:46,706.79,UNKNOWN,주사관으로 가는데 크크크크,
00:11:47,707.01,00:11:48,708.39,UNKNOWN,네 고마워요,
00:11:57,717.33,00:11:59,719.37,UNKNOWN,모노리 왜 그래,
00:12:01,721.25,00:12:02,722.65,UNKNOWN,그니까 부타인거지?,
00:12:02,722.65,00:12:03,723.97,UNKNOWN,부타가 된거지?,
00:12:03,723.97,00:12:05,725.45,UNKNOWN,그니까 부타인거지?,
00:12:05,725.45,00:12:07,727.33,UNKNOWN,모 모 사고싶은 모델이 생김,
00:12:07,727.33,00:12:11,731.33,UNKNOWN,글쎄요 나 원래부터 제네시스 GV80 하이브리더 나면,
00:12:11,731.33,00:12:12,732.27,UNKNOWN,그거 사고 싶었는데,
00:12:12,732.27,00:12:13,733.43,UNKNOWN,모르겠어요,
00:12:13,733.43,00:12:14,734.77,UNKNOWN,그때 가봐야 알겠죠?,
00:12:29,749.01,00:12:29,749.71,UNKNOWN,나 뭐 어릴 때,
00:12:29,749.71,00:12:31,751.19,UNKNOWN,가오가이거 있었어요,
00:12:41,761.33,00:12:44,764.91,UNKNOWN,왜 포르쉐 구인률 안사냐고?,
00:12:45,765.51,00:12:47,767.23,UNKNOWN,사야할 이유가 없다 일단,
00:12:47,767.23,00:12:57,777.15,UNKNOWN,와 존나 유명한 광고잖아,
00:13:20,800.19,00:13:21,801.57,UNKNOWN,난 대충 낙서한게,
00:13:21,801.57,00:13:22,802.65,UNKNOWN,초애스러운 하트가,
00:13:22,802.65,00:13:23,803.97,UNKNOWN,다 잘 나오는데,
00:13:23,803.97,00:13:25,805.03,UNKNOWN,이거 왜 이런가요?,
00:13:25,805.53,00:13:26,806.81,UNKNOWN,그게 더 매력인다보죠?,
00:13:27,807.97,00:13:30,810.47,UNKNOWN,무조건 시간에 말이 느린다에서,
00:13:30,810.47,00:13:32,812.93,UNKNOWN,좋은 그림은 아니라고 생각합니다,
00:13:32,812.93,00:13:34,814.87,UNKNOWN,아니 좋은 그림이라는거,
00:13:34,814.87,00:13:35,815.79,UNKNOWN,자체가 기준이,
00:13:35,815.79,00:13:37,817.25,UNKNOWN,굉장히 남들마다 다른데,
00:13:37,817.25,00:13:41,821.79,UNKNOWN,이건 진짜 선을 세게 넘었다는 말이,
00:13:41,821.79,00:13:42,822.21,UNKNOWN,절로 나오는,
00:13:42,822.21,00:13:43,823.49,UNKNOWN,미친 수준의 파츠 교환과,
00:13:43,823.49,00:13:44,824.39,UNKNOWN,추가가 필요하다는거,
00:13:44,824.39,00:13:45,825.89,UNKNOWN,거기에 맥스캐논포로 변신하여,
00:13:45,825.89,00:13:46,826.99,UNKNOWN,제이데커에 장착해주면,
00:13:46,826.99,00:13:47,827.95,UNKNOWN,제이데커가 오토바이를,
00:13:47,827.95,00:13:48,828.95,UNKNOWN,훔쳐가는 듯한 모습을,
00:13:48,828.95,00:13:49,829.57,UNKNOWN,보여주긴 하지만,
00:13:49,829.57,00:13:50,830.17,UNKNOWN,프로포션 파츠는,
00:13:50,830.17,00:13:50,830.79,UNKNOWN,파츠를 사용하여,
00:13:50,830.79,00:13:51,831.41,UNKNOWN,정상적인 모습으로,
00:13:51,831.41,00:13:52,832.95,UNKNOWN,오로리가 왜 이렇게 침을 냈냐?,
00:13:53,833.45,00:13:54,834.17,UNKNOWN,너 발톱 잘라버린다?,
00:14:01,841.62,00:14:05,845.1,UNKNOWN,오로리 발톱깎기가,
00:14:05,845.1,00:14:14,854.74,UNKNOWN,일루와이,
00:14:14,854.74,00:14:27,867.12,UNKNOWN,누굴 죽이려고,
00:14:27,867.12,00:14:28,868.6,UNKNOWN,이렇게 날카롭게 깎았어,
00:14:28,868.6,00:14:29,869.54,UNKNOWN,18개월,
00:14:29,869.54,00:14:47,887.36,UNKNOWN,내가 당직 들어가서,
00:14:47,887.36,00:14:48,888.62,UNKNOWN,제일 싫었던거는,
00:14:48,888.62,00:14:51,891.12,UNKNOWN,야간에 상황 훈련하는거고,
00:14:51,891.12,00:14:52,892.08,UNKNOWN,두번째가 아침정리,
00:14:52,892.08,00:14:52,892.52,UNKNOWN,뭐야?,
00:14:52,892.84,00:14:54,894.06,UNKNOWN,18개월 안 잠재투자,
00:14:54,894.06,00:14:54,894.98,UNKNOWN,ço,
00:14:54,894.98,00:14:56,896.28,UNKNOWN,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
00:14:56,896.28,00:15:00,900.72,UNKNOWN,히이이잉,
00:15:00,900.72,00:15:01,901.86,UNKNOWN,아 안되겠다,
00:15:01,901.86,00:15:02,902.68,UNKNOWN,딩고클라인,
00:15:02,902.68,00:15:10,910.71,UNKNOWN,에에에에에에엥,
00:15:10,910.71,00:15:13,913.98,UNKNOWN,호스팔세스,
00:15:13,913.98,00:15:14,914.58,UNKNOWN,틸트좌,
00:15:14,914.58,00:15:15,915.08,UNKNOWN,아 ㅋㅋ,
00:15:15,915.08,00:15:17,917.06,UNKNOWN,아 근데 리얼하잖아,
00:15:17,917.06,00:15:19,919.42,UNKNOWN,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
00:15:19,919.42,00:15:20,920.72,UNKNOWN,"가끔 저 새벽 3시,4시에",
00:15:20,920.72,00:15:22,922.28,UNKNOWN,노래 부르고 있을때,
00:15:22,922.28,00:15:23,923.02,UNKNOWN,사람들 잔 거 같으면 이럽니다,
00:15:23,923.02,00:15:25,925.14,UNKNOWN,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
00:15:25,925.14,00:15:26,926.52,UNKNOWN,여러분 참 참 참 착한뎨?,
00:15:26,926.52,00:15:27,927.2,UNKNOWN,그 화대짝 놀라가지고,
00:15:27,927.2,00:15:28,928.08,UNKNOWN,채팅 개 빨라져요,
00:15:28,928.08,00:15:29,929.92,UNKNOWN,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
00:15:29,929.92,00:15:30,930.38,UNKNOWN,아 나 그럼,
00:15:30,930.38,00:15:31,931.54,UNKNOWN,진짜 궁금한 거 있어요,
00:15:31,931.54,00:15:32,932.04,UNKNOWN,네?,
00:15:32,932.04,00:15:32,932.54,UNKNOWN,봐봐,
00:15:32,932.54,00:15:34,934.42,UNKNOWN,레드님은 인제,
00:15:34,934.42,00:15:36,936.1,UNKNOWN,아리따운 여성이잖아요,
00:15:36,936.1,00:15:40,940.84,UNKNOWN,근데 거기에 있는 친구들은 다 흙이 왕성한 20대 초반의 젊은 친구들,
00:15:40,940.84,00:15:41,941.84,UNKNOWN,너무 착해,
00:15:53,953.2,00:15:54,954.2,UNKNOWN,됐다,
00:16:03,963.59,00:16:07,967.19,UNKNOWN,그러면,
00:16:07,967.19,00:16:11,971.35,UNKNOWN,특구방송을 할거면 일단은 그럼 이 용소를 정지시키도록 하겠습니다,
00:16:11,971.35,00:16:14,974.35,UNKNOWN,밀리진 않았으니까 곧 끝날거에요,
00:16:26,986.08,00:16:29,989.08,UNKNOWN,얼마 만에 투표하냐고? 그렇게 오래 안된거 같은데?,
00:16:46,1006.52,00:17:09,1029.26,UNKNOWN,어디서 많이 들어본 비트인데?,
00:17:09,1029.26,00:17:15,1035.26,UNKNOWN,저번주 토요일인가만 하고 일요일 가느라 뭐 샀다는 평일에 온다고 해놓고는 작가들 모인걸로 퉁쳤고,
00:17:15,1035.26,00:17:19,1039.26,UNKNOWN,엊그제랑 어제는 치지직 갈픽쇼 했으니 오랜만인 느낌도 막히네,
00:17:21,1041.26,00:17:23,1043.26,UNKNOWN,그렇게 말하니까 그러네,
00:17:23,1043.26,00:17:27,1047.26,UNKNOWN,너 그림 투표 방송하다가 버츄버랑 대극 합방한다고 유기하고 튄지 2주째야,
00:17:29,1049.26,00:17:31,1051.26,UNKNOWN,그림방송 하지 않았나?,
00:17:31,1051.26,00:17:34,1054.26,UNKNOWN,내가 형 근데 붕스 이번에 에바네시아 나왔는데 뽑았어,
00:17:34,1054.26,00:17:37,1057.26,UNKNOWN,에바네시아 나왔지 안 뽑았어요,
00:17:37,1057.26,00:17:38,1058.26,UNKNOWN,릴랑까지는 뽑았거든?,
00:17:38,1058.26,00:17:39,1059.26,UNKNOWN,릴랑까지는 뽑았거든?,
00:17:39,1059.26,00:17:51,1071.66,UNKNOWN,가해자는 원래 기억 못함?,
00:17:51,1071.66,00:17:53,1073.66,UNKNOWN,내가 뭘 가해했는데,
00:17:53,1073.66,00:17:54,1074.66,UNKNOWN,대만에서 일어난 역대급 사건?,
00:17:54,1074.66,00:17:57,1077.66,UNKNOWN,어느 국립공원에 24시간 라이브로 틀어주는 유튜브 채널,
00:17:57,1077.66,00:18:01,1081.66,UNKNOWN,근데 거기서 갑자기 웬 커플이 뜬금없이 새벽에 재미를 봤는데,
00:18:01,1081.66,00:18:03,1083.66,UNKNOWN,역시나 수천명의 네티즌들이 그 모습을 직관해,
00:18:03,1083.66,00:18:06,1086.66,UNKNOWN,대만에지야 그거야의 사쿠라잖아 이상하게 부르지 마라,
00:18:06,1086.66,00:18:07,1087.66,UNKNOWN,이상하게 부르지 마라,
00:18:07,1087.66,00:18:08,1088.66,UNKNOWN,CCTV 있는지 몰랐어요,
00:18:08,1088.66,00:18:09,1089.66,UNKNOWN,어쨌든 다음날 아침,
00:18:09,1089.66,00:18:14,1094.66,UNKNOWN,그 테이블에서 굉장히 얄쌍한 무언가를 발견했다면 좋아하는 소면에서부터,
00:18:14,1094.66,00:18:17,1097.66,UNKNOWN,테이블에 올라가며 인증샷 찍는 사람 끝에까지 생기며,
00:18:17,1097.66,00:18:18,1098.66,UNKNOWN,사람 한 점 없던 국립공원에 뜬금없이 보냈어요,
00:18:18,1098.66,00:18:21,1101.66,UNKNOWN,대한민국 국립공원에 뜬금없이 관람객이 엄청 늘었다는데,
00:18:21,1101.66,00:18:23,1103.66,UNKNOWN,그렇게 늦은 시간까지도 북적이며,
00:18:23,1103.66,00:18:26,1106.66,UNKNOWN,거기서 인증샷을 찍기 시작했다는 관람객들,
00:18:26,1106.66,00:18:30,1110.48,UNKNOWN,이건 진짜 개쩌는 홍보였다,
00:18:30,1110.48,00:18:34,1114.1,UNKNOWN,오오오오오,
00:18:34,1114.1,00:18:36,1116.1,UNKNOWN,유션 성공,
00:18:36,1116.1,00:18:38,1118.1,UNKNOWN,저 이승권에,
00:18:38,1118.1,00:18:40,1120.1,UNKNOWN,아니 배그를 하셔?,
00:18:40,1120.1,00:18:43,1123.1,UNKNOWN,오몽님과의 배그 합방을 추진해볼까 생각 중인데요,
00:18:43,1123.1,00:18:45,1125.1,UNKNOWN,물론 아직 의사를 묻지는 않았습니다,
00:19:08,1148.99,00:19:10,1150.99,UNKNOWN,죄송한데 나가 죽어주세염,
00:19:10,1150.99,00:19:11,1151.99,UNKNOWN,왜?,
00:19:11,1151.99,00:19:13,1153.99,UNKNOWN,이제 본심을 드러내는구나,
00:19:17,1157.87,00:19:27,1167.2,UNKNOWN,그러면 이제 아셨으니까 의사를 표현돼도 될 게 있죠,
00:19:27,1167.2,00:19:29,1169.2,UNKNOWN,제가 가지고 있는 이 키오공부터 볼까요?,
00:19:29,1169.2,00:19:34,1174.2,UNKNOWN,제발 어디서가 내 것 아니라고 자랑스럽게 밝힐 수 있게 행동해주세요 쇼팔려요 유유,
00:19:34,1174.2,00:19:36,1176.2,UNKNOWN,그런 적이 없었을 텐데요,
00:19:36,1176.2,00:19:38,1178.2,UNKNOWN,홀리게 생겼으면 진화하면 폐헬이에요,
00:19:38,1178.2,00:19:39,1179.2,UNKNOWN,딱 쉽죠,
00:19:39,1179.2,00:19:44,1184.2,UNKNOWN,만약에 그 포켓몬이 진화하기 전에 농 상태라고 하죠,
00:19:44,1184.2,00:19:45,1185.2,UNKNOWN,포켓농,
00:19:45,1185.2,00:19:50,1190.2,UNKNOWN,부탁이니깐 숲으로 이적해줘라 치지직에 있는 거튜버들에게 그만 껄떡대라,
00:19:52,1192.2,00:19:54,1194.2,UNKNOWN,누가 뭘 할 수 있는데,
00:19:54,1194.2,00:19:55,1195.2,UNKNOWN,내 맘이야,
00:19:55,1195.2,00:19:56,1196.2,UNKNOWN,근데 여기에서 헷갈리면 안 되는데,
00:19:56,1196.2,00:19:58,1198.2,UNKNOWN,어? 홀리는데 좀 표독스럽네?,
00:19:58,1198.2,00:20:00,1200.2,UNKNOWN,이러면은 악타입이 돼요,
00:20:00,1200.2,00:20:02,1202.2,UNKNOWN,악타입이나 독타입이 됩니다,
00:20:02,1202.2,00:20:03,1203.2,UNKNOWN,어때요 쉽죠?,
00:20:03,1203.2,00:20:05,1205.2,UNKNOWN,그래서 언제 합방하시나요?,
00:20:05,1205.2,00:20:06,1206.2,UNKNOWN,진짜 포자랄이야 이거,
00:20:06,1206.2,00:20:08,1208.2,UNKNOWN,한번 물어볼게요,
00:20:08,1208.2,00:20:16,1216.26,UNKNOWN,미추 멤버들하고 하면 될 것 같은데?,
00:20:16,1216.26,00:20:17,1217.26,UNKNOWN,왜?,
00:20:17,1217.26,00:20:18,1218.26,UNKNOWN,스머르더,
00:20:18,1218.26,00:20:19,1219.26,UNKNOWN,삐끄떠,
00:20:19,1219.26,00:20:21,1221.26,UNKNOWN,아 삐끄떠니깐?,
00:20:21,1221.26,00:20:23,1223.26,UNKNOWN,게시피바르 새끼야,
00:20:23,1223.26,00:20:25,1225.26,UNKNOWN,생각하는 시간이 아까웠잖아,
00:20:26,1226.26,00:20:29,1229.26,UNKNOWN,내가 뭐 때문에 이걸 열심히 생각했는데,
00:20:30,1230.26,00:20:31,1231.26,UNKNOWN,미쳤지?,
00:20:32,1232.26,00:20:36,1236.73,UNKNOWN,치지직에 있다고 숲에 있는 버투고한테,
00:20:36,1236.73,00:20:39,1239.73,UNKNOWN,껄떡 못댄다고 누가 그랬음?,
00:20:42,1242.73,00:20:43,1243.73,UNKNOWN,안에서 새는,
00:20:43,1243.73,00:20:45,1245.73,UNKNOWN,파가지 밖에서도 뗀다고,
00:20:45,1245.73,00:20:46,1246.73,UNKNOWN,숲으로 간다고,
00:20:46,1246.73,00:20:49,1249.73,UNKNOWN,거기서도 콩발란 친다는 보장이 있을까?,
00:20:53,1253.73,00:20:55,1255.73,UNKNOWN,그냥 지금 디코의,
00:20:55,1255.73,00:20:56,1256.73,UNKNOWN,와이티 클랜 버투고한테,
00:20:56,1256.73,00:20:59,1259.73,UNKNOWN,물어보는 건 어때?,
00:20:59,1259.73,00:21:01,1261.73,UNKNOWN,참을 수가 없는 새끼들,
00:21:01,1261.73,00:21:03,1263.73,UNKNOWN,진짜 개쪽팔리고 창피하고 부끄럽고,
00:21:03,1263.73,00:21:05,1265.73,UNKNOWN,라이브가 떨리고 치가 떨린다,
00:21:07,1267.73,00:21:09,1269.73,UNKNOWN,진동형 인간이네,
00:21:09,1269.73,00:21:12,1272.73,UNKNOWN,다른 사람 다 괜찮은데 이세돌은 안 된다,
00:21:14,1274.73,00:21:18,1278.46,UNKNOWN,치즈의 스케치에서 버투버 잔뜩 그리고,
00:21:18,1278.46,00:21:20,1280.46,UNKNOWN,배그 잡고 죽어서 손이 안 간다더니,
00:21:20,1280.46,00:21:23,1283.46,UNKNOWN,배그 열심히 하고 이제 버투버 합방 추진한다는 거,
00:21:23,1283.46,00:21:26,1286.46,UNKNOWN,보면 처음부터 숨길 생각이 없었다는 거임,
00:21:26,1286.46,00:21:27,1287.46,UNKNOWN,이은희,
00:21:27,1287.46,00:21:28,1288.46,UNKNOWN,이은희,
00:21:28,1288.46,00:21:29,1289.46,UNKNOWN,이은희,
00:21:29,1289.46,00:21:30,1290.46,UNKNOWN,이은희,
00:21:30,1290.46,00:21:31,1291.46,UNKNOWN,이은희,
00:21:31,1291.46,00:21:32,1292.46,UNKNOWN,이은희,
00:21:32,1292.46,00:21:33,1293.46,UNKNOWN,이은희,
00:21:33,1293.46,00:21:34,1294.46,UNKNOWN,이은희,
00:21:34,1294.46,00:21:35,1295.46,UNKNOWN,이은희,
00:21:35,1295.46,00:21:36,1296.46,UNKNOWN,이은희,
00:21:36,1296.46,00:21:37,1297.46,UNKNOWN,이은희,
00:21:37,1297.46,00:21:38,1298.46,UNKNOWN,이은희,
00:21:38,1298.46,00:21:39,1299.46,UNKNOWN,이은희,
00:21:39,1299.46,00:21:40,1300.46,UNKNOWN,이은희,
00:21:40,1300.46,00:21:41,1301.46,UNKNOWN,이은희,
