시작 시간,start_sec,종료 시간,end_sec,speaker,내용,live_id
00:05:24,324.33,00:05:36,336.99,UNKNOWN,하하하하하하,
00:05:36,336.99,00:05:45,345.97,UNKNOWN,도대체 얼마를 받았길래 이런 걸 찍었어?,
00:05:45,345.97,00:05:50,350.97,UNKNOWN,라고 말하려 했는데 생각해보니 조혜련이랑 퇴보 이건 나도 못 참을 것 같은 특징,
00:05:50,350.97,00:06:02,362.92,UNKNOWN,자 오늘 소개해 드릴,
00:06:02,362.92,00:06:04,364.92,UNKNOWN,애쉬는 유니퍼의 신격권 다이어트가,
00:06:04,364.92,00:06:06,366.92,UNKNOWN,여러분 노래를 틀리고 있어요 아시고 있죠?,
00:06:06,366.92,00:06:09,369.92,UNKNOWN,얼마나 이 아랍에서 유행하는지 신격권 다이어트야,
00:06:09,369.92,00:06:10,370.92,UNKNOWN,자 레미디어스께서,
00:06:10,370.92,00:06:14,374.92,UNKNOWN,야 이거 이거조차도 존나 힘들어 이거 존나 쉬워 보이죠,
00:06:14,374.92,00:06:18,378.92,UNKNOWN,이거 한 30분 1시간 동안 하고 있어봐 진짜 땀 존나 나고,
00:06:18,378.92,00:06:20,380.92,UNKNOWN,이거 진짜 디져요,
00:06:20,380.92,00:06:28,388.73,UNKNOWN,신격권 과연 오늘 우리가 어떻게 배워볼 수 있을까요?,
00:06:28,388.73,00:06:30,390.73,UNKNOWN,25분 동안만 여러분 따라오시면,
00:06:30,390.73,00:06:32,392.73,UNKNOWN,여러분 다 쭉쭉 빠지시고,
00:06:32,392.73,00:06:34,394.73,UNKNOWN,계속 쭉쭉 빠질 거예요,
00:06:34,394.73,00:06:37,397.73,UNKNOWN,먼저 열파면도를 바로 입으죠 조혜련단,
00:06:37,397.73,00:06:39,399.73,UNKNOWN,반갑습니다 조혜련입니다,
00:06:39,399.73,00:06:42,402.73,UNKNOWN,신격권 덕분에 이렇게 완벽한 몸매가 되었는데요,
00:06:42,402.73,00:06:45,405.73,UNKNOWN,여러분도 함께 신격권의 세계로 들어가,
00:06:45,405.73,00:06:47,407.73,UNKNOWN,워쇼카우,
00:06:47,407.73,00:06:49,409.73,UNKNOWN,자 이어서 만나볼게요,
00:06:49,409.73,00:06:52,412.73,UNKNOWN,실제로 그 조혜련씨가 한참 그 퇴보로,
00:06:52,412.73,00:06:56,416.73,UNKNOWN,운동하실때 일주일에 3.5kg씩 쭉쭉 빠졌대,
00:06:56,416.73,00:07:01,421.65,UNKNOWN,어 난 당사자에게 들었어요,
00:07:01,421.65,00:07:04,424.65,UNKNOWN,신격권 다이어트 때문에 80kg이 빠졌어요,
00:07:04,424.65,00:07:06,426.65,UNKNOWN,던파 앰마소독 보겸,
00:07:06,426.65,00:07:09,429.65,UNKNOWN,우주 보유를 막았었던 보겸입니다,
00:07:09,429.65,00:07:12,432.65,UNKNOWN,아니 이게 아이가 아니라 진짜로 졸리고 있었다는,
00:07:12,432.65,00:07:14,434.65,UNKNOWN,쓰레전드네,
00:07:14,434.65,00:07:15,435.65,UNKNOWN,자 이어서,
00:07:15,435.65,00:07:19,439.65,UNKNOWN,일론 신격권 덕분에 80kg가 쪘어요,
00:07:19,439.65,00:07:21,441.65,UNKNOWN,던파 앰마소독 레바,
00:07:21,441.65,00:07:23,443.65,UNKNOWN,안녕하세요 마나 안그리고 있는 마나가 레바라거든요,
00:07:24,444.65,00:07:28,448.65,UNKNOWN,오늘 신격권을 통해서 건강도 즐기고 던파도 즐겨보도록 하겠습니다,
00:07:32,452.65,00:07:35,455.65,UNKNOWN,저거 즉석대사임 저거,
00:07:35,455.65,00:07:37,457.65,UNKNOWN,안녕하세요 스트리머 꼴랑입니다,
00:07:37,457.65,00:07:40,460.65,UNKNOWN,오늘 신격패드를 한번 배워보겠습니다,
00:07:40,460.65,00:07:45,465.65,UNKNOWN,자 이번엔 그냥 땀을 흘리는 인쌩,
00:07:45,465.65,00:07:48,468.65,UNKNOWN,안녕하십니까 인쌩입니다 그냥 운동하러 왔습니다,
00:07:48,468.65,00:07:51,471.65,UNKNOWN,그냥 온 사람도 마음 먹고 온 사람도 모두,
00:07:51,471.65,00:07:54,474.65,UNKNOWN,이제 신격권의 세계로 렛츠고 해야 되짱,
00:07:55,475.65,00:07:59,479.03,UNKNOWN,기본 동작입니다,
00:07:59,479.03,00:08:03,483.03,UNKNOWN,펀치의 신념을 담아서 힘껏 뻗어주시기 바랍니다,
00:08:03,483.03,00:08:05,485.03,UNKNOWN,5 6 7 8,
00:08:05,485.03,00:08:07,487.03,UNKNOWN,모든 힘을 다짐으로,
00:08:09,489.03,00:08:12,492.03,UNKNOWN,머릿속에 꼴보기 싫은 사람이 있으세요,
00:08:12,492.03,00:08:16,496.03,UNKNOWN,그 사람을 떠올리면서 따라만 하세요 따라만 하세요,
00:08:18,498.03,00:08:20,500.03,UNKNOWN,그렇지,
00:08:20,500.03,00:08:22,502.03,UNKNOWN,가자 5 6 7 8,
00:08:26,506.03,00:08:36,516.46,UNKNOWN,ziem,
00:08:36,516.46,00:08:37,517.46,UNKNOWN,어어아,
00:08:37,517.46,00:09:17,557.89,UNKNOWN,지저,
00:09:17,557.89,00:09:24,564.7,UNKNOWN,자 다음은 여펀칼입니다 밑에서 위로 힘점을 올려주시면 됩니다,
00:09:24,564.7,00:09:35,575.3,UNKNOWN,이런 식으로,
00:09:35,575.3,00:09:38,578.34,UNKNOWN,조여려님이 진짜 텐션 이 너무 높고 체력도 너무 엄청나서 다들 못 따라갔어,
00:09:38,578.34,00:09:39,579.34,UNKNOWN,진짜 텐션이 너무 높고 체력도 너무 엄청나서 다들 못 따라갔어,
00:09:39,579.34,00:09:40,580.34,UNKNOWN,근데 저거 진짜 때리는거예요,
00:09:40,580.34,00:09:55,595.9,UNKNOWN,다음 동작 할게요 다음 위빙입니다 위빙은 바람을 가른다는 생각으로 머리 위에 빨랫줄이 있어,
00:09:55,595.9,00:10:03,603.0,UNKNOWN,요거를 이렇게 걸리지 않게 가두 올리고 똑바로 상대를 바라보며 위빙 컴온,
00:10:03,603.0,00:10:09,609.5,UNKNOWN,준비됐죠? 다시한번 뭐야 어떻게 된거야 성승훈 왜이래 지쳤어?,
00:10:09,609.5,00:10:26,626.98,UNKNOWN,닥터스,
00:10:26,626.98,00:10:36,636.36,UNKNOWN,근데 단체처령할때 진짜 존나 힘들었어 다리 후들거리기,
00:10:36,636.36,00:10:38,638.3,UNKNOWN,azy,
00:10:39,639.5,00:10:44,644.5,UNKNOWN,오 촬영 9시간동안 했어요 놀랍죠,
00:11:26,686.1,00:11:36,696.1,UNKNOWN,아 내가 녹음한게 이거구나,
00:11:56,716.1,00:12:03,723.1,UNKNOWN,이렇게 나오는구나 나 이제 촬영본도 못보거든,
00:12:32,752.44,00:12:57,777.14,UNKNOWN,이거 촬영할때가 제일 좋았어 누워만 있으라고 하길래,
00:12:57,777.14,00:13:02,782.14,UNKNOWN,진짜 개쩐다 하고 그냥 누워만 있었어,
00:13:12,792.14,00:13:30,810.3,UNKNOWN,아 이게 이렇게 나오는구나,
00:13:30,810.3,00:13:34,814.3,UNKNOWN,그래도 조혜련씨가 진짜 엄청 잘해주셔가지고,
00:13:34,814.3,00:13:37,817.3,UNKNOWN,촬영이 예전보다 3시간은 빨리 끝났어요,
00:13:37,817.3,00:13:43,823.43,UNKNOWN,그래서 다들 싱글벙글하면서 퇴근했어,
00:13:43,823.43,00:13:45,825.43,UNKNOWN,좋았습니다,
00:13:45,825.43,00:13:47,827.43,UNKNOWN,비겁하다,
00:13:47,827.43,00:13:49,829.43,UNKNOWN,네오플 홍보팀 태보를 가진,
00:13:50,830.43,00:13:57,837.5,UNKNOWN,이렇게 하고,
00:13:57,837.5,00:14:00,840.5,UNKNOWN,던져렘 파이터,
00:14:00,840.5,00:14:03,843.5,UNKNOWN,아이 그래 황금향을 받을까 이거,
00:14:06,846.5,00:14:08,848.5,UNKNOWN,감사합니다,
00:14:08,848.5,00:14:11,851.5,UNKNOWN,황금향을 받을까 아니면 칠흑을 받을까,
00:14:23,863.23,00:14:26,866.23,UNKNOWN,브레이커는 용투가 낫다고 그래,
00:14:26,866.23,00:14:28,868.23,UNKNOWN,그러면 정화를 받고 시작할까,
00:14:28,868.23,00:14:33,873.23,UNKNOWN,너도 이거 그 세트 한번 돌려보니까,
00:14:33,873.23,00:14:36,876.23,UNKNOWN,이거 칠흑이 낫겠다 싶더라고,
00:14:36,876.23,00:14:53,893.69,UNKNOWN,수요일에 방송 켜준다더니 안켜고,
00:14:53,893.69,00:14:55,895.69,UNKNOWN,저녁에 와준다더니 대낮에 켜고,
00:14:55,895.69,00:14:57,897.69,UNKNOWN,공지 써준다더니 안써주고,
00:14:57,897.69,00:14:59,899.69,UNKNOWN,대체 너의 어떤 부분을 믿어야할까,
00:14:59,899.69,00:15:02,902.69,UNKNOWN,어? 오늘 온다고 안했나 내가?,
00:15:02,902.69,00:15:10,910.78,UNKNOWN,오늘 업데이트 날이니까 오늘 올 것 같다고 했던거 같은데,
00:15:10,910.78,00:15:27,927.09,UNKNOWN,어 그랬나?,
00:15:27,927.09,00:15:30,930.09,UNKNOWN,하지만 오늘 봤으니까 오케이 아닐까요?,
00:15:30,930.09,00:15:35,935.34,UNKNOWN,그랬다면 죄송합니다,
00:15:35,935.34,00:15:40,940.34,UNKNOWN,제가 무슨 말을 했는지 정확하게 기억이 안나네,
00:15:40,940.34,00:15:43,943.34,UNKNOWN,하여튼 오늘 업데이트날이라서 난 오늘 올라고 했지,
00:16:21,981.83,00:16:22,982.83,UNKNOWN,아직 안해봤어요,
00:16:22,982.83,00:16:51,1011.88,UNKNOWN,일단 부캐부터 한번 해보고,
00:16:51,1011.88,00:18:21,1101.57,UNKNOWN,아 약간 공성이 좀 빨랐으면 좋겠는데,
00:18:21,1101.57,00:18:26,1106.1,UNKNOWN,아 이게 바디블러가 추적기구나,
00:18:26,1106.1,00:18:27,1107.1,UNKNOWN,무조건 넣어야겠네,
00:18:27,1107.1,00:19:14,1154.51,UNKNOWN,좋아 일단 이 캐릭 피로도를 빼고 본캐 3단을 한번 돌려보던가 하자,
00:19:14,1154.51,00:19:15,1155.51,UNKNOWN,그런걸 미리 써야겠죠?,
00:19:24,1164.83,00:19:31,1171.22,UNKNOWN,아 잠깐 이게 딜플티인가?,
00:19:31,1171.22,00:19:38,1178.05,UNKNOWN,딜플티를 받는게 낫나?,
00:19:38,1178.05,00:19:40,1180.05,UNKNOWN,본캐 종결 오라를 해줬냐고?,
00:19:40,1180.05,00:19:52,1192.36,UNKNOWN,아 이거 상위옵션 방금 바꿀걸,
00:19:52,1192.36,00:20:17,1217.9,UNKNOWN,끼우고 끼우고 끼우고,
00:20:17,1217.9,00:20:52,1252.1,UNKNOWN,그리고 재단사 크리쳐 하나 사주고,
00:20:52,1252.1,00:21:11,1271.03,UNKNOWN,이거는 나중에 받고,
00:21:11,1271.03,00:21:16,1276.3,UNKNOWN,일단 아 패스 또 초기화 됐구나,
00:21:16,1276.3,00:21:43,1303.42,UNKNOWN,오라를 받아야된다고?,
00:21:43,1303.42,00:21:47,1307.44,UNKNOWN,오라를 그냥 줘요?,
00:21:47,1307.44,00:22:18,1338.7,UNKNOWN,아 패스로 로열패스 오라 기간제?,
00:22:25,1345.33,00:22:26,1346.33,UNKNOWN,이건 아닌데?,
00:22:26,1346.33,00:22:37,1357.7,UNKNOWN,4렙 있는거?,
00:22:37,1357.7,00:22:46,1366.62,UNKNOWN,아 이거 맞네 아 이거,
00:22:46,1366.62,00:22:48,1368.62,UNKNOWN,오라가 갱신됐다고?,
00:22:48,1368.62,00:22:50,1370.62,UNKNOWN,그러네?,
00:22:50,1370.62,00:22:52,1372.62,UNKNOWN,오늘자로 갱신됐어요?,
00:22:52,1372.62,00:23:00,1380.82,UNKNOWN,갑자기?,
00:23:00,1380.82,00:23:05,1385.23,UNKNOWN,허허 이거참 타이밍이 참 거참,
00:23:05,1385.23,00:23:07,1387.23,UNKNOWN,어 거참 그거들,
00:23:07,1387.23,00:23:40,1420.73,UNKNOWN,엠버서드니까 그정도는 알고있어요,
00:23:40,1420.73,00:23:43,1423.73,UNKNOWN,갱신되는 것들?,
00:23:43,1423.73,00:23:57,1437.09,UNKNOWN,포롤 vp 찍으라고?,
00:23:57,1437.09,00:23:59,1439.09,UNKNOWN,뭐가 달라지는지 한번 볼까?,
00:23:59,1439.09,00:24:08,1448.86,UNKNOWN,헤블리를 빼고,
00:24:08,1448.86,00:24:10,1450.86,UNKNOWN,포롤,
00:24:10,1450.86,00:24:12,1452.86,UNKNOWN,스택화,
00:24:12,1452.86,00:24:14,1454.86,UNKNOWN,아아,
00:24:14,1454.86,00:24:29,1469.64,UNKNOWN,허리케인 어퍼로 바뀌는구나,
00:24:29,1469.64,00:24:31,1471.64,UNKNOWN,아바타 좀 끼워달라고?,
00:24:31,1471.64,00:24:34,1474.64,UNKNOWN,기본 다른 주는걸로라도 입을까?,
00:24:44,1484.3,00:25:09,1509.29,UNKNOWN,갑자기 공주가 되버렸다,
00:25:09,1509.29,00:25:52,1552.1,UNKNOWN,조율사 조율부터 써야겠다,
00:25:52,1552.1,00:25:53,1553.1,UNKNOWN,변해!,
00:25:53,1553.1,00:25:54,1554.1,UNKNOWN,안 변하네,
00:25:54,1554.1,00:26:01,1561.8,UNKNOWN,호잇 호잇 호잇 호잇 호잇 호잇 호잇 호잇,
00:26:01,1561.8,00:26:23,1583.77,UNKNOWN,여자 뱅가드 안킬거냐고?,
00:26:23,1583.77,00:26:25,1585.77,UNKNOWN,일단 한 캐릭터 좀 하고,
00:26:26,1586.77,00:26:30,1590.77,UNKNOWN,막 그렇게 할거있다고 아바바바밤 다 해버리면,
00:26:30,1590.77,00:26:35,1595.18,UNKNOWN,좀 허탈해버린다고,
00:26:35,1595.18,00:26:38,1598.18,UNKNOWN,어 근데 해 지니까 어두워지냐,
00:26:38,1598.18,00:26:53,1613.19,UNKNOWN,해 지 해가 진게 아니라 밖에 되게 우중충하네 오늘,
00:26:53,1613.19,00:27:14,1634.78,UNKNOWN,일본은 태풍 온다고?,
00:27:14,1634.78,00:27:16,1636.78,UNKNOWN,벌써 그런 시기가 됐나?,
00:27:16,1636.78,00:27:29,1649.59,UNKNOWN,안녕하세요 태포 보여주세요,
00:27:29,1649.59,00:27:31,1651.59,UNKNOWN,아리가또,
00:27:31,1651.59,00:27:52,1672.66,UNKNOWN,허허,
00:27:52,1672.66,00:27:55,1675.66,UNKNOWN,지금 태궛이 토템 태궛이 쓰지 않을까?,
00:27:55,1675.66,00:27:57,1677.66,UNKNOWN,염주 쓴다는 말도 있던데,
00:27:57,1677.66,00:28:06,1686.22,UNKNOWN,뭐야,
00:28:06,1686.22,00:28:25,1705.69,UNKNOWN,아포 3단 개같이 어렵다고?,
00:28:25,1705.69,00:28:26,1706.69,UNKNOWN,그 정도야?,
00:28:26,1706.69,00:28:31,1711.61,UNKNOWN,호승심이 생기는데?,
00:28:31,1711.61,00:28:43,1723.69,UNKNOWN,3단 별거 없다고요?,
00:28:43,1723.69,00:28:47,1727.69,UNKNOWN,편의점이 그거 혼자 편의점 가서 몇시간 봤고,
00:28:47,1727.69,00:28:51,1731.69,UNKNOWN,본섭 와서 뚝딱 깨버린 그런 사람의 멘트 같은데,
00:28:51,1731.69,00:29:12,1752.77,UNKNOWN,최대한 템창을 비워두고,
00:29:12,1752.77,00:29:15,1755.77,UNKNOWN,156비약이 여기 들어있다,
00:29:15,1755.77,00:29:29,1769.02,UNKNOWN,아 벌써 터지네,
00:29:29,1769.02,00:29:44,1784.98,UNKNOWN,제육기사 구리냐고?,
00:29:44,1784.98,00:29:45,1785.98,UNKNOWN,글쎄요,
00:29:45,1785.98,00:29:48,1788.98,UNKNOWN,오늘 나와봐서 나 해보지 않는 이상은 모르겠는데?,
00:29:48,1788.98,00:29:53,1793.98,UNKNOWN,사실 지금 이 파도 키우는데 이게 굴인지 좋은지 아직 모르겠어,
00:29:53,1793.98,00:29:58,1798.98,UNKNOWN,적어도 상급 던전 갈 정도는 키워놓고 상단을 돌아봐야지 할 듯,
00:29:58,1798.98,00:30:15,1815.7,UNKNOWN,제육기사가 여기서보다 10% 세다고?,
00:30:15,1815.7,00:30:17,1817.7,UNKNOWN,10%면 너무 센 거 아니야?,
00:30:17,1817.7,00:30:39,1839.95,UNKNOWN,이 게임은 언...,
00:30:39,1839.95,00:30:41,1841.95,UNKNOWN,아직도 오른쪽 달리기라고?,
00:30:41,1841.95,00:30:42,1842.95,UNKNOWN,어허,
00:30:42,1842.95,00:30:47,1847.46,UNKNOWN,오른쪽 달리기가 아니었던 적이 없는데?,
00:30:47,1847.46,00:30:50,1850.46,UNKNOWN,오른쪽으로 달려서 스펙을 쌓은 다음에,
00:30:50,1850.46,00:30:53,1853.46,UNKNOWN,어렵게 오른쪽으로 달리는 게임이란 말입니다,
00:30:53,1853.46,00:31:10,1870.33,UNKNOWN,안계상 80은 했냐고?,
00:31:10,1870.33,00:31:14,1874.95,UNKNOWN,아니요?,
00:31:14,1874.95,00:31:16,1876.95,UNKNOWN,나 한 캐릭충 돼서,
00:31:16,1876.95,00:31:31,1891.66,UNKNOWN,안계서양 레벨 존나 안 오르던데,
00:31:31,1891.66,00:31:43,1903.52,UNKNOWN,50도 안 됐을걸?,
00:31:43,1903.52,00:31:45,1905.52,UNKNOWN,저 범노 이씨,
00:31:45,1905.52,00:31:47,1907.52,UNKNOWN,이씨 하고 있다니까,
00:31:47,1907.52,00:31:49,1909.52,UNKNOWN,캐릭을 하나만 돌릴 뿐이지 이제,
00:31:49,1909.52,00:32:03,1923.33,UNKNOWN,일반 회로도 상자?,
00:32:03,1923.33,00:32:04,1924.33,UNKNOWN,난 피로도 상자로 갔네,
00:32:04,1924.33,00:32:05,1925.33,UNKNOWN,이거 뭐야,
00:32:05,1925.33,00:32:19,1939.94,UNKNOWN,아 이 캐릭터 운빨이 좀 싹수 없는데,
00:32:19,1939.94,00:32:23,1943.94,UNKNOWN,싹수가 있는 캐릭은 딱 이렇게 첫날부터 막 은근히 쏟아지거든,
00:32:23,1943.94,00:32:47,1967.77,UNKNOWN,첫날이라 확률 낮췄으면 해야지,
00:32:47,1967.77,00:32:48,1968.77,UNKNOWN,나도 그렇게 생각해요,
00:32:48,1968.77,00:33:21,2001.86,UNKNOWN,한 그려놓고 한 금토일쯤에 확률 풀어줄 듯?,
00:33:21,2001.86,00:33:22,2002.86,UNKNOWN,오케이,
00:33:22,2002.86,00:33:24,2004.86,UNKNOWN,지금 개피로도는 다 써버렸군,
00:33:24,2004.86,00:33:25,2005.86,UNKNOWN,본캐로 간다,
00:33:32,2012.47,00:33:35,2015.47,UNKNOWN,서약은 태초 달성했는데 존나 존나,
00:33:35,2015.47,00:33:37,2017.47,UNKNOWN,황금향이 아니니까 존나,
00:33:37,2017.47,00:33:39,2019.47,UNKNOWN,그 존나야,
00:33:39,2019.47,00:33:43,2023.19,UNKNOWN,음,
00:33:43,2023.19,00:33:46,2026.82,UNKNOWN,이거 광고냐고요?,
00:33:46,2026.82,00:33:48,2028.82,UNKNOWN,광고로 보이니?,
00:33:48,2028.82,00:33:51,2031.82,UNKNOWN,일단 상돈부터 돌리고 레기온 가자,
00:33:56,2036.82,00:34:01,2041.82,UNKNOWN,아 잠깐만 잠깐 존나 존나 존나 존나 존나,
00:34:01,2041.82,00:34:08,2048.7,UNKNOWN,투왕포가 없어 패스 끝나서,
00:34:08,2048.7,00:35:14,2114.66,UNKNOWN,이 자아,
00:35:14,2114.66,00:35:16,2116.66,UNKNOWN,본캐 만나면 군량이 낮은 것 같다고?,
00:35:16,2116.66,00:35:17,2117.66,UNKNOWN,이게?,
00:35:17,2117.66,00:35:25,2125.43,UNKNOWN,성자를 구하고자 오셨습니까?,
00:35:25,2125.43,00:35:30,2130.43,UNKNOWN,얼마나 개쩌는 사기캐를 키우시길래,
00:35:30,2130.43,00:35:44,2144.12,UNKNOWN,성자에 맞설 수밖에 없음,
00:35:45,2145.12,00:35:57,2157.71,UNKNOWN,모든 선택을,
00:35:57,2157.71,00:35:58,2158.71,UNKNOWN,신뢰감으로,
00:35:58,2158.71,00:36:00,2160.71,UNKNOWN,당당하게 제거하십시오,
00:36:00,2160.71,00:36:02,2162.71,UNKNOWN,운밀하지 않습니다,
00:36:02,2162.71,00:36:10,2170.86,UNKNOWN,운밀의 세렌딩 잘 안 터져,
00:36:10,2170.86,00:36:17,2177.99,UNKNOWN,그 강인함으로 끝까지 성자를 지켜야 합니다,
00:36:17,2177.99,00:36:20,2180.99,UNKNOWN,끝까지 성자를 지키기,
00:36:20,2180.99,00:36:30,2190.83,UNKNOWN,교배자의 성도 가지고,
00:36:30,2190.83,00:36:32,2192.83,UNKNOWN,도움이 필요하신 분?,
00:36:32,2192.83,00:36:34,2194.83,UNKNOWN,신의 입구 오셨습니까?,
00:36:34,2194.83,00:36:38,2198.91,UNKNOWN,사소한 일이라도 못 오고,
00:36:38,2198.91,00:36:41,2201.91,UNKNOWN,이곳이 광희의 성의 입구입니다,
00:36:41,2201.91,00:36:44,2204.91,UNKNOWN,한때 찬란하게 빛나던 곳이었지만,
00:36:44,2204.91,00:36:46,2206.91,UNKNOWN,지금은,
00:36:46,2206.91,00:36:47,2207.91,UNKNOWN,정말의 힘을 굴복한,
00:36:47,2207.91,00:36:49,2209.91,UNKNOWN,교배자의 성버스,
00:36:49,2209.91,00:36:53,2213.26,UNKNOWN,교배자의 성버스,
00:36:53,2213.26,00:36:56,2216.82,UNKNOWN,어차피 누가 이기든,
00:36:56,2216.82,00:36:58,2218.82,UNKNOWN,바뀌는 건 없었는가,
00:36:58,2218.82,00:37:00,2220.82,UNKNOWN,도로가 사라지고,
00:37:00,2220.82,00:37:02,2222.82,UNKNOWN,하늘을 깨고 계신 것,
00:37:02,2222.82,00:37:05,2225.82,UNKNOWN,하지만 종탑의 성화가 켜졌군요,
00:37:05,2225.82,00:37:08,2228.82,UNKNOWN,믿음의 힘이 커져가는 것이 느껴집니다,
00:37:08,2228.82,00:37:10,2230.82,UNKNOWN,교배자의,
00:37:10,2230.82,00:37:21,2241.12,UNKNOWN,믿음의 힘이 커져가는 것이 느껴집니다,
00:37:21,2241.12,00:37:23,2243.12,UNKNOWN,아직 늦지 않았습니다,
00:37:23,2243.12,00:37:42,2262.21,UNKNOWN,죽이자,
00:37:42,2262.21,00:39:10,2350.4,UNKNOWN,testify,
00:39:10,2350.4,00:39:26,2366.02,UNKNOWN,교배자의 성도 달리기,
00:39:26,2366.02,00:39:27,2367.18,UNKNOWN,아! 씨발!,
00:39:27,2367.18,00:39:29,2369.58,UNKNOWN,잠깐만 냉탄대 아래에 들어가 있어야 되잖아,
00:40:04,2404.21,00:40:06,2406.21,UNKNOWN,계속 이 안에 들어가 있어야 되는 건가?,
00:40:10,2410.31,00:40:11,2411.83,UNKNOWN,그래도 데미지 들어오네?,
00:40:46,2446.91,00:40:48,2448.81,UNKNOWN,오! 오! 오! 눈치로 깨기!,
00:40:48,2448.81,00:40:50,2450.43,UNKNOWN,눈치로 깨기! 아! 씨발!,
00:40:53,2453.61,00:40:54,2454.93,UNKNOWN,아! 아! 씨발!,
00:40:58,2458.56,00:40:59,2459.26,UNKNOWN,돼지...,
00:41:00,2460.06,00:41:02,2462.74,UNKNOWN,이러면 설마 1페이지부터 다시 해야 되나요?,
00:41:04,2464.5,00:41:05,2465.9,UNKNOWN,아니구나? 다행이다,
00:41:27,2487.48,00:41:28,2488.48,UNKNOWN,아! 씨발!,
00:41:36,2496.6,00:41:37,2497.6,UNKNOWN,점프!,
00:41:37,2497.6,00:41:39,2499.9,UNKNOWN,"아니, 아니 2단 패턴도 모르는 게 아니라",
00:41:39,2499.9,00:41:41,2501.0,UNKNOWN,저거 씨발 그...,
00:41:41,2501.3,00:41:44,2504.9,UNKNOWN,"그 박스 나와서 이거, 이거, 이거 생기는 거 아니었어?",
00:42:11,2531.46,00:42:12,2532.46,UNKNOWN,오케?,
00:42:13,2533.36,00:42:16,2536.06,UNKNOWN,나 2단 뒤집혀서 패턴 다 못 뽑거든,
00:42:36,2556.14,00:42:38,2558.24,UNKNOWN,"아, 대자결 때 저걸 켜야 되는 건가?",
00:42:39,2559.24,00:42:40,2560.24,UNKNOWN,아! 씨발!,
00:42:54,2574.56,00:42:56,2576.16,UNKNOWN,"아! 아! 아! 야, 야, 야!",
00:42:56,2576.16,00:42:57,2577.16,UNKNOWN,이 X발!,
00:42:58,2578.26,00:42:58,2578.96,UNKNOWN,오케이,
00:42:58,2578.96,00:43:01,2581.16,UNKNOWN,여러분 오늘 오래 볼 것 같은데요?,
00:43:45,2625.36,00:43:47,2627.76,UNKNOWN,저 빨간 장판 이거 점프해서 피워야죠?,
00:43:48,2628.46,00:43:49,2629.06,UNKNOWN,안 되네?,
00:43:55,2635.46,00:43:55,2635.96,UNKNOWN,"아, 씨발",
