시작 시간,start_sec,종료 시간,end_sec,화자,내용,live_id
00:12:03,723.73,00:12:12,732.71,UNKNOWN,너가 다가가도 레바다 즉대했다 뭐라하지 그냥 까야겠다 하겠지,
00:12:12,732.71,00:12:15,735.61,UNKNOWN,맞아요 사람들이 진짜 보통만한게 아니었어요 진짜 어마어마하게 많고 길목마다 다 코스오들이 자리짓고,
00:12:15,735.61,00:12:17,737.81,UNKNOWN,진짜 어마어마하게 많고 길목마다 다 코스오들이 자리짓고,
00:12:17,737.81,00:12:18,738.81,UNKNOWN,길목마다 다 코스오들이 자리짓고,
00:12:18,738.81,00:12:19,739.55,UNKNOWN,길목마다 다 코스오들이 자리짓고,
00:12:19,739.55,00:12:20,740.29,UNKNOWN,길목마다 다 코스오들이 자리짓고,
00:12:20,740.29,00:12:23,743.75,UNKNOWN,다 자리 앉아있어서 길목도 좁고,
00:12:23,743.75,00:12:52,772.7,UNKNOWN,그 포토라인 때문에 딱 길이 이렇게 있으면 코스오분들이 여기 자리 잡고 이렇게 포징을 하고 있으면 사진 찍어 주는 분들이 이렇게 줄을 서 있어서,
00:12:52,772.7,00:13:00,780.53,UNKNOWN,딱 이게 한 그냥 그냥 쭉 이어져 있어,
00:13:00,780.53,00:13:02,782.39,UNKNOWN,있고 여기에도 코스오분들이 있고,
00:13:02,782.39,00:13:02,782.55,UNKNOWN,있고 여기에도 코스오분들이 있고,
00:13:02,782.55,00:13:06,786.35,UNKNOWN,여기에도 코스오분들 있고,
00:13:06,786.35,00:13:07,787.59,UNKNOWN,어 있고,
00:13:07,787.59,00:13:16,796.68,UNKNOWN,여기도 있고,
00:13:16,796.68,00:13:18,798.42,UNKNOWN,그냥 여기도 있고,
00:13:18,798.42,00:13:20,800.4,UNKNOWN,여기도 있고 이렇게,
00:13:20,800.4,00:13:22,802.8,UNKNOWN,다들 일사불란하게,
00:13:22,802.8,00:13:25,805.46,UNKNOWN,나름 그 룰이 있나봐,
00:13:25,805.46,00:13:27,807.72,UNKNOWN,그 코스오분들도,
00:13:27,807.72,00:13:29,809.1,UNKNOWN,약간 간극을 넣어서 서로,
00:13:29,809.1,00:13:30,810.82,UNKNOWN,촬영에 피해 안되게 약간,
00:13:30,810.82,00:13:41,821.4,UNKNOWN,어 그래서 사람들은,
00:13:41,821.4,00:13:42,822.96,UNKNOWN,뒤쪽으로 이렇게,
00:13:42,822.96,00:13:44,824.94,UNKNOWN,오고 다녀야 돼가지고,
00:13:44,824.94,00:13:47,827.22,UNKNOWN,길도 되게 좁고 사람도 많고,
00:13:47,827.22,00:13:55,835.06,UNKNOWN,맞아 야외에 촬영들이,
00:13:55,835.06,00:13:56,836.62,UNKNOWN,많았죠 오히려 그,
00:13:56,836.62,00:13:57,837.88,UNKNOWN,실내에서 못하게 해요,
00:13:57,837.88,00:14:00,840.16,UNKNOWN,실내에서 그냥 자기들끼리,
00:14:00,840.16,00:14:02,842.12,UNKNOWN,셀카를 찍거나 그런건 되는데,
00:14:02,842.12,00:14:04,844.82,UNKNOWN,줄을 서게끔은 못하게 하더라구요,
00:14:05,845.44,00:14:09,849.4,UNKNOWN,하여튼,
00:14:09,849.4,00:14:10,850.54,UNKNOWN,살면서,
00:14:10,850.54,00:14:13,853.3,UNKNOWN,만화 캐릭터 다 봤다,
00:14:13,853.3,00:14:16,856.2,UNKNOWN,그냥 아는거만,
00:14:16,856.2,00:14:17,857.18,UNKNOWN,보여서 그런가,
00:14:17,857.18,00:14:19,859.86,UNKNOWN,하여튼 뭐 웬만한 서브컬처,
00:14:19,859.86,00:14:22,862.1,UNKNOWN,게임이나 애니메이션 캐릭터들,
00:14:22,862.1,00:14:22,862.9,UNKNOWN,싹 다,
00:14:22,862.9,00:14:24,864.9,UNKNOWN,음,
00:14:24,864.9,00:14:30,870.8,UNKNOWN,코스하시는 분이랑,
00:14:30,870.8,00:14:32,872.56,UNKNOWN,사진 얼마나 찍었음,
00:14:32,872.56,00:14:34,874.1,UNKNOWN,얼마나 찍었냐고 물어보면,
00:14:34,874.1,00:14:36,876.72,UNKNOWN,글쎄요 내가 세고 있는게 아니라서,
00:14:36,876.72,00:14:41,881.1,UNKNOWN,그니까 나도,
00:14:41,881.1,00:14:43,883.56,UNKNOWN,자연스럽게 그냥,
00:14:43,883.56,00:14:45,885.42,UNKNOWN,난 화장실 왔다갔다 하느라,
00:14:45,885.42,00:14:46,886.84,UNKNOWN,이렇게 보통 왔다갔다 하거든,
00:14:46,886.84,00:14:49,889.94,UNKNOWN,이렇게 다니다가 한 사람한테 붙잡히면,
00:14:49,889.94,00:14:51,891.94,UNKNOWN,그때부터 포토라인이 나한테도 생겨,
00:14:51,891.94,00:14:53,893.26,UNKNOWN,이렇게 다니다가,
00:14:53,893.26,00:14:55,895.0,UNKNOWN,어? 레바님 아니세요? 해가지고,
00:14:55,895.0,00:14:57,897.34,UNKNOWN,아 예 고마워요 해가지고,
00:14:57,897.34,00:14:58,898.34,UNKNOWN,이렇게 사진 찍으면,
00:14:59,899.94,00:15:01,901.56,UNKNOWN,이분하고 같이 찍다보면,
00:15:01,901.56,00:15:03,903.76,UNKNOWN,갑자기 여기 이렇게 생겨,
00:15:03,903.76,00:15:08,908.82,UNKNOWN,줄인가보다 하고,
00:15:08,908.82,00:15:12,912.34,UNKNOWN,아니 나 한사람 찍고 빨리 가려고 했는데,
00:15:12,912.34,00:15:13,913.46,UNKNOWN,줄이 생겨서,
00:15:13,913.46,00:15:21,921.16,UNKNOWN,빨리 못 도망가,
00:15:21,921.16,00:15:22,922.68,UNKNOWN,줄인가보다 하고,
00:15:22,922.68,00:15:25,925.12,UNKNOWN,자연스럽게 줄을 써더라고,
00:15:25,925.12,00:15:28,928.37,UNKNOWN,당혹스러워,
00:15:28,928.37,00:15:29,929.89,UNKNOWN,아 저도 포징을 따로 안 찍죠,
00:15:29,929.89,00:15:43,943.92,UNKNOWN,그냥 같이 셀카로 이렇게 찍지,
00:15:43,943.92,00:15:45,945.0,UNKNOWN,최근 전에 줄 섰는데,
00:15:45,945.0,00:15:46,946.2,UNKNOWN,스태프분이 데려가더라,
00:15:46,946.2,00:15:47,947.54,UNKNOWN,예 그쵸,
00:15:47,947.54,00:15:49,949.02,UNKNOWN,다들 그,
00:15:49,949.02,00:15:51,951.24,UNKNOWN,콜타임이나 그런게 있어가지고,
00:15:51,951.54,00:15:56,956.81,UNKNOWN,이럴때 가야돼요,
00:15:56,956.81,00:15:58,958.81,UNKNOWN,안그러면 또 사람 줄 서고,
00:15:58,958.81,00:16:02,962.36,UNKNOWN,길 막히고 그러니까,
00:16:02,962.36,00:16:03,963.5,UNKNOWN,아무튼 코스원분들,
00:16:03,963.5,00:16:05,965.46,UNKNOWN,굉장히 많았습니다,
00:16:05,965.46,00:16:07,967.96,UNKNOWN,진짜 보통 많은게 아니였어,
00:16:07,967.96,00:16:09,969.16,UNKNOWN,오늘도,
00:16:09,969.16,00:16:19,979.34,UNKNOWN,오늘이 마지막 행사지 않나요?,
00:16:19,979.34,00:16:21,981.4,UNKNOWN,오늘은 생각보다 사람 적을 것 같아요,
00:16:21,981.4,00:16:22,982.84,UNKNOWN,어제보다는,
00:16:22,982.84,00:16:23,983.54,UNKNOWN,어,
00:16:23,983.54,00:16:25,985.12,UNKNOWN,어제가 좀 피크였을 것 같아,
00:16:25,985.12,00:16:26,986.9,UNKNOWN,오히려 토요일 일요일 있으면,
00:16:26,986.9,00:16:28,988.98,UNKNOWN,토요일이 사람이 되게 많더라고,
00:16:28,988.98,00:16:34,994.48,UNKNOWN,일요일은 좀 쉬어야 돼서 그런가,
00:16:34,994.48,00:16:36,996.42,UNKNOWN,아 내일도 휴일이지 생각해보니까,
00:16:36,996.42,00:16:52,1012.81,UNKNOWN,일패 둘러봐야지,
00:16:52,1012.83,00:16:54,1014.03,UNKNOWN,아 못갔어요,
00:16:54,1014.03,00:16:55,1015.51,UNKNOWN,거기까지 갈 엄두가 안나더라고,
00:16:55,1015.51,00:16:56,1016.95,UNKNOWN,사람이 너무 많아서,
00:16:56,1016.95,00:16:59,1019.81,UNKNOWN,일패가 나도 구경 가고 싶었는데,
00:16:59,1019.81,00:17:03,1023.79,UNKNOWN,플레익스포만 이렇게 한 바퀴 좀 구경했죠,
00:17:03,1023.79,00:17:11,1031.2,UNKNOWN,반다이 남코도 코너가 있어가지고,
00:17:11,1031.2,00:17:14,1034.44,UNKNOWN,아니 진짜 근데 돌아다닐 수가 없는 게,
00:17:14,1034.44,00:17:15,1035.98,UNKNOWN,이렇게 그 촬영하느라,
00:17:15,1035.98,00:17:18,1038.72,UNKNOWN,명찰을 이렇게 그 가슴방에 달아줘요,
00:17:18,1038.72,00:17:22,1042.38,UNKNOWN,이렇게 레바 이러고,
00:17:22,1042.38,00:17:24,1044.08,UNKNOWN,그리고 이걸 떼지 말래,
00:17:24,1044.08,00:17:25,1045.98,UNKNOWN,이거 없으면 입출입출입이 약간 힘들다고 하죠?,
00:17:25,1045.98,00:17:26,1046.38,UNKNOWN,이거 없으면 입출입출입이 약간 힘들다고 하죠?,
00:17:26,1046.38,00:17:26,1046.88,UNKNOWN,이거 없으면 입출입출입이 약간 힘들다고 하죠?,
00:17:26,1046.88,00:17:27,1047.38,UNKNOWN,이거 없으면 입출입출입이 약간 힘들다고 하죠?,
00:17:27,1047.38,00:17:27,1047.88,UNKNOWN,이거 없으면 입출입출입이 약간 힘들다고 하죠?,
00:17:27,1047.88,00:17:28,1048.38,UNKNOWN,이거 없으면 입출입출입이 약간 힘들다고 하죠?,
00:17:28,1048.38,00:17:28,1048.88,UNKNOWN,이거 없으면 입출입출입이 약간 힘들다고 하죠?,
00:17:28,1048.88,00:17:37,1057.13,UNKNOWN,아니 이걸 달고 돌아다녀야 된다 보니까,
00:17:37,1057.13,00:17:39,1059.17,UNKNOWN,약간 그냥 혼자 다니면 약간,
00:17:39,1059.17,00:17:40,1060.21,UNKNOWN,어? 저 사람?,
00:17:40,1060.21,00:17:42,1062.59,UNKNOWN,긴가민가하다 그냥 지나가는 경우도 있는데,
00:17:42,1062.59,00:17:44,1064.59,UNKNOWN,레바 이렇게 박혀있으니까,
00:17:44,1064.59,00:18:04,1084.6,UNKNOWN,대놓고 어? 해가지고 사진 찍어요 해가지고 이렇게 붙잡히죠,
00:18:04,1084.6,00:18:15,1095.96,UNKNOWN,아무튼 나름 존나 힘들었는데 재밌었습니다,
00:18:15,1095.96,00:18:17,1097.24,UNKNOWN,스트리머들도 많았냐고?,
00:18:17,1097.24,00:18:20,1100.66,UNKNOWN,아니요 스트리머들은 만난 경우가 없는데,
00:18:20,1100.66,00:18:21,1101.38,UNKNOWN,명찰떡하니 달아놓으면 좋겠다,
00:18:21,1101.38,00:18:21,1101.88,UNKNOWN,명찰떡하니 달아놓으면 좋겠다,
00:18:21,1101.88,00:18:24,1104.12,UNKNOWN,알아놓으면 알아봐도 곤란하고,
00:18:24,1104.12,00:18:27,1107.58,UNKNOWN,못 알려봐도 뭔가 그럴듯크크,
00:18:27,1107.58,00:18:28,1108.88,UNKNOWN,드로잉쇼는 어땠냐고요?,
00:18:28,1108.88,00:18:30,1110.82,UNKNOWN,아 둘이서 하니까 일단,
00:18:30,1110.82,00:18:34,1114.06,UNKNOWN,부담감이 절반으로 줄어서 더 편하게 할 수 있더라고요,
00:18:34,1114.06,00:18:36,1116.24,UNKNOWN,뭔가 약간 그림 그리기,
00:18:36,1116.24,00:18:39,1119.58,UNKNOWN,원래 드로잉쇼가 그림 막 계속 쭉쭉쭉 그려야 되는데,
00:18:39,1119.58,00:18:42,1122.26,UNKNOWN,살짝 버벅이면 약간 시근담 살짝 나거든?,
00:18:42,1122.26,00:18:43,1123.82,UNKNOWN,근데 둘이서 하다 보니까,
00:18:43,1123.82,00:18:49,1129.96,UNKNOWN,약간 고민할 시간이 약간은 주어져서 되게 쉬웠어요,
00:18:49,1129.96,00:18:56,1136.86,UNKNOWN,서로 각자 이렇게 화면이 두 개가 뜨니까,
00:18:56,1136.86,00:18:57,1137.04,UNKNOWN,음,
00:18:57,1137.04,00:19:00,1140.2,UNKNOWN,보는 사람 입장에서는 뭐 살짝 멈춘다고 해서,
00:19:00,1140.2,00:19:00,1140.92,UNKNOWN,음,
00:19:00,1140.92,00:19:08,1148.82,UNKNOWN,위화감을 못 느낄 것 같아서,
00:19:08,1148.82,00:19:11,1151.48,UNKNOWN,그 분도 너처럼 엠버서더 됐더라?,
00:19:11,1151.48,00:19:13,1153.28,UNKNOWN,아니 아이 ㅈㄴ,
00:19:13,1153.28,00:19:14,1154.18,UNKNOWN,치사한 게,
00:19:14,1154.18,00:19:14,1154.88,UNKNOWN,아이,
00:19:14,1154.88,00:19:18,1158.44,UNKNOWN,낡은창고 님이 엠버서더 됐다고 이렇게 딱 표찰이랑,
00:19:18,1158.44,00:19:23,1163.15,UNKNOWN,그,
00:19:23,1163.15,00:19:25,1165.09,UNKNOWN,그 왁홈팬에다가,
00:19:25,1165.09,00:19:26,1166.23,UNKNOWN,각인을 세워줬더라고,
00:19:26,1166.23,00:19:28,1168.25,UNKNOWN,엠버서더 낡은창고,
00:19:28,1168.25,00:19:28,1168.93,UNKNOWN,누구누구,
00:19:28,1168.93,00:19:30,1170.29,UNKNOWN,뭐뭐뭐뭐뭐하고,
00:19:30,1170.29,00:19:32,1172.37,UNKNOWN,왁홈팬을 이렇게 같이 선물로 주는 거야,
00:19:32,1172.37,00:19:35,1175.09,UNKNOWN,나 그거보고 ㅅㅊ 복장 뒤집혀서,
00:19:35,1175.09,00:19:35,1175.75,UNKNOWN,어?,
00:19:35,1175.75,00:19:36,1176.47,UNKNOWN,난 왜 이런 거 하지?,
00:19:36,1176.47,00:19:49,1189.98,UNKNOWN,아니 내가 엠버서더 달을 때는 같이 곱창집에서 곱창 먹다가,
00:19:49,1189.98,00:19:57,1197.59,UNKNOWN,엠버서더 해보실래요? 해가지고 까짓거 해보죠 뭐 하고 그냥 그대로 그게 끝이었거든?,
00:20:01,1201.83,00:20:07,1207.11,UNKNOWN,근데 창군님은 많은 인파 속에서 축하를 받으면서 엠버서더가 되니까,
00:20:07,1207.11,00:20:09,1209.75,UNKNOWN,갑자기 우울한 톤이 터지면서,
00:20:09,1209.75,00:20:14,1214.77,UNKNOWN,너 그냥 달기 전부터 별거 있었나 보네,
00:20:14,1214.77,00:20:21,1221.96,UNKNOWN,너는 그런 거 안 해줘도 잡아놓은 물고기고,
00:20:21,1221.96,00:20:25,1225.26,UNKNOWN,엠버서더 안 해줘도 던파에 충성할 거 아니깐 그렇지 크크,
00:20:25,1225.26,00:20:30,1230.34,UNKNOWN,맞다 던파만 한 번 더 그려볼 생각 없냐고 제안 주시던데,
00:20:30,1230.34,00:20:32,1232.48,UNKNOWN,너무 고민돼요 어쩌죠?,
00:20:40,1240.25,00:20:43,1243.57,UNKNOWN,장기현의 아는 커플 느낌 모임 크크크,
00:20:43,1243.57,00:20:52,1252.67,UNKNOWN,아무튼,
00:20:52,1252.67,00:21:00,1260.12,UNKNOWN,너도 지행 같은 거 그렸어야지,
00:21:00,1260.12,00:21:03,1263.18,UNKNOWN,그러게 나도 많은 걸 그렸어 이미,
00:21:03,1263.18,00:21:15,1275.38,UNKNOWN,아니야 행복하면 된 거지 더 기다리면 돼,
00:21:15,1275.38,00:21:16,1276.1,UNKNOWN,중년 될 때까지,
00:21:16,1276.12,00:21:18,1278.12,UNKNOWN,기다릴게,
00:21:18,1278.12,00:21:22,1282.62,UNKNOWN,너 만화 한 번 더 그려볼래?,
00:21:22,1282.62,00:21:24,1284.94,UNKNOWN,니 요즘 개그하더라 혜택 많이 받고 싶으면,
00:21:24,1284.94,00:21:26,1286.32,UNKNOWN,개그 그만하고 그려라,
00:21:26,1286.32,00:21:30,1290.32,UNKNOWN,아니야 그런 말 할 거면 직설적으로 말씀을 하셔,
00:21:30,1290.32,00:21:31,1291.82,UNKNOWN,지가 엠버서더 차별 받는다고 열정되면 괜찮아요?,
00:21:31,1291.82,00:21:33,1293.7,UNKNOWN,그렇게 돌려말 하실 타입이 아닙니다,
00:21:33,1293.7,00:21:35,1295.76,UNKNOWN,제이에는 순순히 받을 생각하는 거 보니,
00:21:35,1295.76,00:21:38,1298.64,UNKNOWN,왜 차별 받는지 알 거 같으면 개측 크크,
00:21:38,1298.64,00:21:39,1299.84,UNKNOWN,아 감사합니다,
00:21:39,1299.84,00:21:46,1306.72,UNKNOWN,레바야 그때 이대 엠버서더 되자마자 트로피를 받았었어,
00:21:46,1306.72,00:21:48,1308.6,UNKNOWN,트로피 말고 저는 따로 그... 그... 그거는...,
00:21:48,1308.6,00:21:49,1309.48,UNKNOWN,트로피 말고 저는 따로 그... 그... 그거는...,
00:21:49,1309.48,00:21:49,1309.98,UNKNOWN,그걸 받았죠,
00:21:49,1309.98,00:21:53,1313.96,UNKNOWN,실버 버튼 똑같이 생겨가지고 여기 여기 그...,
00:21:53,1313.96,00:21:57,1317.1,UNKNOWN,던전앤파이터 그 톱니바퀴 그려져 있고,
00:21:57,1317.1,00:22:04,1324.08,UNKNOWN,지금이었으면 엠버서더 이닝이 입니다 했을 거 아니야,
00:22:04,1324.08,00:22:08,1328.9,UNKNOWN,버튼 이렇게,
00:22:08,1328.9,00:22:09,1329.94,UNKNOWN,근데 그거 어디 갔냐고?,
00:22:09,1329.94,00:22:13,1333.64,UNKNOWN,저기 방에 있어요,
00:22:13,1333.64,00:22:16,1336.74,UNKNOWN,드로잉쇼 끝나고 무대 옆에서 사진 찍어주셔서 감사합니다,
00:22:16,1336.74,00:22:18,1338.1,UNKNOWN,덕분에 승천했어요,
00:22:18,1338.1,00:22:22,1342.16,UNKNOWN,아이 감사합니다 일찍 오셔서 그나마 찍었네요,
00:22:22,1342.16,00:22:24,1344.06,UNKNOWN,그래서 성캐나 던파 관계자한테 뭐...,
00:22:24,1344.06,00:22:26,1346.38,UNKNOWN,이벤트나 업데이트 관련 찌라시 들은 거 있음,
00:22:26,1346.38,00:22:27,1347.94,UNKNOWN,엠바고 없으면 조금 풀어줘 봐봐 엠버서더로서 드릴 거 있을까,
00:22:27,1347.94,00:22:29,1349.64,UNKNOWN,엠바고 없겠냐?,
00:22:29,1349.64,00:22:31,1351.24,UNKNOWN,말이 되는 소리래,
00:22:31,1351.24,00:22:36,1356.96,UNKNOWN,공식 드로잉쇼에 응 저블게 이런 거 그리는데,
00:22:36,1356.96,00:22:38,1358.94,UNKNOWN,나라도 챙겨주기 망설일 듯,
00:22:38,1358.94,00:22:46,1366.29,UNKNOWN,듣긴 들었나 본데?,
00:22:46,1366.29,00:22:52,1372.73,UNKNOWN,에이 뭐 아무것도 못 들었죠 저는,
00:22:52,1372.73,00:22:56,1376.23,UNKNOWN,난 그... 네오플에 워크맨 한 번 찍게 해달라고 했어,
00:22:56,1376.23,00:22:58,1378.47,UNKNOWN,시나리오 팀에서 한 달 정도 일하기,
00:22:58,1378.47,00:23:00,1380.85,UNKNOWN,하하하하,
00:23:00,1380.85,00:23:02,1382.75,UNKNOWN,검토해보겠대요,
00:23:02,1382.75,00:23:12,1392.01,UNKNOWN,엠바고 있으면...,
00:23:12,1392.01,00:23:17,1397.79,UNKNOWN,스포 느낌으로 썰 좀 풀어줘,
00:23:17,1397.79,00:23:34,1414.12,UNKNOWN,막내라서 커피만 탐? 그럴 수도 있어요,
00:23:34,1414.12,00:23:36,1416.68,UNKNOWN,그래서 미카엘라레이드 언제 나오?,
00:23:36,1416.68,00:23:39,1419.32,UNKNOWN,미카엘라레이드 나올 때 되면 나오겠지,
00:23:39,1419.32,00:24:02,1442.82,UNKNOWN,그 업데이트 일정표 있잖아 그거는,
00:24:02,1442.82,00:24:06,1446.2,UNKNOWN,아무튼 그 보니스 코스프레 한 분이,
00:24:06,1446.2,00:24:07,1447.78,UNKNOWN,아직도 기억나,
00:24:07,1447.78,00:24:11,1451.04,UNKNOWN,너무 그 장비 퀄리티가 좋아서,
00:24:11,1451.04,00:24:13,1453.66,UNKNOWN,사진 한 번 찍어달라고 했거든,
00:24:13,1453.66,00:24:19,1459.02,UNKNOWN,갖고 등에 그 그 그 그,
00:24:19,1459.02,00:24:19,1459.9,UNKNOWN,그...,
00:24:19,1459.9,00:24:20,1460.52,UNKNOWN,그러게...,
00:24:20,1460.52,00:24:23,1463.7,UNKNOWN,그 뭐냐,
